tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,control,value,channel,program,note,velocity
13440,note_on,,0,0,2,,,,,,,2,,40,33
13440,note_on,,0,0,2,,,,,,,2,,58,45
13536,note_off,,0,0,2,,,,,,,2,,40,10
13536,note_off,,0,0,2,,,,,,,2,,52,7
13536,note_on,,0,0,2,,,,,,,2,,43,59
13536,note_off,,96,0,2,,,,,,,2,,58,11
13632,note_on,,0,0,2,,,,,,,2,,52,45
13632,note_on,,0,0,2,,,,,,,2,,55,50
13632,control_change,,0,0,2,,,,,64,0,2,,,
13632,note_off,,96,0,2,,,,,,,2,,43,12
13632,note_on,,0,0,2,,,,,,,2,,47,38
13728,note_off,,96,0,2,,,,,,,2,,47,10
13728,note_on,,0,0,2,,,,,,,2,,49,47
13824,note_on,,0,0,2,,,,,,,2,,50,32
13824,note_off,,96,0,2,,,,,,,2,,49,13
13824,note_off,,0,0,2,,,,,,,2,,55,9
13824,note_off,,0,0,2,,,,,,,2,,52,11
13824,note_on,,0,0,2,,,,,,,2,,54,41
13824,note_on,,0,0,2,,,,,,,2,,35,33
14016,note_on,,192,0,2,,,,,,,2,,59,18
14112,note_off,,0,0,2,,,,,,,2,,35,9
14112,note_off,,0,0,2,,,,,,,2,,50,7
14112,note_off,,0,0,2,,,,,,,2,,54,7
14112,note_off,,96,0,2,,,,,,,2,,59,11
14208,note_on,,1680,0,1,,,,,,,0,,71,38
14304,note_on,,0,0,1,,,,,,,0,,73,62
14304,note_off,,96,0,1,,,,,,,0,,71,6
14400,note_on,,288,0,2,,,,,,,2,,47,38
14400,note_off,,96,0,1,,,,,,,0,,73,8
14400,note_on,,0,0,1,,,,,,,0,,74,69
14496,note_off,,96,0,2,,,,,,,2,,47,9
14496,note_on,,0,0,2,,,,,,,2,,49,52
14592,note_off,,96,0,2,,,,,,,2,,49,12
14592,note_on,,0,0,2,,,,,,,2,,50,53
14592,note_off,,192,0,1,,,,,,,0,,74,11
14592,note_on,,0,0,1,,,,,,,0,,73,75
14688,note_off,,96,0,2,,,,,,,2,,50,12
14688,note_on,,0,0,2,,,,,,,2,,54,55
14784,note_off,,96,0,2,,,,,,,2,,54,7
14784,note_off,,192,0,1,,,,,,,0,,73,12
14784,note_on,,0,0,1,,,,,,,0,,71,70
14784,note_on,,0,0,2,,,,,,,2,,59,48
14880,note_off,,96,0,2,,,,,,,2,,59,8
14880,note_on,,0,0,2,,,,,,,2,,62,43
14976,note_on,,0,0,1,,,,,,,0,,70,65
14976,note_off,,192,0,1,,,,,,,0,,71,7
14976,note_off,,96,0,2,,,,,,,2,,62,0
14976,note_on,,0,0,2,,,,,,,2,,66,35
15072,note_off,,96,0,2,,,,,,,2,,66,5
15072,note_on,,0,0,2,,,,,,,2,,64,39
15168,note_off,,192,0,1,,,,,,,0,,70,9
15168,note_on,,0,0,1,,,,,,,0,,71,51
15168,note_on,,0,0,2,,,,,,,2,,62,36
15168,note_off,,96,0,2,,,,,,,2,,64,6
15264,note_off,,96,0,2,,,,,,,2,,62,10
15264,note_on,,0,0,2,,,,,,,2,,59,51
15264,note_off,,96,0,1,,,,,,,0,,71,9
15360,note_off,,96,0,2,,,,,,,2,,59,8
15360,note_on,,0,0,2,,,,,,,2,,54,51
15360,note_on,,0,0,2,,,,,,,2,,64,38
15360,note_on,,0,0,2,,,,,,,2,,73,38
15456,note_on,,0,0,2,,,,,,,2,,50,46
15456,note_off,,96,0,2,,,,,,,2,,73,6
15456,note_off,,0,0,2,,,,,,,2,,54,7
15456,note_on,,0,0,2,,,,,,,2,,66,32
15456,note_on,,0,0,2,,,,,,,2,,74,41
15456,note_off,,0,0,2,,,,,,,2,,64,7
15552,note_off,,96,0,2,,,,,,,2,,74,0
15552,note_off,,0,0,2,,,,,,,2,,66,12
15552,note_off,,0,0,2,,,,,,,2,,50,0
15552,note_on,,0,0,2,,,,,,,2,,67,23
15552,note_on,,0,0,2,,,,,,,2,,76,38
15552,note_on,,288,0,1,,,,,,,0,,76,54
15552,note_on,,0,0,2,,,,,,,2,,49,41
15648,note_on,,0,0,2,,,,,,,2,,50,32
15648,note_off,,96,0,2,,,,,,,2,,49,8
15744,note_off,,192,0,1,,,,,,,0,,76,8
15744,note_off,,0,0,2,,,,,,,2,,76,11
15744,note_off,,0,0,2,,,,,,,2,,67,14
15744,note_on,,0,0,2,,,,,,,2,,52,46
15744,note_off,,96,0,2,,,,,,,2,,50,11
15744,note_on,,0,0,1,,,,,,,0,,74,65
15840,note_on,,0,0,2,,,,,,,2,,55,25
15840,note_off,,96,0,2,,,,,,,2,,52,13
15936,note_on,,0,0,2,,,,,,,2,,59,45
15936,note_off,,96,0,2,,,,,,,2,,55,7
15936,note_on,,0,0,1,,,,,,,0,,73,72
15936,note_off,,192,0,1,,,,,,,0,,74,8
16032,note_on,,0,0,2,,,,,,,2,,64,35
16032,note_off,,96,0,2,,,,,,,2,,59,7
16128,note_off,,96,0,2,,,,,,,2,,64,11
16128,note_off,,192,0,1,,,,,,,0,,73,9
16128,note_on,,0,0,1,,,,,,,0,,71,64
16128,note_on,,0,0,2,,,,,,,2,,67,41
16224,note_off,,96,0,2,,,,,,,2,,67,7
16224,note_on,,0,0,2,,,,,,,2,,66,43
16320,note_on,,0,0,1,,,,,,,0,,73,63
16320,note_off,,192,0,1,,,,,,,0,,71,6
16320,note_off,,96,0,2,,,,,,,2,,66,8
16320,note_on,,0,0,2,,,,,,,2,,64,43
16416,note_off,,96,0,2,,,,,,,2,,64,14
16416,note_on,,0,0,2,,,,,,,2,,59,58
16512,note_on,,0,0,2,,,,,,,2,,55,42
16512,note_off,,96,0,2,,,,,,,2,,59,7
16512,note_on,,0,0,1,,,,,,,0,,74,68
16512,note_on,,0,0,2,,,,,,,2,,71,28
16512,note_on,,0,0,2,,,,,,,2,,74,17
16512,note_off,,192,0,1,,,,,,,0,,73,7
16608,note_on,,0,0,1,,,,,,,0,,76,78
16608,note_off,,96,0,2,,,,,,,2,,74,10
16608,note_off,,0,0,2,,,,,,,2,,71,8
16608,note_off,,0,0,2,,,,,,,2,,55,8
16608,note_on,,0,0,2,,,,,,,2,,52,27
16608,note_on,,0,0,2,,,,,,,2,,73,36
16608,note_on,,0,0,2,,,,,,,2,,76,42
16608,note_off,,96,0,1,,,,,,,0,,74,8
16704,note_on,,0,0,2,,,,,,,2,,50,30
16704,note_off,,96,0,1,,,,,,,0,,76,10
16704,note_on,,0,0,1,,,,,,,0,,78,71
16704,note_off,,0,0,2,,,,,,,2,,52,9
16704,note_off,,96,0,2,,,,,,,2,,76,12
16704,note_off,,0,0,2,,,,,,,2,,73,11
16704,note_on,,0,0,2,,,,,,,2,,71,26
16704,note_on,,0,0,2,,,,,,,2,,78,18
16800,note_off,,96,0,2,,,,,,,2,,50,7
16800,note_on,,0,0,2,,,,,,,2,,52,32
16896,note_on,,0,0,2,,,,,,,2,,74,50
16896,note_on,,0,0,2,,,,,,,2,,69,32
16896,note_on,,0,0,2,,,,,,,2,,54,46
16896,note_off,,0,0,2,,,,,,,2,,78,6
16896,note_off,,96,0,2,,,,,,,2,,52,8
16896,note_off,,192,0,1,,,,,,,0,,78,8
16896,note_off,,0,0,2,,,,,,,2,,71,9
16896,note_on,,0,0,1,,,,,,,0,,74,70
16992,note_off,,96,0,2,,,,,,,2,,74,11
16992,note_off,,0,0,2,,,,,,,2,,69,15
17088,note_off,,96,0,2,,,,,,,2,,54,4
17088,note_on,,0,0,2,,,,,,,2,,47,44
17088,note_on,,0,0,2,,,,,,,2,,62,39
17088,note_on,,0,0,2,,,,,,,2,,67,47
17088,note_on,,0,0,2,,,,,,,2,,71,27
17088,note_on,,0,0,1,,,,,,,0,,71,66
17088,note_off,,192,0,1,,,,,,,0,,74,9
17184,note_on,,0,0,2,,,,,,,2,,64,50
17184,note_on,,0,0,2,,,,,,,2,,49,42
17184,note_off,,0,0,2,,,,,,,2,,47,8
17184,note_off,,96,0,2,,,,,,,2,,62,9
17280,note_on,,0,0,2,,,,,,,2,,69,39
17280,note_on,,0,0,1,,,,,,,0,,69,61
17280,note_off,,192,0,1,,,,,,,0,,71,6
17280,note_off,,0,0,2,,,,,,,2,,49,0
17280,note_off,,0,0,2,,,,,,,2,,71,8
17280,note_off,,0,0,2,,,,,,,2,,67,8
17280,note_on,,0,0,2,,,,,,,2,,50,28
17280,note_on,,0,0,2,,,,,,,2,,66,41
17280,note_off,,96,0,2,,,,,,,2,,64,9
17376,note_off,,96,0,2,,,,,,,2,,69,6
17472,note_off,,96,0,2,,,,,,,2,,66,7
17472,note_on,,0,0,2,,,,,,,2,,66,37
17472,note_on,,0,0,2,,,,,,,2,,62,35
17472,note_off,,192,0,1,,,,,,,0,,69,10
17472,note_on,,0,0,1,,,,,,,0,,66,66
17472,note_on,,0,0,2,,,,,,,2,,38,44
17472,note_off,,0,0,2,,,,,,,2,,50,4
17568,note_on,,0,0,2,,,,,,,2,,40,40
17568,note_off,,0,0,2,,,,,,,2,,38,7
17568,note_off,,96,0,2,,,,,,,2,,62,5
17664,note_on,,0,0,2,,,,,,,2,,62,43
17664,note_on,,0,0,2,,,,,,,2,,57,38
17664,note_on,,0,0,2,,,,,,,2,,42,39
17664,note_off,,0,0,2,,,,,,,2,,66,7
17664,note_off,,96,0,2,,,,,,,2,,40,9
17664,note_off,,192,0,1,,,,,,,0,,66,7
17760,note_off,,0,0,2,,,,,,,2,,57,12
17760,note_off,,96,0,2,,,,,,,2,,62,10
17760,note_off,,0,0,2,,,,,,,2,,42,9
17856,note_on,,96,0,2,,,,,,,2,,40,46
17856,note_on,,192,0,1,,,,,,,0,,73,61
17952,note_off,,96,0,2,,,,,,,2,,40,8
18048,note_on,,96,0,2,,,,,,,2,,55,27
18048,note_on,,0,0,2,,,,,,,2,,61,36
18048,note_on,,0,0,1,,,,,,,0,,71,69
18048,note_off,,192,0,1,,,,,,,0,,73,9
18144,note_off,,96,0,2,,,,,,,2,,61,9
18144,note_off,,0,0,2,,,,,,,2,,55,8
18240,note_on,,0,0,1,,,,,,,0,,70,71
18240,note_off,,192,0,1,,,,,,,0,,71,9
18432,note_on,,0,0,1,,,,,,,0,,73,67
18432,note_off,,192,0,1,,,,,,,0,,70,8
18432,note_on,,288,0,2,,,,,,,2,,42,51
18528,note_off,,96,0,2,,,,,,,2,,42,6
18624,note_on,,0,0,2,,,,,,,2,,58,45
18624,note_on,,96,0,2,,,,,,,2,,52,36
18720,note_off,,96,0,2,,,,,,,2,,52,8
18816,note_off,,96,0,2,,,,,,,2,,58,10
18816,note_on,,0,0,2,,,,,,,2,,78,39
18912,note_on,,0,0,2,,,,,,,2,,79,46
18912,note_off,,96,0,2,,,,,,,2,,78,9
19008,note_off,,96,0,2,,,,,,,2,,79,14
19008,note_on,,0,0,2,,,,,,,2,,69,35
19008,note_on,,0,0,2,,,,,,,2,,71,21
19008,note_on,,0,0,2,,,,,,,2,,75,39
19008,note_off,,576,0,1,,,,,,,0,,73,9
19008,note_on,,0,0,1,,,,,,,0,,71,63
19008,note_on,,0,0,2,,,,,,,2,,47,32
19008,note_on,,0,0,2,,,,,,,2,,81,41
19104,note_off,,96,0,2,,,,,,,2,,47,11
19104,note_on,,0,0,2,,,,,,,2,,59,50
19200,note_on,,0,0,2,,,,,,,2,,63,45
19200,note_on,,0,0,2,,,,,,,2,,78,57
19200,note_off,,96,0,2,,,,,,,2,,59,9
19200,note_off,,0,0,2,,,,,,,2,,81,5
19296,note_off,,96,0,2,,,,,,,2,,78,6
19296,note_off,,0,0,2,,,,,,,2,,75,9
19296,note_off,,0,0,2,,,,,,,2,,71,3
19296,note_off,,0,0,2,,,,,,,2,,69,5
19296,note_on,,0,0,2,,,,,,,2,,66,68
19392,note_off,,96,0,2,,,,,,,2,,66,14
19392,note_off,,0,0,2,,,,,,,2,,63,9
19392,note_on,,0,0,2,,,,,,,2,,67,53
19392,note_on,,0,0,2,,,,,,,2,,75,58
19488,note_off,,96,0,2,,,,,,,2,,67,10
19488,note_on,,0,0,2,,,,,,,2,,69,47
19584,note_on,,0,0,2,,,,,,,2,,67,46
19584,note_on,,0,0,2,,,,,,,2,,64,40
19584,note_on,,0,0,2,,,,,,,2,,71,41
19584,note_off,,0,0,2,,,,,,,2,,75,10
19584,note_off,,96,0,2,,,,,,,2,,69,11
19584,note_on,,0,0,2,,,,,,,2,,35,52
19584,note_off,,576,0,1,,,,,,,0,,71,9
19680,note_off,,96,0,2,,,,,,,2,,35,9
19680,note_on,,0,0,2,,,,,,,2,,47,53
19776,note_on,,0,0,2,,,,,,,2,,67,56
19776,note_on,,0,0,2,,,,,,,2,,64,52
19776,note_off,,0,0,2,,,,,,,2,,71,7
19776,note_off,,0,0,2,,,,,,,2,,64,7
19776,note_off,,0,0,2,,,,,,,2,,67,8
19776,note_off,,96,0,2,,,,,,,2,,47,6
19776,note_on,,0,0,2,,,,,,,2,,52,45
19872,note_off,,96,0,2,,,,,,,2,,64,12
19872,note_on,,0,0,2,,,,,,,2,,55,56
19968,note_off,,96,0,2,,,,,,,2,,55,12
19968,note_off,,0,0,2,,,,,,,2,,67,8
19968,note_off,,0,0,2,,,,,,,2,,52,6
19968,note_on,,0,0,2,,,,,,,2,,58,36
19968,note_on,,0,0,2,,,,,,,2,,64,51
20064,note_off,,96,0,2,,,,,,,2,,58,12
20064,note_on,,0,0,2,,,,,,,2,,59,52
20160,note_off,,0,0,2,,,,,,,2,,64,9
20160,note_off,,96,0,2,,,,,,,2,,59,9
20160,note_on,,0,0,2,,,,,,,2,,61,44
20160,note_on,,0,0,2,,,,,,,2,,52,27
20160,note_on,,0,0,2,,,,,,,2,,28,46
20160,note_on,,0,0,2,,,,,,,2,,55,41
20256,note_off,,96,0,2,,,,,,,2,,28,3
20256,note_on,,0,0,2,,,,,,,2,,35,54
20352,note_off,,96,0,2,,,,,,,2,,35,9
20352,note_on,,0,0,2,,,,,,,2,,40,38
20352,note_on,,0,0,2,,,,,,,2,,58,37
20352,note_off,,0,0,2,,,,,,,2,,61,7
20448,note_off,,96,0,2,,,,,,,2,,58,10
20448,note_off,,0,0,2,,,,,,,2,,55,9
20448,note_off,,0,0,2,,,,,,,2,,52,13
20448,note_on,,0,0,2,,,,,,,2,,43,65
20448,note_off,,0,0,2,,,,,,,2,,40,9
20544,note_on,,0,0,2,,,,,,,2,,55,45
20544,note_off,,96,0,2,,,,,,,2,,43,18
20544,note_on,,0,0,2,,,,,,,2,,47,22
20544,note_on,,0,0,2,,,,,,,2,,52,46
20640,note_off,,96,0,2,,,,,,,2,,47,9
20640,note_on,,0,0,2,,,,,,,2,,49,42
20736,note_off,,96,0,2,,,,,,,2,,49,11
20736,note_off,,0,0,2,,,,,,,2,,55,11
20736,note_off,,0,0,2,,,,,,,2,,52,13
20736,note_on,,0,0,2,,,,,,,2,,35,27
20736,note_on,,0,0,2,,,,,,,2,,51,17
20736,note_on,,0,0,2,,,,,,,2,,54,46
20832,note_on,,96,0,2,,,,,,,2,,42,46
20928,note_off,,96,0,2,,,,,,,2,,42,7
20928,note_off,,0,0,2,,,,,,,2,,35,4
20928,note_on,,0,0,2,,,,,,,2,,47,27
21024,note_off,,96,0,2,,,,,,,2,,47,13
21024,note_on,,0,0,2,,,,,,,2,,59,32
21120,note_on,,1536,0,1,,,,,,,0,,71,44
21120,note_off,,96,0,2,,,,,,,2,,54,10
21120,note_off,,0,0,2,,,,,,,2,,51,15
21120,note_on,,0,0,2,,,,,,,2,,63,3
21216,note_on,,0,0,2,,,,,,,2,,66,53
21216,note_off,,0,0,2,,,,,,,2,,59,12
21216,note_off,,96,0,2,,,,,,,2,,63,7
21312,note_off,,192,0,1,,,,,,,0,,71,9
21312,note_on,,0,0,1,,,,,,,0,,76,68
21312,note_on,,0,0,2,,,,,,,2,,56,44
21312,note_on,,0,0,2,,,,,,,2,,47,32
21312,note_off,,96,0,2,,,,,,,2,,66,12
21408,note_on,,0,0,2,,,,,,,2,,59,46
21408,note_off,,96,0,2,,,,,,,2,,56,9
21504,note_off,,96,0,2,,,,,,,2,,59,10
21504,note_on,,0,0,2,,,,,,,2,,64,28
21600,note_off,,96,0,2,,,,,,,2,,64,5
21600,note_on,,0,0,2,,,,,,,2,,68,26
21696,note_off,,96,0,2,,,,,,,2,,68,8
21696,note_on,,0,0,1,,,,,,,0,,75,71
21696,note_on,,0,0,2,,,,,,,2,,71,41
21696,note_off,,384,0,1,,,,,,,0,,76,8
21792,note_off,,96,0,2,,,,,,,2,,71,7
21792,note_off,,0,0,2,,,,,,,2,,47,6
21792,note_on,,0,0,2,,,,,,,2,,76,30
21888,note_on,,0,0,1,,,,,,,0,,75,75
21888,note_off,,192,0,1,,,,,,,0,,75,11
21888,note_on,,0,0,2,,,,,,,2,,55,46
21888,note_on,,0,0,2,,,,,,,2,,47,21
21888,note_off,,96,0,2,,,,,,,2,,76,10
21984,note_on,,0,0,2,,,,,,,2,,59,35
21984,note_off,,96,0,2,,,,,,,2,,55,9
22080,note_on,,0,0,1,,,,,,,0,,73,75
22080,note_off,,192,0,1,,,,,,,0,,75,9
22080,note_off,,96,0,2,,,,,,,2,,59,9
22080,note_on,,0,0,2,,,,,,,2,,64,37
22176,note_off,,96,0,2,,,,,,,2,,64,7
22176,note_on,,0,0,2,,,,,,,2,,67,21
22272,note_off,,96,0,2,,,,,,,2,,67,7
22272,note_on,,0,0,2,,,,,,,2,,71,24
22272,note_off,,192,0,1,,,,,,,0,,73,11
22272,note_on,,0,0,1,,,,,,,0,,71,71
22368,note_off,,96,0,2,,,,,,,2,,71,7
22368,note_on,,0,0,2,,,,,,,2,,76,24
22464,note_on,,0,0,2,,,,,,,2,,52,37
22464,note_on,,0,0,2,,,,,,,2,,47,30
22464,note_off,,0,0,2,,,,,,,2,,47,14
22464,note_off,,96,0,2,,,,,,,2,,76,12
22464,note_off,,192,0,1,,,,,,,0,,71,8
22464,note_on,,0,0,1,,,,,,,0,,71,79
22560,note_off,,96,0,2,,,,,,,2,,52,9
22560,note_on,,0,0,2,,,,,,,2,,55,37
22656,note_on,,0,0,1,,,,,,,0,,69,71
22656,note_off,,96,0,2,,,,,,,2,,55,13
22656,note_on,,0,0,2,,,,,,,2,,61,31
22656,note_off,,192,0,1,,,,,,,0,,71,9
22752,note_on,,0,0,2,,,,,,,2,,64,46
22752,note_off,,96,0,2,,,,,,,2,,61,7
22848,note_off,,96,0,2,,,,,,,2,,64,8
22848,note_off,,192,0,1,,,,,,,0,,69,9
22848,note_on,,0,0,1,,,,,,,0,,67,71
22848,note_on,,0,0,2,,,,,,,2,,67,44
22944,note_off,,0,0,2,,,,,,,2,,47,8
22944,note_off,,96,0,2,,,,,,,2,,67,6
22944,note_on,,0,0,2,,,,,,,2,,70,19
23040,note_off,,96,0,2,,,,,,,2,,70,12
23040,note_on,,0,0,2,,,,,,,2,,51,35
23040,note_on,,0,0,2,,,,,,,2,,47,23
23040,note_on,,0,0,1,,,,,,,0,,66,63
23040,note_off,,192,0,1,,,,,,,0,,67,8
23136,note_off,,96,0,2,,,,,,,2,,51,13
23136,note_on,,0,0,2,,,,,,,2,,54,46
23232,note_off,,96,0,2,,,,,,,2,,54,12
23232,note_on,,0,0,2,,,,,,,2,,59,14
23328,note_off,,96,0,2,,,,,,,2,,59,4
23328,note_on,,0,0,2,,,,,,,2,,63,30
23424,note_off,,96,0,2,,,,,,,2,,63,10
23424,note_on,,0,0,2,,,,,,,2,,66,37
23520,note_off,,96,0,2,,,,,,,2,,66,4
23520,note_on,,0,0,2,,,,,,,2,,70,26
23616,note_on,,0,0,2,,,,,,,2,,71,38
23616,note_on,,0,0,2,,,,,,,2,,40,24
23616,note_off,,0,0,2,,,,,,,2,,47,0
23616,note_off,,576,0,1,,,,,,,0,,66,12
23616,note_on,,0,0,2,,,,,,,2,,67,56
23616,note_off,,96,0,2,,,,,,,2,,70,12
23712,note_off,,96,0,2,,,,,,,2,,40,4
23712,note_on,,0,0,2,,,,,,,2,,47,33
23808,note_on,,0,0,2,,,,,,,2,,69,59
23808,note_on,,0,0,2,,,,,,,2,,52,19
23808,note_on,,0,0,2,,,,,,,2,,66,59
23808,note_off,,96,0,2,,,,,,,2,,47,11
23808,note_off,,0,0,2,,,,,,,2,,71,6
23808,note_off,,0,0,2,,,,,,,2,,67,8
23904,note_off,,96,0,2,,,,,,,2,,52,6
23904,note_on,,0,0,2,,,,,,,2,,55,36
24000,note_off,,96,0,2,,,,,,,2,,55,9
24000,note_off,,0,0,2,,,,,,,2,,69,7
24000,note_off,,0,0,2,,,,,,,2,,66,11
24000,note_on,,0,0,2,,,,,,,2,,59,42
24000,note_on,,0,0,2,,,,,,,2,,64,37
24000,note_on,,0,0,2,,,,,,,2,,67,56
24096,note_off,,96,0,2,,,,,,,2,,59,8
24096,note_on,,0,0,2,,,,,,,2,,61,54
24192,note_off,,96,0,2,,,,,,,2,,61,10
24192,note_on,,0,0,2,,,,,,,2,,47,9
24192,note_off,,0,0,2,,,,,,,2,,64,10
24192,note_off,,0,0,2,,,,,,,2,,67,9
24192,note_on,,0,0,2,,,,,,,2,,63,64
24192,note_on,,0,0,2,,,,,,,2,,66,39
24288,note_off,,96,0,2,,,,,,,2,,47,5
24288,note_on,,0,0,2,,,,,,,2,,51,37
24384,note_on,,0,0,2,,,,,,,2,,54,33
24384,note_off,,96,0,2,,,,,,,2,,51,4
24480,note_off,,96,0,2,,,,,,,2,,54,6
24480,note_on,,0,0,2,,,,,,,2,,59,33
24480,note_off,,0,0,2,,,,,,,2,,63,10
24480,note_off,,0,0,2,,,,,,,2,,66,13
24570,note_on,,954,0,1,,,,,,,0,,75,54
24576,note_on,,0,0,2,,,,,,,2,,75,41
24576,note_on,,0,0,2,,,,,,,2,,66,33
24576,note_on,,0,0,2,,,,,,,2,,46,37
24576,note_off,,96,0,2,,,,,,,2,,59,11
24576,note_on,,0,0,2,,,,,,,2,,78,62
24666,note_off,,96,0,1,,,,,,,0,,75,9
24666,note_on,,0,0,1,,,,,,,0,,77,70
24672,note_on,,0,0,2,,,,,,,2,,51,70
24672,note_off,,96,0,2,,,,,,,2,,46,8
24768,note_off,,96,0,2,,,,,,,2,,51,11
24768,note_on,,0,0,2,,,,,,,2,,54,73
24770,note_on,,104,0,1,,,,,,,0,,78,73
24774,note_off,,4,0,1,,,,,,,0,,77,8
24864,note_off,,0,0,2,,,,,,,2,,66,10
24864,note_on,,0,0,2,,,,,,,2,,58,67
24864,note_off,,0,0,2,,,,,,,2,,75,12
24864,note_off,,0,0,2,,,,,,,2,,78,7
24864,note_off,,96,0,2,,,,,,,2,,54,9
24960,note_on,,0,0,2,,,,,,,2,,75,65
24960,note_on,,0,0,2,,,,,,,2,,66,68
24960,note_off,,96,0,2,,,,,,,2,,58,7
24960,note_on,,0,0,2,,,,,,,2,,42,73
24960,note_on,,0,0,2,,,,,,,2,,63,51
24966,note_on,,192,0,1,,,,,,,0,,75,68
24976,note_off,,10,0,1,,,,,,,0,,78,7
25056,note_off,,96,0,2,,,,,,,2,,42,6
25056,note_on,,0,0,2,,,,,,,2,,46,67
25144,note_off,,168,0,1,,,,,,,0,,75,11
25152,note_off,,96,0,2,,,,,,,2,,46,6
25152,note_on,,0,0,2,,,,,,,2,,51,59
25154,note_on,,10,0,1,,,,,,,0,,71,65
25248,note_off,,96,0,2,,,,,,,2,,51,10
25248,note_on,,0,0,2,,,,,,,2,,54,71
25338,note_off,,184,0,1,,,,,,,0,,71,8
25340,note_on,,2,0,1,,,,,,,0,,70,66
25344,note_on,,0,0,2,,,,,,,2,,70,63
25344,note_on,,0,0,2,,,,,,,2,,66,70
25344,note_off,,96,0,2,,,,,,,2,,54,10
25344,note_off,,0,0,2,,,,,,,2,,75,9
25344,note_off,,0,0,2,,,,,,,2,,66,12
25344,note_off,,0,0,2,,,,,,,2,,63,12
25344,note_on,,0,0,2,,,,,,,2,,39,68
25344,note_on,,0,0,2,,,,,,,2,,58,56
25440,note_off,,96,0,2,,,,,,,2,,39,9
25440,note_on,,0,0,2,,,,,,,2,,42,71
25526,note_off,,186,0,1,,,,,,,0,,70,12
25528,note_on,,2,0,1,,,,,,,0,,66,71
25536,note_off,,96,0,2,,,,,,,2,,42,8
25536,note_on,,0,0,2,,,,,,,2,,46,67
25632,note_off,,96,0,2,,,,,,,2,,46,7
25632,note_off,,0,0,2,,,,,,,2,,70,12
25632,note_off,,0,0,2,,,,,,,2,,66,9
25632,note_off,,0,0,2,,,,,,,2,,58,9
25632,note_on,,0,0,2,,,,,,,2,,51,66
25722,note_off,,194,0,1,,,,,,,0,,66,11
25728,note_off,,96,0,2,,,,,,,2,,51,12
25728,note_on,,0,0,2,,,,,,,2,,35,66
25728,note_on,,0,0,2,,,,,,,2,,71,63
25824,note_on,,0,0,2,,,,,,,2,,47,57
25824,note_off,,0,0,2,,,,,,,2,,35,6
25824,note_off,,96,0,2,,,,,,,2,,71,8
25824,note_on,,0,0,2,,,,,,,2,,73,69
25900,note_on,,178,0,1,,,,,,,0,,75,65
25920,note_off,,96,0,2,,,,,,,2,,73,11
25920,note_off,,0,0,2,,,,,,,2,,47,11
25920,note_on,,0,0,2,,,,,,,2,,40,53
25920,note_on,,0,0,2,,,,,,,2,,67,55
25920,note_on,,0,0,2,,,,,,,2,,71,40
25920,note_on,,0,0,2,,,,,,,2,,75,55
26016,note_off,,96,0,2,,,,,,,2,,40,8
26016,note_on,,0,0,2,,,,,,,2,,52,51
26104,note_on,,204,0,1,,,,,,,0,,73,67
26108,note_off,,4,0,1,,,,,,,0,,75,7
26112,note_on,,0,0,2,,,,,,,2,,55,69
26112,note_off,,96,0,2,,,,,,,2,,52,6
26208,note_off,,96,0,2,,,,,,,2,,55,8
26208,note_on,,0,0,2,,,,,,,2,,59,69
26208,note_off,,0,0,2,,,,,,,2,,67,4
26304,note_off,,96,0,2,,,,,,,2,,59,10
26304,note_on,,0,0,2,,,,,,,2,,64,51
26304,note_off,,196,0,1,,,,,,,0,,73,10
26304,note_off,,0,0,2,,,,,,,2,,71,6
26306,note_on,,2,0,1,,,,,,,0,,71,68
26400,note_on,,0,0,2,,,,,,,2,,67,52
26400,note_off,,96,0,2,,,,,,,2,,64,8
26494,note_on,,188,0,1,,,,,,,0,,75,67
26496,note_off,,96,0,2,,,,,,,2,,67,9
26496,note_on,,0,0,2,,,,,,,2,,71,48
26496,note_off,,2,0,1,,,,,,,0,,71,7
26592,note_off,,96,0,2,,,,,,,2,,71,9
26592,note_on,,0,0,2,,,,,,,2,,67,30
26688,note_off,,96,0,2,,,,,,,2,,67,11
26688,note_on,,0,0,2,,,,,,,2,,64,27
26784,note_off,,96,0,2,,,,,,,2,,64,6
26784,note_on,,0,0,2,,,,,,,2,,59,35
26880,note_on,,0,0,2,,,,,,,2,,55,33
26880,note_off,,96,0,2,,,,,,,2,,59,8
26976,note_off,,96,0,2,,,,,,,2,,55,7
26976,note_on,,0,0,2,,,,,,,2,,52,33
27072,note_off,,96,0,2,,,,,,,2,,52,0
27072,note_off,,0,0,2,,,,,,,2,,75,0
27072,note_on,,0,0,2,,,,,,,2,,67,39
27168,note_on,,0,0,2,,,,,,,2,,64,40
27168,note_off,,96,0,2,,,,,,,2,,67,7
27264,note_off,,96,0,2,,,,,,,2,,64,8
27264,note_on,,0,0,2,,,,,,,2,,59,46
27360,note_off,,96,0,2,,,,,,,2,,59,7
27360,note_on,,0,0,2,,,,,,,2,,55,51
27456,note_on,,0,0,2,,,,,,,2,,52,64
27456,note_on,,0,0,2,,,,,,,2,,70,63
27456,note_off,,96,0,2,,,,,,,2,,55,9
27460,note_off,,964,0,1,,,,,,,0,,75,9
27552,note_on,,0,0,2,,,,,,,2,,47,47
27552,note_on,,0,0,2,,,,,,,2,,71,43
