tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,data,program,channel,control,value,note,velocity
0,program_change,,,,,0,0,12,,,48,10,,,,
0,sequencer_specific,,,,,0,1,12,,"(67, 0, 1, 0)",,,,,,
0,control_change,,,,,0,0,11,,,,7,91,75,,
0,control_change,,,,,0,0,11,,,,7,10,56,,
0,control_change,,,,,0,0,11,,,,7,7,99,,
0,program_change,,,,,0,0,11,,,47,7,,,,
0,sequencer_specific,,,,,0,1,11,,"(67, 0, 1, 0)",,,,,,
0,sequencer_specific,,,,,0,1,5,,"(67, 0, 1, 0)",,,,,,
0,program_change,,,,,0,0,5,,,71,2,,,,
0,control_change,,,,,0,0,5,,,,2,7,85,,
0,control_change,,,,,0,0,5,,,,2,91,85,,
0,control_change,,,,,0,0,5,,,,2,10,68,,
0,sequencer_specific,,,,,0,1,6,,"(67, 0, 1, 0)",,,,,,
0,program_change,,,,,0,0,6,,,70,3,,,,
0,control_change,,,,,0,0,6,,,,3,7,90,,
0,program_change,,,,,0,0,1,,,73,0,,,,
0,sequencer_specific,,,,,0,1,1,,"(67, 0, 1, 0)",,,,,,
0,sequencer_specific,,,,,0,1,7,,"(67, 0, 1, 0)",,,,,,
0,set_tempo,,,,,0,1,0,483871,,,,,,,
1440,note_on,,,,,1440,0,13,,,,11,,,71,63
1440,note_on,,,,,1440,0,12,,,,10,,,83,70
1920,note_on,,,,,1920,0,16,,,,14,,,40,63
1920,note_on,,,,,0,0,13,,,,11,,,67,63
1920,note_on,,,,,0,0,12,,,,10,,,79,70
1920,note_on,,,,,480,0,13,,,,11,,,71,0
1920,note_on,,,,,0,0,8,,,,4,,,64,63
1920,note_on,,,,,1920,0,8,,,,4,,,52,63
1920,note_on,,,,,480,0,12,,,,10,,,83,0
1920,note_on,,,,,1920,0,15,,,,13,,,40,63
1920,set_tempo,,,,,1920,1,0,441176,,,,,,,
2160,note_on,,,,,0,0,15,,,,13,,,47,63
2160,note_on,,,,,240,0,15,,,,13,,,40,0
2400,note_on,,,,,0,0,4,,,,2,,,71,63
2400,note_on,,,,,2400,0,4,,,,2,,,67,63
2400,note_on,,,,,0,0,6,,,,3,,,55,63
2400,note_on,,,,,0,0,15,,,,13,,,55,63
2400,note_on,,,,,0,0,1,,,,0,,,79,63
2400,note_on,,,,,2400,0,1,,,,0,,,83,63
2400,note_on,,,,,240,0,15,,,,13,,,47,0
2400,note_on,,,,,2400,0,6,,,,3,,,59,63
2640,note_on,,,,,240,0,15,,,,13,,,55,0
2640,note_on,,,,,0,0,15,,,,13,,,59,63
2688,note_on,,,,,768,0,16,,,,14,,,40,0
2688,note_on,,,,,768,0,13,,,,11,,,67,0
2688,note_on,,,,,768,0,12,,,,10,,,79,0
2784,note_on,,,,,0,0,1,,,,0,,,83,0
2784,note_on,,,,,0,0,6,,,,3,,,59,0
2784,note_on,,,,,0,0,4,,,,2,,,67,0
2784,note_on,,,,,384,0,4,,,,2,,,71,0
2784,note_on,,,,,384,0,1,,,,0,,,79,0
2784,note_on,,,,,384,0,6,,,,3,,,55,0
2880,note_on,,,,,2880,0,14,,,,12,,,59,63
2880,note_on,,,,,0,0,14,,,,12,,,55,63
2880,note_on,,,,,0,0,15,,,,13,,,52,63
2880,note_on,,,,,240,0,15,,,,13,,,59,0
3120,note_on,,,,,240,0,14,,,,12,,,55,0
3120,note_on,,,,,0,0,14,,,,12,,,59,63
3120,note_on,,,,,0,0,14,,,,12,,,64,63
3120,note_on,,,,,0,0,14,,,,12,,,59,0
3264,note_on,,,,,384,0,15,,,,13,,,52,0
3360,note_on,,,,,672,0,13,,,,11,,,64,63
3360,note_on,,,,,0,0,4,,,,2,,,67,63
3360,note_on,,,,,576,0,4,,,,2,,,64,63
3360,note_on,,,,,576,0,1,,,,0,,,76,63
3360,note_on,,,,,672,0,12,,,,10,,,76,70
3360,note_on,,,,,576,0,6,,,,3,,,55,63
3360,note_on,,,,,240,0,14,,,,12,,,59,0
3360,note_on,,,,,0,0,14,,,,12,,,64,0
3360,note_on,,,,,0,0,14,,,,12,,,67,63
3360,note_on,,,,,0,0,14,,,,12,,,64,63
3360,note_on,,,,,0,0,6,,,,3,,,52,63
3360,note_on,,,,,0,0,1,,,,0,,,79,63
3600,note_on,,,,,0,0,14,,,,12,,,67,63
3600,note_on,,,,,0,0,14,,,,12,,,67,0
3600,note_on,,,,,0,0,14,,,,12,,,71,63
3600,note_on,,,,,240,0,14,,,,12,,,64,0
3744,note_on,,,,,384,0,6,,,,3,,,52,0
3744,note_on,,,,,0,0,6,,,,3,,,55,0
3744,note_on,,,,,0,0,4,,,,2,,,64,0
3744,note_on,,,,,384,0,4,,,,2,,,67,0
3744,note_on,,,,,384,0,1,,,,0,,,79,0
3744,note_on,,,,,0,0,1,,,,0,,,76,0
3840,note_on,,,,,480,0,13,,,,11,,,64,0
3840,note_on,,,,,480,0,12,,,,10,,,76,0
3840,note_on,,,,,0,0,12,,,,10,,,84,70
3840,note_on,,,,,576,0,15,,,,13,,,40,63
3840,note_on,,,,,1152,0,16,,,,14,,,40,63
3840,note_on,,,,,0,0,13,,,,11,,,72,63
3840,note_on,,,,,0,0,14,,,,12,,,57,63
3840,note_on,,,,,0,0,14,,,,12,,,64,63
3840,note_on,,,,,0,0,14,,,,12,,,67,0
3840,note_on,,,,,240,0,14,,,,12,,,71,0
4080,note_on,,,,,240,0,15,,,,13,,,40,0
4080,note_on,,,,,0,0,15,,,,13,,,48,63
4224,note_on,,,,,0,0,14,,,,12,,,64,0
4224,note_on,,,,,384,0,14,,,,12,,,57,0
4320,note_on,,,,,0,0,1,,,,0,,,72,63
4320,note_on,,,,,0,0,15,,,,13,,,57,63
4320,note_on,,,,,240,0,15,,,,13,,,48,0
4320,note_on,,,,,576,0,6,,,,3,,,52,63
4320,note_on,,,,,0,0,4,,,,2,,,64,63
4320,note_on,,,,,576,0,1,,,,0,,,76,63
4320,note_on,,,,,0,0,6,,,,3,,,48,63
4320,note_on,,,,,576,0,4,,,,2,,,60,63
4560,note_on,,,,,240,0,15,,,,13,,,57,0
4560,note_on,,,,,0,0,15,,,,13,,,60,63
4608,note_on,,,,,768,0,13,,,,11,,,72,0
4608,note_on,,,,,768,0,16,,,,14,,,40,0
4608,note_on,,,,,768,0,12,,,,10,,,84,0
4704,note_on,,,,,0,0,4,,,,2,,,60,0
4704,note_on,,,,,384,0,6,,,,3,,,48,0
4704,note_on,,,,,0,0,6,,,,3,,,52,0
4704,note_on,,,,,0,0,1,,,,0,,,76,0
4704,note_on,,,,,384,0,1,,,,0,,,72,0
4704,note_on,,,,,384,0,4,,,,2,,,64,0
4800,note_on,,,,,576,0,14,,,,12,,,60,63
4800,note_on,,,,,0,0,14,,,,12,,,57,63
4800,note_on,,,,,0,0,15,,,,13,,,52,63
4800,note_on,,,,,240,0,15,,,,13,,,60,0
5040,note_on,,,,,0,0,14,,,,12,,,60,63
5040,note_on,,,,,240,0,14,,,,12,,,57,0
5040,note_on,,,,,0,0,14,,,,12,,,60,0
5040,note_on,,,,,0,0,14,,,,12,,,64,63
5184,note_on,,,,,384,0,15,,,,13,,,52,0
5280,note_on,,,,,576,0,4,,,,2,,,72,63
5280,note_on,,,,,0,0,4,,,,2,,,69,63
5280,note_on,,,,,0,0,14,,,,12,,,64,63
5280,note_on,,,,,576,0,6,,,,3,,,57,63
5280,note_on,,,,,0,0,6,,,,3,,,60,63
5280,note_on,,,,,0,0,1,,,,0,,,84,63
5280,note_on,,,,,576,0,1,,,,0,,,81,63
5280,note_on,,,,,0,0,14,,,,12,,,69,63
5280,note_on,,,,,0,0,14,,,,12,,,64,0
5280,note_on,,,,,240,0,14,,,,12,,,60,0
5280,note_on,,,,,672,0,13,,,,11,,,69,63
5280,note_on,,,,,672,0,12,,,,10,,,81,70
5520,note_on,,,,,0,0,14,,,,12,,,69,0
5520,note_on,,,,,240,0,14,,,,12,,,64,0
5520,note_on,,,,,0,0,14,,,,12,,,69,63
5520,note_on,,,,,0,0,14,,,,12,,,72,63
5664,note_on,,,,,3744,0,8,,,,4,,,64,0
5664,note_on,,,,,384,0,4,,,,2,,,69,0
5664,note_on,,,,,0,0,4,,,,2,,,72,0
5664,note_on,,,,,384,0,6,,,,3,,,60,0
5664,note_on,,,,,384,0,1,,,,0,,,84,0
5664,note_on,,,,,0,0,1,,,,0,,,81,0
5664,note_on,,,,,0,0,6,,,,3,,,57,0
5760,note_on,,,,,0,0,14,,,,12,,,63,63
5760,note_on,,,,,96,0,8,,,,4,,,59,63
5760,note_on,,,,,0,0,14,,,,12,,,57,63
5760,note_on,,,,,240,0,14,,,,12,,,72,0
5760,note_on,,,,,480,0,12,,,,10,,,81,0
5760,note_on,,,,,576,0,15,,,,13,,,40,63
5760,note_on,,,,,1152,0,16,,,,14,,,40,63
5760,set_tempo,,,,,3840,1,0,437956,,,,,,,
5760,note_on,,,,,0,0,13,,,,11,,,66,63
5760,note_on,,,,,480,0,13,,,,11,,,69,0
5760,note_on,,,,,0,0,14,,,,12,,,69,0
5760,note_on,,,,,0,0,12,,,,10,,,78,70
6000,note_on,,,,,240,0,15,,,,13,,,40,0
6000,note_on,,,,,0,0,15,,,,13,,,47,63
6144,note_on,,,,,0,0,14,,,,12,,,63,0
6144,note_on,,,,,384,0,14,,,,12,,,57,0
6240,note_on,,,,,576,0,6,,,,3,,,57,63
6240,note_on,,,,,240,0,15,,,,13,,,47,0
6240,note_on,,,,,0,0,15,,,,13,,,54,63
6240,note_on,,,,,576,0,1,,,,0,,,81,63
6240,note_on,,,,,0,0,1,,,,0,,,78,63
6240,note_on,,,,,0,0,6,,,,3,,,54,63
6240,note_on,,,,,576,0,4,,,,2,,,66,63
6240,note_on,,,,,0,0,4,,,,2,,,69,63
6480,note_on,,,,,240,0,15,,,,13,,,54,0
6480,note_on,,,,,0,0,15,,,,13,,,57,63
6528,note_on,,,,,768,0,12,,,,10,,,78,0
6528,note_on,,,,,768,0,13,,,,11,,,66,0
6528,note_on,,,,,768,0,16,,,,14,,,40,0
6624,note_on,,,,,0,0,4,,,,2,,,66,0
6624,note_on,,,,,384,0,4,,,,2,,,69,0
6624,note_on,,,,,384,0,6,,,,3,,,54,0
6624,note_on,,,,,0,0,6,,,,3,,,57,0
6624,note_on,,,,,0,0,1,,,,0,,,81,0
6624,note_on,,,,,384,0,1,,,,0,,,78,0
6720,note_on,,,,,0,0,15,,,,13,,,47,63
6720,note_on,,,,,240,0,15,,,,13,,,57,0
6720,note_on,,,,,576,0,14,,,,12,,,54,63
6720,note_on,,,,,0,0,14,,,,12,,,59,63
6960,note_on,,,,,0,0,14,,,,12,,,63,63
6960,note_on,,,,,0,0,14,,,,12,,,57,63
6960,note_on,,,,,0,0,14,,,,12,,,54,0
6960,note_on,,,,,240,0,14,,,,12,,,59,0
7104,note_on,,,,,384,0,15,,,,13,,,47,0
7200,note_on,,,,,672,0,13,,,,11,,,63,63
7200,note_on,,,,,240,0,14,,,,12,,,63,0
7200,note_on,,,,,0,0,14,,,,12,,,57,0
7200,note_on,,,,,0,0,4,,,,2,,,63,63
7200,note_on,,,,,576,0,4,,,,2,,,66,63
7200,note_on,,,,,0,0,14,,,,12,,,66,63
7200,note_on,,,,,0,0,14,,,,12,,,63,63
7200,note_on,,,,,0,0,1,,,,0,,,78,63
7200,note_on,,,,,576,0,1,,,,0,,,75,63
7200,note_on,,,,,672,0,12,,,,10,,,75,70
7200,note_on,,,,,576,0,6,,,,3,,,51,63
7200,note_on,,,,,0,0,6,,,,3,,,54,63
7440,note_on,,,,,240,0,14,,,,12,,,63,0
7440,note_on,,,,,0,0,14,,,,12,,,69,63
7440,note_on,,,,,0,0,14,,,,12,,,66,0
7440,note_on,,,,,0,0,14,,,,12,,,66,63
7584,note_on,,,,,0,0,6,,,,3,,,51,0
7584,note_on,,,,,0,0,4,,,,2,,,66,0
7584,note_on,,,,,384,0,4,,,,2,,,63,0
7584,note_on,,,,,0,0,1,,,,0,,,75,0
7584,note_on,,,,,384,0,1,,,,0,,,78,0
7584,note_on,,,,,384,0,6,,,,3,,,54,0
7584,note_on,,,,,1824,0,8,,,,4,,,59,0
7680,note_on,,,,,480,0,12,,,,10,,,75,0
7680,note_on,,,,,0,0,12,,,,10,,,83,70
7680,note_on,,,,,480,0,13,,,,11,,,63,0
7680,note_on,,,,,0,0,13,,,,11,,,71,63
7680,note_on,,,,,1152,0,16,,,,14,,,40,63
7680,note_on,,,,,0,0,14,,,,12,,,66,0
7680,note_on,,,,,0,0,14,,,,12,,,59,63
7680,note_on,,,,,0,0,14,,,,12,,,55,63
7680,note_on,,,,,576,0,15,,,,13,,,40,63
7680,note_on,,,,,96,0,8,,,,4,,,55,63
7680,note_on,,,,,240,0,14,,,,12,,,69,0
7920,note_on,,,,,240,0,15,,,,13,,,40,0
7920,note_on,,,,,0,0,15,,,,13,,,47,63
8064,note_on,,,,,384,0,14,,,,12,,,55,0
8064,note_on,,,,,0,0,14,,,,12,,,59,0
8160,note_on,,,,,0,0,4,,,,2,,,63,63
8160,note_on,,,,,0,0,1,,,,0,,,71,63
8160,note_on,,,,,0,0,6,,,,3,,,47,63
8160,note_on,,,,,576,0,6,,,,3,,,51,63
8160,note_on,,,,,576,0,1,,,,0,,,75,63
8160,note_on,,,,,240,0,15,,,,13,,,47,0
8160,note_on,,,,,0,0,15,,,,13,,,55,63
8160,note_on,,,,,576,0,4,,,,2,,,59,63
8400,note_on,,,,,240,0,15,,,,13,,,55,0
8400,note_on,,,,,0,0,15,,,,13,,,59,63
8448,note_on,,,,,768,0,13,,,,11,,,71,0
8448,note_on,,,,,768,0,16,,,,14,,,40,0
8448,note_on,,,,,768,0,12,,,,10,,,83,0
8544,note_on,,,,,0,0,1,,,,0,,,75,0
8544,note_on,,,,,384,0,4,,,,2,,,63,0
8544,note_on,,,,,384,0,1,,,,0,,,71,0
8544,note_on,,,,,0,0,6,,,,3,,,51,0
8544,note_on,,,,,0,0,4,,,,2,,,59,0
8544,note_on,,,,,384,0,6,,,,3,,,47,0
8640,note_on,,,,,0,0,15,,,,13,,,52,63
8640,note_on,,,,,576,0,14,,,,12,,,52,63
8640,note_on,,,,,0,0,14,,,,12,,,55,63
8640,note_on,,,,,240,0,15,,,,13,,,59,0
8880,note_on,,,,,0,0,14,,,,12,,,52,0
8880,note_on,,,,,0,0,14,,,,12,,,59,63
8880,note_on,,,,,0,0,14,,,,12,,,55,63
8880,note_on,,,,,240,0,14,,,,12,,,55,0
9024,note_on,,,,,384,0,15,,,,13,,,52,0
9120,note_on,,,,,576,0,4,,,,2,,,71,63
9120,note_on,,,,,0,0,4,,,,2,,,67,63
9120,note_on,,,,,672,0,12,,,,10,,,88,90
9120,note_on,,,,,0,0,1,,,,0,,,83,63
9120,note_on,,,,,240,0,14,,,,12,,,55,0
9120,note_on,,,,,0,0,14,,,,12,,,59,63
9120,note_on,,,,,0,0,14,,,,12,,,64,63
9120,note_on,,,,,576,0,1,,,,0,,,79,63
9120,note_on,,,,,576,0,6,,,,3,,,55,63
9120,note_on,,,,,0,0,6,,,,3,,,59,63
9120,note_on,,,,,672,0,13,,,,11,,,76,63
9120,note_on,,,,,0,0,14,,,,12,,,59,0
9360,note_on,,,,,240,0,14,,,,12,,,64,0
9360,note_on,,,,,0,0,14,,,,12,,,59,0
9360,note_on,,,,,0,0,14,,,,12,,,64,63
9360,note_on,,,,,0,0,14,,,,12,,,67,63
9504,note_on,,,,,0,0,6,,,,3,,,55,0
9504,note_on,,,,,384,0,6,,,,3,,,59,0
9504,note_on,,,,,0,0,4,,,,2,,,71,0
9504,note_on,,,,,384,0,4,,,,2,,,67,0
9504,note_on,,,,,0,0,1,,,,0,,,79,0
9504,note_on,,,,,384,0,1,,,,0,,,83,0
9600,note_on,,,,,0,0,14,,,,12,,,64,62
9600,note_on,,,,,0,0,14,,,,12,,,64,0
9600,note_on,,,,,240,0,14,,,,12,,,67,0
9600,note_on,,,,,0,0,13,,,,11,,,64,63
9600,set_tempo,,,,,3840,1,0,434783,,,,,,,
9600,note_on,,,,,0,0,14,,,,12,,,72,62
9600,note_on,,,,,576,0,15,,,,13,,,36,63
9600,note_on,,,,,1152,0,16,,,,14,,,36,63
9600,note_on,,,,,0,0,9,,,,5,,,64,63
9600,note_on,,,,,480,0,13,,,,11,,,76,0
9600,note_on,,,,,480,0,12,,,,10,,,88,0
9600,note_on,,,,,9600,0,9,,,,5,,,60,63
9600,note_on,,,,,0,0,12,,,,10,,,76,70
9840,note_on,,,,,240,0,15,,,,13,,,36,0
9840,note_on,,,,,0,0,15,,,,13,,,43,63
9984,note_on,,,,,384,0,14,,,,12,,,64,0
9984,note_on,,,,,0,0,8,,,,4,,,52,0
9984,note_on,,,,,0,0,14,,,,12,,,72,0
9984,note_on,,,,,2304,0,8,,,,4,,,55,0
10080,note_on,,,,,240,0,15,,,,13,,,43,0
10080,note_on,,,,,0,0,1,,,,0,,,84,63
10080,note_on,,,,,576,0,1,,,,0,,,88,63
10080,note_on,,,,,0,0,4,,,,2,,,72,63
10080,note_on,,,,,576,0,4,,,,2,,,76,63
10080,note_on,,,,,576,0,6,,,,3,,,60,63
10080,note_on,,,,,0,0,6,,,,3,,,64,63
10080,note_on,,,,,0,0,15,,,,13,,,52,63
10320,note_on,,,,,240,0,15,,,,13,,,52,0
10320,note_on,,,,,0,0,15,,,,13,,,55,63
10368,note_on,,,,,768,0,12,,,,10,,,76,0
10368,note_on,,,,,768,0,16,,,,14,,,36,0
10368,note_on,,,,,768,0,13,,,,11,,,64,0
10464,note_on,,,,,384,0,1,,,,0,,,84,0
10464,note_on,,,,,0,0,1,,,,0,,,88,0
10464,note_on,,,,,384,0,6,,,,3,,,64,0
10464,note_on,,,,,0,0,6,,,,3,,,60,0
10464,note_on,,,,,0,0,4,,,,2,,,76,0
10464,note_on,,,,,384,0,4,,,,2,,,72,0
10560,note_on,,,,,0,0,14,,,,12,,,60,62
10560,note_on,,,,,240,0,15,,,,13,,,55,0
10560,note_on,,,,,0,0,15,,,,13,,,48,63
10560,note_on,,,,,576,0,14,,,,12,,,52,62
10800,note_on,,,,,0,0,14,,,,12,,,52,0
10800,note_on,,,,,240,0,14,,,,12,,,60,0
10800,note_on,,,,,0,0,14,,,,12,,,55,62
10800,note_on,,,,,0,0,14,,,,12,,,64,62
10944,note_on,,,,,384,0,15,,,,13,,,48,0
11040,note_on,,,,,576,0,4,,,,2,,,60,63
11040,note_on,,,,,0,0,4,,,,2,,,64,63
11040,note_on,,,,,672,0,12,,,,10,,,79,70
11040,note_on,,,,,672,0,13,,,,11,,,67,63
11040,note_on,,,,,576,0,1,,,,0,,,76,63
11040,note_on,,,,,0,0,1,,,,0,,,72,63
11040,note_on,,,,,0,0,14,,,,12,,,67,62
11040,note_on,,,,,0,0,14,,,,12,,,60,62
11040,note_on,,,,,0,0,14,,,,12,,,64,0
11040,note_on,,,,,240,0,14,,,,12,,,55,0
11040,note_on,,,,,0,0,6,,,,3,,,52,63
11040,note_on,,,,,576,0,6,,,,3,,,48,63
11280,note_on,,,,,0,0,14,,,,12,,,64,62
11280,note_on,,,,,0,0,14,,,,12,,,60,0
11280,note_on,,,,,240,0,14,,,,12,,,67,0
11280,note_on,,,,,0,0,14,,,,12,,,72,62
11424,note_on,,,,,0,0,6,,,,3,,,48,0
11424,note_on,,,,,384,0,6,,,,3,,,52,0
11424,note_on,,,,,384,0,1,,,,0,,,72,0
11424,note_on,,,,,384,0,4,,,,2,,,64,0
11424,note_on,,,,,0,0,1,,,,0,,,76,0
11424,note_on,,,,,0,0,4,,,,2,,,60,0
11520,note_on,,,,,1152,0,16,,,,14,,,31,63
11520,note_on,,,,,1920,0,9,,,,5,,,64,0
11520,note_on,,,,,0,0,9,,,,5,,,60,0
11520,note_on,,,,,0,0,14,,,,12,,,71,62
11520,note_on,,,,,480,0,12,,,,10,,,79,0
11520,note_on,,,,,0,0,9,,,,5,,,55,63
11520,note_on,,,,,0,0,9,,,,5,,,62,63
11520,note_on,,,,,0,0,14,,,,12,,,64,0
11520,note_on,,,,,480,0,13,,,,11,,,67,0
11520,note_on,,,,,0,0,13,,,,11,,,71,63
11520,note_on,,,,,0,0,12,,,,10,,,83,70
11520,note_on,,,,,240,0,14,,,,12,,,72,0
11520,note_on,,,,,576,0,15,,,,13,,,43,63
11520,note_on,,,,,0,0,14,,,,12,,,62,62
11760,note_on,,,,,0,0,15,,,,13,,,50,63
11760,note_on,,,,,240,0,15,,,,13,,,43,0
11904,note_on,,,,,384,0,14,,,,12,,,62,0
11904,note_on,,,,,0,0,14,,,,12,,,71,0
12000,note_on,,,,,576,0,6,,,,3,,,50,63
12000,note_on,,,,,0,0,4,,,,2,,,62,63
12000,note_on,,,,,0,0,15,,,,13,,,55,63
12000,note_on,,,,,240,0,15,,,,13,,,50,0
12000,note_on,,,,,576,0,1,,,,0,,,71,63
12000,note_on,,,,,0,0,1,,,,0,,,74,63
12000,note_on,,,,,0,0,6,,,,3,,,47,63
12000,note_on,,,,,576,0,4,,,,2,,,59,63
12240,note_on,,,,,0,0,15,,,,13,,,59,63
12240,note_on,,,,,240,0,15,,,,13,,,55,0
12288,note_on,,,,,768,0,13,,,,11,,,71,0
12288,note_on,,,,,768,0,16,,,,14,,,31,0
12288,note_on,,,,,768,0,12,,,,10,,,83,0
12384,note_on,,,,,384,0,6,,,,3,,,47,0
12384,note_on,,,,,0,0,1,,,,0,,,71,0
12384,note_on,,,,,0,0,4,,,,2,,,59,0
12384,note_on,,,,,384,0,4,,,,2,,,62,0
12384,note_on,,,,,0,0,6,,,,3,,,50,0
12384,note_on,,,,,384,0,1,,,,0,,,74,0
12480,note_on,,,,,240,0,15,,,,13,,,59,0
12480,note_on,,,,,576,0,14,,,,12,,,59,62
12480,note_on,,,,,0,0,15,,,,13,,,50,63
12480,note_on,,,,,0,0,14,,,,12,,,55,62
12720,note_on,,,,,0,0,14,,,,12,,,62,62
12720,note_on,,,,,0,0,14,,,,12,,,59,62
12720,note_on,,,,,0,0,14,,,,12,,,59,0
12720,note_on,,,,,240,0,14,,,,12,,,55,0
12864,note_on,,,,,384,0,15,,,,13,,,50,0
12960,note_on,,,,,0,0,14,,,,12,,,62,62
12960,note_on,,,,,240,0,14,,,,12,,,62,0
12960,note_on,,,,,0,0,14,,,,12,,,59,0
12960,note_on,,,,,0,0,1,,,,0,,,83,63
12960,note_on,,,,,576,0,1,,,,0,,,79,63
12960,note_on,,,,,0,0,14,,,,12,,,67,62
12960,note_on,,,,,576,0,4,,,,2,,,71,63
12960,note_on,,,,,672,0,12,,,,10,,,86,90
12960,note_on,,,,,672,0,13,,,,11,,,74,63
12960,note_on,,,,,0,0,4,,,,2,,,67,63
12960,note_on,,,,,0,0,6,,,,3,,,55,63
12960,note_on,,,,,576,0,6,,,,3,,,59,63
13200,note_on,,,,,0,0,14,,,,12,,,67,0
13200,note_on,,,,,0,0,14,,,,12,,,71,62
13200,note_on,,,,,0,0,14,,,,12,,,67,62
13200,note_on,,,,,240,0,14,,,,12,,,62,0
13344,note_on,,,,,384,0,6,,,,3,,,55,0
13344,note_on,,,,,384,0,1,,,,0,,,83,0
13344,note_on,,,,,0,0,1,,,,0,,,79,0
13344,note_on,,,,,384,0,4,,,,2,,,67,0
13344,note_on,,,,,1824,0,9,,,,5,,,62,0
13344,note_on,,,,,0,0,9,,,,5,,,55,0
13344,note_on,,,,,0,0,4,,,,2,,,71,0
13344,note_on,,,,,0,0,6,,,,3,,,59,0
13440,note_on,,,,,96,0,9,,,,5,,,62,63
13440,note_on,,,,,0,0,9,,,,5,,,65,63
13440,note_on,,,,,0,0,12,,,,10,,,74,70
13440,note_on,,,,,0,0,13,,,,11,,,62,63
13440,note_on,,,,,480,0,13,,,,11,,,74,0
13440,note_on,,,,,576,0,15,,,,13,,,38,63
13440,note_on,,,,,0,0,14,,,,12,,,65,62
13440,note_on,,,,,0,0,14,,,,12,,,74,62
