tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,data,control,value,channel,program,note,velocity
39840,note_on,0,0,0,,,,,,,,,,0,,66,70
39840,note_on,0,0,0,,,,,,,,,,0,,63,60
39840,note_on,0,0,0,,,,,,,,,,0,,75,70
40272,note_on,432,0,0,,,,,,,,,,0,,54,0
40272,note_on,0,0,0,,,,,,,,,,0,,63,0
40320,note_on,48,0,0,,,,,,,,,,0,,66,0
40320,note_on,0,0,0,,,,,,,,,,0,,75,0
40320,note_on,0,0,0,,,,,,,,,,0,,73,70
40320,note_on,0,0,0,,,,,,,,,,0,,49,64
40320,note_on,0,0,0,,,,,,,,,,0,,65,70
40752,note_on,432,0,0,,,,,,,,,,0,,49,0
41040,note_on,288,0,0,,,,,,,,,,0,,73,0
41040,note_on,0,0,0,,,,,,,,,,0,,65,0
41040,note_on,0,0,0,,,,,,,,,,0,,63,70
41040,note_on,0,0,0,,,,,,,,,,0,,68,70
41256,note_on,216,0,0,,,,,,,,,,0,,63,0
41256,note_on,0,0,0,,,,,,,,,,0,,68,0
41280,note_on,24,0,0,,,,,,,,,,0,,56,60
41280,note_on,0,0,0,,,,,,,,,,0,,65,70
41280,note_on,0,0,0,,,,,,,,,,0,,53,60
41280,note_on,0,0,0,,,,,,,,,,0,,61,70
41712,note_on,432,0,0,,,,,,,,,,0,,56,0
41712,note_on,0,0,0,,,,,,,,,,0,,53,0
41760,note_on,48,0,0,,,,,,,,,,0,,65,0
41760,note_on,0,0,0,,,,,,,,,,0,,61,0
41760,note_on,0,0,0,,,,,,,,,,0,,68,70
41760,note_on,0,0,0,,,,,,,,,,0,,37,64
41760,note_on,0,0,0,,,,,,,,,,0,,63,70
42192,note_on,432,0,0,,,,,,,,,,0,,37,0
42480,note_on,288,0,0,,,,,,,,,,0,,68,0
42480,note_on,0,0,0,,,,,,,,,,0,,63,0
42480,note_on,0,0,0,,,,,,,,,,0,,66,70
42480,note_on,0,0,0,,,,,,,,,,0,,70,70
42696,note_on,216,0,0,,,,,,,,,,0,,66,0
42696,note_on,0,0,0,,,,,,,,,,0,,70,0
42720,note_on,24,0,0,,,,,,,,,,0,,56,60
42720,note_on,0,0,0,,,,,,,,,,0,,63,70
42720,note_on,0,0,0,,,,,,,,,,0,,51,60
42720,note_on,0,0,0,,,,,,,,,,0,,72,70
43152,note_on,432,0,0,,,,,,,,,,0,,56,0
43152,note_on,0,0,0,,,,,,,,,,0,,51,0
43200,note_on,48,0,0,,,,,,,,,,0,,63,0
43200,note_on,0,0,0,,,,,,,,,,0,,72,0
43200,note_on,0,0,0,,,,,,,,,,0,,73,70
43200,note_on,0,0,0,,,,,,,,,,0,,37,64
43200,note_on,0,0,0,,,,,,,,,,0,,65,70
43632,note_on,432,0,0,,,,,,,,,,0,,37,0
43920,note_on,288,0,0,,,,,,,,,,0,,73,0
43920,note_on,0,0,0,,,,,,,,,,0,,65,0
43920,note_on,0,0,0,,,,,,,,,,0,,63,70
43920,note_on,0,0,0,,,,,,,,,,0,,68,70
44136,note_on,216,0,0,,,,,,,,,,0,,63,0
44136,note_on,0,0,0,,,,,,,,,,0,,68,0
44160,note_on,24,0,0,,,,,,,,,,0,,56,60
44160,note_on,0,0,0,,,,,,,,,,0,,65,70
44160,note_on,0,0,0,,,,,,,,,,0,,49,60
44160,note_on,0,0,0,,,,,,,,,,0,,61,70
44592,note_on,432,0,0,,,,,,,,,,0,,56,0
44592,note_on,0,0,0,,,,,,,,,,0,,49,0
44640,note_on,48,0,0,,,,,,,,,,0,,65,0
44640,note_on,0,0,0,,,,,,,,,,0,,61,0
44640,note_on,0,0,0,,,,,,,,,,0,,68,70
44640,note_on,0,0,0,,,,,,,,,,0,,37,64
44640,note_on,0,0,0,,,,,,,,,,0,,65,70
45072,note_on,432,0,0,,,,,,,,,,0,,37,0
45360,note_on,288,0,0,,,,,,,,,,0,,68,0
45360,note_on,0,0,0,,,,,,,,,,0,,65,0
45360,note_on,0,0,0,,,,,,,,,,0,,66,70
45360,note_on,0,0,0,,,,,,,,,,0,,70,70
45576,note_on,216,0,0,,,,,,,,,,0,,66,0
45576,note_on,0,0,0,,,,,,,,,,0,,70,0
45600,note_on,24,0,0,,,,,,,,,,0,,56,60
45600,note_on,0,0,0,,,,,,,,,,0,,63,70
45600,note_on,0,0,0,,,,,,,,,,0,,51,60
45600,note_on,0,0,0,,,,,,,,,,0,,72,70
46032,note_on,432,0,0,,,,,,,,,,0,,56,0
46032,note_on,0,0,0,,,,,,,,,,0,,51,0
46080,note_on,48,0,0,,,,,,,,,,0,,63,0
46080,note_on,0,0,0,,,,,,,,,,0,,72,0
46080,note_on,0,0,0,,,,,,,,,,0,,73,70
46080,note_on,0,0,0,,,,,,,,,,0,,37,64
46080,note_on,0,0,0,,,,,,,,,,0,,65,70
46512,note_on,432,0,0,,,,,,,,,,0,,37,0
46800,note_on,288,0,0,,,,,,,,,,0,,73,0
46800,note_on,0,0,0,,,,,,,,,,0,,65,0
46800,note_on,0,0,0,,,,,,,,,,0,,68,76
46800,note_on,0,0,0,,,,,,,,,,0,,75,76
47016,note_on,216,0,0,,,,,,,,,,0,,68,0
47016,note_on,0,0,0,,,,,,,,,,0,,75,0
47040,note_on,24,0,0,,,,,,,,,,0,,56,76
47040,note_on,0,0,0,,,,,,,,,,0,,73,84
47040,note_on,0,0,0,,,,,,,,,,0,,49,76
47040,note_on,0,0,0,,,,,,,,,,0,,77,84
47400,set_tempo,360,1,0,,,,,,405405,,,,,,,
47472,note_on,72,0,0,,,,,,,,,,0,,56,0
47472,note_on,0,0,0,,,,,,,,,,0,,49,0
47520,note_on,48,0,0,,,,,,,,,,0,,73,0
47520,note_on,0,0,0,,,,,,,,,,0,,77,0
47520,note_on,0,0,0,,,,,,,,,,0,,75,86
47520,note_on,0,0,0,,,,,,,,,,0,,48,80
47520,note_on,0,0,0,,,,,,,,,,0,,77,86
47520,note_on,0,0,0,,,,,,,,,,0,,36,80
47520,note_on,0,0,0,,,,,,,,,,0,,69,86
47952,note_on,432,0,0,,,,,,,,,,0,,48,0
47952,note_on,0,0,0,,,,,,,,,,0,,36,0
48240,note_on,288,0,0,,,,,,,,,,0,,75,0
48240,note_on,0,0,0,,,,,,,,,,0,,77,0
48240,note_on,0,0,0,,,,,,,,,,0,,69,0
48240,note_on,0,0,0,,,,,,,,,,0,,78,88
48456,note_on,216,0,0,,,,,,,,,,0,,78,0
48480,note_on,24,0,0,,,,,,,,,,0,,75,90
48480,note_on,0,0,0,,,,,,,,,,0,,57,86
48480,note_on,0,0,0,,,,,,,,,,0,,77,90
48480,note_on,0,0,0,,,,,,,,,,0,,53,86
48480,note_on,0,0,0,,,,,,,,,,0,,69,90
48912,note_on,432,0,0,,,,,,,,,,0,,57,0
48912,note_on,0,0,0,,,,,,,,,,0,,53,0
48960,note_on,48,0,0,,,,,,,,,,0,,75,0
48960,note_on,0,0,0,,,,,,,,,,0,,77,0
48960,note_on,0,0,0,,,,,,,,,,0,,69,0
48960,set_tempo,0,1,0,,,,,,408163,,,,,,,
48960,note_on,0,0,0,,,,,,,,,,0,,74,92
48960,note_on,0,0,0,,,,,,,,,,0,,46,86
48960,note_on,0,0,0,,,,,,,,,,0,,77,92
48960,note_on,0,0,0,,,,,,,,,,0,,34,86
48960,note_on,0,0,0,,,,,,,,,,0,,68,92
49392,note_on,432,0,0,,,,,,,,,,0,,46,0
49392,note_on,0,0,0,,,,,,,,,,0,,34,0
49680,note_on,288,0,0,,,,,,,,,,0,,74,0
49680,note_on,0,0,0,,,,,,,,,,0,,77,0
49680,note_on,0,0,0,,,,,,,,,,0,,68,0
49680,note_on,0,0,0,,,,,,,,,,0,,70,92
49680,note_on,0,0,0,,,,,,,,,,0,,79,92
49896,note_on,216,0,0,,,,,,,,,,0,,70,0
49896,note_on,0,0,0,,,,,,,,,,0,,79,0
49920,note_on,24,0,0,,,,,,,,,,0,,74,88
49920,note_on,0,0,0,,,,,,,,,,0,,58,78
49920,note_on,0,0,0,,,,,,,,,,0,,77,88
49920,note_on,0,0,0,,,,,,,,,,0,,53,78
49920,note_on,0,0,0,,,,,,,,,,0,,68,88
50160,set_tempo,240,1,0,,,,,,413793,,,,,,,
50160,set_tempo,0,1,0,,,,,,410958,,,,,,,
50352,note_on,192,0,0,,,,,,,,,,0,,58,0
50352,note_on,0,0,0,,,,,,,,,,0,,53,0
50400,note_on,48,0,0,,,,,,,,,,0,,74,0
50400,note_on,0,0,0,,,,,,,,,,0,,77,0
50400,note_on,0,0,0,,,,,,,,,,0,,68,0
50400,note_on,0,0,0,,,,,,,,,,0,,75,86
50400,note_on,0,0,0,,,,,,,,,,0,,46,78
50400,note_on,0,0,0,,,,,,,,,,0,,67,86
50832,note_on,432,0,0,,,,,,,,,,0,,46,0
51120,note_on,288,0,0,,,,,,,,,,0,,75,0
51120,note_on,0,0,0,,,,,,,,,,0,,67,0
51120,note_on,0,0,0,,,,,,,,,,0,,68,79
51120,note_on,0,0,0,,,,,,,,,,0,,77,79
51336,note_on,216,0,0,,,,,,,,,,0,,68,0
51336,note_on,0,0,0,,,,,,,,,,0,,77,0
51360,note_on,24,0,0,,,,,,,,,,0,,58,60
51360,note_on,0,0,0,,,,,,,,,,0,,67,70
51360,note_on,0,0,0,,,,,,,,,,0,,55,60
51360,note_on,0,0,0,,,,,,,,,,0,,75,70
51792,note_on,432,0,0,,,,,,,,,,0,,58,0
51792,note_on,0,0,0,,,,,,,,,,0,,55,0
51840,note_on,48,0,0,,,,,,,,,,0,,67,0
51840,note_on,0,0,0,,,,,,,,,,0,,75,0
51840,note_on,0,0,0,,,,,,,,,,0,,74,70
51840,note_on,0,0,0,,,,,,,,,,0,,46,64
51840,note_on,0,0,0,,,,,,,,,,0,,65,70
52272,note_on,432,0,0,,,,,,,,,,0,,46,0
52560,note_on,288,0,0,,,,,,,,,,0,,74,0
52560,note_on,0,0,0,,,,,,,,,,0,,65,0
52560,note_on,0,0,0,,,,,,,,,,0,,70,70
52776,note_on,216,0,0,,,,,,,,,,0,,70,0
52800,note_on,24,0,0,,,,,,,,,,0,,58,60
52800,note_on,0,0,0,,,,,,,,,,0,,62,70
52800,note_on,0,0,0,,,,,,,,,,0,,53,60
52800,note_on,0,0,0,,,,,,,,,,0,,65,70
53040,set_tempo,240,1,0,,,,,,394736,,,,,,,
53232,note_on,192,0,0,,,,,,,,,,0,,58,0
53232,note_on,0,0,0,,,,,,,,,,0,,53,0
53280,note_on,48,0,0,,,,,,,,,,0,,62,0
53280,note_on,0,0,0,,,,,,,,,,0,,65,0
53280,note_on,0,0,0,,,,,,,,,,0,,62,70
53280,note_on,0,0,0,,,,,,,,,,0,,44,64
53280,note_on,0,0,0,,,,,,,,,,0,,70,70
53712,note_on,432,0,0,,,,,,,,,,0,,44,0
54000,note_on,288,0,0,,,,,,,,,,0,,62,0
54000,note_on,0,0,0,,,,,,,,,,0,,70,0
54000,note_on,0,0,0,,,,,,,,,,0,,63,70
54000,note_on,0,0,0,,,,,,,,,,0,,72,70
54216,note_on,216,0,0,,,,,,,,,,0,,63,0
54216,note_on,0,0,0,,,,,,,,,,0,,72,0
54240,note_on,24,0,0,,,,,,,,,,0,,58,60
54240,note_on,0,0,0,,,,,,,,,,0,,65,70
54240,note_on,0,0,0,,,,,,,,,,0,,53,60
54240,note_on,0,0,0,,,,,,,,,,0,,74,70
54672,note_on,432,0,0,,,,,,,,,,0,,58,0
54672,note_on,0,0,0,,,,,,,,,,0,,53,0
54720,note_on,48,0,0,,,,,,,,,,0,,65,0
54720,note_on,0,0,0,,,,,,,,,,0,,74,0
54720,set_tempo,0,1,0,,,,,,397350,,,,,,,
54720,note_on,0,0,0,,,,,,,,,,0,,75,70
54720,note_on,0,0,0,,,,,,,,,,0,,43,64
54720,note_on,0,0,0,,,,,,,,,,0,,67,70
55152,note_on,432,0,0,,,,,,,,,,0,,43,0
55440,note_on,288,0,0,,,,,,,,,,0,,75,0
55440,note_on,0,0,0,,,,,,,,,,0,,67,0
55440,note_on,0,0,0,,,,,,,,,,0,,70,70
55656,note_on,216,0,0,,,,,,,,,,0,,70,0
55680,note_on,24,0,0,,,,,,,,,,0,,67,70
55680,note_on,0,0,0,,,,,,,,,,0,,51,60
55680,note_on,0,0,0,,,,,,,,,,0,,58,60
56112,note_on,432,0,0,,,,,,,,,,0,,51,0
56112,note_on,0,0,0,,,,,,,,,,0,,58,0
56160,note_on,48,0,0,,,,,,,,,,0,,67,0
56160,set_tempo,0,1,0,,,,,,394736,,,,,,,
56160,note_on,0,0,0,,,,,,,,,,0,,74,70
56160,note_on,0,0,0,,,,,,,,,,0,,39,66
56160,note_on,0,0,0,,,,,,,,,,0,,67,70
56592,note_on,432,0,0,,,,,,,,,,0,,39,0
56880,note_on,288,0,0,,,,,,,,,,0,,74,0
56880,note_on,0,0,0,,,,,,,,,,0,,67,0
56880,note_on,0,0,0,,,,,,,,,,0,,75,84
57036,note_on,156,0,0,,,,,,,,,,0,,51,76
57078,note_on,42,0,0,,,,,,,,,,0,,58,76
57096,note_on,18,0,0,,,,,,,,,,0,,75,0
57120,note_on,24,0,0,,,,,,,,,,0,,63,76
57120,note_on,0,0,0,,,,,,,,,,0,,70,92
57120,note_on,0,0,0,,,,,,,,,,0,,79,92
57468,note_on,348,0,0,,,,,,,,,,0,,51,0
57510,note_on,42,0,0,,,,,,,,,,0,,58,0
57552,note_on,42,0,0,,,,,,,,,,0,,63,0
57600,note_on,48,0,0,,,,,,,,,,0,,70,0
57600,note_on,0,0,0,,,,,,,,,,0,,79,0
57600,note_on,0,0,0,,,,,,,,,,0,,74,44
57600,note_on,0,0,0,,,,,,,,,,0,,41,36
57600,note_on,0,0,0,,,,,,,,,,0,,65,44
58032,note_on,432,0,0,,,,,,,,,,0,,41,0
58320,note_on,288,0,0,,,,,,,,,,0,,74,0
58320,note_on,0,0,0,,,,,,,,,,0,,65,0
58320,note_on,0,0,0,,,,,,,,,,0,,67,50
58320,note_on,0,0,0,,,,,,,,,,0,,75,50
58536,note_on,216,0,0,,,,,,,,,,0,,67,0
58536,note_on,0,0,0,,,,,,,,,,0,,75,0
58560,note_on,24,0,0,,,,,,,,,,0,,58,44
58560,note_on,0,0,0,,,,,,,,,,0,,65,50
58560,note_on,0,0,0,,,,,,,,,,0,,53,44
58560,note_on,0,0,0,,,,,,,,,,0,,74,50
58992,note_on,432,0,0,,,,,,,,,,0,,58,0
58992,note_on,0,0,0,,,,,,,,,,0,,53,0
59040,note_on,48,0,0,,,,,,,,,,0,,65,0
59040,note_on,0,0,0,,,,,,,,,,0,,74,0
59040,note_on,0,0,0,,,,,,,,,,0,,72,44
59040,note_on,0,0,0,,,,,,,,,,0,,41,36
59040,note_on,0,0,0,,,,,,,,,,0,,63,44
59472,note_on,432,0,0,,,,,,,,,,0,,41,0
59760,note_on,288,0,0,,,,,,,,,,0,,72,0
59760,note_on,0,0,0,,,,,,,,,,0,,63,0
59760,note_on,0,0,0,,,,,,,,,,0,,65,50
59760,note_on,0,0,0,,,,,,,,,,0,,74,50
59976,note_on,216,0,0,,,,,,,,,,0,,65,0
59976,note_on,0,0,0,,,,,,,,,,0,,74,0
60000,note_on,24,0,0,,,,,,,,,,0,,57,44
60000,note_on,0,0,0,,,,,,,,,,0,,63,50
60000,note_on,0,0,0,,,,,,,,,,0,,53,44
60000,note_on,0,0,0,,,,,,,,,,0,,72,50
60240,set_tempo,240,1,0,,,,,,422535,,,,,,,
60432,note_on,192,0,0,,,,,,,,,,0,,57,0
60432,note_on,0,0,0,,,,,,,,,,0,,53,0
60480,note_on,48,0,0,,,,,,,,,,0,,63,0
60480,note_on,0,0,0,,,,,,,,,,0,,72,0
60480,note_on,0,0,0,,,,,,,,,,0,,70,50
60480,note_on,0,0,0,,,,,,,,,,0,,46,40
60480,note_on,0,0,0,,,,,,,,,,0,,62,50
60912,note_on,432,0,0,,,,,,,,,,0,,46,0
61440,note_on,528,0,0,,,,,,,,,,0,,53,46
61440,note_on,0,0,0,,,,,,,,,,0,,58,46
61680,set_tempo,240,1,0,,,,,,434782,,,,,,,
61872,note_on,192,0,0,,,,,,,,,,0,,53,0
61872,note_on,0,0,0,,,,,,,,,,0,,58,0
61920,note_on,48,0,0,,,,,,,,,,0,,70,0
61920,note_on,0,0,0,,,,,,,,,,0,,62,0
61920,note_on,0,0,0,,,,,,,,,,0,,41,64
62352,note_on,432,0,0,,,,,,,,,,0,,41,0
62640,note_on,288,0,0,,,,,,,,,,0,,53,60
62880,note_on,240,0,0,,,,,,,,,,0,,53,0
62880,note_on,0,0,0,,,,,,,,,,0,,65,70
63096,note_on,216,0,0,,,,,,,,,,0,,65,0
63120,set_tempo,24,1,0,,,,,,397350,,,,,,,
63120,note_on,0,0,0,,,,,,,,,,0,,65,64
63360,note_on,240,0,0,,,,,,,,,,0,,65,0
63360,note_on,0,0,0,,,,,,,,,,0,,77,70
63360,note_on,0,0,0,,,,,,,,,,0,,37,64
63360,note_on,0,0,0,,,,,,,,,,0,,68,70
63690,note_on,330,0,0,,,,,,,,,,0,,37,0
64080,note_on,390,0,0,,,,,,,,,,0,,77,0
64080,note_on,0,0,0,,,,,,,,,,0,,68,0
64080,note_on,0,0,0,,,,,,,,,,0,,70,70
64080,note_on,0,0,0,,,,,,,,,,0,,78,70
64296,note_on,216,0,0,,,,,,,,,,0,,70,0
64296,note_on,0,0,0,,,,,,,,,,0,,78,0
64320,note_on,24,0,0,,,,,,,,,,0,,56,60
64320,note_on,0,0,0,,,,,,,,,,0,,68,70
64320,note_on,0,0,0,,,,,,,,,,0,,65,60
64320,note_on,0,0,0,,,,,,,,,,0,,77,70
64752,note_on,432,0,0,,,,,,,,,,0,,56,0
64752,note_on,0,0,0,,,,,,,,,,0,,65,0
64799,note_on,47,0,0,,,,,,,,,,0,,68,0
64799,note_on,0,0,0,,,,,,,,,,0,,77,0
64800,note_on,1,0,0,,,,,,,,,,0,,75,70
64800,note_on,0,0,0,,,,,,,,,,0,,49,64
64800,note_on,0,0,0,,,,,,,,,,0,,66,70
65232,note_on,432,0,0,,,,,,,,,,0,,49,0
65520,note_on,288,0,0,,,,,,,,,,0,,75,0
65520,note_on,0,0,0,,,,,,,,,,0,,66,0
65520,note_on,0,0,0,,,,,,,,,,0,,68,70
65520,note_on,0,0,0,,,,,,,,,,0,,77,70
65736,note_on,216,0,0,,,,,,,,,,0,,68,0
65736,note_on,0,0,0,,,,,,,,,,0,,77,0
65760,note_on,24,0,0,,,,,,,,,,0,,54,60
65760,note_on,0,0,0,,,,,,,,,,0,,66,70
65760,note_on,0,0,0,,,,,,,,,,0,,63,60
65760,note_on,0,0,0,,,,,,,,,,0,,75,70
66192,note_on,432,0,0,,,,,,,,,,0,,54,0
66192,note_on,0,0,0,,,,,,,,,,0,,63,0
66240,note_on,48,0,0,,,,,,,,,,0,,66,0
66240,note_on,0,0,0,,,,,,,,,,0,,75,0
66240,note_on,0,0,0,,,,,,,,,,0,,73,70
66240,note_on,0,0,0,,,,,,,,,,0,,49,64
66240,note_on,0,0,0,,,,,,,,,,0,,65,70
66672,note_on,432,0,0,,,,,,,,,,0,,49,0
66960,note_on,288,0,0,,,,,,,,,,0,,73,0
66960,note_on,0,0,0,,,,,,,,,,0,,65,0
66960,note_on,0,0,0,,,,,,,,,,0,,63,70
66960,note_on,0,0,0,,,,,,,,,,0,,68,70
67176,note_on,216,0,0,,,,,,,,,,0,,63,0
67176,note_on,0,0,0,,,,,,,,,,0,,68,0
67200,note_on,24,0,0,,,,,,,,,,0,,56,60
67200,note_on,0,0,0,,,,,,,,,,0,,65,70
67200,note_on,0,0,0,,,,,,,,,,0,,53,60
67200,note_on,0,0,0,,,,,,,,,,0,,61,70
67632,note_on,432,0,0,,,,,,,,,,0,,56,0
67632,note_on,0,0,0,,,,,,,,,,0,,53,0
67680,note_on,48,0,0,,,,,,,,,,0,,65,0
67680,note_on,0,0,0,,,,,,,,,,0,,61,0
67680,note_on,0,0,0,,,,,,,,,,0,,68,70
67680,note_on,0,0,0,,,,,,,,,,0,,37,64
67680,note_on,0,0,0,,,,,,,,,,0,,63,70
68112,note_on,432,0,0,,,,,,,,,,0,,37,0
68400,note_on,288,0,0,,,,,,,,,,0,,68,0
68400,note_on,0,0,0,,,,,,,,,,0,,63,0
68400,note_on,0,0,0,,,,,,,,,,0,,66,70
68400,note_on,0,0,0,,,,,,,,,,0,,70,70
68616,note_on,216,0,0,,,,,,,,,,0,,66,0
68616,note_on,0,0,0,,,,,,,,,,0,,70,0
68640,note_on,24,0,0,,,,,,,,,,0,,56,60
68640,note_on,0,0,0,,,,,,,,,,0,,63,70
68640,note_on,0,0,0,,,,,,,,,,0,,51,60
68640,note_on,0,0,0,,,,,,,,,,0,,72,70
69072,note_on,432,0,0,,,,,,,,,,0,,56,0
69072,note_on,0,0,0,,,,,,,,,,0,,51,0
69120,note_on,48,0,0,,,,,,,,,,0,,63,0
69120,note_on,0,0,0,,,,,,,,,,0,,72,0
69120,note_on,0,0,0,,,,,,,,,,0,,73,70
69120,note_on,0,0,0,,,,,,,,,,0,,37,64
69120,note_on,0,0,0,,,,,,,,,,0,,65,70
69552,note_on,432,0,0,,,,,,,,,,0,,37,0
69840,note_on,288,0,0,,,,,,,,,,0,,73,0
69840,note_on,0,0,0,,,,,,,,,,0,,65,0
69840,note_on,0,0,0,,,,,,,,,,0,,63,70
69840,note_on,0,0,0,,,,,,,,,,0,,68,70
70056,note_on,216,0,0,,,,,,,,,,0,,63,0
70056,note_on,0,0,0,,,,,,,,,,0,,68,0
70080,note_on,24,0,0,,,,,,,,,,0,,56,60
70080,note_on,0,0,0,,,,,,,,,,0,,65,70
70080,note_on,0,0,0,,,,,,,,,,0,,49,60
70080,note_on,0,0,0,,,,,,,,,,0,,61,70
70512,note_on,432,0,0,,,,,,,,,,0,,56,0
70512,note_on,0,0,0,,,,,,,,,,0,,49,0
70560,note_on,48,0,0,,,,,,,,,,0,,65,0
70560,note_on,0,0,0,,,,,,,,,,0,,61,0
70560,note_on,0,0,0,,,,,,,,,,0,,68,70
70560,note_on,0,0,0,,,,,,,,,,0,,37,64
70560,note_on,0,0,0,,,,,,,,,,0,,65,70
70992,note_on,432,0,0,,,,,,,,,,0,,37,0
71280,note_on,288,0,0,,,,,,,,,,0,,68,0
71280,note_on,0,0,0,,,,,,,,,,0,,65,0
71280,note_on,0,0,0,,,,,,,,,,0,,66,70
71280,note_on,0,0,0,,,,,,,,,,0,,70,70
71496,note_on,216,0,0,,,,,,,,,,0,,66,0
71496,note_on,0,0,0,,,,,,,,,,0,,70,0
71520,note_on,24,0,0,,,,,,,,,,0,,56,60
71520,note_on,0,0,0,,,,,,,,,,0,,63,70
71520,note_on,0,0,0,,,,,,,,,,0,,51,60
71520,note_on,0,0,0,,,,,,,,,,0,,72,70
71952,note_on,432,0,0,,,,,,,,,,0,,56,0
71952,note_on,0,0,0,,,,,,,,,,0,,51,0
72000,note_on,48,0,0,,,,,,,,,,0,,63,0
72000,note_on,0,0,0,,,,,,,,,,0,,72,0
72000,note_on,0,0,0,,,,,,,,,,0,,73,70
72000,note_on,0,0,0,,,,,,,,,,0,,37,64
72000,note_on,0,0,0,,,,,,,,,,0,,65,70
72432,note_on,432,0,0,,,,,,,,,,0,,37,0
72720,note_on,288,0,0,,,,,,,,,,0,,73,0
72720,note_on,0,0,0,,,,,,,,,,0,,65,0
72720,note_on,0,0,0,,,,,,,,,,0,,68,76
72720,note_on,0,0,0,,,,,,,,,,0,,75,76
72936,note_on,216,0,0,,,,,,,,,,0,,68,0
72936,note_on,0,0,0,,,,,,,,,,0,,75,0
72960,note_on,24,0,0,,,,,,,,,,0,,56,76
72960,note_on,0,0,0,,,,,,,,,,0,,73,84
72960,note_on,0,0,0,,,,,,,,,,0,,49,76
72960,note_on,0,0,0,,,,,,,,,,0,,77,84
73320,set_tempo,360,1,0,,,,,,408163,,,,,,,
73392,note_on,72,0,0,,,,,,,,,,0,,56,0
73392,note_on,0,0,0,,,,,,,,,,0,,49,0
73440,note_on,48,0,0,,,,,,,,,,0,,73,0
73440,note_on,0,0,0,,,,,,,,,,0,,77,0
73440,note_on,0,0,0,,,,,,,,,,0,,75,86
73440,note_on,0,0,0,,,,,,,,,,0,,48,80
73440,note_on,0,0,0,,,,,,,,,,0,,77,86
73440,note_on,0,0,0,,,,,,,,,,0,,36,80
73440,note_on,0,0,0,,,,,,,,,,0,,69,86
73872,note_on,432,0,0,,,,,,,,,,0,,48,0
73872,note_on,0,0,0,,,,,,,,,,0,,36,0
74160,note_on,288,0,0,,,,,,,,,,0,,75,0
74160,note_on,0,0,0,,,,,,,,,,0,,77,0
74160,note_on,0,0,0,,,,,,,,,,0,,69,0
74160,note_on,0,0,0,,,,,,,,,,0,,78,88
74376,note_on,216,0,0,,,,,,,,,,0,,78,0
74400,note_on,24,0,0,,,,,,,,,,0,,75,90
74400,note_on,0,0,0,,,,,,,,,,0,,57,86
74400,note_on,0,0,0,,,,,,,,,,0,,77,90
74400,note_on,0,0,0,,,,,,,,,,0,,53,86
74400,note_on,0,0,0,,,,,,,,,,0,,69,90
74832,note_on,432,0,0,,,,,,,,,,0,,57,0
74832,note_on,0,0,0,,,,,,,,,,0,,53,0
74880,note_on,48,0,0,,,,,,,,,,0,,75,0
74880,note_on,0,0,0,,,,,,,,,,0,,77,0
74880,note_on,0,0,0,,,,,,,,,,0,,69,0
74880,set_tempo,0,1,0,,,,,,410958,,,,,,,
74880,note_on,0,0,0,,,,,,,,,,0,,74,92
74880,note_on,0,0,0,,,,,,,,,,0,,46,86
74880,note_on,0,0,0,,,,,,,,,,0,,77,92
74880,note_on,0,0,0,,,,,,,,,,0,,34,86
74880,note_on,0,0,0,,,,,,,,,,0,,68,92
75312,note_on,432,0,0,,,,,,,,,,0,,46,0
75312,note_on,0,0,0,,,,,,,,,,0,,34,0
75600,note_on,288,0,0,,,,,,,,,,0,,74,0
75600,note_on,0,0,0,,,,,,,,,,0,,77,0
75600,note_on,0,0,0,,,,,,,,,,0,,68,0
75600,note_on,0,0,0,,,,,,,,,,0,,70,92
75600,note_on,0,0,0,,,,,,,,,,0,,79,92
75816,note_on,216,0,0,,,,,,,,,,0,,70,0
75816,note_on,0,0,0,,,,,,,,,,0,,79,0
75840,note_on,24,0,0,,,,,,,,,,0,,74,88
75840,note_on,0,0,0,,,,,,,,,,0,,58,78
75840,note_on,0,0,0,,,,,,,,,,0,,77,88
75840,note_on,0,0,0,,,,,,,,,,0,,53,78
75840,note_on,0,0,0,,,,,,,,,,0,,68,88
76272,note_on,432,0,0,,,,,,,,,,0,,58,0
76272,note_on,0,0,0,,,,,,,,,,0,,53,0
76320,note_on,48,0,0,,,,,,,,,,0,,74,0
76320,note_on,0,0,0,,,,,,,,,,0,,77,0
76320,note_on,0,0,0,,,,,,,,,,0,,68,0
76320,set_tempo,0,1,0,,,,,,413793,,,,,,,
76320,note_on,0,0,0,,,,,,,,,,0,,75,86
76320,note_on,0,0,0,,,,,,,,,,0,,46,78
76320,note_on,0,0,0,,,,,,,,,,0,,67,86
76752,note_on,432,0,0,,,,,,,,,,0,,46,0
77040,note_on,288,0,0,,,,,,,,,,0,,75,0
77040,note_on,0,0,0,,,,,,,,,,0,,67,0
77040,note_on,0,0,0,,,,,,,,,,0,,68,79
77040,note_on,0,0,0,,,,,,,,,,0,,77,79
77256,note_on,216,0,0,,,,,,,,,,0,,68,0
77256,note_on,0,0,0,,,,,,,,,,0,,77,0
77280,note_on,24,0,0,,,,,,,,,,0,,58,60
77280,note_on,0,0,0,,,,,,,,,,0,,67,70
77280,note_on,0,0,0,,,,,,,,,,0,,55,60
77280,note_on,0,0,0,,,,,,,,,,0,,75,70
