tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,data,control,value,channel,program,note,velocity
3822,note_on,32,0,0,,,,,,,,,,0,,76,0
3822,note_on,0,0,0,,,,,,,,,,0,,67,0
3852,note_on,30,0,0,,,,,,,,,,0,,50,84
3900,control_change,48,0,0,,,,,,,,64,0,0,,,
4030,note_on,130,0,0,,,,,,,,,,0,,67,74
4146,note_on,116,0,0,,,,,,,,,,0,,69,82
4199,note_on,53,0,0,,,,,,,,,,0,,67,0
4200,note_on,1,0,0,,,,,,,,,,0,,69,0
4206,note_on,6,0,0,,,,,,,,,,0,,67,80
4260,note_on,54,0,0,,,,,,,,,,0,,67,0
4266,note_on,6,0,0,,,,,,,,,,0,,66,79
4302,note_on,36,0,0,,,,,,,,,,0,,50,0
4320,note_on,18,0,0,,,,,,,,,,0,,66,0
4320,set_tempo,0,1,0,,,,,,468750,,,,,,,
4320,note_on,0,0,0,,,,,,,,,,0,,67,84
4320,note_on,0,0,0,,,,,,,,,,0,,48,82
4320,note_on,0,0,0,,,,,,,,,,0,,64,84
4380,control_change,60,0,0,,,,,,,,64,127,0,,,
4560,note_on,180,0,0,,,,,,,,,,0,,67,0
4560,note_on,0,0,0,,,,,,,,,,0,,64,0
4560,note_on,0,0,0,,,,,,,,,,0,,76,90
4560,note_on,0,0,0,,,,,,,,,,0,,67,90
4680,control_change,120,0,0,,,,,,,,64,0,0,,,
4740,control_change,60,0,0,,,,,,,,64,0,0,,,
4800,note_on,60,0,0,,,,,,,,,,0,,76,0
4800,note_on,0,0,0,,,,,,,,,,0,,67,0
4830,note_on,30,0,0,,,,,,,,,,0,,60,76
4830,note_on,0,0,0,,,,,,,,,,0,,55,76
5040,note_on,210,0,0,,,,,,,,,,0,,67,86
5040,note_on,0,0,0,,,,,,,,,,0,,76,86
5220,control_change,180,0,0,,,,,,,,64,0,0,,,
5230,note_on,10,0,0,,,,,,,,,,0,,60,0
5230,note_on,0,0,0,,,,,,,,,,0,,55,0
5292,note_on,62,0,0,,,,,,,,,,0,,67,0
5292,note_on,0,0,0,,,,,,,,,,0,,76,0
5292,note_on,0,0,0,,,,,,,,,,0,,74,90
5292,note_on,0,0,0,,,,,,,,,,0,,59,76
5292,note_on,0,0,0,,,,,,,,,,0,,55,76
5292,note_on,0,0,0,,,,,,,,,,0,,65,90
5520,note_on,228,0,0,,,,,,,,,,0,,74,0
5520,note_on,0,0,0,,,,,,,,,,0,,65,0
5520,note_on,0,0,0,,,,,,,,,,0,,76,90
5520,note_on,0,0,0,,,,,,,,,,0,,67,90
5724,note_on,204,0,0,,,,,,,,,,0,,59,0
5724,note_on,0,0,0,,,,,,,,,,0,,55,0
5760,note_on,36,0,0,,,,,,,,,,0,,48,0
5760,note_on,0,0,0,,,,,,,,,,0,,76,0
5760,note_on,0,0,0,,,,,,,,,,0,,67,0
5776,note_on,16,0,0,,,,,,,,,,0,,65,90
5776,note_on,0,0,0,,,,,,,,,,0,,48,84
5776,note_on,0,0,0,,,,,,,,,,0,,74,90
5820,control_change,44,0,0,,,,,,,,64,127,0,,,
6000,set_tempo,180,1,0,,,,,,535714,,,,,,,
6252,note_on,252,0,0,,,,,,,,,,0,,65,0
6252,note_on,0,0,0,,,,,,,,,,0,,74,0
6262,note_on,10,0,0,,,,,,,,,,0,,60,74
6262,note_on,0,0,0,,,,,,,,,,0,,64,80
6262,note_on,0,0,0,,,,,,,,,,0,,55,74
6262,note_on,0,0,0,,,,,,,,,,0,,72,80
6276,note_on,14,0,0,,,,,,,,,,0,,48,0
6360,control_change,84,0,0,,,,,,,,64,0,0,,,
6420,control_change,60,0,0,,,,,,,,64,0,0,,,
6480,control_change,60,0,0,,,,,,,,64,0,0,,,
6660,control_change,180,0,0,,,,,,,,64,0,0,,,
6662,note_on,2,0,0,,,,,,,,,,0,,60,0
6662,note_on,0,0,0,,,,,,,,,,0,,55,0
6694,note_on,32,0,0,,,,,,,,,,0,,64,0
6694,note_on,0,0,0,,,,,,,,,,0,,72,0
6732,note_on,38,0,0,,,,,,,,,,0,,47,82
6900,note_on,168,0,0,,,,,,,,,,0,,64,80
7020,note_on,120,0,0,,,,,,,,,,0,,65,90
7070,note_on,50,0,0,,,,,,,,,,0,,64,0
7080,note_on,10,0,0,,,,,,,,,,0,,65,0
7080,note_on,0,0,0,,,,,,,,,,0,,64,82
7140,note_on,60,0,0,,,,,,,,,,0,,64,0
7140,note_on,0,0,0,,,,,,,,,,0,,63,79
7182,note_on,42,0,0,,,,,,,,,,0,,47,0
7200,note_on,18,0,0,,,,,,,,,,0,,63,0
7200,set_tempo,0,1,0,,,,,,468750,,,,,,,
7200,note_on,0,0,0,,,,,,,,,,0,,46,82
7200,note_on,0,0,0,,,,,,,,,,0,,64,82
7440,note_on,240,0,0,,,,,,,,,,0,,64,0
7440,note_on,0,0,0,,,,,,,,,,0,,73,96
7680,note_on,240,0,0,,,,,,,,,,0,,73,0
7700,note_on,20,0,0,,,,,,,,,,0,,46,0
7710,note_on,10,0,0,,,,,,,,,,0,,61,80
7710,note_on,0,0,0,,,,,,,,,,0,,54,80
7710,note_on,0,0,0,,,,,,,,,,0,,52,80
7920,note_on,210,0,0,,,,,,,,,,0,,66,91
8110,note_on,190,0,0,,,,,,,,,,0,,61,0
8110,note_on,0,0,0,,,,,,,,,,0,,54,0
8110,note_on,0,0,0,,,,,,,,,,0,,52,0
8172,note_on,62,0,0,,,,,,,,,,0,,66,0
8172,note_on,0,0,0,,,,,,,,,,0,,67,99
8172,note_on,0,0,0,,,,,,,,,,0,,47,88
8172,note_on,0,0,0,,,,,,,,,,0,,62,99
8400,note_on,228,0,0,,,,,,,,,,0,,67,0
8400,note_on,0,0,0,,,,,,,,,,0,,62,0
8400,note_on,0,0,0,,,,,,,,,,0,,71,103
8604,note_on,204,0,0,,,,,,,,,,0,,47,0
8640,note_on,36,0,0,,,,,,,,,,0,,71,0
8640,note_on,0,0,0,,,,,,,,,,0,,70,90
8640,note_on,0,0,0,,,,,,,,,,0,,49,84
8640,note_on,0,0,0,,,,,,,,,,0,,64,90
8880,note_on,240,0,0,,,,,,,,,,0,,70,0
8880,note_on,0,0,0,,,,,,,,,,0,,64,0
8880,note_on,0,0,0,,,,,,,,,,0,,79,108
9120,note_on,240,0,0,,,,,,,,,,0,,79,0
9140,note_on,20,0,0,,,,,,,,,,0,,49,0
9150,note_on,10,0,0,,,,,,,,,,0,,54,84
9150,note_on,0,0,0,,,,,,,,,,0,,64,84
9150,note_on,0,0,0,,,,,,,,,,0,,58,84
9360,note_on,210,0,0,,,,,,,,,,0,,70,98
9550,note_on,190,0,0,,,,,,,,,,0,,54,0
9550,note_on,0,0,0,,,,,,,,,,0,,64,0
9550,note_on,0,0,0,,,,,,,,,,0,,58,0
9612,note_on,62,0,0,,,,,,,,,,0,,70,0
9612,note_on,0,0,0,,,,,,,,,,0,,71,102
9612,note_on,0,0,0,,,,,,,,,,0,,50,92
9612,note_on,0,0,0,,,,,,,,,,0,,66,100
9840,note_on,228,0,0,,,,,,,,,,0,,71,0
9840,note_on,0,0,0,,,,,,,,,,0,,66,0
9840,note_on,0,0,0,,,,,,,,,,0,,74,108
10044,note_on,204,0,0,,,,,,,,,,0,,50,0
10080,note_on,36,0,0,,,,,,,,,,0,,74,0
10080,note_on,0,0,0,,,,,,,,,,0,,73,108
10080,note_on,0,0,0,,,,,,,,,,0,,52,96
10080,note_on,0,0,0,,,,,,,,,,0,,67,108
10320,note_on,240,0,0,,,,,,,,,,0,,73,0
10320,note_on,0,0,0,,,,,,,,,,0,,67,0
10320,note_on,0,0,0,,,,,,,,,,0,,83,118
10560,note_on,240,0,0,,,,,,,,,,0,,83,0
10581,note_on,21,0,0,,,,,,,,,,0,,52,0
10590,note_on,9,0,0,,,,,,,,,,0,,61,96
10590,note_on,0,0,0,,,,,,,,,,0,,59,96
10800,note_on,210,0,0,,,,,,,,,,0,,83,116
10990,note_on,190,0,0,,,,,,,,,,0,,61,0
10990,note_on,0,0,0,,,,,,,,,,0,,59,0
11052,note_on,62,0,0,,,,,,,,,,0,,83,0
11052,note_on,0,0,0,,,,,,,,,,0,,73,113
11052,note_on,0,0,0,,,,,,,,,,0,,82,114
11052,note_on,0,0,0,,,,,,,,,,0,,53,96
11280,note_on,228,0,0,,,,,,,,,,0,,73,0
11280,note_on,0,0,0,,,,,,,,,,0,,82,0
11280,note_on,0,0,0,,,,,,,,,,0,,83,118
11484,note_on,204,0,0,,,,,,,,,,0,,53,0
11520,note_on,36,0,0,,,,,,,,,,0,,83,0
11520,note_on,0,0,0,,,,,,,,,,0,,78,108
11520,note_on,0,0,0,,,,,,,,,,0,,54,98
11520,note_on,0,0,0,,,,,,,,,,0,,66,108
11880,set_tempo,360,1,0,,,,,,545454,,,,,,,
12020,note_on,140,0,0,,,,,,,,,,0,,54,0
12030,note_on,10,0,0,,,,,,,,,,0,,64,72
12030,note_on,0,0,0,,,,,,,,,,0,,61,72
12240,note_on,210,0,0,,,,,,,,,,0,,78,0
12240,note_on,0,0,0,,,,,,,,,,0,,66,0
12252,note_on,12,0,0,,,,,,,,,,0,,70,74
12430,note_on,178,0,0,,,,,,,,,,0,,64,0
12430,note_on,0,0,0,,,,,,,,,,0,,61,0
12468,note_on,38,0,0,,,,,,,,,,0,,70,0
12468,note_on,0,0,0,,,,,,,,,,0,,71,70
12480,note_on,12,0,0,,,,,,,,,,0,,63,69
12480,note_on,0,0,0,,,,,,,,,,0,,59,69
12720,note_on,240,0,0,,,,,,,,,,0,,71,0
12720,note_on,0,0,0,,,,,,,,,,0,,72,82
12800,note_on,80,0,0,,,,,,,,,,0,,71,76
12826,note_on,26,0,0,,,,,,,,,,0,,72,0
12858,note_on,32,0,0,,,,,,,,,,0,,69,70
12906,note_on,48,0,0,,,,,,,,,,0,,71,0
12912,note_on,6,0,0,,,,,,,,,,0,,63,0
12912,note_on,0,0,0,,,,,,,,,,0,,59,0
12958,note_on,46,0,0,,,,,,,,,,0,,69,0
12960,set_tempo,2,1,0,,,,,,468750,,,,,,,
12960,note_on,0,0,0,,,,,,,,,,0,,71,84
12960,note_on,0,0,0,,,,,,,,,,0,,52,84
12960,note_on,0,0,0,,,,,,,,,,0,,67,84
13020,control_change,60,0,0,,,,,,,,64,127,0,,,
13200,note_on,180,0,0,,,,,,,,,,0,,71,0
13200,note_on,0,0,0,,,,,,,,,,0,,67,0
13200,note_on,0,0,0,,,,,,,,,,0,,71,90
13200,note_on,0,0,0,,,,,,,,,,0,,79,90
13320,control_change,120,0,0,,,,,,,,64,0,0,,,
13380,control_change,60,0,0,,,,,,,,64,0,0,,,
13440,note_on,60,0,0,,,,,,,,,,0,,71,0
13440,note_on,0,0,0,,,,,,,,,,0,,79,0
13470,note_on,30,0,0,,,,,,,,,,0,,64,76
13470,note_on,0,0,0,,,,,,,,,,0,,59,76
13698,note_on,228,0,0,,,,,,,,,,0,,79,86
13698,note_on,0,0,0,,,,,,,,,,0,,71,86
13870,note_on,172,0,0,,,,,,,,,,0,,64,0
13870,note_on,0,0,0,,,,,,,,,,0,,59,0
13932,note_on,62,0,0,,,,,,,,,,0,,79,0
13932,note_on,0,0,0,,,,,,,,,,0,,71,0
13932,note_on,0,0,0,,,,,,,,,,0,,78,90
13932,note_on,0,0,0,,,,,,,,,,0,,63,76
13932,note_on,0,0,0,,,,,,,,,,0,,59,76
13932,note_on,0,0,0,,,,,,,,,,0,,69,90
14160,note_on,228,0,0,,,,,,,,,,0,,78,0
14160,note_on,0,0,0,,,,,,,,,,0,,69,0
14160,note_on,0,0,0,,,,,,,,,,0,,71,90
14160,note_on,0,0,0,,,,,,,,,,0,,79,90
14364,note_on,204,0,0,,,,,,,,,,0,,63,0
14364,note_on,0,0,0,,,,,,,,,,0,,59,0
14400,note_on,36,0,0,,,,,,,,,,0,,52,0
14400,note_on,0,0,0,,,,,,,,,,0,,71,0
14400,note_on,0,0,0,,,,,,,,,,0,,79,0
14416,note_on,16,0,0,,,,,,,,,,0,,52,84
14416,note_on,0,0,0,,,,,,,,,,0,,69,90
14416,note_on,0,0,0,,,,,,,,,,0,,78,90
14460,control_change,44,0,0,,,,,,,,64,127,0,,,
14892,note_on,432,0,0,,,,,,,,,,0,,52,0
14892,note_on,0,0,0,,,,,,,,,,0,,69,0
14892,note_on,0,0,0,,,,,,,,,,0,,78,0
14910,note_on,18,0,0,,,,,,,,,,0,,59,76
14910,note_on,0,0,0,,,,,,,,,,0,,67,84
14910,note_on,0,0,0,,,,,,,,,,0,,76,84
14910,note_on,0,0,0,,,,,,,,,,0,,64,76
15000,control_change,90,0,0,,,,,,,,64,0,0,,,
15060,control_change,60,0,0,,,,,,,,64,0,0,,,
15120,control_change,60,0,0,,,,,,,,64,0,0,,,
15240,control_change,120,0,0,,,,,,,,64,0,0,,,
15310,note_on,70,0,0,,,,,,,,,,0,,59,0
15310,note_on,0,0,0,,,,,,,,,,0,,64,0
15342,note_on,32,0,0,,,,,,,,,,0,,67,0
15342,note_on,0,0,0,,,,,,,,,,0,,76,0
15372,note_on,30,0,0,,,,,,,,,,0,,50,85
15540,note_on,168,0,0,,,,,,,,,,0,,67,80
15660,note_on,120,0,0,,,,,,,,,,0,,69,92
15710,note_on,50,0,0,,,,,,,,,,0,,67,0
15720,note_on,10,0,0,,,,,,,,,,0,,69,0
15720,note_on,0,0,0,,,,,,,,,,0,,67,86
15780,note_on,60,0,0,,,,,,,,,,0,,67,0
15780,note_on,0,0,0,,,,,,,,,,0,,66,80
15832,note_on,52,0,0,,,,,,,,,,0,,50,0
15840,note_on,8,0,0,,,,,,,,,,0,,66,0
15840,note_on,0,0,0,,,,,,,,,,0,,67,82
15840,note_on,0,0,0,,,,,,,,,,0,,48,84
15840,note_on,0,0,0,,,,,,,,,,0,,64,82
15900,control_change,60,0,0,,,,,,,,64,127,0,,,
16080,note_on,180,0,0,,,,,,,,,,0,,67,0
16080,note_on,0,0,0,,,,,,,,,,0,,64,0
16080,note_on,0,0,0,,,,,,,,,,0,,76,92
16080,note_on,0,0,0,,,,,,,,,,0,,67,92
16200,control_change,120,0,0,,,,,,,,64,0,0,,,
16260,control_change,60,0,0,,,,,,,,64,0,0,,,
16320,note_on,60,0,0,,,,,,,,,,0,,76,0
16320,note_on,0,0,0,,,,,,,,,,0,,67,0
16350,note_on,30,0,0,,,,,,,,,,0,,60,76
16350,note_on,0,0,0,,,,,,,,,,0,,55,76
16560,note_on,210,0,0,,,,,,,,,,0,,67,86
16560,note_on,0,0,0,,,,,,,,,,0,,76,86
16750,note_on,190,0,0,,,,,,,,,,0,,60,0
16750,note_on,0,0,0,,,,,,,,,,0,,55,0
16812,note_on,62,0,0,,,,,,,,,,0,,67,0
16812,note_on,0,0,0,,,,,,,,,,0,,76,0
16812,note_on,0,0,0,,,,,,,,,,0,,74,88
16812,note_on,0,0,0,,,,,,,,,,0,,59,76
16812,note_on,0,0,0,,,,,,,,,,0,,55,76
16812,note_on,0,0,0,,,,,,,,,,0,,65,88
17040,note_on,228,0,0,,,,,,,,,,0,,74,0
17040,note_on,0,0,0,,,,,,,,,,0,,65,0
17040,note_on,0,0,0,,,,,,,,,,0,,76,90
17040,note_on,0,0,0,,,,,,,,,,0,,67,90
17244,note_on,204,0,0,,,,,,,,,,0,,59,0
17244,note_on,0,0,0,,,,,,,,,,0,,55,0
17280,note_on,36,0,0,,,,,,,,,,0,,48,0
17280,note_on,0,0,0,,,,,,,,,,0,,76,0
17280,note_on,0,0,0,,,,,,,,,,0,,67,0
17280,note_on,0,0,0,,,,,,,,,,0,,65,92
17280,note_on,0,0,0,,,,,,,,,,0,,48,84
17280,note_on,0,0,0,,,,,,,,,,0,,74,92
17340,control_change,60,0,0,,,,,,,,64,127,0,,,
17520,set_tempo,180,1,0,,,,,,545454,,,,,,,
17780,note_on,260,0,0,,,,,,,,,,0,,48,0
17790,note_on,10,0,0,,,,,,,,,,0,,65,0
17790,note_on,0,0,0,,,,,,,,,,0,,74,0
17790,note_on,0,0,0,,,,,,,,,,0,,60,76
17790,note_on,0,0,0,,,,,,,,,,0,,64,82
17790,note_on,0,0,0,,,,,,,,,,0,,55,76
17790,note_on,0,0,0,,,,,,,,,,0,,72,82
17880,control_change,90,0,0,,,,,,,,64,0,0,,,
18000,control_change,120,0,0,,,,,,,,64,0,0,,,
18120,control_change,120,0,0,,,,,,,,64,0,0,,,
18190,note_on,70,0,0,,,,,,,,,,0,,60,0
18190,note_on,0,0,0,,,,,,,,,,0,,55,0
18252,note_on,62,0,0,,,,,,,,,,0,,47,84
18270,note_on,18,0,0,,,,,,,,,,0,,64,0
18270,note_on,0,0,0,,,,,,,,,,0,,72,0
18430,note_on,160,0,0,,,,,,,,,,0,,64,80
18540,note_on,110,0,0,,,,,,,,,,0,,65,92
18600,note_on,60,0,0,,,,,,,,,,0,,64,0
18600,note_on,0,0,0,,,,,,,,,,0,,65,0
18600,note_on,0,0,0,,,,,,,,,,0,,64,84
18660,note_on,60,0,0,,,,,,,,,,0,,64,0
18660,note_on,0,0,0,,,,,,,,,,0,,63,79
18702,note_on,42,0,0,,,,,,,,,,0,,47,0
18720,note_on,18,0,0,,,,,,,,,,0,,63,0
18720,set_tempo,0,1,0,,,,,,468750,,,,,,,
18720,note_on,0,0,0,,,,,,,,,,0,,46,84
18720,note_on,0,0,0,,,,,,,,,,0,,64,88
18960,note_on,240,0,0,,,,,,,,,,0,,64,0
18960,note_on,0,0,0,,,,,,,,,,0,,73,98
19200,note_on,240,0,0,,,,,,,,,,0,,73,0
19220,note_on,20,0,0,,,,,,,,,,0,,46,0
19230,note_on,10,0,0,,,,,,,,,,0,,61,80
19230,note_on,0,0,0,,,,,,,,,,0,,54,80
19230,note_on,0,0,0,,,,,,,,,,0,,52,80
19440,note_on,210,0,0,,,,,,,,,,0,,66,92
19630,note_on,190,0,0,,,,,,,,,,0,,61,0
19630,note_on,0,0,0,,,,,,,,,,0,,54,0
19630,note_on,0,0,0,,,,,,,,,,0,,52,0
19692,note_on,62,0,0,,,,,,,,,,0,,66,0
19692,note_on,0,0,0,,,,,,,,,,0,,67,100
19692,note_on,0,0,0,,,,,,,,,,0,,47,88
19692,note_on,0,0,0,,,,,,,,,,0,,62,98
19920,note_on,228,0,0,,,,,,,,,,0,,67,0
19920,note_on,0,0,0,,,,,,,,,,0,,62,0
19920,note_on,0,0,0,,,,,,,,,,0,,71,104
20124,note_on,204,0,0,,,,,,,,,,0,,47,0
20160,note_on,36,0,0,,,,,,,,,,0,,71,0
20160,note_on,0,0,0,,,,,,,,,,0,,70,90
20160,note_on,0,0,0,,,,,,,,,,0,,49,84
20160,note_on,0,0,0,,,,,,,,,,0,,64,90
20400,note_on,240,0,0,,,,,,,,,,0,,70,0
20400,note_on,0,0,0,,,,,,,,,,0,,64,0
20400,note_on,0,0,0,,,,,,,,,,0,,79,98
20640,note_on,240,0,0,,,,,,,,,,0,,79,0
20660,note_on,20,0,0,,,,,,,,,,0,,49,0
20670,note_on,10,0,0,,,,,,,,,,0,,54,81
20670,note_on,0,0,0,,,,,,,,,,0,,64,81
20670,note_on,0,0,0,,,,,,,,,,0,,58,81
20880,note_on,210,0,0,,,,,,,,,,0,,70,92
21070,note_on,190,0,0,,,,,,,,,,0,,54,0
21070,note_on,0,0,0,,,,,,,,,,0,,64,0
21070,note_on,0,0,0,,,,,,,,,,0,,58,0
21132,note_on,62,0,0,,,,,,,,,,0,,70,0
21132,note_on,0,0,0,,,,,,,,,,0,,50,92
21132,note_on,0,0,0,,,,,,,,,,0,,66,100
21132,note_on,0,0,0,,,,,,,,,,0,,71,104
21360,note_on,228,0,0,,,,,,,,,,0,,66,0
21360,note_on,0,0,0,,,,,,,,,,0,,71,0
21360,note_on,0,0,0,,,,,,,,,,0,,74,108
21564,note_on,204,0,0,,,,,,,,,,0,,50,0
21600,note_on,36,0,0,,,,,,,,,,0,,74,0
21600,note_on,0,0,0,,,,,,,,,,0,,73,108
21600,note_on,0,0,0,,,,,,,,,,0,,52,96
21600,note_on,0,0,0,,,,,,,,,,0,,67,106
21840,note_on,240,0,0,,,,,,,,,,0,,73,0
21840,note_on,0,0,0,,,,,,,,,,0,,67,0
21840,note_on,0,0,0,,,,,,,,,,0,,83,118
22080,note_on,240,0,0,,,,,,,,,,0,,83,0
22100,note_on,20,0,0,,,,,,,,,,0,,52,0
22110,note_on,10,0,0,,,,,,,,,,0,,61,92
22110,note_on,0,0,0,,,,,,,,,,0,,59,92
22320,note_on,210,0,0,,,,,,,,,,0,,83,116
22510,note_on,190,0,0,,,,,,,,,,0,,61,0
22510,note_on,0,0,0,,,,,,,,,,0,,59,0
22572,note_on,62,0,0,,,,,,,,,,0,,83,0
22572,note_on,0,0,0,,,,,,,,,,0,,73,112
22572,note_on,0,0,0,,,,,,,,,,0,,82,114
22572,note_on,0,0,0,,,,,,,,,,0,,53,92
22800,note_on,228,0,0,,,,,,,,,,0,,73,0
22800,note_on,0,0,0,,,,,,,,,,0,,82,0
22800,note_on,0,0,0,,,,,,,,,,0,,83,118
23004,note_on,204,0,0,,,,,,,,,,0,,53,0
23040,note_on,36,0,0,,,,,,,,,,0,,83,0
23040,set_tempo,0,1,0,,,,,,517241,,,,,,,
23040,note_on,0,0,0,,,,,,,,,,0,,78,108
23040,note_on,0,0,0,,,,,,,,,,0,,54,98
23040,note_on,0,0,0,,,,,,,,,,0,,66,108
23540,note_on,500,0,0,,,,,,,,,,0,,54,0
23550,note_on,10,0,0,,,,,,,,,,0,,64,78
23550,note_on,0,0,0,,,,,,,,,,0,,61,78
23760,note_on,210,0,0,,,,,,,,,,0,,78,0
23760,note_on,0,0,0,,,,,,,,,,0,,66,0
23772,note_on,12,0,0,,,,,,,,,,0,,70,76
23950,note_on,178,0,0,,,,,,,,,,0,,64,0
23950,note_on,0,0,0,,,,,,,,,,0,,61,0
24012,note_on,62,0,0,,,,,,,,,,0,,59,69
24012,note_on,0,0,0,,,,,,,,,,0,,63,69
24012,note_on,0,0,0,,,,,,,,,,0,,71,72
24024,note_on,12,0,0,,,,,,,,,,0,,70,0
24240,note_on,216,0,0,,,,,,,,,,0,,72,82
24252,note_on,12,0,0,,,,,,,,,,0,,71,0
24320,note_on,68,0,0,,,,,,,,,,0,,72,0
24320,note_on,0,0,0,,,,,,,,,,0,,71,78
24400,note_on,80,0,0,,,,,,,,,,0,,71,0
24400,note_on,0,0,0,,,,,,,,,,0,,69,76
24444,note_on,44,0,0,,,,,,,,,,0,,59,0
24444,note_on,0,0,0,,,,,,,,,,0,,63,0
24479,note_on,35,0,0,,,,,,,,,,0,,69,0
24480,set_tempo,1,1,0,,,,,,465116,,,,,,,
24480,note_on,0,0,0,,,,,,,,,,0,,35,84
24480,note_on,0,0,0,,,,,,,,,,0,,71,90
24720,note_on,240,0,0,,,,,,,,,,0,,71,0
24720,note_on,0,0,0,,,,,,,,,,0,,59,90
24960,note_on,240,0,0,,,,,,,,,,0,,59,0
24980,note_on,20,0,0,,,,,,,,,,0,,35,0
24990,note_on,10,0,0,,,,,,,,,,0,,47,76
25200,note_on,210,0,0,,,,,,,,,,0,,71,90
25390,note_on,190,0,0,,,,,,,,,,0,,47,0
25452,note_on,62,0,0,,,,,,,,,,0,,71,0
25452,note_on,0,0,0,,,,,,,,,,0,,45,76
25452,note_on,0,0,0,,,,,,,,,,0,,33,74
