tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,note,velocity
1536,note_off,,,,,0,0,2,,,1,50,64
1536,note_off,,,,,96,0,1,,,0,70,64
1560,note_on,,,,,0,0,2,,,1,57,80
1560,note_on,,,,,24,0,2,,,1,48,80
1560,note_on,,,,,24,0,1,,,0,69,80
1632,note_off,,,,,72,0,2,,,1,34,64
1656,note_off,,,,,96,0,1,,,0,69,64
1656,note_off,,,,,24,0,2,,,1,57,64
1656,note_off,,,,,0,0,2,,,1,48,64
1680,note_on,,,,,24,0,1,,,0,67,80
1680,note_on,,,,,24,0,2,,,1,41,80
1680,note_on,,,,,0,0,2,,,1,46,80
1680,note_on,,,,,0,0,2,,,1,55,80
1776,note_off,,,,,0,0,2,,,1,46,64
1776,note_off,,,,,0,0,2,,,1,41,64
1776,note_off,,,,,96,0,1,,,0,67,64
1776,note_off,,,,,96,0,2,,,1,55,64
1800,note_on,,,,,0,0,2,,,1,34,80
1800,note_on,,,,,0,0,2,,,1,45,80
1800,note_on,,,,,24,0,2,,,1,53,80
1800,note_on,,,,,24,0,1,,,0,65,80
1896,note_off,,,,,96,0,1,,,0,65,64
1896,note_off,,,,,96,0,2,,,1,45,64
1896,note_off,,,,,0,0,2,,,1,53,64
1920,note_on,,,,,24,0,1,,,0,67,80
1920,note_on,,,,,24,0,2,,,1,46,80
1920,note_on,,,,,0,0,2,,,1,55,80
1992,note_off,,,,,72,0,2,,,1,34,64
2016,note_off,,,,,96,0,1,,,0,67,64
2016,note_off,,,,,24,0,2,,,1,55,64
2016,note_off,,,,,0,0,2,,,1,46,64
2040,note_on,,,,,24,0,2,,,1,41,80
2040,note_on,,,,,0,0,2,,,1,57,80
2040,note_on,,,,,0,0,2,,,1,48,80
2040,note_on,,,,,24,0,1,,,0,69,80
2136,note_off,,,,,0,0,2,,,1,48,64
2136,note_off,,,,,96,0,2,,,1,57,64
2136,note_off,,,,,96,0,1,,,0,69,64
2136,note_off,,,,,0,0,2,,,1,41,64
2160,note_on,,,,,24,0,2,,,1,58,80
2160,note_on,,,,,0,0,2,,,1,50,80
2160,note_on,,,,,0,0,2,,,1,34,80
2160,note_on,,,,,24,0,1,,,0,70,80
2256,note_off,,,,,96,0,2,,,1,50,64
2256,note_off,,,,,0,0,2,,,1,58,64
2256,note_off,,,,,96,0,1,,,0,70,64
2280,note_on,,,,,0,0,2,,,1,60,80
2280,note_on,,,,,24,0,1,,,0,72,80
2280,note_on,,,,,24,0,2,,,1,51,80
2352,note_off,,,,,72,0,2,,,1,34,64
2376,note_off,,,,,24,0,2,,,1,60,64
2376,note_off,,,,,0,0,2,,,1,51,64
2376,note_off,,,,,96,0,1,,,0,72,64
2400,note_on,,,,,0,0,2,,,1,62,80
2400,note_on,,,,,24,0,1,,,0,74,80
2400,note_on,,,,,0,0,2,,,1,46,80
2400,note_on,,,,,24,0,2,,,1,53,80
2496,note_off,,,,,96,0,2,,,1,62,64
2496,note_off,,,,,0,0,2,,,1,46,64
2496,note_off,,,,,0,0,2,,,1,53,64
2496,note_off,,,,,96,0,1,,,0,74,64
2520,note_on,,,,,24,0,1,,,0,75,80
2520,note_on,,,,,0,0,2,,,1,39,80
2520,note_on,,,,,0,0,2,,,1,55,80
2520,note_on,,,,,24,0,2,,,1,63,80
2712,note_off,,,,,0,0,2,,,1,55,64
2712,note_off,,,,,192,0,2,,,1,39,64
2712,note_off,,,,,0,0,2,,,1,63,64
2712,note_off,,,,,192,0,1,,,0,75,64
2760,note_on,,,,,48,0,1,,,0,74,80
2760,note_on,,,,,0,0,2,,,1,62,80
2760,note_on,,,,,48,0,2,,,1,46,80
2760,note_on,,,,,0,0,2,,,1,53,80
2856,note_off,,,,,96,0,1,,,0,74,64
2856,note_off,,,,,96,0,2,,,1,53,64
2856,note_off,,,,,0,0,2,,,1,62,64
2856,note_off,,,,,0,0,2,,,1,46,64
2880,note_on,,,,,0,0,2,,,1,62,80
2880,note_on,,,,,24,0,1,,,0,74,80
2880,note_on,,,,,0,0,2,,,1,53,80
2880,note_on,,,,,0,0,2,,,1,58,80
2880,note_on,,,,,24,0,2,,,1,34,80
2976,note_off,,,,,96,0,1,,,0,74,64
2976,note_off,,,,,96,0,2,,,1,58,64
2976,note_off,,,,,0,0,2,,,1,62,64
3000,note_on,,,,,24,0,2,,,1,63,80
3000,note_on,,,,,0,0,2,,,1,60,80
3000,note_on,,,,,24,0,1,,,0,75,80
3072,note_off,,,,,72,0,2,,,1,34,64
3096,note_off,,,,,0,0,2,,,1,63,64
3096,note_off,,,,,96,0,1,,,0,75,64
3096,note_off,,,,,24,0,2,,,1,60,64
3120,note_on,,,,,0,0,2,,,1,65,80
3120,note_on,,,,,24,0,2,,,1,41,80
3120,note_on,,,,,0,0,2,,,1,62,80
3120,note_on,,,,,24,0,1,,,0,77,80
3168,note_off,,,,,48,0,2,,,1,53,64
3216,note_off,,,,,0,0,2,,,1,41,64
3216,note_off,,,,,96,0,1,,,0,77,64
3216,note_off,,,,,48,0,2,,,1,62,64
3216,note_off,,,,,0,0,2,,,1,65,64
3240,note_on,,,,,24,0,1,,,0,74,80
3240,note_on,,,,,24,0,2,,,1,34,80
3240,note_on,,,,,0,0,2,,,1,53,80
3240,note_on,,,,,0,0,2,,,1,62,80
3336,note_off,,,,,96,0,1,,,0,74,64
3336,note_off,,,,,0,0,2,,,1,53,64
3336,note_off,,,,,96,0,2,,,1,62,64
3360,note_on,,,,,24,0,2,,,1,51,80
3360,note_on,,,,,0,0,2,,,1,60,80
3360,note_on,,,,,24,0,1,,,0,72,80
3432,note_off,,,,,72,0,2,,,1,34,64
3456,note_off,,,,,24,0,2,,,1,60,64
3456,note_off,,,,,0,0,2,,,1,51,64
3456,note_off,,,,,96,0,1,,,0,72,64
3480,note_on,,,,,24,0,2,,,1,50,80
3480,note_on,,,,,0,0,2,,,1,58,80
3480,note_on,,,,,24,0,1,,,0,70,80
3480,note_on,,,,,0,0,2,,,1,41,80
3576,note_off,,,,,0,0,2,,,1,58,64
3576,note_off,,,,,0,0,2,,,1,50,64
3576,note_off,,,,,96,0,1,,,0,70,64
3576,note_off,,,,,96,0,2,,,1,41,64
3600,note_on,,,,,24,0,1,,,0,69,80
3600,note_on,,,,,24,0,2,,,1,34,80
3600,note_on,,,,,0,0,2,,,1,48,80
3600,note_on,,,,,0,0,2,,,1,57,80
3696,note_off,,,,,96,0,1,,,0,69,64
3696,note_off,,,,,96,0,2,,,1,57,64
3696,note_off,,,,,0,0,2,,,1,48,64
3720,note_on,,,,,0,0,2,,,1,58,80
3720,note_on,,,,,24,0,1,,,0,70,80
3720,note_on,,,,,24,0,2,,,1,50,80
3792,note_off,,,,,72,0,2,,,1,34,64
3816,note_off,,,,,96,0,1,,,0,70,64
3816,note_off,,,,,24,0,2,,,1,58,64
3816,note_off,,,,,0,0,2,,,1,50,64
3840,note_on,,,,,0,0,2,,,1,41,80
3840,note_on,,,,,0,0,2,,,1,60,80
3840,note_on,,,,,24,0,2,,,1,51,80
3840,note_on,,,,,24,0,1,,,0,72,80
3936,note_off,,,,,96,0,1,,,0,72,64
3936,note_off,,,,,0,0,2,,,1,51,64
3936,note_off,,,,,96,0,2,,,1,41,64
3936,note_off,,,,,0,0,2,,,1,60,64
3960,note_on,,,,,0,0,2,,,1,62,80
3960,note_on,,,,,24,0,1,,,0,74,80
3960,note_on,,,,,0,0,2,,,1,34,80
3960,note_on,,,,,24,0,2,,,1,53,80
4056,note_off,,,,,96,0,1,,,0,74,64
4056,note_off,,,,,0,0,2,,,1,53,64
4056,note_off,,,,,96,0,2,,,1,62,64
4080,note_on,,,,,24,0,2,,,1,55,80
4080,note_on,,,,,0,0,2,,,1,63,80
4080,note_on,,,,,24,0,1,,,0,75,80
4152,note_off,,,,,72,0,2,,,1,34,64
4176,note_off,,,,,96,0,1,,,0,75,64
4176,note_off,,,,,24,0,2,,,1,63,64
4176,note_off,,,,,0,0,2,,,1,55,64
4200,note_on,,,,,24,0,2,,,1,56,80
4200,note_on,,,,,24,0,1,,,0,77,80
4200,note_on,,,,,0,0,2,,,1,46,80
4200,note_on,,,,,0,0,2,,,1,65,80
4296,note_off,,,,,96,0,2,,,1,46,64
4296,note_off,,,,,0,0,2,,,1,56,64
4296,note_off,,,,,0,0,2,,,1,65,64
4296,note_off,,,,,96,0,1,,,0,77,64
4320,note_on,,,,,24,0,1,,,0,79,80
4320,note_on,,,,,24,0,2,,,1,39,80
4320,note_on,,,,,0,0,2,,,1,67,80
4320,note_on,,,,,0,0,2,,,1,58,80
4512,note_off,,,,,192,0,1,,,0,79,64
4512,note_off,,,,,192,0,2,,,1,58,64
4512,note_off,,,,,0,0,2,,,1,67,64
4512,note_off,,,,,0,0,2,,,1,39,64
4560,note_on,,,,,0,0,2,,,1,55,80
4560,note_on,,,,,0,0,2,,,1,63,80
4560,note_on,,,,,48,0,2,,,1,51,80
4560,note_on,,,,,48,0,1,,,0,75,80
4656,note_off,,,,,96,0,1,,,0,75,64
4656,note_off,,,,,0,0,2,,,1,51,64
4656,note_off,,,,,0,0,2,,,1,63,64
4656,note_off,,,,,96,0,2,,,1,55,64
4680,note_on,,,,,0,0,2,,,1,58,80
4680,note_on,,,,,24,0,1,,,0,72,80
4680,note_on,,,,,0,0,2,,,1,60,80
4680,note_on,,,,,24,0,2,,,1,41,80
4680,note_on,,,,,0,0,2,,,1,53,80
4776,note_off,,,,,96,0,1,,,0,72,64
4776,note_off,,,,,96,0,2,,,1,58,64
4800,note_on,,,,,24,0,2,,,1,57,80
4800,note_on,,,,,24,0,1,,,0,72,80
4872,note_off,,,,,72,0,2,,,1,53,64
4872,note_off,,,,,0,0,2,,,1,60,64
4872,note_off,,,,,0,0,2,,,1,41,64
4896,note_off,,,,,24,0,2,,,1,57,64
4896,note_off,,,,,96,0,1,,,0,72,64
4920,note_on,,,,,24,0,1,,,0,74,80
4920,note_on,,,,,24,0,2,,,1,41,80
4920,note_on,,,,,0,0,2,,,1,56,80
4920,note_on,,,,,0,0,2,,,1,62,80
4920,note_on,,,,,0,0,2,,,1,53,80
5016,note_off,,,,,0,0,2,,,1,62,64
5016,note_off,,,,,96,0,1,,,0,74,64
5016,note_off,,,,,96,0,2,,,1,53,64
5016,note_off,,,,,0,0,2,,,1,56,64
5016,note_off,,,,,0,0,2,,,1,41,64
5040,note_on,,,,,0,0,2,,,1,36,80
5040,note_on,,,,,0,0,2,,,1,63,80
5040,note_on,,,,,0,0,2,,,1,62,80
5040,note_on,,,,,0,0,2,,,1,51,80
5040,note_on,,,,,24,0,2,,,1,55,80
5040,note_on,,,,,24,0,1,,,0,75,80
5136,note_off,,,,,96,0,2,,,1,62,64
5136,note_off,,,,,96,0,1,,,0,75,64
5160,note_on,,,,,24,0,2,,,1,60,80
5160,note_on,,,,,24,0,1,,,0,75,80
5232,note_off,,,,,0,0,2,,,1,63,64
5232,note_off,,,,,0,0,2,,,1,51,64
5232,note_off,,,,,0,0,2,,,1,55,64
5232,note_off,,,,,72,0,2,,,1,36,64
5256,note_off,,,,,96,0,1,,,0,75,64
5256,note_off,,,,,24,0,2,,,1,60,64
5280,note_on,,,,,0,0,2,,,1,36,80
5280,note_on,,,,,0,0,2,,,1,63,80
5280,note_on,,,,,24,0,1,,,0,75,80
5280,note_on,,,,,0,0,2,,,1,55,80
5280,note_on,,,,,24,0,2,,,1,58,80
5376,note_off,,,,,96,0,1,,,0,75,64
5376,note_off,,,,,0,0,2,,,1,58,64
5376,note_off,,,,,0,0,2,,,1,36,64
5376,note_off,,,,,0,0,2,,,1,63,64
5376,note_off,,,,,96,0,2,,,1,55,64
5400,note_on,,,,,0,0,2,,,1,63,80
5400,note_on,,,,,0,0,2,,,1,58,80
5400,note_on,,,,,0,0,2,,,1,53,80
5400,note_on,,,,,24,0,2,,,1,29,80
5400,note_on,,,,,24,0,1,,,0,75,80
5496,note_off,,,,,96,0,2,,,1,58,64
5520,note_on,,,,,24,0,2,,,1,57,80
5568,note_off,,,,,48,0,2,,,1,57,64
5580,note_on,,,,,12,0,2,,,1,55,80
5592,note_off,,,,,192,0,1,,,0,75,64
5592,note_off,,,,,0,0,2,,,1,29,64
5592,note_off,,,,,0,0,2,,,1,53,64
5592,note_off,,,,,12,0,2,,,1,63,64
5628,note_off,,,,,36,0,2,,,1,55,64
5640,note_on,,,,,0,0,2,,,1,41,80
5640,note_on,,,,,0,0,2,,,1,57,80
5640,note_on,,,,,12,0,2,,,1,65,80
5640,note_on,,,,,0,0,2,,,1,63,80
5640,note_on,,,,,48,0,1,,,0,75,80
5736,note_off,,,,,96,0,1,,,0,75,64
5736,note_off,,,,,0,0,2,,,1,65,64
5736,note_off,,,,,96,0,2,,,1,41,64
5736,note_off,,,,,0,0,2,,,1,57,64
5736,note_off,,,,,0,0,2,,,1,63,64
5760,note_on,,,,,0,0,2,,,1,65,80
5760,note_on,,,,,0,0,2,,,1,58,80
5760,note_on,,,,,0,0,2,,,1,63,80
5760,note_on,,,,,24,0,2,,,1,34,80
5760,note_on,,,,,24,0,1,,,0,75,80
5856,note_off,,,,,96,0,1,,,0,75,64
5856,note_off,,,,,96,0,2,,,1,63,64
5880,note_on,,,,,24,0,1,,,0,74,80
5880,note_on,,,,,24,0,2,,,1,62,80
5952,note_off,,,,,72,0,2,,,1,58,64
5952,note_off,,,,,0,0,2,,,1,65,64
5952,note_off,,,,,0,0,2,,,1,34,64
5976,note_off,,,,,96,0,1,,,0,74,64
5976,note_off,,,,,24,0,2,,,1,62,64
6000,note_on,,,,,0,0,2,,,1,61,80
6000,note_on,,,,,0,0,2,,,1,58,80
6000,note_on,,,,,0,0,2,,,1,65,80
6000,note_on,,,,,24,0,1,,,0,73,80
6000,note_on,,,,,24,0,2,,,1,46,80
6000,note_on,,,,,0,0,2,,,1,67,80
6096,note_off,,,,,96,0,2,,,1,58,64
6096,note_off,,,,,0,0,2,,,1,65,64
6096,note_off,,,,,0,0,2,,,1,67,64
6096,note_off,,,,,0,0,2,,,1,61,64
6096,note_off,,,,,0,0,2,,,1,46,64
6096,note_off,,,,,96,0,1,,,0,73,64
6120,note_on,,,,,24,0,2,,,1,65,80
6120,note_on,,,,,0,0,2,,,1,60,80
6120,note_on,,,,,0,0,2,,,1,67,80
6120,note_on,,,,,24,0,1,,,0,72,80
6120,note_on,,,,,0,0,2,,,1,36,80
6216,note_off,,,,,96,0,2,,,1,65,64
6240,note_on,,,,,24,0,2,,,1,64,80
6288,note_off,,,,,48,0,2,,,1,64,64
6300,note_on,,,,,12,0,2,,,1,62,80
6312,note_off,,,,,192,0,1,,,0,72,64
6312,note_off,,,,,12,0,2,,,1,67,64
6312,note_off,,,,,0,0,2,,,1,36,64
6312,note_off,,,,,0,0,2,,,1,60,64
6348,note_off,,,,,36,0,2,,,1,62,64
6360,note_on,,,,,48,0,1,,,0,70,80
6360,note_on,,,,,12,0,2,,,1,48,80
6360,note_on,,,,,0,0,2,,,1,64,80
6360,note_on,,,,,0,0,2,,,1,67,80
6360,note_on,,,,,0,0,2,,,1,60,80
6456,note_off,,,,,0,0,2,,,1,48,64
6456,note_off,,,,,0,0,2,,,1,64,64
6456,note_off,,,,,96,0,2,,,1,60,64
6456,note_off,,,,,0,0,2,,,1,67,64
6456,note_off,,,,,96,0,1,,,0,70,64
6480,note_on,,,,,24,0,2,,,1,36,80
6480,note_on,,,,,0,0,2,,,1,60,80
6480,note_on,,,,,0,0,2,,,1,65,80
6480,note_on,,,,,0,0,2,,,1,69,80
6600,note_on,,,,,144,0,1,,,0,69,80
6672,note_off,,,,,0,0,2,,,1,36,64
6672,note_off,,,,,192,0,2,,,1,69,64
6672,note_off,,,,,0,0,2,,,1,65,64
6672,note_off,,,,,0,0,2,,,1,60,64
6696,note_off,,,,,96,0,1,,,0,69,64
6720,note_on,,,,,48,0,2,,,1,72,80
6720,note_on,,,,,0,0,2,,,1,60,80
6720,note_on,,,,,24,0,1,,,0,72,80
6720,note_on,,,,,0,0,2,,,1,67,80
6720,note_on,,,,,0,0,2,,,1,48,80
6816,note_off,,,,,0,0,2,,,1,60,64
6816,note_off,,,,,0,0,2,,,1,72,64
6816,note_off,,,,,96,0,1,,,0,72,64
6816,note_off,,,,,96,0,2,,,1,48,64
6816,note_off,,,,,0,0,2,,,1,67,64
6840,note_on,,,,,0,0,2,,,1,65,80
6840,note_on,,,,,24,0,2,,,1,69,80
6840,note_on,,,,,24,0,1,,,0,77,80
6840,note_on,,,,,0,0,2,,,1,77,80
6840,note_on,,,,,0,0,2,,,1,36,80
6936,note_off,,,,,96,0,1,,,0,77,64
6960,note_on,,,,,24,0,1,,,0,77,80
7032,note_off,,,,,192,0,2,,,1,65,64
7032,note_off,,,,,0,0,2,,,1,36,64
7032,note_off,,,,,0,0,2,,,1,77,64
7032,note_off,,,,,0,0,2,,,1,69,64
7056,note_off,,,,,96,0,1,,,0,77,64
7080,note_on,,,,,24,0,1,,,0,72,80
7080,note_on,,,,,0,0,2,,,1,48,80
7080,note_on,,,,,0,0,2,,,1,60,80
7080,note_on,,,,,0,0,2,,,1,67,80
7080,note_on,,,,,48,0,2,,,1,72,80
7176,note_off,,,,,0,0,2,,,1,72,64
7176,note_off,,,,,0,0,2,,,1,67,64
7176,note_off,,,,,96,0,2,,,1,48,64
7176,note_off,,,,,96,0,1,,,0,72,64
7176,note_off,,,,,0,0,2,,,1,60,64
7200,note_on,,,,,24,0,2,,,1,36,80
7200,note_on,,,,,0,0,2,,,1,69,80
7200,note_on,,,,,24,0,1,,,0,69,80
7200,note_on,,,,,0,0,2,,,1,60,80
7200,note_on,,,,,0,0,2,,,1,65,80
7392,note_off,,,,,192,0,1,,,0,69,64
7392,note_off,,,,,0,0,2,,,1,36,64
7392,note_off,,,,,0,0,2,,,1,65,64
7392,note_off,,,,,0,0,2,,,1,60,64
7392,note_off,,,,,192,0,2,,,1,69,64
7440,note_on,,,,,0,0,2,,,1,60,80
7440,note_on,,,,,0,0,2,,,1,48,80
7440,note_on,,,,,48,0,2,,,1,67,80
7440,note_on,,,,,48,0,1,,,0,67,80
7536,note_off,,,,,96,0,2,,,1,48,64
7536,note_off,,,,,0,0,2,,,1,60,64
7536,note_off,,,,,0,0,2,,,1,67,64
7536,note_off,,,,,96,0,1,,,0,67,64
7560,note_on,,,,,24,0,2,,,1,36,80
7560,note_on,,,,,0,0,2,,,1,65,80
7560,note_on,,,,,0,0,2,,,1,57,80
7560,note_on,,,,,24,0,1,,,0,65,80
7752,note_off,,,,,0,0,2,,,1,36,64
7752,note_off,,,,,0,0,2,,,1,65,64
7752,note_off,,,,,192,0,2,,,1,57,64
7752,note_off,,,,,192,0,1,,,0,65,64
7800,note_on,,,,,0,0,2,,,1,55,80
7800,note_on,,,,,48,0,2,,,1,60,80
7800,note_on,,,,,0,0,2,,,1,48,80
7896,note_off,,,,,0,0,2,,,1,60,64
7896,note_off,,,,,96,0,2,,,1,48,64
7896,note_off,,,,,0,0,2,,,1,55,64
7920,note_on,,,,,0,0,2,,,1,36,80
7920,note_on,,,,,24,0,2,,,1,57,80
7920,note_on,,,,,0,0,2,,,1,53,80
8112,note_off,,,,,192,0,2,,,1,36,64
8112,note_off,,,,,0,0,2,,,1,53,64
8112,note_off,,,,,0,0,2,,,1,57,64
8160,note_on,,,,,48,0,2,,,1,55,80
8160,note_on,,,,,0,0,2,,,1,48,80
8160,note_on,,,,,0,0,2,,,1,48,80
8256,note_off,,,,,0,0,2,,,1,55,64
8256,note_off,,,,,0,0,2,,,1,48,64
8256,note_off,,,,,96,0,2,,,1,48,64
8280,note_on,,,,,24,0,2,,,1,79,80
8280,note_on,,,,,0,0,2,,,1,67,80
8280,note_on,,,,,0,0,2,,,1,36,80
8280,note_on,,,,,0,0,2,,,1,75,80
8280,note_on,,,,,528,0,1,,,0,79,80
8376,note_off,,,,,96,0,2,,,1,67,64
8376,note_off,,,,,0,0,2,,,1,75,64
8376,note_off,,,,,0,0,2,,,1,79,64
8400,note_on,,,,,0,0,2,,,1,77,80
8400,note_on,,,,,24,0,2,,,1,74,80
8400,note_on,,,,,0,0,2,,,1,65,80
8472,note_off,,,,,192,0,1,,,0,79,64
8472,note_off,,,,,72,0,2,,,1,36,64
8496,note_off,,,,,24,0,2,,,1,77,64
8496,note_off,,,,,0,0,2,,,1,65,64
8496,note_off,,,,,0,0,2,,,1,74,64
8520,note_on,,,,,0,0,2,,,1,48,80
8520,note_on,,,,,0,0,2,,,1,75,80
8520,note_on,,,,,24,0,2,,,1,72,80
8520,note_on,,,,,0,0,2,,,1,63,80
8520,note_on,,,,,48,0,1,,,0,75,80
8616,note_off,,,,,96,0,1,,,0,75,64
8616,note_off,,,,,96,0,2,,,1,48,64
8616,note_off,,,,,0,0,2,,,1,75,64
8616,note_off,,,,,0,0,2,,,1,63,64
8616,note_off,,,,,0,0,2,,,1,72,64
8640,note_on,,,,,0,0,2,,,1,43,80
8640,note_on,,,,,24,0,2,,,1,71,80
8640,note_on,,,,,24,0,1,,,0,74,80
8640,note_on,,,,,0,0,2,,,1,62,80
8640,note_on,,,,,0,0,2,,,1,74,80
8736,note_off,,,,,0,0,2,,,1,74,64
8736,note_off,,,,,0,0,2,,,1,71,64
8736,note_off,,,,,96,0,1,,,0,74,64
8736,note_off,,,,,96,0,2,,,1,62,64
8760,note_on,,,,,24,0,2,,,1,72,80
8760,note_on,,,,,0,0,2,,,1,75,80
8760,note_on,,,,,24,0,1,,,0,75,80
8760,note_on,,,,,0,0,2,,,1,63,80
8832,note_off,,,,,72,0,2,,,1,43,64
8856,note_off,,,,,24,0,2,,,1,63,64
8856,note_off,,,,,0,0,2,,,1,75,64
8856,note_off,,,,,0,0,2,,,1,72,64
8856,note_off,,,,,96,0,1,,,0,75,64
8880,note_on,,,,,24,0,1,,,0,77,80
8880,note_on,,,,,0,0,2,,,1,74,80
8880,note_on,,,,,0,0,2,,,1,65,80
8880,note_on,,,,,0,0,2,,,1,77,80
8880,note_on,,,,,24,0,2,,,1,55,80
8976,note_off,,,,,0,0,2,,,1,74,64
8976,note_off,,,,,0,0,2,,,1,55,64
8976,note_off,,,,,96,0,2,,,1,65,64
8976,note_off,,,,,96,0,1,,,0,77,64
8976,note_off,,,,,0,0,2,,,1,77,64
9000,note_on,,,,,0,0,2,,,1,75,80
9000,note_on,,,,,0,0,2,,,1,48,80
9000,note_on,,,,,0,0,2,,,1,72,80
9000,note_on,,,,,24,0,1,,,0,75,80
9000,note_on,,,,,24,0,2,,,1,63,80
9096,note_off,,,,,0,0,2,,,1,75,64
9096,note_off,,,,,96,0,2,,,1,72,64
9096,note_off,,,,,0,0,2,,,1,63,64
9120,note_on,,,,,0,0,2,,,1,70,80
9120,note_on,,,,,0,0,2,,,1,62,80
9120,note_on,,,,,24,0,2,,,1,74,80
9192,note_off,,,,,72,0,2,,,1,48,64
9192,note_off,,,,,192,0,1,,,0,75,64
9216,note_off,,,,,24,0,2,,,1,62,64
9216,note_off,,,,,0,0,2,,,1,70,64
9216,note_off,,,,,0,0,2,,,1,74,64
9240,note_on,,,,,24,0,2,,,1,72,80
9240,note_on,,,,,0,0,2,,,1,69,80
9240,note_on,,,,,0,0,2,,,1,60,80
9240,note_on,,,,,0,0,2,,,1,48,80
9336,note_off,,,,,0,0,2,,,1,69,64
9336,note_off,,,,,0,0,2,,,1,60,64
9336,note_off,,,,,96,0,2,,,1,48,64
9336,note_off,,,,,0,0,2,,,1,72,64
9360,note_on,,,,,0,0,2,,,1,69,80
9360,note_on,,,,,0,0,2,,,1,50,80
9360,note_on,,,,,24,0,2,,,1,57,80
9360,note_on,,,,,0,0,2,,,1,66,80
9360,note_on,,,,,168,0,1,,,0,69,80
9456,note_off,,,,,96,0,2,,,1,66,64
9456,note_off,,,,,0,0,2,,,1,69,64
9456,note_off,,,,,0,0,2,,,1,57,64
9456,note_off,,,,,96,0,1,,,0,69,64
9480,note_on,,,,,24,0,1,,,0,70,80
9480,note_on,,,,,0,0,2,,,1,70,80
9480,note_on,,,,,24,0,2,,,1,58,80
9480,note_on,,,,,0,0,2,,,1,67,80
9552,note_off,,,,,72,0,2,,,1,50,64
9576,note_off,,,,,0,0,2,,,1,58,64
9576,note_off,,,,,24,0,2,,,1,70,64
9576,note_off,,,,,96,0,1,,,0,70,64
9576,note_off,,,,,0,0,2,,,1,67,64
9600,note_on,,,,,0,0,2,,,1,60,80
9600,note_on,,,,,0,0,2,,,1,72,80
9600,note_on,,,,,0,0,2,,,1,69,80
9600,note_on,,,,,24,0,1,,,0,72,80
9600,note_on,,,,,24,0,2,,,1,38,80
9696,note_off,,,,,96,0,2,,,1,60,64
9696,note_off,,,,,0,0,2,,,1,69,64
9696,note_off,,,,,0,0,2,,,1,38,64
9696,note_off,,,,,0,0,2,,,1,72,64
9696,note_off,,,,,96,0,1,,,0,72,64
9720,note_on,,,,,0,0,2,,,1,70,80
9720,note_on,,,,,24,0,1,,,0,74,80
9720,note_on,,,,,0,0,2,,,1,31,80
9720,note_on,,,,,24,0,2,,,1,62,80
9720,note_on,,,,,0,0,2,,,1,74,80
9816,note_off,,,,,96,0,2,,,1,70,64
9816,note_off,,,,,0,0,2,,,1,74,64
