tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,data,control,value,channel,program,note,velocity
48120,control_change,120,0,0,,,,,,,,64,0,0,,,
48120,control_change,0,0,0,,,,,,,,64,0,0,,,
48120,control_change,0,0,0,,,,,,,,64,0,0,,,
48120,control_change,0,0,0,,,,,,,,64,0,0,,,
48120,control_change,0,0,0,,,,,,,,64,0,0,,,
48480,note_on,360,0,0,,,,,,,,,,0,,62,0
48480,note_on,0,0,0,,,,,,,,,,0,,58,0
48480,note_on,0,0,0,,,,,,,,,,0,,77,64
48960,note_on,480,0,0,,,,,,,,,,0,,77,0
48960,note_on,0,0,0,,,,,,,,,,0,,55,62
48960,note_on,0,0,0,,,,,,,,,,0,,70,64
49200,control_change,240,0,0,,,,,,,,64,127,0,,,
49200,control_change,0,0,0,,,,,,,,64,127,0,,,
49200,control_change,0,0,0,,,,,,,,64,127,0,,,
49200,control_change,0,0,0,,,,,,,,64,127,0,,,
49200,control_change,0,0,0,,,,,,,,64,127,0,,,
49392,note_on,192,0,0,,,,,,,,,,0,,55,0
49440,note_on,48,0,0,,,,,,,,,,0,,70,0
49440,note_on,0,0,0,,,,,,,,,,0,,58,68
49440,note_on,0,0,0,,,,,,,,,,0,,63,68
49560,control_change,120,0,0,,,,,,,,64,0,0,,,
49560,control_change,0,0,0,,,,,,,,64,0,0,,,
49560,control_change,0,0,0,,,,,,,,64,0,0,,,
49560,control_change,0,0,0,,,,,,,,64,0,0,,,
49560,control_change,0,0,0,,,,,,,,64,0,0,,,
49920,note_on,360,0,0,,,,,,,,,,0,,58,0
49920,note_on,0,0,0,,,,,,,,,,0,,63,0
49920,note_on,0,0,0,,,,,,,,,,0,,75,70
50400,note_on,480,0,0,,,,,,,,,,0,,75,0
50400,note_on,0,0,0,,,,,,,,,,0,,53,68
50400,note_on,0,0,0,,,,,,,,,,0,,68,70
50640,control_change,240,0,0,,,,,,,,64,127,0,,,
50640,control_change,0,0,0,,,,,,,,64,127,0,,,
50640,control_change,0,0,0,,,,,,,,64,127,0,,,
50640,control_change,0,0,0,,,,,,,,64,127,0,,,
50640,control_change,0,0,0,,,,,,,,64,127,0,,,
50832,note_on,192,0,0,,,,,,,,,,0,,53,0
50880,note_on,48,0,0,,,,,,,,,,0,,68,0
50880,note_on,0,0,0,,,,,,,,,,0,,58,68
50880,note_on,0,0,0,,,,,,,,,,0,,62,68
51000,control_change,120,0,0,,,,,,,,64,0,0,,,
51000,control_change,0,0,0,,,,,,,,64,0,0,,,
51000,control_change,0,0,0,,,,,,,,64,0,0,,,
51000,control_change,0,0,0,,,,,,,,64,0,0,,,
51000,control_change,0,0,0,,,,,,,,64,0,0,,,
51360,note_on,360,0,0,,,,,,,,,,0,,58,0
51360,note_on,0,0,0,,,,,,,,,,0,,62,0
51360,note_on,0,0,0,,,,,,,,,,0,,80,64
51840,note_on,480,0,0,,,,,,,,,,0,,80,0
51840,note_on,0,0,0,,,,,,,,,,0,,51,62
51840,note_on,0,0,0,,,,,,,,,,0,,79,64
52080,control_change,240,0,0,,,,,,,,64,127,0,,,
52080,control_change,0,0,0,,,,,,,,64,127,0,,,
52080,control_change,0,0,0,,,,,,,,64,127,0,,,
52080,control_change,0,0,0,,,,,,,,64,127,0,,,
52080,control_change,0,0,0,,,,,,,,64,127,0,,,
52080,control_change,0,0,0,,,,,,,,64,127,0,,,
52272,note_on,192,0,0,,,,,,,,,,0,,51,0
52320,note_on,48,0,0,,,,,,,,,,0,,79,0
52320,note_on,0,0,0,,,,,,,,,,0,,58,72
52320,note_on,0,0,0,,,,,,,,,,0,,63,72
52440,control_change,120,0,0,,,,,,,,64,0,0,,,
52440,control_change,0,0,0,,,,,,,,64,0,0,,,
52440,control_change,0,0,0,,,,,,,,64,0,0,,,
52440,control_change,0,0,0,,,,,,,,64,0,0,,,
52440,control_change,0,0,0,,,,,,,,64,0,0,,,
52440,control_change,0,0,0,,,,,,,,64,0,0,,,
52800,note_on,360,0,0,,,,,,,,,,0,,58,0
52800,note_on,0,0,0,,,,,,,,,,0,,63,0
52800,note_on,0,0,0,,,,,,,,,,0,,79,76
53280,note_on,480,0,0,,,,,,,,,,0,,49,68
53520,control_change,240,0,0,,,,,,,,64,127,0,,,
53520,control_change,0,0,0,,,,,,,,64,127,0,,,
53520,control_change,0,0,0,,,,,,,,64,127,0,,,
53520,control_change,0,0,0,,,,,,,,64,127,0,,,
53520,control_change,0,0,0,,,,,,,,64,127,0,,,
53520,control_change,0,0,0,,,,,,,,64,127,0,,,
53712,note_on,192,0,0,,,,,,,,,,0,,49,0
53760,note_on,48,0,0,,,,,,,,,,0,,69,70
53760,note_on,0,0,0,,,,,,,,,,0,,57,68
53760,note_on,0,0,0,,,,,,,,,,0,,64,68
53880,control_change,120,0,0,,,,,,,,64,0,0,,,
53880,control_change,0,0,0,,,,,,,,64,0,0,,,
53880,control_change,0,0,0,,,,,,,,64,0,0,,,
53880,control_change,0,0,0,,,,,,,,64,0,0,,,
53880,control_change,0,0,0,,,,,,,,64,0,0,,,
53880,control_change,0,0,0,,,,,,,,64,0,0,,,
54047,note_on,167,0,0,,,,,,,,,,0,,79,0
54220,note_on,173,0,0,,,,,,,,,,0,,69,0
54240,note_on,20,0,0,,,,,,,,,,0,,57,0
54240,note_on,0,0,0,,,,,,,,,,0,,64,0
54240,note_on,0,0,0,,,,,,,,,,0,,79,76
54720,note_on,480,0,0,,,,,,,,,,0,,50,68
54960,control_change,240,0,0,,,,,,,,64,127,0,,,
54960,control_change,0,0,0,,,,,,,,64,127,0,,,
54960,control_change,0,0,0,,,,,,,,64,127,0,,,
54960,control_change,0,0,0,,,,,,,,64,127,0,,,
54960,control_change,0,0,0,,,,,,,,64,127,0,,,
54960,control_change,0,0,0,,,,,,,,64,127,0,,,
55152,note_on,192,0,0,,,,,,,,,,0,,50,0
55200,note_on,48,0,0,,,,,,,,,,0,,69,70
55200,note_on,0,0,0,,,,,,,,,,0,,62,68
55200,note_on,0,0,0,,,,,,,,,,0,,57,68
55320,control_change,120,0,0,,,,,,,,64,0,0,,,
55320,control_change,0,0,0,,,,,,,,64,0,0,,,
55320,control_change,0,0,0,,,,,,,,64,0,0,,,
55320,control_change,0,0,0,,,,,,,,64,0,0,,,
55320,control_change,0,0,0,,,,,,,,64,0,0,,,
55320,control_change,0,0,0,,,,,,,,64,0,0,,,
55487,note_on,167,0,0,,,,,,,,,,0,,79,0
55660,note_on,173,0,0,,,,,,,,,,0,,69,0
55680,note_on,20,0,0,,,,,,,,,,0,,62,0
55680,note_on,0,0,0,,,,,,,,,,0,,57,0
55680,note_on,0,0,0,,,,,,,,,,0,,79,74
56160,note_on,480,0,0,,,,,,,,,,0,,52,68
56400,control_change,240,0,0,,,,,,,,64,127,0,,,
56400,control_change,0,0,0,,,,,,,,64,127,0,,,
56400,control_change,0,0,0,,,,,,,,64,127,0,,,
56400,control_change,0,0,0,,,,,,,,64,127,0,,,
56400,control_change,0,0,0,,,,,,,,64,127,0,,,
56400,control_change,0,0,0,,,,,,,,64,127,0,,,
56592,note_on,192,0,0,,,,,,,,,,0,,52,0
56640,note_on,48,0,0,,,,,,,,,,0,,73,74
56640,note_on,0,0,0,,,,,,,,,,0,,67,72
56640,note_on,0,0,0,,,,,,,,,,0,,57,70
56760,control_change,120,0,0,,,,,,,,64,0,0,,,
56760,control_change,0,0,0,,,,,,,,64,0,0,,,
56760,control_change,0,0,0,,,,,,,,64,0,0,,,
56760,control_change,0,0,0,,,,,,,,64,0,0,,,
56760,control_change,0,0,0,,,,,,,,64,0,0,,,
56760,control_change,0,0,0,,,,,,,,64,0,0,,,
56927,note_on,167,0,0,,,,,,,,,,0,,79,0
57100,note_on,173,0,0,,,,,,,,,,0,,73,0
57120,note_on,20,0,0,,,,,,,,,,0,,67,0
57120,note_on,0,0,0,,,,,,,,,,0,,57,0
57120,note_on,0,0,0,,,,,,,,,,0,,81,80
57600,note_on,480,0,0,,,,,,,,,,0,,54,70
57840,control_change,240,0,0,,,,,,,,64,127,0,,,
57840,control_change,0,0,0,,,,,,,,64,127,0,,,
57840,control_change,0,0,0,,,,,,,,64,127,0,,,
57840,control_change,0,0,0,,,,,,,,64,127,0,,,
57840,control_change,0,0,0,,,,,,,,64,127,0,,,
57840,control_change,0,0,0,,,,,,,,64,127,0,,,
58032,note_on,192,0,0,,,,,,,,,,0,,54,0
58080,note_on,48,0,0,,,,,,,,,,0,,74,70
58080,note_on,0,0,0,,,,,,,,,,0,,62,70
58080,note_on,0,0,0,,,,,,,,,,0,,57,70
58200,control_change,120,0,0,,,,,,,,64,0,0,,,
58200,control_change,0,0,0,,,,,,,,64,0,0,,,
58200,control_change,0,0,0,,,,,,,,64,0,0,,,
58200,control_change,0,0,0,,,,,,,,64,0,0,,,
58200,control_change,0,0,0,,,,,,,,64,0,0,,,
58367,note_on,167,0,0,,,,,,,,,,0,,81,0
58540,note_on,173,0,0,,,,,,,,,,0,,74,0
58560,note_on,20,0,0,,,,,,,,,,0,,62,0
58560,note_on,0,0,0,,,,,,,,,,0,,57,0
58560,note_on,0,0,0,,,,,,,,,,0,,86,80
59040,note_on,480,0,0,,,,,,,,,,0,,86,0
59040,note_on,0,0,0,,,,,,,,,,0,,55,58
59040,note_on,0,0,0,,,,,,,,,,0,,74,60
59040,note_on,0,0,0,,,,,,,,,,0,,82,60
59040,control_change,0,0,0,,,,,,,,64,127,0,,,
59040,control_change,0,0,0,,,,,,,,64,127,0,,,
59040,control_change,0,0,0,,,,,,,,64,127,0,,,
59040,control_change,0,0,0,,,,,,,,64,127,0,,,
59040,control_change,0,0,0,,,,,,,,64,127,0,,,
59510,note_on,470,0,0,,,,,,,,,,0,,82,0
59520,note_on,10,0,0,,,,,,,,,,0,,55,0
59520,note_on,0,0,0,,,,,,,,,,0,,74,0
59520,note_on,0,0,0,,,,,,,,,,0,,62,58
59520,note_on,0,0,0,,,,,,,,,,0,,70,60
59520,note_on,0,0,0,,,,,,,,,,0,,65,58
60000,note_on,480,0,0,,,,,,,,,,0,,62,0
60000,note_on,0,0,0,,,,,,,,,,0,,70,0
60000,note_on,0,0,0,,,,,,,,,,0,,65,0
60000,note_on,0,0,0,,,,,,,,,,0,,79,60
60480,note_on,480,0,0,,,,,,,,,,0,,79,0
60480,note_on,0,0,0,,,,,,,,,,0,,76,60
60480,note_on,0,0,0,,,,,,,,,,0,,67,60
60480,note_on,0,0,0,,,,,,,,,,0,,48,58
60600,control_change,120,0,0,,,,,,,,64,0,0,,,
60600,control_change,0,0,0,,,,,,,,64,0,0,,,
60600,control_change,0,0,0,,,,,,,,64,0,0,,,
60600,control_change,0,0,0,,,,,,,,64,0,0,,,
60600,control_change,0,0,0,,,,,,,,64,0,0,,,
60720,control_change,120,0,0,,,,,,,,64,127,0,,,
60720,control_change,0,0,0,,,,,,,,64,127,0,,,
60720,control_change,0,0,0,,,,,,,,64,127,0,,,
60720,control_change,0,0,0,,,,,,,,64,127,0,,,
60720,control_change,0,0,0,,,,,,,,64,127,0,,,
60950,note_on,230,0,0,,,,,,,,,,0,,76,0
60960,note_on,10,0,0,,,,,,,,,,0,,67,0
60960,note_on,0,0,0,,,,,,,,,,0,,48,0
60960,note_on,0,0,0,,,,,,,,,,0,,64,58
60960,note_on,0,0,0,,,,,,,,,,0,,58,58
60960,control_change,0,0,0,,,,,,,,64,0,0,,,
60960,control_change,0,0,0,,,,,,,,64,0,0,,,
60960,control_change,0,0,0,,,,,,,,64,0,0,,,
60960,control_change,0,0,0,,,,,,,,64,0,0,,,
60960,control_change,0,0,0,,,,,,,,64,0,0,,,
61440,note_on,480,0,0,,,,,,,,,,0,,64,0
61440,note_on,0,0,0,,,,,,,,,,0,,58,0
61440,note_on,0,0,0,,,,,,,,,,0,,84,60
61920,note_on,480,0,0,,,,,,,,,,0,,84,0
61920,note_on,0,0,0,,,,,,,,,,0,,81,60
61920,note_on,0,0,0,,,,,,,,,,0,,72,60
61920,note_on,0,0,0,,,,,,,,,,0,,53,58
61920,control_change,0,0,0,,,,,,,,64,127,0,,,
61920,control_change,0,0,0,,,,,,,,64,127,0,,,
61920,control_change,0,0,0,,,,,,,,64,127,0,,,
61920,control_change,0,0,0,,,,,,,,64,127,0,,,
61920,control_change,0,0,0,,,,,,,,64,127,0,,,
62390,note_on,470,0,0,,,,,,,,,,0,,81,0
62400,note_on,10,0,0,,,,,,,,,,0,,72,0
62400,note_on,0,0,0,,,,,,,,,,0,,53,0
62400,note_on,0,0,0,,,,,,,,,,0,,60,58
62400,note_on,0,0,0,,,,,,,,,,0,,69,60
62400,note_on,0,0,0,,,,,,,,,,0,,64,58
62880,note_on,480,0,0,,,,,,,,,,0,,60,0
62880,note_on,0,0,0,,,,,,,,,,0,,69,0
62880,note_on,0,0,0,,,,,,,,,,0,,64,0
62880,note_on,0,0,0,,,,,,,,,,0,,77,60
63360,note_on,480,0,0,,,,,,,,,,0,,77,0
63360,note_on,0,0,0,,,,,,,,,,0,,74,60
63360,note_on,0,0,0,,,,,,,,,,0,,65,58
63360,note_on,0,0,0,,,,,,,,,,0,,46,58
63480,control_change,120,0,0,,,,,,,,64,0,0,,,
63600,control_change,120,0,0,,,,,,,,64,127,0,,,
63792,note_on,192,0,0,,,,,,,,,,0,,46,0
63830,note_on,38,0,0,,,,,,,,,,0,,74,0
63840,note_on,10,0,0,,,,,,,,,,0,,65,0
63840,note_on,0,0,0,,,,,,,,,,0,,62,58
63840,control_change,0,0,0,,,,,,,,64,0,0,,,
63840,note_on,0,0,0,,,,,,,,,,0,,57,58
64272,note_on,432,0,0,,,,,,,,,,0,,57,0
64320,note_on,48,0,0,,,,,,,,,,0,,62,0
64320,note_on,0,0,0,,,,,,,,,,0,,77,60
64800,note_on,480,0,0,,,,,,,,,,0,,77,0
64800,note_on,0,0,0,,,,,,,,,,0,,68,58
64800,note_on,0,0,0,,,,,,,,,,0,,47,56
64800,note_on,0,0,0,,,,,,,,,,0,,65,56
65040,control_change,240,0,0,,,,,,,,64,127,0,,,
65232,note_on,192,0,0,,,,,,,,,,0,,47,0
65280,note_on,48,0,0,,,,,,,,,,0,,68,0
65280,note_on,0,0,0,,,,,,,,,,0,,65,0
65280,note_on,0,0,0,,,,,,,,,,0,,62,56
65280,note_on,0,0,0,,,,,,,,,,0,,53,56
65400,control_change,120,0,0,,,,,,,,64,0,0,,,
65712,note_on,312,0,0,,,,,,,,,,0,,53,0
65760,note_on,48,0,0,,,,,,,,,,0,,62,0
65760,note_on,0,0,0,,,,,,,,,,0,,76,58
66240,note_on,480,0,0,,,,,,,,,,0,,76,0
66240,note_on,0,0,0,,,,,,,,,,0,,67,58
66240,note_on,0,0,0,,,,,,,,,,0,,49,56
66240,note_on,0,0,0,,,,,,,,,,0,,64,56
66480,control_change,240,0,0,,,,,,,,64,127,0,,,
66672,note_on,192,0,0,,,,,,,,,,0,,49,0
66710,note_on,38,0,0,,,,,,,,,,0,,67,0
66720,note_on,10,0,0,,,,,,,,,,0,,64,0
66720,note_on,0,0,0,,,,,,,,,,0,,57,56
66720,note_on,0,0,0,,,,,,,,,,0,,52,56
66840,control_change,120,0,0,,,,,,,,64,0,0,,,
67152,note_on,312,0,0,,,,,,,,,,0,,52,0
67200,note_on,48,0,0,,,,,,,,,,0,,57,0
67200,note_on,0,0,0,,,,,,,,,,0,,74,58
67680,note_on,480,0,0,,,,,,,,,,0,,74,0
67680,set_tempo,0,1,0,,,,,,434782,,,,,,,
67680,set_tempo,0,1,0,,,,,,387096,,,,,,,
67680,note_on,0,0,0,,,,,,,,,,0,,65,62
67680,note_on,0,0,0,,,,,,,,,,0,,50,62
67680,note_on,0,0,0,,,,,,,,,,0,,62,62
68112,note_on,432,0,0,,,,,,,,,,0,,50,0
68115,note_on,3,0,0,,,,,,,,,,0,,65,0
68115,note_on,0,0,0,,,,,,,,,,0,,62,0
68160,note_on,45,0,0,,,,,,,,,,0,,70,76
68160,note_on,0,0,0,,,,,,,,,,0,,43,74
68160,control_change,0,0,0,,,,,,,,64,127,0,,,
68160,note_on,0,0,0,,,,,,,,,,0,,62,74
68400,set_tempo,240,1,0,,,,,,394736,,,,,,,
68610,note_on,210,0,0,,,,,,,,,,0,,43,0
68640,note_on,30,0,0,,,,,,,,,,0,,70,0
68640,note_on,0,0,0,,,,,,,,,,0,,64,62
69000,control_change,360,0,0,,,,,,,,64,0,0,,,
69110,note_on,110,0,0,,,,,,,,,,0,,64,0
69120,note_on,10,0,0,,,,,,,,,,0,,62,0
69120,set_tempo,0,1,0,,,,,,444444,,,,,,,
69120,note_on,0,0,0,,,,,,,,,,0,,61,62
69120,note_on,0,0,0,,,,,,,,,,0,,45,62
69120,control_change,0,0,0,,,,,,,,64,127,0,,,
69120,note_on,0,0,0,,,,,,,,,,0,,64,62
69572,note_on,452,0,0,,,,,,,,,,0,,45,0
69600,note_on,28,0,0,,,,,,,,,,0,,57,62
70020,note_on,420,0,0,,,,,,,,,,0,,61,0
70020,note_on,0,0,0,,,,,,,,,,0,,64,0
70080,set_tempo,60,1,0,,,,,,375000,,,,,,,
70080,control_change,0,0,0,,,,,,,,64,0,0,,,
70080,note_on,0,0,0,,,,,,,,,,0,,74,70
70080,control_change,0,0,0,,,,,,,,11,127,0,,,
70080,control_change,0,0,0,,,,,,,,91,80,0,,,
70112,control_change,32,0,0,,,,,,,,11,127,0,,,
70112,control_change,0,0,0,,,,,,,,91,80,0,,,
70531,note_on,419,0,0,,,,,,,,,,0,,57,0
70560,note_on,29,0,0,,,,,,,,,,0,,74,0
70560,note_on,0,0,0,,,,,,,,,,0,,50,66
70560,note_on,0,0,0,,,,,,,,,,0,,69,70
70800,control_change,240,0,0,,,,,,,,64,127,0,,,
70800,control_change,0,0,0,,,,,,,,64,127,0,,,
70800,control_change,0,0,0,,,,,,,,64,127,0,,,
70800,control_change,0,0,0,,,,,,,,64,127,0,,,
71040,note_on,240,0,0,,,,,,,,,,0,,50,0
71040,note_on,0,0,0,,,,,,,,,,0,,69,0
71040,note_on,0,0,0,,,,,,,,,,0,,53,66
71040,note_on,0,0,0,,,,,,,,,,0,,62,66
71040,control_change,0,0,0,,,,,,,,64,0,0,,,
71040,note_on,0,0,0,,,,,,,,,,0,,57,66
71040,control_change,0,0,0,,,,,,,,64,0,0,,,
71040,control_change,0,0,0,,,,,,,,64,0,0,,,
71040,control_change,0,0,0,,,,,,,,64,0,0,,,
71520,note_on,480,0,0,,,,,,,,,,0,,53,0
71520,note_on,0,0,0,,,,,,,,,,0,,62,0
71520,note_on,0,0,0,,,,,,,,,,0,,57,0
71520,note_on,0,0,0,,,,,,,,,,0,,77,70
72000,note_on,480,0,0,,,,,,,,,,0,,77,0
72000,note_on,0,0,0,,,,,,,,,,0,,52,66
72000,note_on,0,0,0,,,,,,,,,,0,,73,70
72240,control_change,240,0,0,,,,,,,,64,127,0,,,
72240,control_change,0,0,0,,,,,,,,64,127,0,,,
72240,control_change,0,0,0,,,,,,,,64,127,0,,,
72240,control_change,0,0,0,,,,,,,,64,127,0,,,
72480,note_on,240,0,0,,,,,,,,,,0,,52,0
72480,note_on,0,0,0,,,,,,,,,,0,,73,0
72480,note_on,0,0,0,,,,,,,,,,0,,55,66
72480,note_on,0,0,0,,,,,,,,,,0,,58,66
72480,note_on,0,0,0,,,,,,,,,,0,,61,66
72480,control_change,0,0,0,,,,,,,,7,127,0,,,
72480,control_change,0,0,0,,,,,,,,7,127,0,,,
72600,control_change,120,0,0,,,,,,,,64,0,0,,,
72600,control_change,0,0,0,,,,,,,,64,0,0,,,
72600,control_change,0,0,0,,,,,,,,64,0,0,,,
72600,control_change,0,0,0,,,,,,,,64,0,0,,,
72960,note_on,360,0,0,,,,,,,,,,0,,55,0
72960,note_on,0,0,0,,,,,,,,,,0,,58,0
72960,note_on,0,0,0,,,,,,,,,,0,,61,0
72960,note_on,0,0,0,,,,,,,,,,0,,76,70
73440,note_on,480,0,0,,,,,,,,,,0,,76,0
73440,note_on,0,0,0,,,,,,,,,,0,,53,68
73440,note_on,0,0,0,,,,,,,,,,0,,69,70
73680,control_change,240,0,0,,,,,,,,64,127,0,,,
73680,control_change,0,0,0,,,,,,,,64,127,0,,,
73680,control_change,0,0,0,,,,,,,,64,127,0,,,
73680,control_change,0,0,0,,,,,,,,64,127,0,,,
73920,note_on,240,0,0,,,,,,,,,,0,,53,0
73920,note_on,0,0,0,,,,,,,,,,0,,69,0
73920,note_on,0,0,0,,,,,,,,,,0,,62,70
73920,control_change,0,0,0,,,,,,,,64,0,0,,,
73920,note_on,0,0,0,,,,,,,,,,0,,57,70
73920,control_change,0,0,0,,,,,,,,64,0,0,,,
73920,control_change,0,0,0,,,,,,,,64,0,0,,,
73920,control_change,0,0,0,,,,,,,,64,0,0,,,
74400,note_on,480,0,0,,,,,,,,,,0,,62,0
74400,note_on,0,0,0,,,,,,,,,,0,,57,0
74400,note_on,0,0,0,,,,,,,,,,0,,81,78
74880,note_on,480,0,0,,,,,,,,,,0,,81,0
74880,note_on,0,0,0,,,,,,,,,,0,,55,70
74880,note_on,0,0,0,,,,,,,,,,0,,74,76
75120,control_change,240,0,0,,,,,,,,64,127,0,,,
75120,control_change,0,0,0,,,,,,,,64,127,0,,,
75120,control_change,0,0,0,,,,,,,,64,127,0,,,
75120,control_change,0,0,0,,,,,,,,64,127,0,,,
75312,note_on,192,0,0,,,,,,,,,,0,,55,0
75360,note_on,48,0,0,,,,,,,,,,0,,74,0
75360,note_on,0,0,0,,,,,,,,,,0,,62,70
75360,note_on,0,0,0,,,,,,,,,,0,,58,70
75480,control_change,120,0,0,,,,,,,,64,0,0,,,
75480,control_change,0,0,0,,,,,,,,64,0,0,,,
75480,control_change,0,0,0,,,,,,,,64,0,0,,,
75480,control_change,0,0,0,,,,,,,,64,0,0,,,
75840,note_on,360,0,0,,,,,,,,,,0,,62,0
75840,note_on,0,0,0,,,,,,,,,,0,,58,0
75840,note_on,0,0,0,,,,,,,,,,0,,82,78
76320,note_on,480,0,0,,,,,,,,,,0,,82,0
76320,note_on,0,0,0,,,,,,,,,,0,,55,70
76320,note_on,0,0,0,,,,,,,,,,0,,73,76
76560,control_change,240,0,0,,,,,,,,64,127,0,,,
76560,control_change,0,0,0,,,,,,,,64,127,0,,,
76560,control_change,0,0,0,,,,,,,,64,127,0,,,
76560,control_change,0,0,0,,,,,,,,64,127,0,,,
76752,note_on,192,0,0,,,,,,,,,,0,,55,0
76800,note_on,48,0,0,,,,,,,,,,0,,73,0
76800,note_on,0,0,0,,,,,,,,,,0,,64,70
76800,note_on,0,0,0,,,,,,,,,,0,,58,70
76920,control_change,120,0,0,,,,,,,,64,0,0,,,
76920,control_change,0,0,0,,,,,,,,64,0,0,,,
76920,control_change,0,0,0,,,,,,,,64,0,0,,,
76920,control_change,0,0,0,,,,,,,,64,0,0,,,
77280,note_on,360,0,0,,,,,,,,,,0,,64,0
77280,note_on,0,0,0,,,,,,,,,,0,,58,0
77280,note_on,0,0,0,,,,,,,,,,0,,81,80
77760,note_on,480,0,0,,,,,,,,,,0,,81,0
77760,note_on,0,0,0,,,,,,,,,,0,,54,70
77760,note_on,0,0,0,,,,,,,,,,0,,72,76
78000,control_change,240,0,0,,,,,,,,64,127,0,,,
78000,control_change,0,0,0,,,,,,,,64,127,0,,,
78000,control_change,0,0,0,,,,,,,,64,127,0,,,
78000,control_change,0,0,0,,,,,,,,64,127,0,,,
78192,note_on,192,0,0,,,,,,,,,,0,,54,0
78240,note_on,48,0,0,,,,,,,,,,0,,72,0
78240,note_on,0,0,0,,,,,,,,,,0,,63,70
78240,note_on,0,0,0,,,,,,,,,,0,,57,70
78360,control_change,120,0,0,,,,,,,,64,0,0,,,
78360,control_change,0,0,0,,,,,,,,64,0,0,,,
78360,control_change,0,0,0,,,,,,,,64,0,0,,,
78360,control_change,0,0,0,,,,,,,,64,0,0,,,
78720,note_on,360,0,0,,,,,,,,,,0,,63,0
78720,note_on,0,0,0,,,,,,,,,,0,,57,0
78720,note_on,0,0,0,,,,,,,,,,0,,79,80
79200,note_on,480,0,0,,,,,,,,,,0,,79,0
79200,set_tempo,0,1,0,,,,,,387096,,,,,,,
79200,note_on,0,0,0,,,,,,,,,,0,,70,74
79200,note_on,0,0,0,,,,,,,,,,0,,62,68
79200,note_on,0,0,0,,,,,,,,,,0,,55,68
79640,note_on,440,0,0,,,,,,,,,,0,,70,0
79640,note_on,0,0,0,,,,,,,,,,0,,62,0
79640,note_on,0,0,0,,,,,,,,,,0,,55,0
79680,note_on,40,0,0,,,,,,,,,,0,,75,70
79680,note_on,0,0,0,,,,,,,,,,0,,48,68
79680,control_change,0,0,0,,,,,,,,64,127,0,,,
79680,note_on,0,0,0,,,,,,,,,,0,,67,70
79680,control_change,0,0,0,,,,,,,,64,127,0,,,
79680,control_change,0,0,0,,,,,,,,64,127,0,,,
79680,control_change,0,0,0,,,,,,,,64,127,0,,,
80160,note_on,480,0,0,,,,,,,,,,0,,75,0
80160,control_change,0,0,0,,,,,,,,64,0,0,,,
80160,note_on,0,0,0,,,,,,,,,,0,,69,68
80160,control_change,0,0,0,,,,,,,,64,0,0,,,
80160,control_change,0,0,0,,,,,,,,64,0,0,,,
80160,control_change,0,0,0,,,,,,,,64,0,0,,,
80630,note_on,470,0,0,,,,,,,,,,0,,69,0
80640,note_on,10,0,0,,,,,,,,,,0,,48,0
80640,note_on,0,0,0,,,,,,,,,,0,,67,0
80640,set_tempo,0,1,0,,,,,,428571,,,,,,,
80640,note_on,0,0,0,,,,,,,,,,0,,66,68
80640,note_on,0,0,0,,,,,,,,,,0,,50,66
80640,control_change,0,0,0,,,,,,,,64,127,0,,,
80640,note_on,0,0,0,,,,,,,,,,0,,69,68
80640,control_change,0,0,0,,,,,,,,64,127,0,,,
80640,control_change,0,0,0,,,,,,,,64,127,0,,,
80640,control_change,0,0,0,,,,,,,,64,127,0,,,
81072,note_on,432,0,0,,,,,,,,,,0,,50,0
81120,note_on,48,0,0,,,,,,,,,,0,,62,66
81552,note_on,432,0,0,,,,,,,,,,0,,62,0
81600,note_on,48,0,0,,,,,,,,,,0,,66,0
81600,note_on,0,0,0,,,,,,,,,,0,,69,0
81600,set_tempo,0,1,0,,,,,,375000,,,,,,,
81600,control_change,0,0,0,,,,,,,,64,0,0,,,
81600,note_on,0,0,0,,,,,,,,,,0,,74,70
81600,control_change,0,0,0,,,,,,,,64,0,0,,,
81632,control_change,32,0,0,,,,,,,,64,0,0,,,
81632,control_change,0,0,0,,,,,,,,64,0,0,,,
82080,note_on,448,0,0,,,,,,,,,,0,,74,0
82080,note_on,0,0,0,,,,,,,,,,0,,50,66
82080,note_on,0,0,0,,,,,,,,,,0,,69,70
82320,control_change,240,0,0,,,,,,,,64,127,0,,,
82320,control_change,0,0,0,,,,,,,,64,127,0,,,
82320,control_change,0,0,0,,,,,,,,64,127,0,,,
82320,control_change,0,0,0,,,,,,,,64,127,0,,,
82320,control_change,0,0,0,,,,,,,,64,127,0,,,
82320,control_change,0,0,0,,,,,,,,64,127,0,,,
82320,control_change,0,0,0,,,,,,,,64,127,0,,,
82320,control_change,0,0,0,,,,,,,,64,127,0,,,
82560,note_on,240,0,0,,,,,,,,,,0,,50,0
82560,note_on,0,0,0,,,,,,,,,,0,,69,0
82560,note_on,0,0,0,,,,,,,,,,0,,53,66
82560,note_on,0,0,0,,,,,,,,,,0,,62,66
82560,control_change,0,0,0,,,,,,,,64,0,0,,,
82560,note_on,0,0,0,,,,,,,,,,0,,57,66
82560,control_change,0,0,0,,,,,,,,64,0,0,,,
82560,control_change,0,0,0,,,,,,,,64,0,0,,,
82560,control_change,0,0,0,,,,,,,,64,0,0,,,
82560,control_change,0,0,0,,,,,,,,64,0,0,,,
