tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,note,velocity,channel,control,value
30357,note_on,,,,,63,0,0,,70,74,0,,
30370,note_off,,,,,13,0,0,,53,64,0,,
30373,note_off,,,,,3,0,0,,69,64,0,,
30386,control_change,,,,,13,0,0,,,,0,64,127
30390,note_off,,,,,4,0,0,,41,64,0,,
30394,note_off,,,,,4,0,0,,74,64,0,,
30439,note_on,,,,,45,0,0,,38,87,0,,
30440,note_on,,,,,1,0,0,,50,88,0,,
30442,note_on,,,,,2,0,0,,69,65,0,,
30444,note_off,,,,,2,0,0,,77,64,0,,
30447,note_off,,,,,3,0,0,,70,64,0,,
30455,note_off,,,,,8,0,0,,38,64,0,,
30459,note_off,,,,,4,0,0,,50,64,0,,
30466,note_off,,,,,7,0,0,,69,64,0,,
30516,note_on,,,,,50,0,0,,77,92,0,,
30517,note_on,,,,,1,0,0,,69,57,0,,
30520,note_on,,,,,3,0,0,,74,79,0,,
30522,note_on,,,,,2,0,0,,58,88,0,,
30525,note_on,,,,,3,0,0,,46,83,0,,
30586,control_change,,,,,61,0,0,,,,0,64,0
30595,note_on,,,,,9,0,0,,70,69,0,,
30599,note_off,,,,,4,0,0,,69,64,0,,
30669,note_on,,,,,70,0,0,,69,72,0,,
30670,control_change,,,,,1,0,0,,,,0,64,127
30685,note_off,,,,,15,0,0,,46,64,0,,
30694,note_off,,,,,9,0,0,,58,64,0,,
30706,note_off,,,,,12,0,0,,77,64,0,,
30716,note_off,,,,,10,0,0,,70,64,0,,
30722,note_off,,,,,6,0,0,,69,64,0,,
30724,note_off,,,,,2,0,0,,74,64,0,,
30763,note_on,,,,,39,0,0,,69,60,0,,
30765,note_on,,,,,2,0,0,,43,82,0,,
30765,note_on,,,,,0,0,0,,76,92,0,,
30765,note_on,,,,,0,0,0,,55,89,0,,
30768,note_on,,,,,3,0,0,,67,84,0,,
30816,control_change,,,,,48,0,0,,,,0,64,0
30840,note_on,,,,,24,0,0,,70,69,0,,
30846,note_off,,,,,6,0,0,,69,64,0,,
30878,control_change,,,,,32,0,0,,,,0,64,127
30884,note_off,,,,,6,0,0,,55,64,0,,
30897,note_off,,,,,13,0,0,,67,64,0,,
30899,note_off,,,,,2,0,0,,43,64,0,,
30926,note_on,,,,,27,0,0,,69,72,0,,
30938,note_on,,,,,12,0,0,,52,101,0,,
30939,note_on,,,,,1,0,0,,40,105,0,,
30950,note_off,,,,,11,0,0,,76,64,0,,
30952,note_off,,,,,2,0,0,,40,64,0,,
30957,note_off,,,,,5,0,0,,70,64,0,,
30959,note_off,,,,,2,0,0,,52,64,0,,
30974,note_off,,,,,15,0,0,,69,64,0,,
31006,note_on,,,,,32,0,0,,76,89,0,,
31007,note_on,,,,,1,0,0,,69,70,0,,
31012,note_on,,,,,5,0,0,,65,84,0,,
31016,note_on,,,,,4,0,0,,57,87,0,,
31017,note_on,,,,,1,0,0,,45,81,0,,
31047,control_change,,,,,30,0,0,,,,0,64,0
31090,note_on,,,,,43,0,0,,70,68,0,,
31102,note_off,,,,,12,0,0,,69,64,0,,
31162,control_change,,,,,60,0,0,,,,0,64,127
31170,note_on,,,,,8,0,0,,69,76,0,,
31190,note_off,,,,,20,0,0,,57,64,0,,
31195,note_off,,,,,5,0,0,,65,64,0,,
31203,note_off,,,,,8,0,0,,76,64,0,,
31206,note_off,,,,,3,0,0,,70,64,0,,
31210,note_off,,,,,4,0,0,,45,64,0,,
31230,note_off,,,,,20,0,0,,69,64,0,,
31251,note_on,,,,,21,0,0,,74,102,0,,
31254,note_on,,,,,3,0,0,,69,79,0,,
31256,note_on,,,,,2,0,0,,65,82,0,,
31257,note_on,,,,,1,0,0,,53,106,0,,
31257,note_on,,,,,0,0,0,,41,95,0,,
31335,note_off,,,,,78,0,0,,69,64,0,,
31339,note_on,,,,,4,0,0,,70,64,0,,
31363,note_off,,,,,24,0,0,,53,64,0,,
31385,note_off,,,,,22,0,0,,41,64,0,,
31386,note_off,,,,,1,0,0,,65,64,0,,
31416,note_off,,,,,30,0,0,,74,64,0,,
31420,note_on,,,,,4,0,0,,69,75,0,,
31422,note_on,,,,,2,0,0,,38,95,0,,
31424,note_on,,,,,2,0,0,,50,97,0,,
31439,note_off,,,,,15,0,0,,38,64,0,,
31444,note_off,,,,,5,0,0,,70,64,0,,
31447,note_off,,,,,3,0,0,,50,64,0,,
31459,note_off,,,,,12,0,0,,69,64,0,,
31492,note_on,,,,,33,0,0,,74,101,0,,
31496,note_on,,,,,4,0,0,,69,67,0,,
31498,note_on,,,,,2,0,0,,64,91,0,,
31500,control_change,,,,,2,0,0,,,,0,64,0
31506,note_on,,,,,6,0,0,,57,94,0,,
31508,note_on,,,,,2,0,0,,45,87,0,,
31580,note_on,,,,,72,0,0,,70,73,0,,
31585,note_off,,,,,5,0,0,,69,64,0,,
31598,note_off,,,,,13,0,0,,57,64,0,,
31599,control_change,,,,,1,0,0,,,,0,64,127
31623,note_off,,,,,24,0,0,,45,64,0,,
31631,note_off,,,,,8,0,0,,64,64,0,,
31656,note_on,,,,,25,0,0,,69,79,0,,
31678,note_off,,,,,22,0,0,,74,64,0,,
31683,note_off,,,,,5,0,0,,70,64,0,,
31715,note_off,,,,,32,0,0,,69,64,0,,
31745,note_on,,,,,30,0,0,,73,95,0,,
31745,note_on,,,,,0,0,0,,69,70,0,,
31748,note_on,,,,,3,0,0,,45,87,0,,
31751,note_on,,,,,3,0,0,,64,92,0,,
31753,note_on,,,,,2,0,0,,33,88,0,,
31800,control_change,,,,,47,0,0,,,,0,64,0
31815,note_off,,,,,15,0,0,,69,64,0,,
31826,note_on,,,,,11,0,0,,70,80,0,,
31847,note_off,,,,,21,0,0,,64,64,0,,
31859,note_off,,,,,12,0,0,,33,64,0,,
31869,control_change,,,,,10,0,0,,,,0,64,127
31880,note_off,,,,,11,0,0,,45,64,0,,
31906,note_on,,,,,26,0,0,,69,89,0,,
31931,note_off,,,,,25,0,0,,69,64,0,,
31932,note_off,,,,,1,0,0,,73,64,0,,
31935,note_off,,,,,3,0,0,,70,64,0,,
31995,note_on,,,,,60,0,0,,81,103,0,,
31995,note_on,,,,,0,0,0,,50,100,0,,
31996,note_on,,,,,1,0,0,,38,92,0,,
31999,note_on,,,,,3,0,0,,77,99,0,,
32038,control_change,,,,,39,0,0,,,,0,64,0
32088,note_on,,,,,50,0,0,,70,84,0,,
32107,control_change,,,,,19,0,0,,,,0,64,127
32119,note_off,,,,,12,0,0,,38,64,0,,
32125,note_off,,,,,6,0,0,,50,64,0,,
32153,note_off,,,,,28,0,0,,77,64,0,,
32156,note_off,,,,,3,0,0,,81,64,0,,
32160,note_off,,,,,4,0,0,,70,64,0,,
32179,note_on,,,,,19,0,0,,69,79,0,,
32187,note_on,,,,,8,0,0,,52,107,0,,
32190,note_on,,,,,3,0,0,,40,108,0,,
32205,note_off,,,,,15,0,0,,40,64,0,,
32228,note_off,,,,,23,0,0,,52,64,0,,
32250,note_on,,,,,22,0,0,,81,103,0,,
32250,note_on,,,,,0,0,0,,77,89,0,,
32253,note_off,,,,,3,0,0,,69,64,0,,
32259,note_on,,,,,6,0,0,,53,121,0,,
32260,control_change,,,,,1,0,0,,,,0,64,0
32262,note_on,,,,,2,0,0,,41,106,0,,
32332,note_on,,,,,70,0,0,,70,89,0,,
32340,note_off,,,,,8,0,0,,53,64,0,,
32345,control_change,,,,,5,0,0,,,,0,64,127
32362,note_off,,,,,17,0,0,,41,64,0,,
32384,note_off,,,,,22,0,0,,77,64,0,,
32388,note_off,,,,,4,0,0,,81,64,0,,
32400,note_off,,,,,12,0,0,,70,64,0,,
32412,note_on,,,,,12,0,0,,50,106,0,,
32413,note_on,,,,,1,0,0,,38,100,0,,
32417,note_on,,,,,4,0,0,,69,88,0,,
32427,note_off,,,,,10,0,0,,38,64,0,,
32442,note_off,,,,,15,0,0,,50,64,0,,
32491,note_off,,,,,49,0,0,,69,64,0,,
32504,note_on,,,,,13,0,0,,81,96,0,,
32507,note_on,,,,,3,0,0,,77,81,0,,
32521,note_on,,,,,14,0,0,,58,103,0,,
32525,note_on,,,,,4,0,0,,46,98,0,,
32598,note_on,,,,,73,0,0,,70,86,0,,
32599,control_change,,,,,1,0,0,,,,0,64,0
32675,control_change,,,,,76,0,0,,,,0,64,127
32676,note_on,,,,,1,0,0,,69,79,0,,
32684,note_off,,,,,8,0,0,,70,64,0,,
32693,note_off,,,,,9,0,0,,81,64,0,,
32712,note_off,,,,,19,0,0,,77,64,0,,
32713,note_off,,,,,1,0,0,,58,64,0,,
32716,note_off,,,,,3,0,0,,46,64,0,,
32728,note_off,,,,,12,0,0,,69,64,0,,
32755,note_on,,,,,27,0,0,,69,88,0,,
32756,note_on,,,,,1,0,0,,79,100,0,,
32758,note_on,,,,,2,0,0,,76,85,0,,
32759,note_on,,,,,1,0,0,,55,100,0,,
32761,note_on,,,,,2,0,0,,43,97,0,,
32833,note_on,,,,,72,0,0,,70,78,0,,
32846,note_off,,,,,13,0,0,,69,64,0,,
32858,note_off,,,,,12,0,0,,55,64,0,,
32882,note_off,,,,,24,0,0,,43,64,0,,
32883,note_off,,,,,1,0,0,,79,64,0,,
32908,note_off,,,,,25,0,0,,70,64,0,,
32909,note_on,,,,,1,0,0,,69,85,0,,
32921,note_on,,,,,12,0,0,,52,110,0,,
32923,note_on,,,,,2,0,0,,40,108,0,,
32937,note_off,,,,,14,0,0,,40,64,0,,
32952,note_off,,,,,15,0,0,,52,64,0,,
32958,note_off,,,,,6,0,0,,76,64,0,,
32969,note_off,,,,,11,0,0,,69,64,0,,
32992,note_on,,,,,23,0,0,,76,79,0,,
32993,note_on,,,,,1,0,0,,69,89,0,,
32994,note_on,,,,,1,0,0,,77,97,0,,
33003,note_on,,,,,9,0,0,,57,101,0,,
33005,note_on,,,,,2,0,0,,45,97,0,,
33029,control_change,,,,,24,0,0,,,,0,64,0
33081,note_on,,,,,52,0,0,,70,72,0,,
33116,note_off,,,,,35,0,0,,69,64,0,,
33121,control_change,,,,,5,0,0,,,,0,64,127
33154,note_on,,,,,33,0,0,,69,62,0,,
33172,note_off,,,,,18,0,0,,57,64,0,,
33189,note_off,,,,,17,0,0,,45,64,0,,
33190,note_off,,,,,1,0,0,,77,64,0,,
33192,note_off,,,,,2,0,0,,70,64,0,,
33201,note_off,,,,,9,0,0,,76,64,0,,
33206,note_off,,,,,5,0,0,,69,64,0,,
33232,note_on,,,,,26,0,0,,77,81,0,,
33232,note_on,,,,,0,0,0,,53,116,0,,
33233,note_on,,,,,1,0,0,,41,100,0,,
33235,note_on,,,,,2,0,0,,69,83,0,,
33237,note_on,,,,,2,0,0,,74,94,0,,
33307,note_on,,,,,70,0,0,,70,73,0,,
33316,note_off,,,,,9,0,0,,69,64,0,,
33321,note_off,,,,,5,0,0,,53,64,0,,
33349,note_off,,,,,28,0,0,,41,64,0,,
33361,note_off,,,,,12,0,0,,74,64,0,,
33388,note_on,,,,,27,0,0,,69,69,0,,
33394,note_on,,,,,6,0,0,,50,106,0,,
33394,note_on,,,,,0,0,0,,38,97,0,,
33395,note_off,,,,,1,0,0,,70,64,0,,
33409,note_off,,,,,14,0,0,,38,64,0,,
33414,note_off,,,,,5,0,0,,77,64,0,,
33422,note_off,,,,,8,0,0,,50,64,0,,
33443,note_off,,,,,21,0,0,,69,64,0,,
33467,control_change,,,,,24,0,0,,,,0,64,0
33467,note_on,,,,,0,0,0,,69,93,0,,
33468,note_on,,,,,1,0,0,,76,95,0,,
33470,note_on,,,,,2,0,0,,74,105,0,,
33480,note_on,,,,,10,0,0,,57,101,0,,
33482,note_on,,,,,2,0,0,,45,96,0,,
33551,note_on,,,,,69,0,0,,70,75,0,,
33559,control_change,,,,,8,0,0,,,,0,64,127
33570,note_off,,,,,11,0,0,,69,64,0,,
33588,note_off,,,,,18,0,0,,57,64,0,,
33624,note_on,,,,,36,0,0,,69,53,0,,
33625,note_off,,,,,1,0,0,,45,64,0,,
33643,note_off,,,,,18,0,0,,76,64,0,,
33648,note_off,,,,,5,0,0,,70,64,0,,
33660,note_off,,,,,12,0,0,,69,64,0,,
33676,note_off,,,,,16,0,0,,74,64,0,,
33710,note_on,,,,,34,0,0,,76,94,0,,
33711,note_on,,,,,1,0,0,,73,90,0,,
33712,note_on,,,,,1,0,0,,69,87,0,,
33717,note_on,,,,,5,0,0,,45,100,0,,
33718,note_on,,,,,1,0,0,,33,100,0,,
33749,note_off,,,,,31,0,0,,33,64,0,,
33784,note_on,,,,,35,0,0,,70,80,0,,
33799,note_off,,,,,15,0,0,,45,64,0,,
33801,note_off,,,,,2,0,0,,69,64,0,,
33858,note_on,,,,,57,0,0,,69,71,0,,
33876,note_off,,,,,18,0,0,,70,64,0,,
33895,note_off,,,,,19,0,0,,73,64,0,,
33915,note_off,,,,,20,0,0,,69,64,0,,
33919,note_off,,,,,4,0,0,,76,64,0,,
33946,note_on,,,,,27,0,0,,69,79,0,,
33948,note_on,,,,,2,0,0,,50,104,0,,
33950,note_on,,,,,2,0,0,,74,101,0,,
33951,control_change,,,,,1,0,0,,,,0,64,0
33953,note_on,,,,,2,0,0,,38,100,0,,
34027,note_off,,,,,74,0,0,,69,64,0,,
34027,note_on,,,,,0,0,0,,70,84,0,,
34035,control_change,,,,,8,0,0,,,,0,64,127
34043,note_off,,,,,8,0,0,,38,64,0,,
34065,note_off,,,,,22,0,0,,50,64,0,,
34098,note_on,,,,,33,0,0,,69,79,0,,
34107,note_off,,,,,9,0,0,,74,64,0,,
34120,note_off,,,,,13,0,0,,70,64,0,,
34151,note_off,,,,,31,0,0,,69,64,0,,
34181,note_on,,,,,30,0,0,,57,100,0,,
34184,note_on,,,,,3,0,0,,52,104,0,,
34186,note_on,,,,,2,0,0,,45,91,0,,
34189,control_change,,,,,3,0,0,,,,0,64,0
34249,note_on,,,,,60,0,0,,76,80,0,,
34249,note_on,,,,,0,0,0,,82,90,0,,
34255,note_on,,,,,6,0,0,,73,79,0,,
34257,note_on,,,,,2,0,0,,70,79,0,,
34273,control_change,,,,,16,0,0,,,,0,64,127
34275,note_off,,,,,2,0,0,,45,64,0,,
34286,note_off,,,,,11,0,0,,52,64,0,,
34299,note_off,,,,,13,0,0,,57,64,0,,
34319,note_off,,,,,20,0,0,,70,64,0,,
34324,note_off,,,,,5,0,0,,82,64,0,,
34338,note_on,,,,,14,0,0,,81,89,0,,
34341,note_on,,,,,3,0,0,,69,73,0,,
34349,note_off,,,,,8,0,0,,73,64,0,,
34350,note_off,,,,,1,0,0,,76,64,0,,
34394,note_off,,,,,44,0,0,,69,64,0,,
34403,note_off,,,,,9,0,0,,81,64,0,,
34410,note_on,,,,,7,0,0,,62,111,0,,
34410,note_on,,,,,0,0,0,,53,113,0,,
34417,note_on,,,,,7,0,0,,50,99,0,,
34420,control_change,,,,,3,0,0,,,,0,64,0
34483,note_on,,,,,63,0,0,,82,95,0,,
34485,note_on,,,,,2,0,0,,70,93,0,,
34489,note_on,,,,,4,0,0,,74,86,0,,
34500,note_off,,,,,11,0,0,,50,64,0,,
34504,control_change,,,,,4,0,0,,,,0,64,127
34505,note_off,,,,,1,0,0,,53,64,0,,
34522,note_off,,,,,17,0,0,,62,64,0,,
34537,note_off,,,,,15,0,0,,82,64,0,,
34538,note_off,,,,,1,0,0,,70,64,0,,
34561,note_off,,,,,23,0,0,,74,64,0,,
34563,note_on,,,,,2,0,0,,69,80,0,,
34564,note_on,,,,,1,0,0,,81,87,0,,
34582,note_off,,,,,18,0,0,,69,64,0,,
34606,note_off,,,,,24,0,0,,81,64,0,,
34651,note_on,,,,,45,0,0,,69,108,0,,
34654,note_on,,,,,3,0,0,,64,103,0,,
34655,note_on,,,,,1,0,0,,57,97,0,,
34658,control_change,,,,,3,0,0,,,,0,64,0
34745,note_on,,,,,87,0,0,,94,95,0,,
34747,note_on,,,,,2,0,0,,82,88,0,,
34747,note_on,,,,,0,0,0,,88,87,0,,
34747,note_on,,,,,0,0,0,,85,83,0,,
34757,control_change,,,,,10,0,0,,,,0,64,127
34776,note_off,,,,,19,0,0,,57,64,0,,
34793,note_off,,,,,17,0,0,,64,64,0,,
34813,note_off,,,,,20,0,0,,69,64,0,,
34821,note_off,,,,,8,0,0,,94,64,0,,
34823,note_off,,,,,2,0,0,,82,64,0,,
34850,note_off,,,,,27,0,0,,88,64,0,,
34856,note_on,,,,,6,0,0,,93,97,0,,
34858,note_off,,,,,2,0,0,,85,64,0,,
34858,note_on,,,,,0,0,0,,81,101,0,,
34945,note_off,,,,,87,0,0,,93,64,0,,
34952,note_on,,,,,7,0,0,,74,107,0,,
34955,note_on,,,,,3,0,0,,89,103,0,,
34957,note_on,,,,,2,0,0,,65,80,0,,
34959,note_on,,,,,2,0,0,,62,83,0,,
34965,control_change,,,,,6,0,0,,,,0,64,0
35002,note_off,,,,,37,0,0,,81,64,0,,
35046,note_on,,,,,44,0,0,,86,95,0,,
35065,control_change,,,,,19,0,0,,,,0,64,127
35070,note_off,,,,,5,0,0,,89,64,0,,
35103,note_off,,,,,33,0,0,,74,64,0,,
35122,note_on,,,,,19,0,0,,81,89,0,,
35130,note_off,,,,,8,0,0,,65,64,0,,
35131,note_off,,,,,1,0,0,,62,64,0,,
35133,note_off,,,,,2,0,0,,86,64,0,,
35185,note_off,,,,,52,0,0,,81,64,0,,
35203,note_on,,,,,18,0,0,,77,72,0,,
35276,note_on,,,,,73,0,0,,74,85,0,,
35295,note_off,,,,,19,0,0,,77,64,0,,
35344,note_off,,,,,49,0,0,,74,64,0,,
35345,note_on,,,,,1,0,0,,69,67,0,,
35409,note_off,,,,,64,0,0,,69,64,0,,
35426,note_on,,,,,17,0,0,,65,81,0,,
35435,note_on,,,,,9,0,0,,38,72,0,,
35436,note_on,,,,,1,0,0,,26,58,0,,
35510,note_on,,,,,74,0,0,,62,76,0,,
35524,note_off,,,,,14,0,0,,65,64,0,,
35565,note_off,,,,,41,0,0,,62,64,0,,
35595,note_on,,,,,30,0,0,,57,64,0,,
35644,note_off,,,,,49,0,0,,57,64,0,,
35705,note_on,,,,,61,0,0,,62,94,0,,
35807,note_on,,,,,102,0,0,,50,64,0,,
35895,note_off,,,,,88,0,0,,38,64,0,,
35912,note_on,,,,,17,0,0,,57,48,0,,
35921,note_off,,,,,9,0,0,,50,64,0,,
35941,note_off,,,,,20,0,0,,62,64,0,,
36022,note_on,,,,,81,0,0,,60,87,0,,
36025,note_on,,,,,3,0,0,,27,68,0,,
36028,note_off,,,,,3,0,0,,26,64,0,,
36028,note_on,,,,,0,0,0,,39,69,0,,
36032,note_off,,,,,4,0,0,,57,64,0,,
36056,control_change,,,,,24,0,0,,,,0,64,0
36125,note_on,,,,,69,0,0,,48,44,0,,
36166,note_off,,,,,41,0,0,,27,64,0,,
36186,control_change,,,,,20,0,0,,,,0,64,127
36187,note_off,,,,,1,0,0,,39,64,0,,
36220,note_on,,,,,33,0,0,,55,52,0,,
36252,note_off,,,,,32,0,0,,48,64,0,,
36297,note_off,,,,,45,0,0,,55,64,0,,
36314,note_on,,,,,17,0,0,,63,84,0,,
36395,note_on,,,,,81,0,0,,48,44,0,,
36482,note_on,,,,,87,0,0,,55,47,0,,
36493,note_off,,,,,11,0,0,,48,64,0,,
36558,note_off,,,,,65,0,0,,55,64,0,,
36570,note_off,,,,,12,0,0,,63,64,0,,
36575,note_on,,,,,5,0,0,,67,77,0,,
36600,note_off,,,,,25,0,0,,60,64,0,,
36642,note_off,,,,,42,0,0,,67,64,0,,
36646,note_on,,,,,4,0,0,,48,52,0,,
36705,note_off,,,,,59,0,0,,48,64,0,,
36731,note_on,,,,,26,0,0,,55,53,0,,
36806,note_on,,,,,75,0,0,,58,68,0,,
36815,note_on,,,,,9,0,0,,40,87,0,,
36816,note_on,,,,,1,0,0,,28,69,0,,
36824,note_off,,,,,8,0,0,,55,64,0,,
36886,note_on,,,,,62,0,0,,49,58,0,,
36966,note_on,,,,,80,0,0,,55,59,0,,
36978,note_off,,,,,12,0,0,,49,64,0,,
36979,note_off,,,,,1,0,0,,28,64,0,,
36980,note_off,,,,,1,0,0,,40,64,0,,
37009,note_off,,,,,29,0,0,,58,64,0,,
37041,note_on,,,,,32,0,0,,57,81,0,,
37047,control_change,,,,,6,0,0,,,,0,64,0
37049,note_on,,,,,2,0,0,,29,75,0,,
37050,note_on,,,,,1,0,0,,41,74,0,,
37064,note_off,,,,,14,0,0,,55,64,0,,
37126,note_on,,,,,62,0,0,,48,47,0,,
37140,note_off,,,,,14,0,0,,29,64,0,,
37157,note_off,,,,,17,0,0,,41,64,0,,
37170,control_change,,,,,13,0,0,,,,0,64,127
37204,note_on,,,,,34,0,0,,53,71,0,,
37208,note_off,,,,,4,0,0,,48,64,0,,
37249,note_off,,,,,41,0,0,,53,64,0,,
37292,note_on,,,,,43,0,0,,60,66,0,,
37357,note_on,,,,,65,0,0,,48,43,0,,
37432,note_on,,,,,75,0,0,,53,67,0,,
37437,note_off,,,,,5,0,0,,48,64,0,,
37508,note_off,,,,,71,0,0,,60,64,0,,
37525,note_off,,,,,17,0,0,,53,64,0,,
37540,note_on,,,,,15,0,0,,65,66,0,,
37593,note_off,,,,,53,0,0,,65,64,0,,
37616,note_on,,,,,23,0,0,,48,44,0,,
37690,note_off,,,,,74,0,0,,48,64,0,,
37701,note_off,,,,,11,0,0,,57,64,0,,
37705,note_on,,,,,4,0,0,,53,66,0,,
37796,note_off,,,,,91,0,0,,53,64,0,,
37800,note_on,,,,,4,0,0,,56,75,0,,
37803,note_on,,,,,3,0,0,,38,60,0,,
37807,note_on,,,,,4,0,0,,26,59,0,,
37846,control_change,,,,,39,0,0,,,,0,64,0
37880,note_on,,,,,34,0,0,,47,55,0,,
37938,control_change,,,,,58,0,0,,,,0,64,127
37952,note_off,,,,,14,0,0,,47,64,0,,
37965,note_on,,,,,13,0,0,,53,80,0,,
37972,note_off,,,,,7,0,0,,38,64,0,,
37979,note_off,,,,,7,0,0,,26,64,0,,
37999,note_off,,,,,20,0,0,,56,64,0,,
38039,note_on,,,,,40,0,0,,39,75,0,,
38044,note_on,,,,,5,0,0,,27,78,0,,
38045,note_on,,,,,1,0,0,,55,83,0,,
38062,note_off,,,,,17,0,0,,53,64,0,,
38069,control_change,,,,,7,0,0,,,,0,64,0
38114,note_on,,,,,45,0,0,,46,60,0,,
38150,note_off,,,,,36,0,0,,27,64,0,,
38167,note_off,,,,,17,0,0,,39,64,0,,
38168,control_change,,,,,1,0,0,,,,0,64,127
38192,note_on,,,,,24,0,0,,51,51,0,,
38209,note_off,,,,,17,0,0,,46,64,0,,
38240,note_off,,,,,31,0,0,,51,64,0,,
38295,note_on,,,,,55,0,0,,61,89,0,,
38352,note_off,,,,,57,0,0,,61,64,0,,
38355,note_on,,,,,3,0,0,,46,44,0,,
38421,note_off,,,,,66,0,0,,55,64,0,,
38426,note_off,,,,,5,0,0,,46,64,0,,
38438,note_on,,,,,12,0,0,,51,55,0,,
38468,note_off,,,,,30,0,0,,51,64,0,,
38546,note_on,,,,,78,0,0,,40,88,0,,
38546,note_on,,,,,0,0,0,,60,94,0,,
38547,note_on,,,,,1,0,0,,28,62,0,,
38553,control_change,,,,,6,0,0,,,,0,64,0
38613,note_on,,,,,60,0,0,,48,71,0,,
38634,note_off,,,,,21,0,0,,28,64,0,,
38653,control_change,,,,,19,0,0,,,,0,64,127
38654,note_off,,,,,1,0,0,,40,64,0,,
38697,note_off,,,,,43,0,0,,48,64,0,,
38702,note_on,,,,,5,0,0,,55,59,0,,
38780,note_off,,,,,78,0,0,,55,64,0,,
38796,note_on,,,,,16,0,0,,67,97,0,,
38801,note_on,,,,,5,0,0,,58,51,0,,
38842,note_off,,,,,41,0,0,,67,64,0,,
38879,note_on,,,,,37,0,0,,48,55,0,,
38922,note_off,,,,,43,0,0,,60,64,0,,
38926,note_off,,,,,4,0,0,,48,64,0,,
38933,note_off,,,,,7,0,0,,58,64,0,,
38943,note_on,,,,,10,0,0,,55,64,0,,
38966,note_off,,,,,23,0,0,,55,64,0,,
39037,note_on,,,,,71,0,0,,29,52,0,,
39074,note_on,,,,,37,0,0,,65,87,0,,
39075,note_on,,,,,1,0,0,,41,70,0,,
39083,control_change,,,,,8,0,0,,,,0,64,0
39148,note_off,,,,,65,0,0,,29,64,0,,
39154,note_on,,,,,6,0,0,,53,83,0,,
39174,note_off,,,,,20,0,0,,41,64,0,,
39183,control_change,,,,,9,0,0,,,,0,64,127
39236,note_off,,,,,53,0,0,,53,64,0,,
39241,note_on,,,,,5,0,0,,57,46,0,,
39300,note_off,,,,,59,0,0,,57,64,0,,
39332,note_on,,,,,32,0,0,,72,89,0,,
39333,note_on,,,,,1,0,0,,63,61,0,,
39362,note_off,,,,,29,0,0,,72,64,0,,
39367,note_off,,,,,5,0,0,,65,64,0,,
39407,note_off,,,,,40,0,0,,63,64,0,,
39413,note_on,,,,,6,0,0,,53,66,0,,
39461,note_off,,,,,48,0,0,,53,64,0,,
39481,note_on,,,,,20,0,0,,57,41,0,,
39512,note_off,,,,,31,0,0,,57,64,0,,
39596,note_on,,,,,84,0,0,,34,27,0,,
39597,note_on,,,,,1,0,0,,70,65,0,,
39597,note_on,,,,,0,0,0,,46,24,0,,
39628,control_change,,,,,31,0,0,,,,0,64,0
39674,note_on,,,,,46,0,0,,58,41,0,,
39715,note_off,,,,,41,0,0,,34,64,0,,
39736,control_change,,,,,21,0,0,,,,0,64,127
39738,note_off,,,,,2,0,0,,46,64,0,,
39764,note_off,,,,,26,0,0,,58,64,0,,
39775,note_on,,,,,11,0,0,,62,31,0,,
39828,note_off,,,,,53,0,0,,62,64,0,,
39906,note_on,,,,,78,0,0,,68,36,0,,
39949,note_on,,,,,43,0,0,,77,80,0,,
39952,note_off,,,,,3,0,0,,68,64,0,,
40003,note_off,,,,,51,0,0,,77,64,0,,
40061,note_on,,,,,58,0,0,,58,18,0,,
40099,note_off,,,,,38,0,0,,58,64,0,,
40132,note_off,,,,,33,0,0,,70,64,0,,
40306,note_on,,,,,174,0,0,,34,26,0,,
40311,note_on,,,,,5,0,0,,76,61,0,,
40320,control_change,,,,,9,0,0,,,,0,64,0
40399,note_off,,,,,79,0,0,,34,64,0,,
40404,control_change,,,,,5,0,0,,,,0,64,127
40420,note_on,,,,,16,0,0,,64,36,0,,
40491,note_off,,,,,71,0,0,,64,64,0,,
40518,note_on,,,,,27,0,0,,67,15,0,,
40569,note_off,,,,,51,0,0,,67,64,0,,
40617,note_on,,,,,48,0,0,,73,38,0,,
40711,note_on,,,,,94,0,0,,64,28,0,,
40765,note_off,,,,,54,0,0,,64,64,0,,
40784,note_on,,,,,19,0,0,,67,24,0,,
40790,note_off,,,,,6,0,0,,73,64,0,,
40861,note_on,,,,,71,0,0,,70,38,0,,
40870,note_off,,,,,9,0,0,,67,64,0,,
40900,note_off,,,,,30,0,0,,76,64,0,,
40958,note_on,,,,,58,0,0,,64,29,0,,
40997,note_off,,,,,39,0,0,,64,64,0,,
41029,note_on,,,,,32,0,0,,67,24,0,,
41051,note_off,,,,,22,0,0,,70,64,0,,
41064,note_off,,,,,13,0,0,,67,64,0,,
41152,note_on,,,,,88,0,0,,76,73,0,,
41169,note_on,,,,,17,0,0,,34,22,0,,
41244,note_on,,,,,75,0,0,,64,32,0,,
41298,note_off,,,,,54,0,0,,64,64,0,,
41326,note_on,,,,,28,0,0,,67,35,0,,
41365,note_off,,,,,39,0,0,,67,64,0,,
41373,note_off,,,,,8,0,0,,76,64,0,,
41450,note_on,,,,,77,0,0,,77,71,0,,
41533,note_on,,,,,83,0,0,,65,29,0,,
41587,control_change,,,,,54,0,0,,,,0,64,0
41611,note_on,,,,,24,0,0,,68,44,0,,
41685,note_off,,,,,74,0,0,,65,64,0,,
