tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,note,velocity
3360,note_on,,,,,48,0,1,,,0,66,80
3360,note_on,,,,,0,0,2,,,1,57,80
3360,note_on,,,,,48,0,2,,,1,38,80
3360,note_on,,,,,0,0,2,,,1,62,80
3552,note_off,,,,,0,0,2,,,1,66,64
3552,note_off,,,,,0,0,2,,,1,62,64
3552,note_off,,,,,192,0,2,,,1,57,64
3552,note_off,,,,,192,0,1,,,0,66,64
3552,note_off,,,,,0,0,2,,,1,38,64
3600,note_on,,,,,48,0,1,,,0,64,80
3600,note_on,,,,,48,0,2,,,1,57,80
3600,note_on,,,,,0,0,2,,,1,61,80
3600,note_on,,,,,0,0,2,,,1,45,80
3600,note_on,,,,,0,0,2,,,1,64,80
3984,note_off,,,,,384,0,2,,,1,61,64
3984,note_off,,,,,0,0,2,,,1,64,64
3984,note_off,,,,,0,0,2,,,1,45,64
3984,note_off,,,,,384,0,1,,,0,64,64
3984,note_off,,,,,0,0,2,,,1,57,64
4080,note_on,,,,,0,0,2,,,1,67,80
4080,note_on,,,,,0,0,2,,,1,64,80
4080,note_on,,,,,96,0,2,,,1,40,80
4080,note_on,,,,,0,0,2,,,1,59,80
4080,note_on,,,,,96,0,1,,,0,67,80
4176,note_off,,,,,96,0,1,,,0,67,64
4176,note_off,,,,,96,0,2,,,1,67,64
4176,note_off,,,,,0,0,2,,,1,64,64
4176,note_off,,,,,0,0,2,,,1,59,64
4200,note_on,,,,,24,0,2,,,1,66,80
4200,note_on,,,,,0,0,2,,,1,69,80
4200,note_on,,,,,24,0,1,,,0,69,80
4272,note_off,,,,,72,0,2,,,1,40,64
4296,note_off,,,,,24,0,2,,,1,69,64
4296,note_off,,,,,0,0,2,,,1,66,64
4296,note_off,,,,,96,0,1,,,0,69,64
4320,note_on,,,,,24,0,1,,,0,71,80
4320,note_on,,,,,24,0,2,,,1,71,80
4320,note_on,,,,,0,0,2,,,1,64,80
4320,note_on,,,,,0,0,2,,,1,52,80
4320,note_on,,,,,0,0,2,,,1,67,80
4512,note_off,,,,,192,0,2,,,1,67,64
4512,note_off,,,,,0,0,2,,,1,64,64
4512,note_off,,,,,0,0,2,,,1,71,64
4512,note_off,,,,,192,0,1,,,0,71,64
4560,note_on,,,,,0,0,2,,,1,67,80
4560,note_on,,,,,0,0,2,,,1,76,80
4560,note_on,,,,,48,0,2,,,1,71,80
4560,note_on,,,,,48,0,1,,,0,76,80
4704,note_off,,,,,144,0,2,,,1,52,64
4752,note_off,,,,,192,0,1,,,0,76,64
4752,note_off,,,,,0,0,2,,,1,71,64
4752,note_off,,,,,0,0,2,,,1,76,64
4752,note_off,,,,,48,0,2,,,1,67,64
4800,note_on,,,,,0,0,2,,,1,62,80
4800,note_on,,,,,48,0,1,,,0,74,80
4800,note_on,,,,,48,0,2,,,1,74,80
4800,note_on,,,,,0,0,2,,,1,69,80
4800,note_on,,,,,0,0,2,,,1,54,80
4992,note_off,,,,,0,0,2,,,1,69,64
4992,note_off,,,,,0,0,2,,,1,62,64
4992,note_off,,,,,192,0,2,,,1,54,64
4992,note_off,,,,,192,0,1,,,0,74,64
4992,note_off,,,,,0,0,2,,,1,74,64
5040,note_on,,,,,48,0,2,,,1,62,80
5040,note_on,,,,,0,0,2,,,1,67,80
5040,note_on,,,,,0,0,2,,,1,71,80
5040,note_on,,,,,0,0,2,,,1,55,80
5040,note_on,,,,,48,0,1,,,0,71,80
5424,note_off,,,,,384,0,1,,,0,71,64
5424,note_off,,,,,384,0,2,,,1,71,64
5424,note_off,,,,,0,0,2,,,1,67,64
5424,note_off,,,,,0,0,2,,,1,62,64
5520,note_on,,,,,96,0,2,,,1,59,80
5520,note_on,,,,,0,0,2,,,1,67,80
5520,note_on,,,,,96,0,1,,,0,67,80
5616,note_off,,,,,96,0,2,,,1,55,64
5616,note_off,,,,,96,0,1,,,0,67,64
5640,note_on,,,,,24,0,1,,,0,67,80
5712,note_off,,,,,96,0,2,,,1,59,64
5736,note_off,,,,,96,0,1,,,0,67,64
5760,note_on,,,,,48,0,2,,,1,71,80
5760,note_on,,,,,0,0,2,,,1,62,80
5760,note_on,,,,,0,0,2,,,1,43,80
5760,note_on,,,,,24,0,1,,,0,71,80
5952,note_off,,,,,192,0,1,,,0,71,64
5952,note_off,,,,,192,0,2,,,1,67,64
5952,note_off,,,,,0,0,2,,,1,62,64
5952,note_off,,,,,0,0,2,,,1,71,64
5952,note_off,,,,,0,0,2,,,1,43,64
6000,note_on,,,,,48,0,1,,,0,69,80
6000,note_on,,,,,48,0,2,,,1,69,80
6000,note_on,,,,,0,0,2,,,1,61,80
6000,note_on,,,,,0,0,2,,,1,45,80
6000,note_on,,,,,0,0,2,,,1,64,80
6192,note_off,,,,,0,0,2,,,1,69,64
6192,note_off,,,,,0,0,2,,,1,45,64
6192,note_off,,,,,192,0,1,,,0,69,64
6192,note_off,,,,,192,0,2,,,1,64,64
6192,note_off,,,,,0,0,2,,,1,61,64
6240,note_on,,,,,48,0,1,,,0,66,80
6240,note_on,,,,,0,0,2,,,1,63,80
6240,note_on,,,,,0,0,2,,,1,66,80
6240,note_on,,,,,0,0,2,,,1,57,80
6240,note_on,,,,,48,0,2,,,1,47,80
6432,note_off,,,,,192,0,2,,,1,57,64
6432,note_off,,,,,0,0,2,,,1,63,64
6432,note_off,,,,,0,0,2,,,1,66,64
6432,note_off,,,,,192,0,1,,,0,66,64
6432,note_off,,,,,0,0,2,,,1,47,64
6480,note_on,,,,,48,0,2,,,1,55,80
6480,note_on,,,,,0,0,2,,,1,40,80
6480,note_on,,,,,48,0,1,,,0,64,80
6480,note_on,,,,,0,0,2,,,1,64,80
6864,note_off,,,,,384,0,1,,,0,64,64
6864,note_off,,,,,384,0,2,,,1,64,64
6864,note_off,,,,,0,0,2,,,1,40,64
6864,note_off,,,,,0,0,2,,,1,55,64
6960,note_on,,,,,96,0,2,,,1,52,80
6960,note_on,,,,,0,0,2,,,1,40,80
6960,note_on,,,,,0,0,2,,,1,67,80
6960,note_on,,,,,0,0,2,,,1,59,80
6960,note_on,,,,,96,0,1,,,0,67,80
7152,note_off,,,,,0,0,2,,,1,40,64
7152,note_off,,,,,0,0,2,,,1,52,64
7152,note_off,,,,,192,0,1,,,0,67,64
7152,note_off,,,,,0,0,2,,,1,67,64
7152,note_off,,,,,192,0,2,,,1,59,64
7200,note_on,,,,,48,0,1,,,0,69,80
7200,note_on,,,,,0,0,2,,,1,69,80
7200,note_on,,,,,0,0,2,,,1,50,80
7200,note_on,,,,,0,0,2,,,1,38,80
7200,note_on,,,,,48,0,2,,,1,62,80
7392,note_off,,,,,0,0,2,,,1,62,64
7392,note_off,,,,,192,0,1,,,0,69,64
7392,note_off,,,,,192,0,2,,,1,69,64
7440,note_on,,,,,0,0,2,,,1,67,80
7440,note_on,,,,,48,0,1,,,0,67,80
7440,note_on,,,,,48,0,2,,,1,59,80
7584,note_off,,,,,144,0,2,,,1,38,64
7584,note_off,,,,,0,0,2,,,1,50,64
7632,note_off,,,,,0,0,2,,,1,59,64
7632,note_off,,,,,48,0,2,,,1,67,64
7632,note_off,,,,,192,0,1,,,0,67,64
7680,note_on,,,,,0,0,2,,,1,50,80
7680,note_on,,,,,0,0,2,,,1,62,80
7680,note_on,,,,,0,0,2,,,1,69,80
7680,note_on,,,,,48,0,2,,,1,38,80
7680,note_on,,,,,48,0,1,,,0,69,80
7872,note_off,,,,,0,0,2,,,1,38,64
7872,note_off,,,,,0,0,2,,,1,62,64
7872,note_off,,,,,192,0,2,,,1,50,64
7872,note_off,,,,,0,0,2,,,1,69,64
7872,note_off,,,,,192,0,1,,,0,69,64
7920,note_on,,,,,48,0,1,,,0,71,80
7920,note_on,,,,,0,0,2,,,1,71,80
7920,note_on,,,,,0,0,2,,,1,55,80
7920,note_on,,,,,0,0,2,,,1,43,80
7920,note_on,,,,,48,0,2,,,1,67,80
8112,note_off,,,,,192,0,2,,,1,71,64
8112,note_off,,,,,0,0,2,,,1,67,64
8160,note_on,,,,,0,0,2,,,1,67,80
8160,note_on,,,,,48,0,2,,,1,59,80
8304,note_off,,,,,384,0,1,,,0,71,64
8352,note_off,,,,,0,0,2,,,1,59,64
8352,note_off,,,,,192,0,2,,,1,67,64
8400,note_on,,,,,96,0,1,,,0,69,80
8400,note_on,,,,,0,0,2,,,1,69,80
8400,note_on,,,,,48,0,2,,,1,62,80
8496,note_off,,,,,96,0,1,,,0,69,64
8496,note_off,,,,,0,0,2,,,1,43,64
8496,note_off,,,,,96,0,2,,,1,55,64
8520,note_on,,,,,24,0,1,,,0,69,80
8592,note_off,,,,,0,0,2,,,1,62,64
8592,note_off,,,,,96,0,2,,,1,69,64
8616,note_off,,,,,96,0,1,,,0,69,64
8640,note_on,,,,,24,0,1,,,0,71,80
8640,note_on,,,,,0,0,2,,,1,71,80
8640,note_on,,,,,0,0,2,,,1,71,80
8640,note_on,,,,,0,0,2,,,1,55,80
8640,note_on,,,,,0,0,2,,,1,43,80
8640,note_on,,,,,48,0,2,,,1,67,80
8832,note_off,,,,,192,0,1,,,0,71,64
8832,note_off,,,,,192,0,2,,,1,71,64
8880,note_on,,,,,48,0,2,,,1,76,80
8880,note_on,,,,,48,0,1,,,0,76,80
9024,note_off,,,,,144,0,2,,,1,43,64
9024,note_off,,,,,0,0,2,,,1,55,64
9024,note_off,,,,,0,0,2,,,1,71,64
9024,note_off,,,,,0,0,2,,,1,67,64
9072,note_off,,,,,192,0,1,,,0,76,64
9072,note_off,,,,,48,0,2,,,1,76,64
9120,note_on,,,,,48,0,1,,,0,74,80
9120,note_on,,,,,0,0,2,,,1,54,80
9120,note_on,,,,,0,0,2,,,1,42,80
9120,note_on,,,,,48,0,2,,,1,74,80
9120,note_on,,,,,0,0,2,,,1,69,80
9120,note_on,,,,,0,0,2,,,1,62,80
9312,note_off,,,,,192,0,1,,,0,74,64
9312,note_off,,,,,0,0,2,,,1,74,64
9312,note_off,,,,,0,0,2,,,1,69,64
9312,note_off,,,,,0,0,2,,,1,62,64
9312,note_off,,,,,0,0,2,,,1,42,64
9312,note_off,,,,,192,0,2,,,1,54,64
9360,note_on,,,,,48,0,1,,,0,71,80
9360,note_on,,,,,0,0,2,,,1,71,80
9360,note_on,,,,,0,0,2,,,1,43,80
9360,note_on,,,,,0,0,2,,,1,55,80
9360,note_on,,,,,0,0,2,,,1,62,80
9360,note_on,,,,,48,0,2,,,1,67,80
9552,note_off,,,,,192,0,2,,,1,62,64
9552,note_off,,,,,0,0,2,,,1,71,64
9552,note_off,,,,,0,0,2,,,1,67,64
9600,note_on,,,,,48,0,2,,,1,59,80
9600,note_on,,,,,0,0,2,,,1,67,80
9744,note_off,,,,,384,0,1,,,0,71,64
9792,note_off,,,,,192,0,2,,,1,67,64
9792,note_off,,,,,0,0,2,,,1,59,64
9840,note_on,,,,,96,0,1,,,0,69,80
9840,note_on,,,,,48,0,2,,,1,69,80
9840,note_on,,,,,0,0,2,,,1,62,80
9936,note_off,,,,,96,0,1,,,0,69,64
9936,note_off,,,,,0,0,2,,,1,55,64
9936,note_off,,,,,96,0,2,,,1,43,64
9960,note_on,,,,,24,0,1,,,0,69,80
10032,note_off,,,,,0,0,2,,,1,69,64
10032,note_off,,,,,96,0,2,,,1,62,64
10056,note_off,,,,,96,0,1,,,0,69,64
10080,note_on,,,,,24,0,1,,,0,71,80
10080,note_on,,,,,0,0,2,,,1,71,80
10080,note_on,,,,,0,0,2,,,1,55,80
10080,note_on,,,,,0,0,2,,,1,67,80
10080,note_on,,,,,48,0,2,,,1,43,80
10272,note_off,,,,,0,0,2,,,1,67,64
10272,note_off,,,,,192,0,2,,,1,71,64
10272,note_off,,,,,192,0,1,,,0,71,64
10320,note_on,,,,,0,0,2,,,1,74,80
10320,note_on,,,,,48,0,1,,,0,79,80
10320,note_on,,,,,48,0,2,,,1,71,80
10320,note_on,,,,,0,0,2,,,1,79,80
10464,note_off,,,,,144,0,2,,,1,55,64
10464,note_off,,,,,0,0,2,,,1,43,64
10512,note_off,,,,,48,0,2,,,1,74,64
10512,note_off,,,,,0,0,2,,,1,79,64
10512,note_off,,,,,0,0,2,,,1,71,64
10512,note_off,,,,,192,0,1,,,0,79,64
10560,note_on,,,,,0,0,2,,,1,76,80
10560,note_on,,,,,0,0,2,,,1,57,80
10560,note_on,,,,,48,0,1,,,0,76,80
10560,note_on,,,,,48,0,2,,,1,45,80
10560,note_on,,,,,0,0,2,,,1,69,80
10560,note_on,,,,,0,0,2,,,1,73,80
10752,note_off,,,,,0,0,2,,,1,73,64
10752,note_off,,,,,0,0,2,,,1,69,64
10752,note_off,,,,,192,0,2,,,1,57,64
10752,note_off,,,,,0,0,2,,,1,76,64
10752,note_off,,,,,192,0,1,,,0,76,64
10752,note_off,,,,,0,0,2,,,1,45,64
10800,note_on,,,,,0,0,2,,,1,78,80
10800,note_on,,,,,0,0,2,,,1,50,80
10800,note_on,,,,,0,0,2,,,1,74,80
10800,note_on,,,,,0,0,2,,,1,62,80
10800,note_on,,,,,48,0,2,,,1,69,80
10800,note_on,,,,,48,0,1,,,0,78,80
10992,note_off,,,,,192,0,1,,,0,78,64
10992,note_off,,,,,192,0,2,,,1,74,64
10992,note_off,,,,,0,0,2,,,1,78,64
10992,note_off,,,,,0,0,2,,,1,69,64
11040,note_on,,,,,48,0,2,,,1,74,80
11040,note_on,,,,,0,0,2,,,1,66,80
11040,note_on,,,,,0,0,2,,,1,69,80
11184,note_off,,,,,0,0,2,,,1,62,64
11184,note_off,,,,,144,0,2,,,1,50,64
11232,note_off,,,,,48,0,2,,,1,74,64
11280,note_on,,,,,0,0,2,,,1,42,80
11280,note_on,,,,,48,0,2,,,1,73,80
11280,note_on,,,,,0,0,2,,,1,54,80
11280,note_on,,,,,288,0,1,,,0,74,80
11376,note_off,,,,,96,0,1,,,0,74,64
11400,note_on,,,,,24,0,1,,,0,73,80
11424,note_off,,,,,0,0,2,,,1,66,64
11424,note_off,,,,,144,0,2,,,1,69,64
11472,note_off,,,,,48,0,2,,,1,42,64
11472,note_off,,,,,0,0,2,,,1,54,64
11472,note_off,,,,,0,0,2,,,1,73,64
11496,note_off,,,,,96,0,1,,,0,73,64
11520,note_on,,,,,0,0,2,,,1,62,80
11520,note_on,,,,,0,0,2,,,1,43,80
11520,note_on,,,,,0,0,2,,,1,55,80
11520,note_on,,,,,24,0,1,,,0,71,80
11520,note_on,,,,,48,0,2,,,1,67,80
11520,note_on,,,,,0,0,2,,,1,71,80
11712,note_off,,,,,0,0,2,,,1,71,64
11712,note_off,,,,,0,0,2,,,1,62,64
11712,note_off,,,,,0,0,2,,,1,55,64
11712,note_off,,,,,0,0,2,,,1,67,64
11712,note_off,,,,,192,0,2,,,1,43,64
11712,note_off,,,,,192,0,1,,,0,71,64
11760,note_on,,,,,0,0,2,,,1,61,80
11760,note_on,,,,,0,0,2,,,1,69,80
11760,note_on,,,,,0,0,2,,,1,64,80
11760,note_on,,,,,48,0,2,,,1,45,80
11760,note_on,,,,,48,0,1,,,0,69,80
11952,note_off,,,,,192,0,2,,,1,61,64
11952,note_off,,,,,192,0,1,,,0,69,64
11952,note_off,,,,,0,0,2,,,1,45,64
11952,note_off,,,,,0,0,2,,,1,69,64
11952,note_off,,,,,0,0,2,,,1,64,64
12000,note_on,,,,,0,0,2,,,1,57,80
12000,note_on,,,,,0,0,2,,,1,66,80
12000,note_on,,,,,0,0,2,,,1,63,80
12000,note_on,,,,,48,0,1,,,0,66,80
12000,note_on,,,,,48,0,2,,,1,47,80
12192,note_off,,,,,192,0,1,,,0,66,64
12192,note_off,,,,,192,0,2,,,1,57,64
12192,note_off,,,,,0,0,2,,,1,63,64
12192,note_off,,,,,0,0,2,,,1,66,64
12192,note_off,,,,,0,0,2,,,1,47,64
12240,note_on,,,,,48,0,2,,,1,40,80
12240,note_on,,,,,48,0,1,,,0,64,80
12240,note_on,,,,,0,0,2,,,1,64,80
12240,note_on,,,,,0,0,2,,,1,55,80
12624,note_off,,,,,0,0,2,,,1,64,64
12624,note_off,,,,,384,0,2,,,1,55,64
12624,note_off,,,,,0,0,2,,,1,40,64
12624,note_off,,,,,384,0,1,,,0,64,64
12720,note_on,,,,,0,0,2,,,1,59,80
12720,note_on,,,,,0,0,2,,,1,67,80
12720,note_on,,,,,0,0,2,,,1,40,80
12720,note_on,,,,,96,0,2,,,1,52,80
12720,note_on,,,,,96,0,1,,,0,67,80
12912,note_off,,,,,0,0,2,,,1,40,64
12912,note_off,,,,,0,0,2,,,1,67,64
12912,note_off,,,,,0,0,2,,,1,52,64
12912,note_off,,,,,192,0,2,,,1,59,64
12912,note_off,,,,,192,0,1,,,0,67,64
12960,note_on,,,,,48,0,2,,,1,50,80
12960,note_on,,,,,0,0,2,,,1,62,80
12960,note_on,,,,,0,0,2,,,1,38,80
12960,note_on,,,,,0,0,2,,,1,69,80
12960,note_on,,,,,48,0,1,,,0,69,80
13152,note_off,,,,,192,0,2,,,1,69,64
13152,note_off,,,,,0,0,2,,,1,62,64
13152,note_off,,,,,192,0,1,,,0,69,64
13200,note_on,,,,,48,0,2,,,1,59,80
13200,note_on,,,,,0,0,2,,,1,67,80
13200,note_on,,,,,48,0,1,,,0,67,80
13344,note_off,,,,,144,0,2,,,1,38,64
13344,note_off,,,,,0,0,2,,,1,50,64
13392,note_off,,,,,48,0,2,,,1,67,64
13392,note_off,,,,,192,0,1,,,0,67,64
13392,note_off,,,,,0,0,2,,,1,59,64
13440,note_on,,,,,48,0,1,,,0,69,80
13440,note_on,,,,,0,0,2,,,1,69,80
13440,note_on,,,,,0,0,2,,,1,62,80
13440,note_on,,,,,0,0,2,,,1,38,80
13440,note_on,,,,,48,0,2,,,1,50,80
13632,note_off,,,,,192,0,1,,,0,69,64
13632,note_off,,,,,0,0,2,,,1,38,64
13632,note_off,,,,,0,0,2,,,1,69,64
13632,note_off,,,,,192,0,2,,,1,62,64
13632,note_off,,,,,0,0,2,,,1,50,64
13680,note_on,,,,,0,0,2,,,1,67,80
13680,note_on,,,,,0,0,2,,,1,55,80
13680,note_on,,,,,0,0,2,,,1,43,80
13680,note_on,,,,,48,0,2,,,1,71,80
13680,note_on,,,,,48,0,1,,,0,71,80
13872,note_off,,,,,0,0,2,,,1,71,64
13872,note_off,,,,,192,0,2,,,1,67,64
13872,note_off,,,,,192,0,1,,,0,71,64
13920,note_on,,,,,0,0,2,,,1,69,80
13920,note_on,,,,,48,0,2,,,1,62,80
14040,note_on,,,,,168,0,1,,,0,69,80
14064,note_off,,,,,0,0,2,,,1,55,64
14064,note_off,,,,,144,0,2,,,1,43,64
14112,note_off,,,,,0,0,2,,,1,62,64
14112,note_off,,,,,48,0,2,,,1,69,64
14136,note_off,,,,,96,0,1,,,0,69,64
14160,note_on,,,,,0,0,2,,,1,55,80
14160,note_on,,,,,0,0,2,,,1,71,80
14160,note_on,,,,,24,0,1,,,0,71,80
14160,note_on,,,,,48,0,2,,,1,67,80
14160,note_on,,,,,0,0,2,,,1,43,80
14352,note_off,,,,,192,0,2,,,1,71,64
14352,note_off,,,,,0,0,2,,,1,55,64
14352,note_off,,,,,192,0,1,,,0,71,64
14352,note_off,,,,,0,0,2,,,1,43,64
14352,note_off,,,,,0,0,2,,,1,67,64
14400,note_on,,,,,48,0,1,,,0,73,80
14400,note_on,,,,,48,0,2,,,1,40,80
14400,note_on,,,,,0,0,2,,,1,52,80
14400,note_on,,,,,0,0,2,,,1,73,80
14400,note_on,,,,,0,0,2,,,1,67,80
14592,note_off,,,,,192,0,1,,,0,73,64
14640,note_on,,,,,240,0,2,,,1,76,80
14640,note_on,,,,,48,0,1,,,0,76,80
14784,note_off,,,,,0,0,2,,,1,40,64
14784,note_off,,,,,144,0,2,,,1,52,64
14832,note_off,,,,,0,0,2,,,1,73,64
14832,note_off,,,,,48,0,2,,,1,67,64
14832,note_off,,,,,0,0,2,,,1,76,64
14832,note_off,,,,,192,0,1,,,0,76,64
14880,note_on,,,,,48,0,1,,,0,74,80
14880,note_on,,,,,0,0,2,,,1,42,80
14880,note_on,,,,,0,0,2,,,1,74,80
14880,note_on,,,,,0,0,2,,,1,54,80
14880,note_on,,,,,48,0,2,,,1,69,80
15072,note_off,,,,,192,0,1,,,0,74,64
15072,note_off,,,,,192,0,2,,,1,54,64
15072,note_off,,,,,0,0,2,,,1,74,64
15072,note_off,,,,,0,0,2,,,1,42,64
15072,note_off,,,,,0,0,2,,,1,69,64
15120,note_on,,,,,0,0,2,,,1,71,80
15120,note_on,,,,,0,0,2,,,1,43,80
15120,note_on,,,,,0,0,2,,,1,55,80
15120,note_on,,,,,48,0,2,,,1,67,80
15120,note_on,,,,,48,0,1,,,0,71,80
15312,note_off,,,,,0,0,2,,,1,67,64
15312,note_off,,,,,192,0,2,,,1,71,64
15312,note_off,,,,,192,0,1,,,0,71,64
15360,note_on,,,,,48,0,2,,,1,69,80
15360,note_on,,,,,0,0,2,,,1,62,80
15504,note_off,,,,,144,0,2,,,1,55,64
15504,note_off,,,,,0,0,2,,,1,43,64
15552,note_off,,,,,48,0,2,,,1,62,64
15552,note_off,,,,,0,0,2,,,1,69,64
15600,note_on,,,,,288,0,1,,,0,71,80
15600,note_on,,,,,48,0,2,,,1,71,80
15600,note_on,,,,,0,0,2,,,1,67,80
15600,note_on,,,,,0,0,2,,,1,43,80
15600,note_on,,,,,0,0,2,,,1,55,80
15696,note_off,,,,,96,0,1,,,0,71,64
15720,note_on,,,,,24,0,1,,,0,71,80
15792,note_off,,,,,0,0,2,,,1,43,64
15792,note_off,,,,,0,0,2,,,1,67,64
15792,note_off,,,,,192,0,2,,,1,55,64
15792,note_off,,,,,0,0,2,,,1,71,64
15816,note_off,,,,,96,0,1,,,0,71,64
15840,note_on,,,,,48,0,2,,,1,45,80
15840,note_on,,,,,0,0,2,,,1,73,80
15840,note_on,,,,,0,0,2,,,1,57,80
15840,note_on,,,,,24,0,1,,,0,73,80
15840,note_on,,,,,0,0,2,,,1,64,80
16032,note_off,,,,,192,0,2,,,1,73,64
16032,note_off,,,,,0,0,2,,,1,64,64
16032,note_off,,,,,192,0,1,,,0,73,64
16080,note_on,,,,,48,0,2,,,1,69,80
16080,note_on,,,,,0,0,2,,,1,73,80
16080,note_on,,,,,0,0,2,,,1,79,80
16080,note_on,,,,,48,0,1,,,0,79,80
16224,note_off,,,,,0,0,2,,,1,45,64
16224,note_off,,,,,144,0,2,,,1,57,64
16272,note_off,,,,,48,0,2,,,1,79,64
16272,note_off,,,,,192,0,1,,,0,79,64
16320,note_on,,,,,0,0,2,,,1,76,80
16320,note_on,,,,,0,0,2,,,1,45,80
16320,note_on,,,,,48,0,2,,,1,57,80
16320,note_on,,,,,48,0,1,,,0,76,80
16464,note_off,,,,,0,0,2,,,1,69,64
16464,note_off,,,,,144,0,2,,,1,73,64
16512,note_off,,,,,0,0,2,,,1,45,64
16512,note_off,,,,,48,0,2,,,1,76,64
16512,note_off,,,,,192,0,1,,,0,76,64
16512,note_off,,,,,0,0,2,,,1,57,64
16560,time_signature,4,4,24,8,16560,1,0,,,,,
16560,note_on,,,,,0,0,2,,,1,50,80
16560,note_on,,,,,0,0,2,,,1,69,80
16560,note_on,,,,,0,0,2,,,1,78,80
16560,note_on,,,,,48,0,2,,,1,38,80
16560,note_on,,,,,48,0,1,,,0,78,80
16560,note_on,,,,,0,0,2,,,1,74,80
16752,note_off,,,,,0,0,2,,,1,69,64
16752,note_off,,,,,0,0,2,,,1,78,64
16752,note_off,,,,,192,0,1,,,0,78,64
16752,note_off,,,,,192,0,2,,,1,74,64
16800,note_on,,,,,0,0,2,,,1,69,80
16800,note_on,,,,,0,0,2,,,1,66,80
16800,note_on,,,,,48,0,2,,,1,74,80
16944,note_off,,,,,144,0,2,,,1,50,64
16944,note_off,,,,,0,0,2,,,1,38,64
17040,note_on,,,,,96,0,2,,,1,54,80
17040,note_on,,,,,288,0,1,,,0,74,80
17040,note_on,,,,,0,0,2,,,1,42,80
