tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,data,control,value,channel,program,note,velocity
5760,note_on,0,0,0,,,,,,,,,,0,,49,60
5760,note_on,0,0,0,,,,,,,,,,0,,73,71
6262,note_on,502,0,0,,,,,,,,,,0,,49,0
6262,note_on,0,0,0,,,,,,,,,,0,,61,54
6262,note_on,0,0,0,,,,,,,,,,0,,64,54
6262,note_on,0,0,0,,,,,,,,,,0,,56,54
6520,note_on,258,0,0,,,,,,,,,,0,,73,0
6520,note_on,0,0,0,,,,,,,,,,0,,68,70
6720,note_on,200,0,0,,,,,,,,,,0,,61,0
6720,note_on,0,0,0,,,,,,,,,,0,,64,0
6720,note_on,0,0,0,,,,,,,,,,0,,56,0
6720,note_on,0,0,0,,,,,,,,,,0,,68,0
6720,note_on,0,0,0,,,,,,,,,,0,,56,54
6720,note_on,0,0,0,,,,,,,,,,0,,61,54
6720,note_on,0,0,0,,,,,,,,,,0,,64,54
6720,note_on,0,0,0,,,,,,,,,,0,,68,70
6960,note_on,240,0,0,,,,,,,,,,0,,68,0
6960,note_on,0,0,0,,,,,,,,,,0,,73,77
7200,note_on,240,0,0,,,,,,,,,,0,,56,0
7200,note_on,0,0,0,,,,,,,,,,0,,61,0
7200,note_on,0,0,0,,,,,,,,,,0,,64,0
7200,note_on,0,0,0,,,,,,,,,,0,,73,0
7200,note_on,0,0,0,,,,,,,,,,0,,51,60
7200,note_on,0,0,0,,,,,,,,,,0,,80,77
7702,note_on,502,0,0,,,,,,,,,,0,,51,0
7702,note_on,0,0,0,,,,,,,,,,0,,54,54
7702,note_on,0,0,0,,,,,,,,,,0,,59,54
7960,note_on,258,0,0,,,,,,,,,,0,,80,0
7960,note_on,0,0,0,,,,,,,,,,0,,78,70
8160,note_on,200,0,0,,,,,,,,,,0,,54,0
8160,note_on,0,0,0,,,,,,,,,,0,,59,0
8160,note_on,0,0,0,,,,,,,,,,0,,54,54
8160,note_on,0,0,0,,,,,,,,,,0,,59,54
8160,note_on,0,0,0,,,,,,,,,,0,,71,70
8200,note_on,40,0,0,,,,,,,,,,0,,78,0
8400,note_on,200,0,0,,,,,,,,,,0,,71,0
8400,note_on,0,0,0,,,,,,,,,,0,,78,71
8640,note_on,240,0,0,,,,,,,,,,0,,54,0
8640,note_on,0,0,0,,,,,,,,,,0,,59,0
8640,note_on,0,0,0,,,,,,,,,,0,,78,0
8640,note_on,0,0,0,,,,,,,,,,0,,49,60
8640,note_on,0,0,0,,,,,,,,,,0,,78,77
9142,note_on,502,0,0,,,,,,,,,,0,,49,0
9142,note_on,0,0,0,,,,,,,,,,0,,52,54
9142,note_on,0,0,0,,,,,,,,,,0,,58,54
9400,note_on,258,0,0,,,,,,,,,,0,,78,0
9400,note_on,0,0,0,,,,,,,,,,0,,76,70
9600,note_on,200,0,0,,,,,,,,,,0,,52,0
9600,note_on,0,0,0,,,,,,,,,,0,,58,0
9600,note_on,0,0,0,,,,,,,,,,0,,76,0
9600,note_on,0,0,0,,,,,,,,,,0,,52,54
9600,note_on,0,0,0,,,,,,,,,,0,,58,54
9600,note_on,0,0,0,,,,,,,,,,0,,70,69
9840,note_on,240,0,0,,,,,,,,,,0,,70,0
9840,note_on,0,0,0,,,,,,,,,,0,,76,77
10080,note_on,240,0,0,,,,,,,,,,0,,52,0
10080,note_on,0,0,0,,,,,,,,,,0,,58,0
10080,note_on,0,0,0,,,,,,,,,,0,,76,0
10080,note_on,0,0,0,,,,,,,,,,0,,47,60
10080,note_on,0,0,0,,,,,,,,,,0,,75,73
10582,note_on,502,0,0,,,,,,,,,,0,,47,0
10582,note_on,0,0,0,,,,,,,,,,0,,54,62
10582,note_on,0,0,0,,,,,,,,,,0,,59,62
10840,note_on,258,0,0,,,,,,,,,,0,,75,0
10840,note_on,0,0,0,,,,,,,,,,0,,73,77
11040,note_on,200,0,0,,,,,,,,,,0,,54,0
11040,note_on,0,0,0,,,,,,,,,,0,,59,0
11040,set_tempo,0,1,0,,,,,,472440,,,,,,,
11040,note_on,0,0,0,,,,,,,,,,0,,44,70
11040,note_on,0,0,0,,,,,,,,,,0,,52,70
11040,note_on,0,0,0,,,,,,,,,,0,,71,81
11080,note_on,40,0,0,,,,,,,,,,0,,73,0
11280,note_on,200,0,0,,,,,,,,,,0,,71,0
11280,note_on,0,0,0,,,,,,,,,,0,,83,85
11520,note_on,240,0,0,,,,,,,,,,0,,44,0
11520,note_on,0,0,0,,,,,,,,,,0,,52,0
11520,note_on,0,0,0,,,,,,,,,,0,,83,0
11520,set_tempo,0,1,0,,,,,,495867,,,,,,,
11520,note_on,0,0,0,,,,,,,,,,0,,42,72
11520,note_on,0,0,0,,,,,,,,,,0,,54,72
11520,note_on,0,0,0,,,,,,,,,,0,,78,90
12000,note_on,480,0,0,,,,,,,,,,0,,70,70
12000,note_on,0,0,0,,,,,,,,,,0,,73,70
12252,note_on,252,0,0,,,,,,,,,,0,,42,0
12252,note_on,0,0,0,,,,,,,,,,0,,54,0
12262,note_on,10,0,0,,,,,,,,,,0,,40,60
12480,note_on,218,0,0,,,,,,,,,,0,,78,0
12480,note_on,0,0,0,,,,,,,,,,0,,70,0
12480,note_on,0,0,0,,,,,,,,,,0,,73,0
12480,note_on,0,0,0,,,,,,,,,,0,,40,0
12480,note_on,0,0,0,,,,,,,,,,0,,39,72
12480,note_on,0,0,0,,,,,,,,,,0,,70,70
12480,note_on,0,0,0,,,,,,,,,,0,,73,70
12480,note_on,0,0,0,,,,,,,,,,0,,79,70
12720,note_on,240,0,0,,,,,,,,,,0,,39,0
12720,note_on,0,0,0,,,,,,,,,,0,,51,60
12960,note_on,240,0,0,,,,,,,,,,0,,70,0
12960,note_on,0,0,0,,,,,,,,,,0,,73,0
12960,note_on,0,0,0,,,,,,,,,,0,,79,0
12960,note_on,0,0,0,,,,,,,,,,0,,51,0
12960,set_tempo,0,1,0,,,,,,441176,,,,,,,
12960,note_on,0,0,0,,,,,,,,,,0,,44,60
12960,note_on,0,0,0,,,,,,,,,,0,,80,71
13462,note_on,502,0,0,,,,,,,,,,0,,44,0
13462,note_on,0,0,0,,,,,,,,,,0,,51,54
13462,note_on,0,0,0,,,,,,,,,,0,,56,54
13462,note_on,0,0,0,,,,,,,,,,0,,59,54
13720,note_on,258,0,0,,,,,,,,,,0,,80,0
13720,note_on,0,0,0,,,,,,,,,,0,,75,70
13920,note_on,200,0,0,,,,,,,,,,0,,51,0
13920,note_on,0,0,0,,,,,,,,,,0,,56,0
13920,note_on,0,0,0,,,,,,,,,,0,,59,0
13920,note_on,0,0,0,,,,,,,,,,0,,75,0
13920,note_on,0,0,0,,,,,,,,,,0,,56,54
13920,note_on,0,0,0,,,,,,,,,,0,,59,54
13920,note_on,0,0,0,,,,,,,,,,0,,75,70
13920,note_on,0,0,0,,,,,,,,,,0,,51,54
14160,note_on,240,0,0,,,,,,,,,,0,,75,0
14160,note_on,0,0,0,,,,,,,,,,0,,76,76
14400,note_on,240,0,0,,,,,,,,,,0,,56,0
14400,note_on,0,0,0,,,,,,,,,,0,,59,0
14400,note_on,0,0,0,,,,,,,,,,0,,51,0
14400,note_on,0,0,0,,,,,,,,,,0,,76,0
14400,note_on,0,0,0,,,,,,,,,,0,,75,71
14400,note_on,0,0,0,,,,,,,,,,0,,47,60
14902,note_on,502,0,0,,,,,,,,,,0,,47,0
14902,note_on,0,0,0,,,,,,,,,,0,,59,54
14902,note_on,0,0,0,,,,,,,,,,0,,51,54
14902,note_on,0,0,0,,,,,,,,,,0,,56,54
15160,note_on,258,0,0,,,,,,,,,,0,,75,0
15160,note_on,0,0,0,,,,,,,,,,0,,68,70
15360,note_on,200,0,0,,,,,,,,,,0,,59,0
15360,note_on,0,0,0,,,,,,,,,,0,,51,0
15360,note_on,0,0,0,,,,,,,,,,0,,56,0
15360,note_on,0,0,0,,,,,,,,,,0,,68,0
15360,note_on,0,0,0,,,,,,,,,,0,,51,54
15360,note_on,0,0,0,,,,,,,,,,0,,56,54
15360,note_on,0,0,0,,,,,,,,,,0,,59,54
15360,note_on,0,0,0,,,,,,,,,,0,,68,70
15600,note_on,240,0,0,,,,,,,,,,0,,68,0
15600,note_on,0,0,0,,,,,,,,,,0,,75,75
15840,note_on,240,0,0,,,,,,,,,,0,,51,0
15840,note_on,0,0,0,,,,,,,,,,0,,56,0
15840,note_on,0,0,0,,,,,,,,,,0,,59,0
15840,note_on,0,0,0,,,,,,,,,,0,,75,0
15840,note_on,0,0,0,,,,,,,,,,0,,52,60
15840,note_on,0,0,0,,,,,,,,,,0,,80,77
16342,note_on,502,0,0,,,,,,,,,,0,,52,0
16342,note_on,0,0,0,,,,,,,,,,0,,61,54
16342,note_on,0,0,0,,,,,,,,,,0,,56,54
16600,note_on,258,0,0,,,,,,,,,,0,,80,0
16600,note_on,0,0,0,,,,,,,,,,0,,73,70
16800,note_on,200,0,0,,,,,,,,,,0,,61,0
16800,note_on,0,0,0,,,,,,,,,,0,,56,0
16800,note_on,0,0,0,,,,,,,,,,0,,73,0
16800,note_on,0,0,0,,,,,,,,,,0,,56,54
16800,note_on,0,0,0,,,,,,,,,,0,,61,54
16800,note_on,0,0,0,,,,,,,,,,0,,73,70
17040,note_on,240,0,0,,,,,,,,,,0,,73,0
17040,note_on,0,0,0,,,,,,,,,,0,,75,75
17280,note_on,240,0,0,,,,,,,,,,0,,56,0
17280,note_on,0,0,0,,,,,,,,,,0,,61,0
17280,note_on,0,0,0,,,,,,,,,,0,,75,0
17280,note_on,0,0,0,,,,,,,,,,0,,49,60
17280,note_on,0,0,0,,,,,,,,,,0,,73,70
17782,note_on,502,0,0,,,,,,,,,,0,,49,0
17782,note_on,0,0,0,,,,,,,,,,0,,61,54
17782,note_on,0,0,0,,,,,,,,,,0,,64,54
17782,note_on,0,0,0,,,,,,,,,,0,,56,54
18040,note_on,258,0,0,,,,,,,,,,0,,73,0
18040,note_on,0,0,0,,,,,,,,,,0,,68,70
18240,note_on,200,0,0,,,,,,,,,,0,,61,0
18240,note_on,0,0,0,,,,,,,,,,0,,64,0
18240,note_on,0,0,0,,,,,,,,,,0,,56,0
18240,note_on,0,0,0,,,,,,,,,,0,,68,0
18240,note_on,0,0,0,,,,,,,,,,0,,56,54
18240,note_on,0,0,0,,,,,,,,,,0,,61,54
18240,note_on,0,0,0,,,,,,,,,,0,,64,54
18240,note_on,0,0,0,,,,,,,,,,0,,68,70
18480,note_on,240,0,0,,,,,,,,,,0,,68,0
18480,note_on,0,0,0,,,,,,,,,,0,,73,77
18720,note_on,240,0,0,,,,,,,,,,0,,56,0
18720,note_on,0,0,0,,,,,,,,,,0,,61,0
18720,note_on,0,0,0,,,,,,,,,,0,,64,0
18720,note_on,0,0,0,,,,,,,,,,0,,73,0
18720,note_on,0,0,0,,,,,,,,,,0,,51,60
18720,note_on,0,0,0,,,,,,,,,,0,,80,79
19222,note_on,502,0,0,,,,,,,,,,0,,51,0
19222,note_on,0,0,0,,,,,,,,,,0,,54,54
19222,note_on,0,0,0,,,,,,,,,,0,,59,54
19480,note_on,258,0,0,,,,,,,,,,0,,80,0
19480,note_on,0,0,0,,,,,,,,,,0,,78,70
19680,note_on,200,0,0,,,,,,,,,,0,,54,0
19680,note_on,0,0,0,,,,,,,,,,0,,59,0
19680,note_on,0,0,0,,,,,,,,,,0,,78,0
19680,note_on,0,0,0,,,,,,,,,,0,,54,54
19680,note_on,0,0,0,,,,,,,,,,0,,59,54
19680,note_on,0,0,0,,,,,,,,,,0,,71,70
19920,note_on,240,0,0,,,,,,,,,,0,,71,0
19920,note_on,0,0,0,,,,,,,,,,0,,78,70
20160,note_on,240,0,0,,,,,,,,,,0,,54,0
20160,note_on,0,0,0,,,,,,,,,,0,,59,0
20160,note_on,0,0,0,,,,,,,,,,0,,78,0
20160,note_on,0,0,0,,,,,,,,,,0,,49,60
20160,note_on,0,0,0,,,,,,,,,,0,,78,75
20662,note_on,502,0,0,,,,,,,,,,0,,49,0
20662,note_on,0,0,0,,,,,,,,,,0,,52,54
20662,note_on,0,0,0,,,,,,,,,,0,,58,54
20920,note_on,258,0,0,,,,,,,,,,0,,78,0
20920,note_on,0,0,0,,,,,,,,,,0,,76,70
21120,note_on,200,0,0,,,,,,,,,,0,,52,0
21120,note_on,0,0,0,,,,,,,,,,0,,58,0
21120,note_on,0,0,0,,,,,,,,,,0,,76,0
21120,note_on,0,0,0,,,,,,,,,,0,,52,54
21120,note_on,0,0,0,,,,,,,,,,0,,58,54
21120,note_on,0,0,0,,,,,,,,,,0,,70,70
21360,note_on,240,0,0,,,,,,,,,,0,,70,0
21360,note_on,0,0,0,,,,,,,,,,0,,76,77
21600,note_on,240,0,0,,,,,,,,,,0,,52,0
21600,note_on,0,0,0,,,,,,,,,,0,,58,0
21600,note_on,0,0,0,,,,,,,,,,0,,76,0
21600,note_on,0,0,0,,,,,,,,,,0,,47,60
21600,note_on,0,0,0,,,,,,,,,,0,,75,73
22102,note_on,502,0,0,,,,,,,,,,0,,47,0
22102,note_on,0,0,0,,,,,,,,,,0,,54,62
22102,note_on,0,0,0,,,,,,,,,,0,,59,62
22320,set_tempo,218,1,0,,,,,,476190,,,,,,,
22360,note_on,40,0,0,,,,,,,,,,0,,75,0
22360,note_on,0,0,0,,,,,,,,,,0,,73,77
22560,note_on,200,0,0,,,,,,,,,,0,,54,0
22560,note_on,0,0,0,,,,,,,,,,0,,59,0
22560,note_on,0,0,0,,,,,,,,,,0,,73,0
22560,note_on,0,0,0,,,,,,,,,,0,,44,70
22560,note_on,0,0,0,,,,,,,,,,0,,52,70
22560,note_on,0,0,0,,,,,,,,,,0,,71,79
22800,note_on,240,0,0,,,,,,,,,,0,,71,0
22800,note_on,0,0,0,,,,,,,,,,0,,83,86
23016,note_on,216,0,0,,,,,,,,,,0,,83,0
23040,note_on,24,0,0,,,,,,,,,,0,,44,0
23040,note_on,0,0,0,,,,,,,,,,0,,52,0
23040,set_tempo,0,1,0,,,,,,500000,,,,,,,
23040,note_on,0,0,0,,,,,,,,,,0,,42,72
23040,note_on,0,0,0,,,,,,,,,,0,,54,72
23040,note_on,0,0,0,,,,,,,,,,0,,78,90
23542,note_on,502,0,0,,,,,,,,,,0,,70,70
23542,note_on,0,0,0,,,,,,,,,,0,,73,70
23792,note_on,250,0,0,,,,,,,,,,0,,42,0
23792,note_on,0,0,0,,,,,,,,,,0,,54,0
23792,note_on,0,0,0,,,,,,,,,,0,,44,60
23992,note_on,200,0,0,,,,,,,,,,0,,44,0
24000,note_on,8,0,0,,,,,,,,,,0,,78,0
24000,note_on,0,0,0,,,,,,,,,,0,,70,0
24000,note_on,0,0,0,,,,,,,,,,0,,73,0
24000,note_on,0,0,0,,,,,,,,,,0,,42,60
24000,note_on,0,0,0,,,,,,,,,,0,,80,70
24240,note_on,240,0,0,,,,,,,,,,0,,42,0
24240,note_on,0,0,0,,,,,,,,,,0,,40,60
24432,note_on,192,0,0,,,,,,,,,,0,,80,0
24480,note_on,48,0,0,,,,,,,,,,0,,40,0
24480,set_tempo,0,1,0,,,,,,447761,,,,,,,
24480,note_on,0,0,0,,,,,,,,,,0,,39,60
24480,note_on,0,0,0,,,,,,,,,,0,,78,70
24982,note_on,502,0,0,,,,,,,,,,0,,39,0
24982,note_on,0,0,0,,,,,,,,,,0,,51,64
24982,note_on,0,0,0,,,,,,,,,,0,,54,64
24982,note_on,0,0,0,,,,,,,,,,0,,58,64
25240,note_on,258,0,0,,,,,,,,,,0,,78,0
25240,note_on,0,0,0,,,,,,,,,,0,,76,76
25440,note_on,200,0,0,,,,,,,,,,0,,51,0
25440,note_on,0,0,0,,,,,,,,,,0,,54,0
25440,note_on,0,0,0,,,,,,,,,,0,,58,0
25440,note_on,0,0,0,,,,,,,,,,0,,76,0
25440,note_on,0,0,0,,,,,,,,,,0,,75,82
25440,note_on,0,0,0,,,,,,,,,,0,,47,70
25448,note_on,8,0,0,,,,,,,,,,0,,54,70
25456,note_on,8,0,0,,,,,,,,,,0,,59,70
25680,note_on,224,0,0,,,,,,,,,,0,,75,0
25680,note_on,0,0,0,,,,,,,,,,0,,87,86
25904,note_on,224,0,0,,,,,,,,,,0,,47,0
25912,note_on,8,0,0,,,,,,,,,,0,,54,0
25920,note_on,8,0,0,,,,,,,,,,0,,59,0
25920,note_on,0,0,0,,,,,,,,,,0,,87,0
25920,note_on,0,0,0,,,,,,,,,,0,,42,79
25920,note_on,0,0,0,,,,,,,,,,0,,85,88
26422,note_on,502,0,0,,,,,,,,,,0,,42,0
26422,note_on,0,0,0,,,,,,,,,,0,,54,70
26422,note_on,0,0,0,,,,,,,,,,0,,58,70
26680,note_on,258,0,0,,,,,,,,,,0,,85,0
26680,note_on,0,0,0,,,,,,,,,,0,,82,76
26880,note_on,200,0,0,,,,,,,,,,0,,54,0
26880,note_on,0,0,0,,,,,,,,,,0,,58,0
26880,note_on,0,0,0,,,,,,,,,,0,,82,0
26880,note_on,0,0,0,,,,,,,,,,0,,58,60
26880,note_on,0,0,0,,,,,,,,,,0,,78,70
26880,note_on,0,0,0,,,,,,,,,,0,,61,60
27120,note_on,240,0,0,,,,,,,,,,0,,78,0
27120,note_on,0,0,0,,,,,,,,,,0,,76,70
27360,note_on,240,0,0,,,,,,,,,,0,,58,0
27360,note_on,0,0,0,,,,,,,,,,0,,61,0
27360,note_on,0,0,0,,,,,,,,,,0,,76,0
27360,set_tempo,0,1,0,,,,,,468750,,,,,,,
27360,note_on,0,0,0,,,,,,,,,,0,,47,60
27360,note_on,0,0,0,,,,,,,,,,0,,75,70
27862,note_on,502,0,0,,,,,,,,,,0,,47,0
27862,note_on,0,0,0,,,,,,,,,,0,,51,64
27862,note_on,0,0,0,,,,,,,,,,0,,54,64
28120,note_on,258,0,0,,,,,,,,,,0,,75,0
28120,note_on,0,0,0,,,,,,,,,,0,,73,77
28320,note_on,200,0,0,,,,,,,,,,0,,51,0
28320,note_on,0,0,0,,,,,,,,,,0,,54,0
28320,note_on,0,0,0,,,,,,,,,,0,,73,0
28320,note_on,0,0,0,,,,,,,,,,0,,71,82
28320,note_on,0,0,0,,,,,,,,,,0,,44,70
28328,note_on,8,0,0,,,,,,,,,,0,,51,70
28336,note_on,8,0,0,,,,,,,,,,0,,56,70
28560,note_on,224,0,0,,,,,,,,,,0,,71,0
28560,note_on,0,0,0,,,,,,,,,,0,,83,87
28784,note_on,224,0,0,,,,,,,,,,0,,44,0
28792,note_on,8,0,0,,,,,,,,,,0,,51,0
28800,note_on,8,0,0,,,,,,,,,,0,,56,0
28800,note_on,0,0,0,,,,,,,,,,0,,83,0
28800,note_on,0,0,0,,,,,,,,,,0,,39,79
28800,note_on,0,0,0,,,,,,,,,,0,,82,88
29302,note_on,502,0,0,,,,,,,,,,0,,39,0
29302,note_on,0,0,0,,,,,,,,,,0,,51,70
29302,note_on,0,0,0,,,,,,,,,,0,,54,70
29560,note_on,258,0,0,,,,,,,,,,0,,82,0
29560,note_on,0,0,0,,,,,,,,,,0,,78,76
29760,note_on,200,0,0,,,,,,,,,,0,,51,0
29760,note_on,0,0,0,,,,,,,,,,0,,54,0
29760,note_on,0,0,0,,,,,,,,,,0,,78,0
29760,note_on,0,0,0,,,,,,,,,,0,,54,60
29760,note_on,0,0,0,,,,,,,,,,0,,58,60
29760,note_on,0,0,0,,,,,,,,,,0,,75,70
30000,note_on,240,0,0,,,,,,,,,,0,,75,0
30000,note_on,0,0,0,,,,,,,,,,0,,73,70
30240,note_on,240,0,0,,,,,,,,,,0,,54,0
30240,note_on,0,0,0,,,,,,,,,,0,,58,0
30240,note_on,0,0,0,,,,,,,,,,0,,73,0
30240,set_tempo,0,1,0,,,,,,480000,,,,,,,
30240,note_on,0,0,0,,,,,,,,,,0,,44,60
30240,note_on,0,0,0,,,,,,,,,,0,,71,70
30742,note_on,502,0,0,,,,,,,,,,0,,44,0
30742,note_on,0,0,0,,,,,,,,,,0,,47,64
30742,note_on,0,0,0,,,,,,,,,,0,,51,64
31000,note_on,258,0,0,,,,,,,,,,0,,71,0
31000,note_on,0,0,0,,,,,,,,,,0,,70,77
31200,note_on,200,0,0,,,,,,,,,,0,,47,0
31200,note_on,0,0,0,,,,,,,,,,0,,51,0
31200,note_on,0,0,0,,,,,,,,,,0,,70,0
31200,note_on,0,0,0,,,,,,,,,,0,,40,70
31200,note_on,0,0,0,,,,,,,,,,0,,47,70
31200,note_on,0,0,0,,,,,,,,,,0,,52,70
31200,note_on,0,0,0,,,,,,,,,,0,,68,82
31680,note_on,480,0,0,,,,,,,,,,0,,40,0
31680,note_on,0,0,0,,,,,,,,,,0,,47,0
31680,note_on,0,0,0,,,,,,,,,,0,,52,0
31680,note_on,0,0,0,,,,,,,,,,0,,68,0
31680,note_on,0,0,0,,,,,,,,,,0,,37,79
31680,note_on,0,0,0,,,,,,,,,,0,,80,90
32182,note_on,502,0,0,,,,,,,,,,0,,37,0
32182,note_on,0,0,0,,,,,,,,,,0,,52,70
32182,note_on,0,0,0,,,,,,,,,,0,,56,70
32182,note_on,0,0,0,,,,,,,,,,0,,49,70
32440,note_on,258,0,0,,,,,,,,,,0,,80,0
32440,note_on,0,0,0,,,,,,,,,,0,,76,76
32640,note_on,200,0,0,,,,,,,,,,0,,52,0
32640,note_on,0,0,0,,,,,,,,,,0,,56,0
32640,note_on,0,0,0,,,,,,,,,,0,,49,0
32640,note_on,0,0,0,,,,,,,,,,0,,76,0
32640,note_on,0,0,0,,,,,,,,,,0,,40,60
32640,note_on,0,0,0,,,,,,,,,,0,,68,70
32640,note_on,0,0,0,,,,,,,,,,0,,73,70
33120,note_on,480,0,0,,,,,,,,,,0,,40,0
33120,note_on,0,0,0,,,,,,,,,,0,,68,0
33120,note_on,0,0,0,,,,,,,,,,0,,73,0
33120,set_tempo,0,1,0,,,,,,517241,,,,,,,
33120,note_on,0,0,0,,,,,,,,,,0,,39,60
33120,note_on,0,0,0,,,,,,,,,,0,,68,70
33120,note_on,0,0,0,,,,,,,,,,0,,71,70
33622,note_on,502,0,0,,,,,,,,,,0,,39,0
33622,note_on,0,0,0,,,,,,,,,,0,,51,54
33622,note_on,0,0,0,,,,,,,,,,0,,59,54
34080,note_on,458,0,0,,,,,,,,,,0,,68,0
34080,note_on,0,0,0,,,,,,,,,,0,,71,0
34080,note_on,0,0,0,,,,,,,,,,0,,51,0
34080,note_on,0,0,0,,,,,,,,,,0,,59,0
34080,note_on,0,0,0,,,,,,,,,,0,,51,54
34080,note_on,0,0,0,,,,,,,,,,0,,61,70
34080,note_on,0,0,0,,,,,,,,,,0,,67,70
34080,note_on,0,0,0,,,,,,,,,,0,,70,70
34560,note_on,480,0,0,,,,,,,,,,0,,51,0
34560,note_on,0,0,0,,,,,,,,,,0,,61,0
34560,note_on,0,0,0,,,,,,,,,,0,,67,0
34560,note_on,0,0,0,,,,,,,,,,0,,70,0
34560,note_on,0,0,0,,,,,,,,,,0,,44,60
34560,note_on,0,0,0,,,,,,,,,,0,,68,70
35062,note_on,502,0,0,,,,,,,,,,0,,44,0
35062,note_on,0,0,0,,,,,,,,,,0,,51,54
35062,note_on,0,0,0,,,,,,,,,,0,,59,54
35520,note_on,458,0,0,,,,,,,,,,0,,68,0
35520,note_on,0,0,0,,,,,,,,,,0,,51,0
35520,note_on,0,0,0,,,,,,,,,,0,,59,0
35520,note_on,0,0,0,,,,,,,,,,0,,51,54
