tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,control,value,note,velocity
0,time_signature,4,4,24,8,0,1,0,,,,,,,
0,set_tempo,,,,,0,1,0,500000,,,,,,
0,program_change,,,,,0,0,0,,0,0,,,,
0,control_change,,,,,0,0,0,,,0,7,127,,
0,note_on,,,,,0,0,0,,,0,,,56,85
1,control_change,,,,,1,0,0,,,0,64,127,,
4,note_on,,,,,3,0,0,,,0,,,44,82
427,note_off,,,,,423,0,0,,,0,,,56,64
1173,note_on,,,,,746,0,0,,,0,,,37,53
1283,note_off,,,,,110,0,0,,,0,,,44,64
1323,control_change,,,,,40,0,0,,,0,64,0,,
1368,note_on,,,,,45,0,0,,,0,,,49,72
1436,note_off,,,,,68,0,0,,,0,,,37,64
1446,control_change,,,,,10,0,0,,,0,64,127,,
1477,note_off,,,,,31,0,0,,,0,,,49,64
1557,note_on,,,,,80,0,0,,,0,,,56,40
1656,note_on,,,,,99,0,0,,,0,,,61,49
1666,note_off,,,,,10,0,0,,,0,,,56,64
1703,note_off,,,,,37,0,0,,,0,,,61,64
1748,note_on,,,,,45,0,0,,,0,,,64,58
1824,note_on,,,,,76,0,0,,,0,,,61,56
1825,note_off,,,,,1,0,0,,,0,,,64,64
1865,note_off,,,,,40,0,0,,,0,,,61,64
1890,note_on,,,,,25,0,0,,,0,,,56,37
1955,note_on,,,,,65,0,0,,,0,,,49,56
1959,note_off,,,,,4,0,0,,,0,,,56,64
2022,note_off,,,,,63,0,0,,,0,,,49,64
2035,note_on,,,,,13,0,0,,,0,,,56,47
2088,note_off,,,,,53,0,0,,,0,,,56,64
2094,note_on,,,,,6,0,0,,,0,,,61,48
2133,note_off,,,,,39,0,0,,,0,,,61,64
2164,note_on,,,,,31,0,0,,,0,,,64,49
2199,note_off,,,,,35,0,0,,,0,,,64,64
2217,note_on,,,,,18,0,0,,,0,,,61,45
2247,note_off,,,,,30,0,0,,,0,,,61,64
2269,note_on,,,,,22,0,0,,,0,,,56,33
2303,note_off,,,,,34,0,0,,,0,,,56,64
2324,note_on,,,,,21,0,0,,,0,,,49,51
2356,note_off,,,,,32,0,0,,,0,,,49,64
2388,note_on,,,,,32,0,0,,,0,,,56,42
2426,note_off,,,,,38,0,0,,,0,,,56,64
2451,note_on,,,,,25,0,0,,,0,,,61,47
2480,note_off,,,,,29,0,0,,,0,,,61,64
2511,note_on,,,,,31,0,0,,,0,,,64,45
2544,note_off,,,,,33,0,0,,,0,,,64,64
2559,note_on,,,,,15,0,0,,,0,,,61,53
2588,note_off,,,,,29,0,0,,,0,,,61,64
2609,note_on,,,,,21,0,0,,,0,,,56,43
2643,note_off,,,,,34,0,0,,,0,,,56,64
2665,note_on,,,,,22,0,0,,,0,,,49,52
2697,note_off,,,,,32,0,0,,,0,,,49,64
2738,note_on,,,,,41,0,0,,,0,,,56,41
2774,note_off,,,,,36,0,0,,,0,,,56,64
2795,note_on,,,,,21,0,0,,,0,,,61,38
2827,note_off,,,,,32,0,0,,,0,,,61,64
2853,note_on,,,,,26,0,0,,,0,,,64,43
2895,note_off,,,,,42,0,0,,,0,,,64,64
2908,note_on,,,,,13,0,0,,,0,,,61,48
2937,note_off,,,,,29,0,0,,,0,,,61,64
2962,note_on,,,,,25,0,0,,,0,,,56,30
3000,note_off,,,,,38,0,0,,,0,,,56,64
3037,note_on,,,,,37,0,0,,,0,,,49,42
3060,control_change,,,,,23,0,0,,,0,64,0,,
3100,note_on,,,,,40,0,0,,,0,,,68,54
3133,note_off,,,,,33,0,0,,,0,,,68,64
3133,note_on,,,,,0,0,0,,,0,,,56,42
3136,note_off,,,,,3,0,0,,,0,,,49,64
3144,note_on,,,,,8,0,0,,,0,,,69,50
3152,control_change,,,,,8,0,0,,,0,64,127,,
3185,note_off,,,,,33,0,0,,,0,,,69,64
3190,note_on,,,,,5,0,0,,,0,,,68,55
3203,note_off,,,,,13,0,0,,,0,,,56,64
3213,note_on,,,,,10,0,0,,,0,,,61,40
3218,note_off,,,,,5,0,0,,,0,,,68,64
3235,note_on,,,,,17,0,0,,,0,,,67,69
3244,note_off,,,,,9,0,0,,,0,,,61,64
3266,note_on,,,,,22,0,0,,,0,,,64,37
3275,note_off,,,,,9,0,0,,,0,,,67,64
3275,note_on,,,,,0,0,0,,,0,,,68,65
3306,note_off,,,,,31,0,0,,,0,,,64,64
3314,note_off,,,,,8,0,0,,,0,,,68,64
3315,note_on,,,,,1,0,0,,,0,,,73,60
3323,note_on,,,,,8,0,0,,,0,,,61,18
3347,note_off,,,,,24,0,0,,,0,,,73,64
3354,note_off,,,,,7,0,0,,,0,,,61,64
3357,note_on,,,,,3,0,0,,,0,,,76,63
3359,note_on,,,,,2,0,0,,,0,,,56,13
3382,control_change,,,,,23,0,0,,,0,64,0,,
3389,note_off,,,,,7,0,0,,,0,,,56,64
3400,note_on,,,,,11,0,0,,,0,,,52,51
3401,note_on,,,,,1,0,0,,,0,,,75,78
3420,note_off,,,,,19,0,0,,,0,,,76,64
3441,note_on,,,,,21,0,0,,,0,,,73,66
3455,note_on,,,,,14,0,0,,,0,,,56,33
3458,note_off,,,,,3,0,0,,,0,,,75,64
3474,note_off,,,,,16,0,0,,,0,,,73,64
3488,note_on,,,,,14,0,0,,,0,,,75,72
3521,note_on,,,,,33,0,0,,,0,,,61,41
3524,note_on,,,,,3,0,0,,,0,,,73,67
3530,note_off,,,,,6,0,0,,,0,,,75,64
3532,note_off,,,,,2,0,0,,,0,,,56,64
3543,control_change,,,,,11,0,0,,,0,64,127,,
3565,note_off,,,,,22,0,0,,,0,,,61,64
3569,note_off,,,,,4,0,0,,,0,,,73,64
3570,note_on,,,,,1,0,0,,,0,,,72,66
3595,note_on,,,,,25,0,0,,,0,,,64,44
3609,note_on,,,,,14,0,0,,,0,,,73,54
3625,note_off,,,,,16,0,0,,,0,,,72,64
3629,note_off,,,,,4,0,0,,,0,,,64,64
3647,note_on,,,,,18,0,0,,,0,,,61,44
3652,note_off,,,,,5,0,0,,,0,,,52,64
3657,note_off,,,,,5,0,0,,,0,,,73,64
3657,note_on,,,,,0,0,0,,,0,,,76,56
3679,note_off,,,,,22,0,0,,,0,,,61,64
3689,note_off,,,,,10,0,0,,,0,,,76,64
3701,note_on,,,,,12,0,0,,,0,,,56,27
3704,note_on,,,,,3,0,0,,,0,,,80,73
3724,note_off,,,,,20,0,0,,,0,,,80,64
3763,note_off,,,,,39,0,0,,,0,,,56,64
3785,note_on,,,,,22,0,0,,,0,,,49,51
3805,control_change,,,,,20,0,0,,,0,64,0,,
3852,note_on,,,,,47,0,0,,,0,,,68,55
3881,note_on,,,,,29,0,0,,,0,,,56,47
3882,note_off,,,,,1,0,0,,,0,,,68,64
3893,note_on,,,,,11,0,0,,,0,,,69,50
3898,note_off,,,,,5,0,0,,,0,,,49,64
3920,control_change,,,,,22,0,0,,,0,64,127,,
3928,note_on,,,,,8,0,0,,,0,,,68,43
3929,note_off,,,,,1,0,0,,,0,,,69,64
3958,note_on,,,,,29,0,0,,,0,,,61,29
3963,note_off,,,,,5,0,0,,,0,,,56,64
3971,note_off,,,,,8,0,0,,,0,,,68,64
3974,note_on,,,,,3,0,0,,,0,,,67,69
3995,note_off,,,,,21,0,0,,,0,,,61,64
4006,note_on,,,,,11,0,0,,,0,,,64,41
4016,note_off,,,,,10,0,0,,,0,,,67,64
4016,note_on,,,,,0,0,0,,,0,,,68,59
4042,note_off,,,,,26,0,0,,,0,,,64,64
4053,note_on,,,,,11,0,0,,,0,,,61,18
4062,note_on,,,,,9,0,0,,,0,,,73,60
4065,note_off,,,,,3,0,0,,,0,,,68,64
4092,note_off,,,,,27,0,0,,,0,,,73,64
4093,note_off,,,,,1,0,0,,,0,,,61,64
4093,note_on,,,,,0,0,0,,,0,,,56,34
4097,note_on,,,,,4,0,0,,,0,,,76,60
4127,note_off,,,,,30,0,0,,,0,,,56,64
4135,control_change,,,,,8,0,0,,,0,64,0,,
4143,note_on,,,,,8,0,0,,,0,,,75,79
4144,note_on,,,,,1,0,0,,,0,,,52,62
4160,note_off,,,,,16,0,0,,,0,,,76,64
4186,note_on,,,,,26,0,0,,,0,,,73,66
4193,note_off,,,,,7,0,0,,,0,,,75,64
4205,note_on,,,,,12,0,0,,,0,,,56,48
4214,note_off,,,,,9,0,0,,,0,,,73,64
4225,note_on,,,,,11,0,0,,,0,,,75,70
4247,note_off,,,,,22,0,0,,,0,,,56,64
4249,note_on,,,,,2,0,0,,,0,,,61,53
4258,control_change,,,,,9,0,0,,,0,64,127,,
4259,note_on,,,,,1,0,0,,,0,,,73,63
4260,note_off,,,,,1,0,0,,,0,,,52,64
4287,note_off,,,,,27,0,0,,,0,,,61,64
4288,note_off,,,,,1,0,0,,,0,,,75,64
4301,note_on,,,,,13,0,0,,,0,,,72,76
4309,note_off,,,,,8,0,0,,,0,,,73,64
4313,note_on,,,,,4,0,0,,,0,,,64,54
4343,note_on,,,,,30,0,0,,,0,,,73,71
4355,note_on,,,,,12,0,0,,,0,,,61,55
4361,note_off,,,,,6,0,0,,,0,,,72,64
4372,note_off,,,,,11,0,0,,,0,,,64,64
4390,note_on,,,,,18,0,0,,,0,,,76,74
4400,note_off,,,,,10,0,0,,,0,,,73,64
4406,note_on,,,,,6,0,0,,,0,,,56,45
4418,note_off,,,,,12,0,0,,,0,,,61,64
4436,note_on,,,,,18,0,0,,,0,,,80,82
4442,note_off,,,,,6,0,0,,,0,,,56,64
4449,note_off,,,,,7,0,0,,,0,,,76,64
4474,note_off,,,,,25,0,0,,,0,,,80,64
4492,note_on,,,,,18,0,0,,,0,,,51,68
4496,control_change,,,,,4,0,0,,,0,64,0,,
4552,note_on,,,,,56,0,0,,,0,,,69,63
4571,note_on,,,,,19,0,0,,,0,,,57,51
