tick,type,key,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,note,velocity,channel
3624,note_on,,0,0,3,,,,,,57,72,0
3624,note_on,,72,0,3,,,,,,58,0,0
3648,note_on,,0,0,4,,,,,,43,72,0
3648,note_on,,96,0,4,,,,,,38,0,0
3648,note_on,,192,0,2,,,,,,65,0,0
3648,note_on,,0,0,3,,,,,,58,72,0
3648,note_on,,24,0,3,,,,,,57,0,0
3648,note_on,,0,0,2,,,,,,62,88,0
3720,note_on,,72,0,3,,,,,,58,0,0
3720,note_on,,0,0,3,,,,,,57,72,0
3720,note_on,,72,0,4,,,,,,43,0,0
3720,note_on,,0,0,4,,,,,,45,72,0
3744,note_on,,24,0,3,,,,,,57,0,0
3744,note_on,,0,0,3,,,,,,55,72,0
3744,note_on,,24,0,4,,,,,,45,0,0
3744,note_on,,0,0,4,,,,,,46,72,0
3816,note_on,,72,0,3,,,,,,55,0,0
3816,note_on,,0,0,3,,,,,,53,72,0
3840,note_on,,96,0,4,,,,,,46,0,0
3840,note_on,,192,0,2,,,,,,62,0,0
3840,note_on,,0,0,3,,,,,,52,72,0
3840,note_on,,24,0,3,,,,,,53,0,0
3840,note_on,,0,0,4,,,,,,46,72,0
3840,note_on,,0,0,2,,,,,,61,88,0
3912,note_on,,0,0,4,,,,,,46,72,0
3912,note_on,,72,0,4,,,,,,46,0,0
3936,note_on,,24,0,4,,,,,,46,0,0
3936,note_on,,0,0,4,,,,,,45,72,0
4008,note_on,,72,0,4,,,,,,45,0,0
4008,note_on,,0,0,4,,,,,,43,72,0
4032,note_on,,192,0,2,,,,,,61,0,0
4032,note_on,,0,0,2,,,,,,62,88,0
4032,note_on,,192,0,3,,,,,,52,0,0
4032,note_on,,24,0,4,,,,,,43,0,0
4032,note_on,,0,0,4,,,,,,41,72,0
4104,note_on,,72,0,3,,,,,,57,72,0
4128,note_on,,96,0,4,,,,,,41,0,0
4128,note_on,,0,0,4,,,,,,40,72,0
4128,note_on,,24,0,3,,,,,,57,0,0
4128,note_on,,0,0,3,,,,,,59,72,0
4128,note_on,,0,0,2,,,,,,64,88,0
4128,note_on,,96,0,2,,,,,,62,0,0
4200,note_on,,72,0,3,,,,,,59,0,0
4200,note_on,,0,0,3,,,,,,61,72,0
4224,note_on,,24,0,3,,,,,,61,0,0
4224,note_on,,0,0,3,,,,,,62,72,0
4224,note_on,,0,0,2,,,,,,65,88,0
4224,note_on,,96,0,2,,,,,,64,0,0
4224,note_on,,96,0,4,,,,,,40,0,0
4224,note_on,,0,0,4,,,,,,38,72,0
4296,note_on,,72,0,4,,,,,,38,0,0
4296,note_on,,0,0,4,,,,,,50,72,0
4320,note_on,,24,0,4,,,,,,50,0,0
4320,note_on,,0,0,4,,,,,,52,72,0
4392,note_on,,0,0,4,,,,,,53,72,0
4392,note_on,,72,0,4,,,,,,52,0,0
4416,note_on,,0,0,4,,,,,,55,72,0
4416,note_on,,24,0,4,,,,,,53,0,0
4416,note_on,,192,0,2,,,,,,65,0,0
4416,note_on,,0,0,2,,,,,,65,88,0
4488,note_on,,0,0,4,,,,,,58,72,0
4488,note_on,,72,0,4,,,,,,55,0,0
4488,note_on,,0,0,2,,,,,,67,88,0
4488,note_on,,72,0,2,,,,,,65,0,0
4512,note_on,,24,0,2,,,,,,67,0,0
4512,note_on,,288,0,3,,,,,,62,0,0
4512,note_on,,0,0,3,,,,,,61,72,0
4512,note_on,,0,0,2,,,,,,65,88,0
4512,note_on,,24,0,4,,,,,,58,0,0
4512,note_on,,0,0,4,,,,,,57,72,0
4584,note_on,,0,0,2,,,,,,64,88,0
4584,note_on,,72,0,4,,,,,,57,0,0
4584,note_on,,0,0,4,,,,,,55,72,0
4584,note_on,,72,0,2,,,,,,65,0,0
4608,note_on,,24,0,4,,,,,,55,0,0
4608,note_on,,0,0,4,,,,,,53,72,0
4608,note_on,,96,0,3,,,,,,61,0,0
4608,note_on,,0,0,3,,,,,,62,72,0
4608,note_on,,4608,0,1,,,,,,69,88,0
4608,note_on,,24,0,2,,,,,,64,0,0
4608,note_on,,0,0,2,,,,,,62,88,0
4680,note_on,,0,0,2,,,,,,64,72,0
4680,note_on,,72,0,2,,,,,,62,0,0
4680,note_on,,0,0,4,,,,,,55,72,0
4680,note_on,,72,0,4,,,,,,53,0,0
4704,note_on,,24,0,4,,,,,,55,0,0
4704,note_on,,24,0,2,,,,,,64,0,0
4704,note_on,,0,0,2,,,,,,65,72,0
4704,note_on,,0,0,4,,,,,,53,72,0
4752,note_on,,144,0,3,,,,,,62,0,0
4776,note_on,,72,0,4,,,,,,53,0,0
4776,note_on,,24,0,3,,,,,,64,72,0
4776,note_on,,0,0,2,,,,,,67,72,0
4776,note_on,,72,0,2,,,,,,65,0,0
4776,note_on,,0,0,4,,,,,,52,72,0
4800,note_on,,24,0,4,,,,,,52,0,0
4800,note_on,,0,0,4,,,,,,50,72,0
4800,note_on,,192,0,1,,,,,,69,0,0
4800,note_on,,0,0,2,,,,,,69,72,0
4800,note_on,,0,0,3,,,,,,65,72,0
4800,note_on,,0,0,1,,,,,,74,88,0
4800,note_on,,24,0,2,,,,,,67,0,0
4800,note_on,,24,0,3,,,,,,64,0,0
4872,note_on,,72,0,4,,,,,,50,0,0
4872,note_on,,0,0,4,,,,,,52,72,0
4896,note_on,,0,0,4,,,,,,53,72,0
4896,note_on,,24,0,4,,,,,,52,0,0
4968,note_on,,0,0,4,,,,,,55,72,0
4968,note_on,,72,0,4,,,,,,53,0,0
4992,note_on,,0,0,1,,,,,,72,88,0
4992,note_on,,192,0,1,,,,,,74,0,0
4992,note_on,,0,0,4,,,,,,57,72,0
4992,note_on,,24,0,4,,,,,,55,0,0
4992,note_on,,192,0,2,,,,,,69,0,0
4992,note_on,,192,0,3,,,,,,65,0,0
4992,note_on,,0,0,2,,,,,,69,72,0
4992,note_on,,0,0,3,,,,,,64,72,0
5064,note_on,,0,0,2,,,,,,67,72,0
5064,note_on,,72,0,2,,,,,,69,0,0
5088,note_on,,96,0,3,,,,,,64,0,0
5088,note_on,,0,0,3,,,,,,60,72,0
5088,note_on,,0,0,2,,,,,,65,72,0
5088,note_on,,24,0,2,,,,,,67,0,0
5160,note_on,,0,0,2,,,,,,64,72,0
5160,note_on,,72,0,2,,,,,,65,0,0
5184,note_on,,192,0,4,,,,,,57,0,0
5184,note_on,,0,0,4,,,,,,53,72,0
5184,note_on,,0,0,1,,,,,,69,88,0
5184,note_on,,192,0,1,,,,,,72,0,0
5256,note_on,,0,0,2,,,,,,65,72,0
5256,note_on,,96,0,2,,,,,,64,0,0
5280,note_on,,192,0,3,,,,,,60,0,0
5280,note_on,,0,0,3,,,,,,57,72,0
5280,note_on,,24,0,2,,,,,,65,0,0
5280,note_on,,0,0,2,,,,,,64,72,0
5352,note_on,,0,0,2,,,,,,62,72,0
5352,note_on,,72,0,2,,,,,,64,0,0
5376,note_on,,192,0,4,,,,,,53,0,0
5376,note_on,,192,0,1,,,,,,69,0,0
5376,note_on,,96,0,3,,,,,,57,0,0
5376,note_on,,0,0,3,,,,,,59,72,0
5376,note_on,,0,0,1,,,,,,68,88,0
5376,note_on,,0,0,4,,,,,,53,72,0
5376,note_on,,0,0,2,,,,,,62,72,0
5376,note_on,,24,0,2,,,,,,62,0,0
5448,note_on,,0,0,2,,,,,,62,72,0
5448,note_on,,72,0,2,,,,,,62,0,0
5448,note_on,,0,0,4,,,,,,53,72,0
5448,note_on,,72,0,4,,,,,,53,0,0
5472,note_on,,0,0,2,,,,,,64,72,0
5472,note_on,,24,0,2,,,,,,62,0,0
5472,note_on,,24,0,4,,,,,,53,0,0
5472,note_on,,0,0,4,,,,,,52,72,0
5544,note_on,,0,0,2,,,,,,65,72,0
5544,note_on,,72,0,4,,,,,,52,0,0
5544,note_on,,0,0,4,,,,,,50,72,0
5544,note_on,,72,0,2,,,,,,64,0,0
5568,note_on,,192,0,3,,,,,,59,0,0
5568,note_on,,192,0,1,,,,,,68,0,0
5568,note_on,,0,0,1,,,,,,69,88,0
5568,note_on,,24,0,2,,,,,,65,0,0
5568,note_on,,0,0,2,,,,,,64,72,0
5568,note_on,,0,0,4,,,,,,48,72,0
5568,note_on,,24,0,4,,,,,,50,0,0
5640,note_on,,72,0,3,,,,,,52,72,0
5664,note_on,,96,0,4,,,,,,48,0,0
5664,note_on,,0,0,4,,,,,,47,72,0
5664,note_on,,0,0,2,,,,,,62,72,0
5664,note_on,,0,0,1,,,,,,71,88,0
5664,note_on,,0,0,3,,,,,,54,72,0
5664,note_on,,96,0,2,,,,,,64,0,0
5664,note_on,,96,0,1,,,,,,69,0,0
5664,note_on,,24,0,3,,,,,,52,0,0
5736,note_on,,72,0,3,,,,,,54,0,0
5736,note_on,,0,0,3,,,,,,56,72,0
5760,note_on,,24,0,3,,,,,,56,0,0
5760,note_on,,0,0,3,,,,,,57,72,0
5760,note_on,,96,0,4,,,,,,47,0,0
5760,note_on,,0,0,2,,,,,,60,72,0
5760,note_on,,96,0,2,,,,,,62,0,0
5760,note_on,,96,0,1,,,,,,71,0,0
5760,note_on,,0,0,1,,,,,,72,88,0
5832,note_on,,72,0,4,,,,,,45,72,0
5856,note_on,,24,0,4,,,,,,45,0,0
5856,note_on,,0,0,2,,,,,,64,72,0
5856,note_on,,96,0,2,,,,,,60,0,0
5856,note_on,,0,0,4,,,,,,47,72,0
5928,note_on,,0,0,4,,,,,,48,72,0
5928,note_on,,72,0,4,,,,,,47,0,0
5952,note_on,,0,0,1,,,,,,72,88,0
5952,note_on,,0,0,4,,,,,,50,72,0
5952,note_on,,24,0,4,,,,,,48,0,0
5952,note_on,,0,0,2,,,,,,65,72,0
5952,note_on,,192,0,1,,,,,,72,0,0
5952,note_on,,96,0,2,,,,,,64,0,0
6024,note_on,,72,0,1,,,,,,72,0,0
6024,note_on,,0,0,1,,,,,,74,88,0
6048,note_on,,0,0,4,,,,,,52,72,0
6048,note_on,,0,0,3,,,,,,56,72,0
6048,note_on,,288,0,3,,,,,,57,0,0
6048,note_on,,96,0,2,,,,,,65,0,0
6048,note_on,,96,0,4,,,,,,50,0,0
6048,note_on,,0,0,2,,,,,,64,72,0
6048,note_on,,0,0,1,,,,,,72,88,0
6048,note_on,,24,0,1,,,,,,74,0,0
6120,note_on,,0,0,1,,,,,,71,88,0
6120,note_on,,72,0,1,,,,,,72,0,0
6144,note_on,,0,0,4,,,,,,53,72,0
6144,note_on,,96,0,4,,,,,,52,0,0
6144,note_on,,0,0,2,,,,,,64,72,0
6144,note_on,,96,0,2,,,,,,64,0,0
6144,note_on,,0,0,3,,,,,,57,72,0
6144,note_on,,96,0,3,,,,,,56,0,0
6144,note_on,,24,0,1,,,,,,71,0,0
6144,note_on,,0,0,1,,,,,,69,88,0
6216,note_on,,0,0,2,,,,,,61,72,0
6216,note_on,,72,0,2,,,,,,64,0,0
6240,note_on,,24,0,2,,,,,,61,0,0
6240,note_on,,0,0,3,,,,,,59,72,0
6240,note_on,,96,0,3,,,,,,57,0,0
6240,note_on,,0,0,2,,,,,,62,72,0
6312,note_on,,72,0,2,,,,,,62,0,0
6312,note_on,,0,0,2,,,,,,64,72,0
6312,note_on,,72,0,3,,,,,,59,0,0
6312,note_on,,0,0,3,,,,,,61,72,0
6336,note_on,,192,0,4,,,,,,53,0,0
6336,note_on,,0,0,3,,,,,,62,72,0
6336,note_on,,24,0,3,,,,,,61,0,0
6336,note_on,,0,0,2,,,,,,65,72,0
6336,note_on,,24,0,2,,,,,,64,0,0
6336,note_on,,0,0,4,,,,,,53,72,0
6408,note_on,,72,0,4,,,,,,53,0,0
6408,note_on,,0,0,4,,,,,,52,72,0
6432,note_on,,24,0,4,,,,,,52,0,0
6432,note_on,,0,0,4,,,,,,50,72,0
6432,note_on,,96,0,2,,,,,,65,0,0
6432,note_on,,0,0,2,,,,,,64,72,0
6432,note_on,,96,0,3,,,,,,62,0,0
6432,note_on,,0,0,3,,,,,,55,72,0
6504,note_on,,72,0,4,,,,,,50,0,0
6504,note_on,,0,0,4,,,,,,49,72,0
6528,note_on,,0,0,3,,,,,,55,72,0
6528,note_on,,0,0,2,,,,,,64,72,0
6528,note_on,,96,0,2,,,,,,64,0,0
6528,note_on,,24,0,4,,,,,,49,0,0
6528,note_on,,0,0,4,,,,,,50,72,0
6528,note_on,,0,0,1,,,,,,69,88,0
6528,note_on,,384,0,1,,,,,,69,0,0
6528,note_on,,96,0,3,,,,,,55,0,0
6600,note_on,,72,0,3,,,,,,55,0,0
6600,note_on,,0,0,3,,,,,,55,72,0
6600,note_on,,0,0,2,,,,,,64,72,0
6600,note_on,,72,0,2,,,,,,64,0,0
6624,note_on,,24,0,2,,,,,,64,0,0
6624,note_on,,0,0,2,,,,,,62,72,0
6624,note_on,,0,0,3,,,,,,53,72,0
6624,note_on,,24,0,3,,,,,,55,0,0
6696,note_on,,72,0,2,,,,,,62,0,0
6696,note_on,,0,0,2,,,,,,61,72,0
6696,note_on,,0,0,3,,,,,,52,72,0
6696,note_on,,72,0,3,,,,,,53,0,0
6720,note_on,,0,0,4,,,,,,50,72,0
6720,note_on,,192,0,4,,,,,,50,0,0
6720,note_on,,24,0,3,,,,,,52,0,0
6720,note_on,,0,0,3,,,,,,53,72,0
6720,note_on,,0,0,2,,,,,,62,72,0
6720,note_on,,24,0,2,,,,,,61,0,0
6792,note_on,,72,0,4,,,,,,50,0,0
6792,note_on,,0,0,4,,,,,,48,72,0
6816,note_on,,0,0,4,,,,,,46,72,0
6816,note_on,,24,0,4,,,,,,48,0,0
6816,note_on,,0,0,2,,,,,,60,72,0
6816,note_on,,96,0,2,,,,,,62,0,0
6816,note_on,,96,0,3,,,,,,53,0,0
6816,note_on,,0,0,3,,,,,,54,72,0
6888,note_on,,0,0,4,,,,,,45,72,0
6888,note_on,,72,0,4,,,,,,46,0,0
6912,note_on,,0,0,3,,,,,,54,72,0
6912,note_on,,24,0,4,,,,,,45,0,0
6912,note_on,,96,0,3,,,,,,54,0,0
6912,note_on,,96,0,2,,,,,,60,0,0
6912,note_on,,0,0,2,,,,,,60,72,0
6912,note_on,,0,0,1,,,,,,62,72,0
6912,note_on,,384,0,1,,,,,,69,0,0
6912,note_on,,0,0,4,,,,,,46,72,0
6984,note_on,,72,0,3,,,,,,54,0,0
6984,note_on,,0,0,3,,,,,,50,72,0
7008,note_on,,96,0,2,,,,,,60,0,0
7008,note_on,,0,0,3,,,,,,52,72,0
7008,note_on,,0,0,2,,,,,,58,72,0
7008,note_on,,24,0,3,,,,,,50,0,0
7080,note_on,,0,0,3,,,,,,54,72,0
7080,note_on,,0,0,2,,,,,,57,72,0
7080,note_on,,72,0,3,,,,,,52,0,0
7080,note_on,,72,0,2,,,,,,58,0,0
7104,note_on,,192,0,4,,,,,,46,0,0
7104,note_on,,24,0,3,,,,,,54,0,0
7104,note_on,,0,0,3,,,,,,55,72,0
7104,note_on,,24,0,2,,,,,,57,0,0
7104,note_on,,0,0,2,,,,,,58,72,0
7104,note_on,,0,0,4,,,,,,46,72,0
7176,note_on,,72,0,4,,,,,,46,0,0
7176,note_on,,0,0,4,,,,,,45,72,0
7200,note_on,,0,0,3,,,,,,48,72,0
7200,note_on,,96,0,3,,,,,,55,0,0
7200,note_on,,0,0,2,,,,,,57,72,0
7200,note_on,,96,0,2,,,,,,58,0,0
7200,note_on,,24,0,4,,,,,,45,0,0
7200,note_on,,0,0,4,,,,,,43,72,0
7272,note_on,,72,0,4,,,,,,43,0,0
7272,note_on,,0,0,4,,,,,,42,72,0
7296,note_on,,384,0,1,,,,,,62,0,0
7296,note_on,,24,0,4,,,,,,42,0,0
7296,note_on,,0,0,2,,,,,,57,72,0
7296,note_on,,0,0,1,,,,,,62,72,0
7296,note_on,,96,0,2,,,,,,57,0,0
7296,note_on,,96,0,3,,,,,,48,0,0
7296,note_on,,0,0,3,,,,,,48,72,0
7296,note_on,,0,0,4,,,,,,43,72,0
7368,note_on,,0,0,3,,,,,,45,72,0
7368,note_on,,72,0,2,,,,,,57,0,0
7368,note_on,,72,0,3,,,,,,48,0,0
7368,note_on,,0,0,2,,,,,,54,72,0
7392,note_on,,24,0,2,,,,,,54,0,0
7392,note_on,,0,0,2,,,,,,55,72,0
7392,note_on,,0,0,3,,,,,,46,72,0
7392,note_on,,24,0,3,,,,,,45,0,0
7464,note_on,,72,0,3,,,,,,46,0,0
7464,note_on,,0,0,3,,,,,,48,72,0
7464,note_on,,0,0,2,,,,,,57,72,0
7464,note_on,,72,0,2,,,,,,55,0,0
7488,note_on,,0,0,2,,,,,,58,72,0
7488,note_on,,24,0,2,,,,,,57,0,0
7488,note_on,,24,0,3,,,,,,48,0,0
7488,note_on,,0,0,3,,,,,,50,72,0
7560,note_on,,0,0,3,,,,,,49,72,0
7560,note_on,,72,0,3,,,,,,50,0,0
7584,note_on,,0,0,2,,,,,,57,72,0
7584,note_on,,0,0,4,,,,,,43,72,0
7584,note_on,,288,0,4,,,,,,43,0,0
7584,note_on,,0,0,3,,,,,,50,72,0
7584,note_on,,24,0,3,,,,,,49,0,0
7584,note_on,,96,0,2,,,,,,58,0,0
7656,note_on,,72,0,4,,,,,,43,0,0
7656,note_on,,0,0,4,,,,,,41,72,0
7680,note_on,,0,0,3,,,,,,52,72,0
7680,note_on,,96,0,3,,,,,,50,0,0
7680,note_on,,24,0,4,,,,,,41,0,0
7680,note_on,,0,0,4,,,,,,40,72,0
7680,note_on,,0,0,1,,,,,,62,72,0
7680,note_on,,384,0,1,,,,,,62,0,0
7680,note_on,,96,0,2,,,,,,57,0,0
7680,note_on,,0,0,2,,,,,,56,72,0
7752,note_on,,72,0,1,,,,,,62,0,0
7752,note_on,,0,0,1,,,,,,61,72,0
7776,note_on,,96,0,3,,,,,,52,0,0
7776,note_on,,24,0,1,,,,,,61,0,0
7776,note_on,,0,0,1,,,,,,62,72,0
7776,note_on,,96,0,2,,,,,,56,0,0
7848,note_on,,72,0,1,,,,,,62,0,0
7848,note_on,,0,0,1,,,,,,65,72,0
7872,note_on,,24,0,1,,,,,,65,0,0
7872,note_on,,0,0,1,,,,,,64,72,0
7944,note_on,,0,0,1,,,,,,62,72,0
7944,note_on,,72,0,1,,,,,,64,0,0
7968,note_on,,24,0,1,,,,,,62,0,0
7968,note_on,,0,0,1,,,,,,68,72,0
8040,note_on,,0,0,1,,,,,,69,72,0
8040,note_on,,72,0,1,,,,,,68,0,0
8064,note_on,,384,0,4,,,,,,40,0,0
8064,note_on,,0,0,1,,,,,,71,72,0
8064,note_on,,24,0,1,,,,,,69,0,0
8064,note_on,,0,0,4,,,,,,40,72,0
8136,note_on,,72,0,1,,,,,,71,0,0
8136,note_on,,0,0,1,,,,,,72,72,0
8160,note_on,,24,0,1,,,,,,72,0,0
8160,note_on,,0,0,1,,,,,,74,72,0
8232,note_on,,72,0,1,,,,,,74,0,0
8232,note_on,,0,0,1,,,,,,65,72,0
8256,note_on,,0,0,4,,,,,,52,72,0
8256,note_on,,192,0,4,,,,,,40,0,0
8256,note_on,,480,0,2,,,,,,59,72,0
8256,note_on,,480,0,3,,,,,,56,72,0
8304,note_on,,0,0,1,,,,,,65,72,0
8304,note_on,,72,0,1,,,,,,65,0,0
8320,note_on,,16,0,1,,,,,,65,0,0
8320,note_on,,0,0,1,,,,,,64,88,0
8336,note_on,,16,0,1,,,,,,64,0,0
8336,note_on,,0,0,1,,,,,,62,88,0
8352,note_on,,16,0,1,,,,,,62,0,0
8352,note_on,,0,0,1,,,,,,61,88,0
8424,note_on,,72,0,1,,,,,,61,0,0
8424,note_on,,0,0,1,,,,,,62,88,0
8448,note_on,,192,0,3,,,,,,56,0,0
8448,note_on,,0,0,3,,,,,,52,72,0
8448,note_on,,0,0,1,,,,,,61,88,0
8448,note_on,,0,0,4,,,,,,45,72,0
8448,note_on,,192,0,4,,,,,,52,0,0
8448,note_on,,0,0,2,,,,,,57,88,0
8448,note_on,,24,0,1,,,,,,62,0,0
8448,note_on,,192,0,2,,,,,,59,0,0
8520,note_on,,0,0,2,,,,,,64,88,0
8520,note_on,,72,0,2,,,,,,57,0,0
8544,note_on,,0,0,2,,,,,,65,88,0
8544,note_on,,24,0,2,,,,,,64,0,0
8616,note_on,,0,0,2,,,,,,67,88,0
8616,note_on,,72,0,2,,,,,,65,0,0
8640,note_on,,24,0,2,,,,,,67,0,0
8640,note_on,,192,0,3,,,,,,52,0,0
8640,note_on,,0,0,2,,,,,,69,88,0
8640,note_on,,192,0,1,,,,,,61,0,0
8640,note_on,,192,0,4,,,,,,45,0,0
8712,note_on,,72,0,3,,,,,,57,72,0
