tick,type,key,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,note,velocity,channel
2976,note_on,,2976,0,1,,,,,,72,88,0
2976,note_on,,48,0,3,,,,,,62,0,0
2976,note_on,,0,0,2,,,,,,64,72,0
2976,note_on,,96,0,2,,,,,,65,0,0
3024,note_on,,0,0,2,,,,,,66,72,0
3024,note_on,,48,0,2,,,,,,64,0,0
3072,note_on,,0,0,2,,,,,,68,72,0
3072,note_on,,0,0,1,,,,,,71,88,0
3072,note_on,,96,0,3,,,,,,64,0,0
3072,note_on,,0,0,3,,,,,,64,72,0
3072,note_on,,48,0,2,,,,,,66,0,0
3072,note_on,,96,0,4,,,,,,45,0,0
3072,note_on,,96,0,1,,,,,,72,0,0
3072,note_on,,0,0,4,,,,,,52,88,0
3120,note_on,,0,0,4,,,,,,50,88,0
3120,note_on,,48,0,4,,,,,,52,0,0
3168,note_on,,0,0,1,,,,,,76,88,0
3168,note_on,,48,0,4,,,,,,50,0,0
3168,note_on,,96,0,2,,,,,,68,0,0
3168,note_on,,96,0,1,,,,,,71,0,0
3168,note_on,,0,0,4,,,,,,48,88,0
3168,note_on,,0,0,2,,,,,,69,72,0
3216,note_on,,48,0,4,,,,,,48,0,0
3216,note_on,,0,0,4,,,,,,47,88,0
3216,note_on,,0,0,2,,,,,,71,72,0
3216,note_on,,48,0,2,,,,,,69,0,0
3264,note_on,,48,0,2,,,,,,71,0,0
3264,note_on,,96,0,1,,,,,,76,0,0
3264,note_on,,48,0,4,,,,,,47,0,0
3264,note_on,,0,0,4,,,,,,45,88,0
3264,note_on,,0,0,2,,,,,,72,72,0
3312,note_on,,0,0,4,,,,,,43,88,0
3312,note_on,,48,0,4,,,,,,45,0,0
3360,note_on,,48,0,4,,,,,,43,0,0
3360,note_on,,288,0,3,,,,,,64,0,0
3360,note_on,,96,0,1,,,,,,68,88,0
3360,note_on,,0,0,2,,,,,,71,72,0
3360,note_on,,96,0,2,,,,,,72,0,0
3360,note_on,,0,0,4,,,,,,41,88,0
3360,note_on,,0,0,3,,,,,,62,72,0
3456,note_on,,96,0,4,,,,,,41,0,0
3456,note_on,,0,0,3,,,,,,60,72,0
3456,note_on,,96,0,3,,,,,,62,0,0
3456,note_on,,0,0,4,,,,,,41,88,0
3456,note_on,,0,0,1,,,,,,69,88,0
3456,note_on,,96,0,1,,,,,,68,0,0
3456,note_on,,0,0,2,,,,,,69,72,0
3456,note_on,,96,0,2,,,,,,71,0,0
3504,note_on,,48,0,4,,,,,,41,0,0
3504,note_on,,0,0,4,,,,,,43,88,0
3552,note_on,,48,0,4,,,,,,43,0,0
3552,note_on,,0,0,4,,,,,,45,88,0
3552,note_on,,0,0,1,,,,,,64,88,0
3552,note_on,,96,0,1,,,,,,69,0,0
3600,note_on,,48,0,4,,,,,,45,0,0
3600,note_on,,0,0,4,,,,,,47,88,0
3648,note_on,,96,0,1,,,,,,64,0,0
3648,note_on,,192,0,3,,,,,,60,0,0
3648,note_on,,0,0,1,,,,,,69,88,0
3648,note_on,,0,0,4,,,,,,48,72,0
3648,note_on,,48,0,4,,,,,,47,0,0
3648,note_on,,192,0,2,,,,,,69,0,0
3696,note_on,,0,0,1,,,,,,67,88,0
3696,note_on,,48,0,1,,,,,,69,0,0
3696,note_on,,48,0,3,,,,,,52,72,0
3744,note_on,,0,0,4,,,,,,45,72,0
3744,note_on,,96,0,4,,,,,,48,0,0
3744,note_on,,48,0,3,,,,,,52,0,0
3744,note_on,,0,0,3,,,,,,57,72,0
3744,note_on,,0,0,1,,,,,,65,88,0
3744,note_on,,48,0,1,,,,,,67,0,0
3792,note_on,,0,0,1,,,,,,64,88,0
3792,note_on,,48,0,1,,,,,,65,0,0
3840,note_on,,0,0,1,,,,,,62,88,0
3840,note_on,,48,0,1,,,,,,64,0,0
3840,note_on,,96,0,4,,,,,,45,0,0
3840,note_on,,0,0,4,,,,,,47,72,0
3840,note_on,,96,0,3,,,,,,57,0,0
3840,note_on,,0,0,3,,,,,,57,72,0
3888,note_on,,48,0,1,,,,,,62,0,0
3888,note_on,,0,0,1,,,,,,60,88,0
3936,note_on,,48,0,1,,,,,,60,0,0
3936,note_on,,0,0,1,,,,,,59,88,0
3936,note_on,,96,0,4,,,,,,47,0,0
3936,note_on,,0,0,4,,,,,,52,72,0
3936,note_on,,96,0,3,,,,,,57,0,0
3936,note_on,,0,0,3,,,,,,55,72,0
3984,note_on,,48,0,3,,,,,,55,0,0
3984,note_on,,0,0,3,,,,,,54,72,0
4032,note_on,,48,0,3,,,,,,54,0,0
4032,note_on,,0,0,3,,,,,,55,72,0
4080,note_on,,144,0,1,,,,,,59,0,0
4080,note_on,,0,0,1,,,,,,61,88,0
4080,note_on,,144,0,4,,,,,,52,0,0
4080,note_on,,0,0,4,,,,,,45,72,0
4128,note_on,,48,0,1,,,,,,61,0,0
4128,note_on,,0,0,1,,,,,,62,88,0
4128,note_on,,48,0,4,,,,,,45,0,0
4128,note_on,,0,0,4,,,,,,47,72,0
4176,note_on,,48,0,1,,,,,,62,0,0
4176,note_on,,0,0,1,,,,,,64,88,0
4176,note_on,,0,0,4,,,,,,49,72,0
4176,note_on,,48,0,4,,,,,,47,0,0
4224,note_on,,48,0,1,,,,,,64,0,0
4224,note_on,,0,0,1,,,,,,65,88,0
4224,note_on,,0,0,3,,,,,,53,72,0
4224,note_on,,48,0,4,,,,,,49,0,0
4224,note_on,,192,0,3,,,,,,55,0,0
4224,note_on,,0,0,4,,,,,,50,72,0
4272,note_on,,48,0,3,,,,,,53,0,0
4272,note_on,,0,0,3,,,,,,55,72,0
4272,note_on,,48,0,1,,,,,,65,0,0
4272,note_on,,0,0,1,,,,,,64,72,0
4320,note_on,,48,0,3,,,,,,55,0,0
4320,note_on,,0,0,3,,,,,,57,72,0
4320,note_on,,48,0,1,,,,,,64,0,0
4320,note_on,,0,0,1,,,,,,65,72,0
4368,note_on,,0,0,1,,,,,,62,72,0
4368,note_on,,48,0,1,,,,,,65,0,0
4368,note_on,,0,0,3,,,,,,59,72,0
4368,note_on,,48,0,3,,,,,,57,0,0
4416,note_on,,48,0,1,,,,,,62,0,0
4416,note_on,,0,0,1,,,,,,64,72,0
4416,note_on,,0,0,3,,,,,,60,72,0
4416,note_on,,48,0,3,,,,,,59,0,0
4416,note_on,,0,0,4,,,,,,48,72,0
4416,note_on,,192,0,4,,,,,,50,0,0
4464,note_on,,0,0,4,,,,,,50,72,0
4464,note_on,,48,0,4,,,,,,48,0,0
4464,note_on,,0,0,1,,,,,,66,72,0
4464,note_on,,48,0,1,,,,,,64,0,0
4512,note_on,,48,0,4,,,,,,50,0,0
4512,note_on,,0,0,4,,,,,,52,72,0
4512,note_on,,48,0,1,,,,,,66,0,0
4512,note_on,,0,0,1,,,,,,67,72,0
4560,note_on,,48,0,1,,,,,,67,0,0
4560,note_on,,0,0,1,,,,,,69,72,0
4560,note_on,,48,0,4,,,,,,52,0,0
4560,note_on,,0,0,4,,,,,,54,72,0
4608,note_on,,0,0,1,,,,,,70,72,0
4608,note_on,,0,0,3,,,,,,58,72,0
4608,note_on,,192,0,3,,,,,,60,0,0
4608,note_on,,0,0,4,,,,,,55,72,0
4608,note_on,,48,0,1,,,,,,69,0,0
4608,note_on,,48,0,4,,,,,,54,0,0
4656,note_on,,0,0,3,,,,,,60,72,0
4656,note_on,,48,0,3,,,,,,58,0,0
4656,note_on,,0,0,1,,,,,,69,72,0
4656,note_on,,48,0,1,,,,,,70,0,0
4704,note_on,,0,0,1,,,,,,70,72,0
4704,note_on,,48,0,1,,,,,,69,0,0
4704,note_on,,48,0,3,,,,,,60,0,0
4704,note_on,,0,0,3,,,,,,62,72,0
4752,note_on,,0,0,1,,,,,,67,72,0
4752,note_on,,48,0,1,,,,,,70,0,0
4752,note_on,,48,0,3,,,,,,62,0,0
4752,note_on,,0,0,3,,,,,,64,72,0
4800,note_on,,0,0,1,,,,,,69,72,0
4800,note_on,,192,0,4,,,,,,55,0,0
4800,note_on,,48,0,3,,,,,,64,0,0
4800,note_on,,0,0,3,,,,,,65,72,0
4800,note_on,,48,0,1,,,,,,67,0,0
4800,note_on,,0,0,4,,,,,,50,72,0
4848,note_on,,0,0,4,,,,,,52,72,0
4848,note_on,,48,0,4,,,,,,50,0,0
4896,note_on,,0,0,4,,,,,,53,72,0
4896,note_on,,96,0,1,,,,,,69,0,0
4896,note_on,,0,0,1,,,,,,74,72,0
4896,note_on,,48,0,4,,,,,,52,0,0
4944,note_on,,48,0,4,,,,,,53,0,0
4944,note_on,,0,0,4,,,,,,55,72,0
4992,note_on,,192,0,3,,,,,,65,0,0
4992,note_on,,48,0,4,,,,,,55,0,0
4992,note_on,,0,0,4,,,,,,57,72,0
4992,note_on,,96,0,1,,,,,,74,0,0
4992,note_on,,0,0,1,,,,,,74,72,0
4992,note_on,,0,0,3,,,,,,64,72,0
5040,note_on,,0,0,1,,,,,,72,72,0
5040,note_on,,48,0,1,,,,,,74,0,0
5088,note_on,,0,0,3,,,,,,65,72,0
5088,note_on,,96,0,3,,,,,,64,0,0
5088,note_on,,1440,0,2,,,,,,68,88,0
5088,note_on,,48,0,1,,,,,,72,0,0
5088,note_on,,0,0,1,,,,,,74,72,0
5136,note_on,,0,0,3,,,,,,62,72,0
5136,note_on,,48,0,3,,,,,,65,0,0
5136,note_on,,48,0,1,,,,,,74,0,0
5136,note_on,,0,0,1,,,,,,71,72,0
5184,note_on,,48,0,1,,,,,,71,0,0
5184,note_on,,96,0,2,,,,,,68,0,0
5184,note_on,,48,0,3,,,,,,62,0,0
5184,note_on,,0,0,3,,,,,,64,72,0
5184,note_on,,0,0,4,,,,,,57,72,0
5184,note_on,,192,0,4,,,,,,57,0,0
5184,note_on,,0,0,2,,,,,,69,88,0
5184,note_on,,0,0,1,,,,,,72,72,0
5232,note_on,,0,0,4,,,,,,53,72,0
5232,note_on,,48,0,4,,,,,,57,0,0
5232,note_on,,0,0,3,,,,,,57,72,0
5232,note_on,,48,0,3,,,,,,64,0,0
5280,note_on,,0,0,4,,,,,,55,72,0
5280,note_on,,48,0,4,,,,,,53,0,0
5280,note_on,,96,0,2,,,,,,69,0,0
5280,note_on,,0,0,3,,,,,,58,88,0
5280,note_on,,48,0,3,,,,,,57,0,0
5280,note_on,,0,0,1,,,,,,73,72,0
5280,note_on,,96,0,1,,,,,,72,0,0
5280,note_on,,0,0,2,,,,,,64,88,0
5328,note_on,,48,0,4,,,,,,55,0,0
5328,note_on,,0,0,4,,,,,,52,72,0
5376,note_on,,96,0,2,,,,,,64,0,0
5376,note_on,,0,0,3,,,,,,57,88,0
5376,note_on,,96,0,3,,,,,,58,0,0
5376,note_on,,0,0,1,,,,,,74,72,0
5376,note_on,,96,0,1,,,,,,73,0,0
5376,note_on,,48,0,4,,,,,,52,0,0
5376,note_on,,0,0,4,,,,,,53,72,0
5424,note_on,,0,0,4,,,,,,52,72,0
5424,note_on,,48,0,4,,,,,,53,0,0
5472,note_on,,96,0,1,,,,,,74,0,0
5472,note_on,,96,0,2,,,,,,70,88,0
5472,note_on,,0,0,3,,,,,,62,88,0
5472,note_on,,96,0,3,,,,,,57,0,0
5472,note_on,,48,0,4,,,,,,52,0,0
5472,note_on,,0,0,4,,,,,,50,72,0
5472,note_on,,0,0,1,,,,,,67,72,0
5520,note_on,,48,0,4,,,,,,50,0,0
5520,note_on,,0,0,4,,,,,,49,72,0
5568,note_on,,0,0,2,,,,,,69,88,0
5568,note_on,,96,0,2,,,,,,70,0,0
5568,note_on,,96,0,3,,,,,,62,0,0
5568,note_on,,48,0,4,,,,,,49,0,0
5568,note_on,,0,0,1,,,,,,65,72,0
5568,note_on,,96,0,1,,,,,,67,0,0
5568,note_on,,0,0,4,,,,,,50,72,0
5616,note_on,,0,0,4,,,,,,46,72,0
5616,note_on,,48,0,4,,,,,,50,0,0
5664,note_on,,48,0,4,,,,,,46,0,0
5664,note_on,,96,0,1,,,,,,65,0,0
5664,note_on,,0,0,1,,,,,,69,72,0
5664,note_on,,0,0,4,,,,,,48,72,0
5664,note_on,,96,0,3,,,,,,54,88,0
5664,note_on,,96,0,2,,,,,,69,0,0
5664,note_on,,0,0,2,,,,,,74,88,0
5712,note_on,,48,0,4,,,,,,48,0,0
5712,note_on,,0,0,4,,,,,,45,72,0
5760,note_on,,48,0,4,,,,,,45,0,0
5760,note_on,,0,0,4,,,,,,47,72,0
5760,note_on,,96,0,3,,,,,,54,0,0
5760,note_on,,0,0,3,,,,,,55,88,0
5760,note_on,,0,0,2,,,,,,67,88,0
5760,note_on,,96,0,2,,,,,,74,0,0
5760,note_on,,0,0,1,,,,,,74,72,0
5760,note_on,,96,0,1,,,,,,69,0,0
5808,note_on,,48,0,2,,,,,,67,0,0
5808,note_on,,0,0,2,,,,,,69,88,0
5808,note_on,,48,0,4,,,,,,47,0,0
5808,note_on,,0,0,4,,,,,,49,72,0
5856,note_on,,48,0,4,,,,,,49,0,0
5856,note_on,,0,0,4,,,,,,50,72,0
5856,note_on,,96,0,3,,,,,,55,0,0
5856,note_on,,0,0,2,,,,,,71,88,0
5856,note_on,,48,0,2,,,,,,69,0,0
5856,note_on,,0,0,3,,,,,,50,88,0
5904,note_on,,144,0,1,,,,,,74,0,0
5904,note_on,,0,0,1,,,,,,76,72,0
5904,note_on,,0,0,2,,,,,,73,88,0
5904,note_on,,48,0,2,,,,,,71,0,0
5952,note_on,,0,0,2,,,,,,74,88,0
5952,note_on,,0,0,3,,,,,,57,88,0
5952,note_on,,96,0,3,,,,,,50,0,0
5952,note_on,,0,0,1,,,,,,77,72,0
5952,note_on,,48,0,1,,,,,,76,0,0
5952,note_on,,48,0,2,,,,,,73,0,0
6000,note_on,,48,0,1,,,,,,77,0,0
6000,note_on,,48,0,2,,,,,,74,0,0
6000,note_on,,0,0,2,,,,,,76,88,0
6000,note_on,,0,0,1,,,,,,79,72,0
6000,note_on,,48,0,3,,,,,,57,0,0
6000,note_on,,0,0,3,,,,,,55,88,0
6048,note_on,,0,0,1,,,,,,81,72,0
6048,note_on,,0,0,3,,,,,,53,88,0
6048,note_on,,48,0,3,,,,,,55,0,0
6048,note_on,,48,0,2,,,,,,76,0,0
6048,note_on,,0,0,2,,,,,,77,88,0
6048,note_on,,48,0,1,,,,,,79,0,0
6048,note_on,,192,0,4,,,,,,50,0,0
6048,note_on,,0,0,4,,,,,,41,72,0
6096,note_on,,48,0,3,,,,,,53,0,0
6096,note_on,,0,0,3,,,,,,52,88,0
6144,note_on,,96,0,1,,,,,,81,0,0
6144,note_on,,0,0,3,,,,,,50,88,0
6144,note_on,,48,0,3,,,,,,52,0,0
6144,note_on,,96,0,2,,,,,,77,0,0
6144,note_on,,0,0,2,,,,,,77,88,0
6144,note_on,,0,0,4,,,,,,43,72,0
6144,note_on,,96,0,4,,,,,,41,0,0
6144,note_on,,0,0,1,,,,,,81,72,0
6192,note_on,,0,0,2,,,,,,76,88,0
6192,note_on,,0,0,3,,,,,,48,88,0
6192,note_on,,48,0,3,,,,,,50,0,0
6192,note_on,,48,0,2,,,,,,77,0,0
6240,note_on,,0,0,3,,,,,,46,88,0
6240,note_on,,96,0,1,,,,,,81,0,0
6240,note_on,,48,0,2,,,,,,76,0,0
6240,note_on,,0,0,1,,,,,,82,72,0
6240,note_on,,48,0,3,,,,,,48,0,0
6240,note_on,,0,0,2,,,,,,74,88,0
6288,note_on,,0,0,2,,,,,,72,88,0
6288,note_on,,0,0,1,,,,,,81,72,0
6288,note_on,,48,0,1,,,,,,82,0,0
6288,note_on,,48,0,2,,,,,,74,0,0
6336,note_on,,48,0,2,,,,,,72,0,0
6336,note_on,,48,0,1,,,,,,81,0,0
6336,note_on,,0,0,1,,,,,,79,72,0
6336,note_on,,0,0,2,,,,,,70,72,0
6384,note_on,,48,0,1,,,,,,79,0,0
6384,note_on,,0,0,1,,,,,,77,72,0
6384,note_on,,0,0,2,,,,,,69,72,0
6384,note_on,,144,0,3,,,,,,46,0,0
6384,note_on,,0,0,3,,,,,,48,88,0
6384,note_on,,48,0,2,,,,,,70,0,0
6432,note_on,,0,0,3,,,,,,50,88,0
6432,note_on,,48,0,1,,,,,,77,0,0
6432,note_on,,0,0,1,,,,,,79,72,0
6432,note_on,,48,0,3,,,,,,48,0,0
6432,note_on,,0,0,4,,,,,,41,72,0
6432,note_on,,48,0,2,,,,,,69,0,0
6432,note_on,,0,0,2,,,,,,70,72,0
6432,note_on,,288,0,4,,,,,,43,0,0
6480,note_on,,0,0,4,,,,,,43,72,0
6480,note_on,,48,0,4,,,,,,41,0,0
6480,note_on,,0,0,3,,,,,,52,88,0
6480,note_on,,48,0,3,,,,,,50,0,0
6528,note_on,,96,0,1,,,,,,79,0,0
6528,note_on,,0,0,4,,,,,,45,72,0
6528,note_on,,48,0,3,,,,,,52,0,0
6528,note_on,,96,0,2,,,,,,70,0,0
6528,note_on,,0,0,2,,,,,,70,72,0
6528,note_on,,0,0,3,,,,,,53,88,0
6528,note_on,,48,0,4,,,,,,43,0,0
6528,note_on,,0,0,1,,,,,,72,72,0
6576,note_on,,48,0,3,,,,,,53,0,0
6576,note_on,,0,0,3,,,,,,55,72,0
6624,note_on,,0,0,3,,,,,,53,72,0
6624,note_on,,0,0,2,,,,,,69,72,0
6624,note_on,,96,0,2,,,,,,70,0,0
6624,note_on,,48,0,3,,,,,,55,0,0
6672,note_on,,0,0,2,,,,,,67,72,0
6672,note_on,,48,0,2,,,,,,69,0,0
6720,note_on,,0,0,2,,,,,,65,72,0
6720,note_on,,48,0,2,,,,,,67,0,0
6768,note_on,,48,0,2,,,,,,65,0,0
6768,note_on,,0,0,2,,,,,,67,72,0
6816,note_on,,0,0,3,,,,,,55,72,0
6816,note_on,,192,0,3,,,,,,53,0,0
6816,note_on,,0,0,2,,,,,,65,72,0
6816,note_on,,48,0,2,,,,,,67,0,0
6816,note_on,,288,0,4,,,,,,45,0,0
6816,note_on,,0,0,4,,,,,,46,72,0
6864,note_on,,48,0,3,,,,,,55,0,0
6864,note_on,,48,0,4,,,,,,46,0,0
6864,note_on,,0,0,4,,,,,,48,72,0
6864,note_on,,48,0,2,,,,,,65,0,0
6864,note_on,,0,0,2,,,,,,63,72,0
6864,note_on,,0,0,3,,,,,,57,72,0
6912,note_on,,48,0,4,,,,,,48,0,0
6912,note_on,,0,0,4,,,,,,50,72,0
6912,note_on,,384,0,1,,,,,,72,0,0
6912,note_on,,0,0,3,,,,,,58,72,0
6912,note_on,,48,0,2,,,,,,63,0,0
6912,note_on,,0,0,2,,,,,,62,72,0
6912,note_on,,0,0,1,,,,,,72,72,0
6912,note_on,,48,0,3,,,,,,57,0,0
6960,note_on,,48,0,1,,,,,,72,0,0
6960,note_on,,0,0,1,,,,,,66,72,0
7008,note_on,,48,0,1,,,,,,66,0,0
7008,note_on,,0,0,1,,,,,,67,72,0
7008,note_on,,0,0,4,,,,,,52,72,0
7008,note_on,,96,0,4,,,,,,50,0,0
7056,note_on,,0,0,4,,,,,,54,72,0
7056,note_on,,48,0,4,,,,,,52,0,0
7056,note_on,,48,0,1,,,,,,67,0,0
7056,note_on,,0,0,1,,,,,,69,72,0
7104,note_on,,192,0,3,,,,,,58,0,0
7104,note_on,,48,0,1,,,,,,69,0,0
7104,note_on,,0,0,1,,,,,,70,72,0
7104,note_on,,48,0,4,,,,,,54,0,0
7104,note_on,,0,0,3,,,,,,58,72,0
7104,note_on,,0,0,4,,,,,,55,72,0
7152,note_on,,48,0,3,,,,,,58,0,0
7152,note_on,,0,0,3,,,,,,57,72,0
7152,note_on,,48,0,4,,,,,,55,0,0
7152,note_on,,0,0,4,,,,,,53,72,0
7200,note_on,,0,0,3,,,,,,55,72,0
7200,note_on,,48,0,3,,,,,,57,0,0
7200,note_on,,48,0,4,,,,,,53,0,0
7200,note_on,,288,0,2,,,,,,62,0,0
7200,note_on,,0,0,4,,,,,,52,72,0
7200,note_on,,0,0,2,,,,,,64,72,0
7248,note_on,,48,0,2,,,,,,64,0,0
7248,note_on,,0,0,4,,,,,,50,72,0
7248,note_on,,48,0,4,,,,,,52,0,0
7248,note_on,,48,0,3,,,,,,55,0,0
7248,note_on,,0,0,3,,,,,,53,72,0
7248,note_on,,0,0,2,,,,,,65,72,0
7296,note_on,,0,0,4,,,,,,48,72,0
7296,note_on,,48,0,4,,,,,,50,0,0
7296,note_on,,0,0,1,,,,,,70,72,0
7296,note_on,,0,0,3,,,,,,52,72,0
7296,note_on,,48,0,3,,,,,,53,0,0
7296,note_on,,0,0,2,,,,,,67,72,0
7296,note_on,,48,0,2,,,,,,65,0,0
