tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,channel,data,port,tempo,program,control,value,note,velocity
72,note_on,0,0,0,,,,,0,,,,,,,82,96
72,note_off,0,0,0,,,,,1,,,,,,,77,0
72,note_on,0,0,0,,,,,1,,,,,,,79,96
72,note_off,0,0,0,,,,,2,,,,,,,81,0
72,note_on,0,0,0,,,,,2,,,,,,,82,96
72,note_off,0,0,0,,,,,3,,,,,,,77,0
72,note_on,0,0,0,,,,,3,,,,,,,79,96
90,note_off,18,0,0,,,,,4,,,,,,,62,0
90,note_off,0,0,0,,,,,5,,,,,,,50,0
90,note_off,0,0,0,,,,,6,,,,,,,38,0
90,note_off,0,0,0,,,,,7,,,,,,,74,0
90,note_off,0,0,0,,,,,7,,,,,,,69,0
90,note_off,0,0,0,,,,,7,,,,,,,65,0
90,note_off,0,0,0,,,,,8,,,,,,,50,0
93,note_off,3,0,0,,,,,0,,,,,,,82,0
93,note_off,0,0,0,,,,,1,,,,,,,79,0
93,note_off,0,0,0,,,,,2,,,,,,,82,0
93,note_off,0,0,0,,,,,3,,,,,,,79,0
96,note_on,3,0,0,,,,,0,,,,,,,81,96
96,note_on,0,0,0,,,,,1,,,,,,,77,96
96,note_on,0,0,0,,,,,2,,,,,,,81,96
96,note_on,0,0,0,,,,,3,,,,,,,77,96
96,note_on,0,0,0,,,,,4,,,,,,,65,96
96,note_on,0,0,0,,,,,5,,,,,,,62,96
96,note_on,0,0,0,,,,,6,,,,,,,50,96
96,note_on,0,0,0,,,,,7,,,,,,,74,96
96,note_on,0,0,0,,,,,7,,,,,,,69,96
96,note_on,0,0,0,,,,,7,,,,,,,65,96
96,note_on,0,0,0,,,,,8,,,,,,,62,96
120,note_off,24,0,0,,,,,0,,,,,,,81,0
120,note_on,0,0,0,,,,,0,,,,,,,82,96
120,note_off,0,0,0,,,,,1,,,,,,,77,0
120,note_on,0,0,0,,,,,1,,,,,,,79,96
120,note_off,0,0,0,,,,,2,,,,,,,81,0
120,note_on,0,0,0,,,,,2,,,,,,,82,96
120,note_off,0,0,0,,,,,3,,,,,,,77,0
120,note_on,0,0,0,,,,,3,,,,,,,79,96
138,note_off,18,0,0,,,,,4,,,,,,,65,0
138,note_off,0,0,0,,,,,7,,,,,,,74,0
138,note_off,0,0,0,,,,,7,,,,,,,69,0
138,note_off,0,0,0,,,,,7,,,,,,,65,0
141,note_off,3,0,0,,,,,0,,,,,,,82,0
141,note_off,0,0,0,,,,,1,,,,,,,79,0
141,note_off,0,0,0,,,,,2,,,,,,,82,0
141,note_off,0,0,0,,,,,3,,,,,,,79,0
144,note_on,3,0,0,,,,,0,,,,,,,79,96
144,note_on,0,0,0,,,,,1,,,,,,,76,96
144,note_on,0,0,0,,,,,2,,,,,,,79,96
144,note_on,0,0,0,,,,,3,,,,,,,76,96
144,note_on,0,0,0,,,,,4,,,,,,,70,96
144,note_on,0,0,0,,,,,7,,,,,,,76,96
144,note_on,0,0,0,,,,,7,,,,,,,70,96
144,note_on,0,0,0,,,,,7,,,,,,,67,96
168,note_off,24,0,0,,,,,0,,,,,,,79,0
168,note_on,0,0,0,,,,,0,,,,,,,77,96
168,note_off,0,0,0,,,,,1,,,,,,,76,0
168,note_on,0,0,0,,,,,1,,,,,,,74,96
168,note_off,0,0,0,,,,,2,,,,,,,79,0
168,note_on,0,0,0,,,,,2,,,,,,,77,96
168,note_off,0,0,0,,,,,3,,,,,,,76,0
168,note_on,0,0,0,,,,,3,,,,,,,74,96
180,note_off,12,0,0,,,,,5,,,,,,,62,0
180,note_off,0,0,0,,,,,6,,,,,,,50,0
180,note_off,0,0,0,,,,,8,,,,,,,62,0
186,note_off,6,0,0,,,,,4,,,,,,,70,0
186,note_off,0,0,0,,,,,7,,,,,,,76,0
186,note_off,0,0,0,,,,,7,,,,,,,70,0
186,note_off,0,0,0,,,,,7,,,,,,,67,0
189,note_off,3,0,0,,,,,0,,,,,,,77,0
189,note_off,0,0,0,,,,,1,,,,,,,74,0
189,note_off,0,0,0,,,,,2,,,,,,,77,0
189,note_off,0,0,0,,,,,3,,,,,,,74,0
192,note_on,3,0,0,,,,,0,,,,,,,79,96
192,note_on,0,0,0,,,,,1,,,,,,,76,96
192,note_on,0,0,0,,,,,2,,,,,,,79,96
192,note_on,0,0,0,,,,,3,,,,,,,76,96
192,note_on,0,0,0,,,,,4,,,,,,,64,96
192,note_on,0,0,0,,,,,5,,,,,,,61,96
192,note_on,0,0,0,,,,,6,,,,,,,49,96
192,note_on,0,0,0,,,,,7,,,,,,,77,96
192,note_on,0,0,0,,,,,7,,,,,,,69,96
192,note_on,0,0,0,,,,,7,,,,,,,64,96
192,note_on,0,0,0,,,,,8,,,,,,,61,96
198,note_off,6,0,0,,,,,7,,,,,,,77,0
198,note_on,0,0,0,,,,,7,,,,,,,76,96
204,note_off,6,0,0,,,,,7,,,,,,,76,0
204,note_on,0,0,0,,,,,7,,,,,,,77,96
210,note_off,6,0,0,,,,,7,,,,,,,77,0
210,note_on,0,0,0,,,,,7,,,,,,,76,96
216,note_off,6,0,0,,,,,0,,,,,,,79,0
216,note_on,0,0,0,,,,,0,,,,,,,82,96
216,note_off,0,0,0,,,,,1,,,,,,,76,0
216,note_on,0,0,0,,,,,1,,,,,,,79,96
216,note_off,0,0,0,,,,,2,,,,,,,79,0
216,note_on,0,0,0,,,,,2,,,,,,,82,96
216,note_off,0,0,0,,,,,3,,,,,,,76,0
216,note_on,0,0,0,,,,,3,,,,,,,79,96
216,note_off,0,0,0,,,,,7,,,,,,,76,0
216,note_on,0,0,0,,,,,7,,,,,,,77,96
222,note_off,6,0,0,,,,,7,,,,,,,77,0
222,note_on,0,0,0,,,,,7,,,,,,,76,96
228,note_off,6,0,0,,,,,7,,,,,,,76,0
228,note_on,0,0,0,,,,,7,,,,,,,77,96
234,note_off,6,0,0,,,,,4,,,,,,,64,0
234,note_off,0,0,0,,,,,7,,,,,,,77,0
234,note_on,0,0,0,,,,,7,,,,,,,76,96
237,note_off,3,0,0,,,,,0,,,,,,,82,0
237,note_off,0,0,0,,,,,1,,,,,,,79,0
237,note_off,0,0,0,,,,,2,,,,,,,82,0
237,note_off,0,0,0,,,,,3,,,,,,,79,0
240,note_on,3,0,0,,,,,0,,,,,,,81,96
240,note_on,0,0,0,,,,,1,,,,,,,77,96
240,note_on,0,0,0,,,,,2,,,,,,,81,96
240,note_on,0,0,0,,,,,3,,,,,,,77,96
240,note_on,0,0,0,,,,,4,,,,,,,69,96
240,note_off,0,0,0,,,,,7,,,,,,,76,0
240,note_on,0,0,0,,,,,7,,,,,,,77,96
246,note_off,6,0,0,,,,,7,,,,,,,77,0
246,note_on,0,0,0,,,,,7,,,,,,,76,96
252,note_off,6,0,0,,,,,7,,,,,,,76,0
252,note_on,0,0,0,,,,,7,,,,,,,77,96
258,note_off,6,0,0,,,,,7,,,,,,,77,0
258,note_on,0,0,0,,,,,7,,,,,,,76,96
264,note_off,6,0,0,,,,,0,,,,,,,81,0
264,note_on,0,0,0,,,,,0,,,,,,,79,96
264,note_off,0,0,0,,,,,1,,,,,,,77,0
264,note_on,0,0,0,,,,,1,,,,,,,76,96
264,note_off,0,0,0,,,,,2,,,,,,,81,0
264,note_on,0,0,0,,,,,2,,,,,,,79,96
264,note_off,0,0,0,,,,,3,,,,,,,77,0
264,note_on,0,0,0,,,,,3,,,,,,,76,96
264,note_off,0,0,0,,,,,7,,,,,,,76,0
264,note_on,0,0,0,,,,,7,,,,,,,77,96
270,note_off,6,0,0,,,,,7,,,,,,,77,0
270,note_on,0,0,0,,,,,7,,,,,,,76,96
276,note_off,6,0,0,,,,,5,,,,,,,61,0
276,note_off,0,0,0,,,,,6,,,,,,,49,0
276,note_off,0,0,0,,,,,7,,,,,,,69,0
276,note_off,0,0,0,,,,,7,,,,,,,64,0
276,note_off,0,0,0,,,,,8,,,,,,,61,0
282,note_off,6,0,0,,,,,4,,,,,,,69,0
285,note_off,3,0,0,,,,,0,,,,,,,79,0
285,note_off,0,0,0,,,,,1,,,,,,,76,0
285,note_off,0,0,0,,,,,2,,,,,,,79,0
285,note_off,0,0,0,,,,,3,,,,,,,76,0
286,note_off,1,0,0,,,,,7,,,,,,,76,0
288,note_on,2,0,0,,,,,0,,,,,,,77,96
288,note_on,0,0,0,,,,,1,,,,,,,74,96
288,note_on,0,0,0,,,,,2,,,,,,,77,96
288,note_on,0,0,0,,,,,3,,,,,,,74,96
288,note_on,0,0,0,,,,,4,,,,,,,69,96
288,note_on,0,0,0,,,,,5,,,,,,,62,96
288,note_on,0,0,0,,,,,6,,,,,,,50,96
288,note_on,0,0,0,,,,,7,,,,,,,77,96
288,note_on,0,0,0,,,,,7,,,,,,,74,96
288,note_on,0,0,0,,,,,7,,,,,,,69,96
288,note_on,0,0,0,,,,,8,,,,,,,62,96
330,note_off,42,0,0,,,,,0,,,,,,,77,0
330,note_off,0,0,0,,,,,1,,,,,,,74,0
330,note_off,0,0,0,,,,,2,,,,,,,77,0
330,note_off,0,0,0,,,,,3,,,,,,,74,0
330,note_off,0,0,0,,,,,4,,,,,,,69,0
330,note_off,0,0,0,,,,,5,,,,,,,62,0
330,note_off,0,0,0,,,,,6,,,,,,,50,0
330,note_off,0,0,0,,,,,7,,,,,,,77,0
330,note_off,0,0,0,,,,,7,,,,,,,74,0
330,note_off,0,0,0,,,,,7,,,,,,,69,0
330,note_off,0,0,0,,,,,8,,,,,,,62,0
336,note_on,6,0,0,,,,,7,,,,,,,81,80
336,note_on,0,0,0,,,,,7,,,,,,,77,80
336,note_on,0,0,0,,,,,8,,,,,,,62,80
357,note_off,21,0,0,,,,,7,,,,,,,81,0
357,note_off,0,0,0,,,,,7,,,,,,,77,0
360,note_on,3,0,0,,,,,7,,,,,,,82,80
360,note_on,0,0,0,,,,,7,,,,,,,79,80
378,note_off,18,0,0,,,,,8,,,,,,,62,0
381,note_off,3,0,0,,,,,7,,,,,,,82,0
381,note_off,0,0,0,,,,,7,,,,,,,79,0
384,note_on,3,0,0,,,,,7,,,,,,,81,80
384,note_on,0,0,0,,,,,7,,,,,,,77,80
384,note_on,0,0,0,,,,,8,,,,,,,74,80
405,note_off,21,0,0,,,,,7,,,,,,,81,0
405,note_off,0,0,0,,,,,7,,,,,,,77,0
408,note_on,3,0,0,,,,,7,,,,,,,82,80
408,note_on,0,0,0,,,,,7,,,,,,,79,80
429,note_off,21,0,0,,,,,7,,,,,,,82,0
429,note_off,0,0,0,,,,,7,,,,,,,79,0
432,note_on,3,0,0,,,,,7,,,,,,,79,80
432,note_on,0,0,0,,,,,7,,,,,,,76,80
453,note_off,21,0,0,,,,,7,,,,,,,79,0
456,note_on,3,0,0,,,,,7,,,,,,,77,80
468,note_off,12,0,0,,,,,8,,,,,,,74,0
477,note_off,9,0,0,,,,,7,,,,,,,77,0
480,note_on,3,0,0,,,,,7,,,,,,,79,80
480,note_on,0,0,0,,,,,8,,,,,,,73,80
486,note_off,6,0,0,,,,,8,,,,,,,73,0
486,note_on,0,0,0,,,,,8,,,,,,,74,80
492,note_off,6,0,0,,,,,8,,,,,,,74,0
492,note_on,0,0,0,,,,,8,,,,,,,73,80
495,note_off,3,0,0,,,,,7,,,,,,,76,0
498,note_off,3,0,0,,,,,8,,,,,,,73,0
498,note_on,0,0,0,,,,,8,,,,,,,74,80
501,note_off,3,0,0,,,,,7,,,,,,,79,0
504,note_on,3,0,0,,,,,7,,,,,,,82,80
504,note_on,0,0,0,,,,,7,,,,,,,79,80
504,note_off,0,0,0,,,,,8,,,,,,,74,0
504,note_on,0,0,0,,,,,8,,,,,,,73,80
510,note_off,6,0,0,,,,,8,,,,,,,73,0
510,note_on,0,0,0,,,,,8,,,,,,,74,80
516,note_off,6,0,0,,,,,8,,,,,,,74,0
516,note_on,0,0,0,,,,,8,,,,,,,73,80
522,note_off,6,0,0,,,,,8,,,,,,,73,0
522,note_on,0,0,0,,,,,8,,,,,,,74,80
525,note_off,3,0,0,,,,,7,,,,,,,82,0
525,note_off,0,0,0,,,,,7,,,,,,,79,0
528,note_on,3,0,0,,,,,7,,,,,,,81,80
528,note_on,0,0,0,,,,,7,,,,,,,77,80
528,note_off,0,0,0,,,,,8,,,,,,,74,0
528,note_on,0,0,0,,,,,8,,,,,,,73,80
534,note_off,6,0,0,,,,,8,,,,,,,73,0
534,note_on,0,0,0,,,,,8,,,,,,,74,80
540,note_off,6,0,0,,,,,8,,,,,,,74,0
540,note_on,0,0,0,,,,,8,,,,,,,73,80
546,note_off,6,0,0,,,,,8,,,,,,,73,0
546,note_on,0,0,0,,,,,8,,,,,,,74,80
549,note_off,3,0,0,,,,,7,,,,,,,81,0
549,note_off,0,0,0,,,,,7,,,,,,,77,0
552,note_on,3,0,0,,,,,7,,,,,,,79,80
552,note_on,0,0,0,,,,,7,,,,,,,76,80
552,note_off,0,0,0,,,,,8,,,,,,,74,0
552,note_on,0,0,0,,,,,8,,,,,,,73,80
573,note_off,21,0,0,,,,,7,,,,,,,79,0
573,note_off,0,0,0,,,,,7,,,,,,,76,0
573,note_off,0,0,0,,,,,8,,,,,,,73,0
576,note_on,3,0,0,,,,,7,,,,,,,77,80
576,note_on,0,0,0,,,,,7,,,,,,,74,80
576,note_on,0,0,0,,,,,8,,,,,,,74,80
618,note_off,42,0,0,,,,,7,,,,,,,77,0
618,note_off,0,0,0,,,,,7,,,,,,,74,0
618,note_off,0,0,0,,,,,8,,,,,,,74,0
624,note_on,6,0,0,,,,,0,,,,,,,77,96
624,note_on,0,0,0,,,,,1,,,,,,,69,96
624,note_on,0,0,0,,,,,2,,,,,,,77,96
624,note_on,0,0,0,,,,,3,,,,,,,69,96
624,note_on,0,0,0,,,,,4,,,,,,,62,96
624,note_on,0,0,0,,,,,5,,,,,,,62,96
624,note_on,0,0,0,,,,,6,,,,,,,50,96
624,note_on,0,0,0,,,,,7,,,,,,,77,96
624,note_on,0,0,0,,,,,7,,,,,,,69,96
624,note_on,0,0,0,,,,,7,,,,,,,74,96
624,note_on,0,0,0,,,,,8,,,,,,,62,96
645,note_off,21,0,0,,,,,7,,,,,,,77,0
645,note_off,0,0,0,,,,,7,,,,,,,69,0
648,note_off,3,0,0,,,,,0,,,,,,,77,0
648,note_on,0,0,0,,,,,0,,,,,,,79,96
648,note_off,0,0,0,,,,,1,,,,,,,69,0
648,note_on,0,0,0,,,,,1,,,,,,,70,96
648,note_off,0,0,0,,,,,2,,,,,,,77,0
648,note_on,0,0,0,,,,,2,,,,,,,79,96
648,note_off,0,0,0,,,,,3,,,,,,,69,0
648,note_on,0,0,0,,,,,3,,,,,,,70,96
648,note_on,0,0,0,,,,,7,,,,,,,76,96
648,note_on,0,0,0,,,,,7,,,,,,,67,96
666,note_off,18,0,0,,,,,4,,,,,,,62,0
666,note_off,0,0,0,,,,,5,,,,,,,62,0
666,note_off,0,0,0,,,,,6,,,,,,,50,0
666,note_off,0,0,0,,,,,7,,,,,,,74,0
666,note_off,0,0,0,,,,,8,,,,,,,62,0
669,note_off,3,0,0,,,,,0,,,,,,,79,0
669,note_off,0,0,0,,,,,1,,,,,,,70,0
669,note_off,0,0,0,,,,,2,,,,,,,79,0
669,note_off,0,0,0,,,,,3,,,,,,,70,0
669,note_off,0,0,0,,,,,7,,,,,,,76,0
669,note_off,0,0,0,,,,,7,,,,,,,67,0
672,note_on,3,0,0,,,,,0,,,,,,,77,96
672,note_on,0,0,0,,,,,1,,,,,,,69,96
672,note_on,0,0,0,,,,,2,,,,,,,77,96
672,note_on,0,0,0,,,,,3,,,,,,,69,96
672,note_on,0,0,0,,,,,4,,,,,,,65,96
672,note_on,0,0,0,,,,,5,,,,,,,50,96
672,note_on,0,0,0,,,,,6,,,,,,,38,96
672,note_on,0,0,0,,,,,7,,,,,,,74,96
672,note_on,0,0,0,,,,,7,,,,,,,69,96
672,note_on,0,0,0,,,,,7,,,,,,,65,96
672,note_on,0,0,0,,,,,8,,,,,,,50,96
696,note_off,24,0,0,,,,,0,,,,,,,77,0
696,note_on,0,0,0,,,,,0,,,,,,,79,96
696,note_off,0,0,0,,,,,1,,,,,,,69,0
696,note_on,0,0,0,,,,,1,,,,,,,70,96
696,note_off,0,0,0,,,,,2,,,,,,,77,0
696,note_on,0,0,0,,,,,2,,,,,,,79,96
696,note_off,0,0,0,,,,,3,,,,,,,69,0
696,note_on,0,0,0,,,,,3,,,,,,,70,96
714,note_off,18,0,0,,,,,4,,,,,,,65,0
714,note_off,0,0,0,,,,,5,,,,,,,50,0
714,note_off,0,0,0,,,,,6,,,,,,,38,0
714,note_off,0,0,0,,,,,7,,,,,,,74,0
714,note_off,0,0,0,,,,,7,,,,,,,69,0
714,note_off,0,0,0,,,,,7,,,,,,,65,0
714,note_off,0,0,0,,,,,8,,,,,,,50,0
717,note_off,3,0,0,,,,,0,,,,,,,79,0
717,note_off,0,0,0,,,,,1,,,,,,,70,0
717,note_off,0,0,0,,,,,2,,,,,,,79,0
717,note_off,0,0,0,,,,,3,,,,,,,70,0
720,note_on,3,0,0,,,,,0,,,,,,,76,96
720,note_on,0,0,0,,,,,1,,,,,,,67,96
720,note_on,0,0,0,,,,,2,,,,,,,76,96
720,note_on,0,0,0,,,,,3,,,,,,,67,96
720,note_on,0,0,0,,,,,4,,,,,,,70,96
720,note_on,0,0,0,,,,,5,,,,,,,55,96
720,note_on,0,0,0,,,,,6,,,,,,,43,96
720,note_on,0,0,0,,,,,7,,,,,,,74,96
720,note_on,0,0,0,,,,,7,,,,,,,70,96
720,note_on,0,0,0,,,,,7,,,,,,,67,96
720,note_on,0,0,0,,,,,8,,,,,,,55,96
744,note_off,24,0,0,,,,,0,,,,,,,76,0
744,note_on,0,0,0,,,,,0,,,,,,,74,96
744,note_off,0,0,0,,,,,1,,,,,,,67,0
744,note_on,0,0,0,,,,,1,,,,,,,65,96
744,note_off,0,0,0,,,,,2,,,,,,,76,0
744,note_on,0,0,0,,,,,2,,,,,,,74,96
744,note_off,0,0,0,,,,,3,,,,,,,67,0
744,note_on,0,0,0,,,,,3,,,,,,,65,96
762,note_off,18,0,0,,,,,4,,,,,,,70,0
762,note_off,0,0,0,,,,,5,,,,,,,55,0
762,note_off,0,0,0,,,,,6,,,,,,,43,0
762,note_off,0,0,0,,,,,7,,,,,,,74,0
762,note_off,0,0,0,,,,,7,,,,,,,70,0
762,note_off,0,0,0,,,,,7,,,,,,,67,0
762,note_off,0,0,0,,,,,8,,,,,,,55,0
765,note_off,3,0,0,,,,,0,,,,,,,74,0
765,note_off,0,0,0,,,,,1,,,,,,,65,0
765,note_off,0,0,0,,,,,2,,,,,,,74,0
765,note_off,0,0,0,,,,,3,,,,,,,65,0
768,note_on,3,0,0,,,,,0,,,,,,,76,96
768,note_on,0,0,0,,,,,1,,,,,,,67,96
768,note_on,0,0,0,,,,,2,,,,,,,76,96
768,note_on,0,0,0,,,,,3,,,,,,,67,96
768,note_on,0,0,0,,,,,4,,,,,,,61,96
768,note_on,0,0,0,,,,,5,,,,,,,58,96
768,note_on,0,0,0,,,,,6,,,,,,,46,96
768,note_on,0,0,0,,,,,7,,,,,,,73,96
768,note_on,0,0,0,,,,,7,,,,,,,67,96
768,note_on,0,0,0,,,,,7,,,,,,,64,96
768,note_on,0,0,0,,,,,8,,,,,,,58,96
789,note_off,21,0,0,,,,,8,,,,,,,58,0
792,note_off,3,0,0,,,,,0,,,,,,,76,0
792,note_on,0,0,0,,,,,0,,,,,,,77,96
792,note_off,0,0,0,,,,,1,,,,,,,67,0
792,note_on,0,0,0,,,,,1,,,,,,,69,96
792,note_off,0,0,0,,,,,2,,,,,,,76,0
792,note_on,0,0,0,,,,,2,,,,,,,77,96
792,note_off,0,0,0,,,,,3,,,,,,,67,0
792,note_on,0,0,0,,,,,3,,,,,,,69,96
792,note_off,0,0,0,,,,,5,,,,,,,58,0
792,note_on,0,0,0,,,,,5,,,,,,,57,96
792,note_off,0,0,0,,,,,6,,,,,,,46,0
792,note_on,0,0,0,,,,,6,,,,,,,45,96
792,note_on,0,0,0,,,,,8,,,,,,,57,96
810,note_off,18,0,0,,,,,4,,,,,,,61,0
810,note_off,0,0,0,,,,,7,,,,,,,73,0
810,note_off,0,0,0,,,,,7,,,,,,,67,0
810,note_off,0,0,0,,,,,7,,,,,,,64,0
813,note_off,3,0,0,,,,,0,,,,,,,77,0
813,note_off,0,0,0,,,,,1,,,,,,,69,0
813,note_off,0,0,0,,,,,2,,,,,,,77,0
813,note_off,0,0,0,,,,,3,,,,,,,69,0
813,note_off,0,0,0,,,,,5,,,,,,,57,0
813,note_off,0,0,0,,,,,6,,,,,,,45,0
813,note_off,0,0,0,,,,,8,,,,,,,57,0
816,note_on,3,0,0,,,,,0,,,,,,,74,96
816,note_on,0,0,0,,,,,1,,,,,,,65,96
816,note_on,0,0,0,,,,,2,,,,,,,74,96
816,note_on,0,0,0,,,,,3,,,,,,,65,96
816,note_on,0,0,0,,,,,4,,,,,,,62,96
816,note_on,0,0,0,,,,,5,,,,,,,58,96
816,note_on,0,0,0,,,,,6,,,,,,,46,96
816,note_on,0,0,0,,,,,7,,,,,,,79,96
816,note_on,0,0,0,,,,,7,,,,,,,74,96
816,note_on,0,0,0,,,,,7,,,,,,,67,96
816,note_on,0,0,0,,,,,7,,,,,,,62,96
816,note_on,0,0,0,,,,,8,,,,,,,58,96
840,note_off,24,0,0,,,,,0,,,,,,,74,0
840,note_on,0,0,0,,,,,0,,,,,,,76,96
840,note_off,0,0,0,,,,,1,,,,,,,65,0
840,note_on,0,0,0,,,,,1,,,,,,,67,96
840,note_off,0,0,0,,,,,2,,,,,,,74,0
840,note_on,0,0,0,,,,,2,,,,,,,76,96
840,note_off,0,0,0,,,,,3,,,,,,,65,0
840,note_on,0,0,0,,,,,3,,,,,,,67,96
858,note_off,18,0,0,,,,,4,,,,,,,62,0
858,note_off,0,0,0,,,,,5,,,,,,,58,0
858,note_off,0,0,0,,,,,6,,,,,,,46,0
858,note_off,0,0,0,,,,,7,,,,,,,79,0
858,note_off,0,0,0,,,,,7,,,,,,,74,0
858,note_off,0,0,0,,,,,7,,,,,,,67,0
858,note_off,0,0,0,,,,,7,,,,,,,62,0
858,note_off,0,0,0,,,,,8,,,,,,,58,0
861,note_off,3,0,0,,,,,0,,,,,,,76,0
861,note_off,0,0,0,,,,,1,,,,,,,67,0
861,note_off,0,0,0,,,,,2,,,,,,,76,0
861,note_off,0,0,0,,,,,3,,,,,,,67,0
864,note_on,3,0,0,,,,,0,,,,,,,73,96
864,note_on,0,0,0,,,,,1,,,,,,,69,96
864,note_on,0,0,0,,,,,2,,,,,,,73,96
864,note_on,0,0,0,,,,,3,,,,,,,69,96
864,note_on,0,0,0,,,,,4,,,,,,,64,96
864,note_on,0,0,0,,,,,5,,,,,,,57,96
864,note_on,0,0,0,,,,,6,,,,,,,45,96
