tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,note,velocity,channel
0,time_signature,4,4,24,8,0,1,0,,,,
0,note_on,,,,,0,0,2,,58,64,1
0,text,,,,,0,1,1,,,,
0,text,,,,,0,1,2,,,,
0,end_of_track,,,,,0,1,0,,,,
0,set_tempo,,,,,0,1,0,500000,,,
120,note_on,,,,,120,0,1,,70,64,0
180,note_off,,,,,60,0,1,,70,64,0
180,note_on,,,,,0,0,1,,72,64,0
240,note_on,,,,,0,0,2,,46,64,1
240,note_off,,,,,240,0,2,,58,64,1
240,note_off,,,,,60,0,1,,72,64,0
240,note_on,,,,,0,0,1,,74,64,0
300,note_on,,,,,0,0,1,,72,64,0
300,note_off,,,,,60,0,1,,74,64,0
360,note_off,,,,,60,0,1,,72,64,0
360,note_on,,,,,0,0,1,,70,64,0
480,note_off,,,,,240,0,2,,46,64,1
480,note_on,,,,,0,0,2,,50,64,1
480,note_off,,,,,120,0,1,,70,64,0
480,note_on,,,,,0,0,1,,77,64,0
600,note_off,,,,,120,0,1,,77,64,0
600,note_on,,,,,0,0,1,,74,64,0
720,note_on,,,,,0,0,1,,82,64,0
720,note_on,,,,,0,0,2,,53,64,1
720,note_off,,,,,240,0,2,,50,64,1
720,note_off,,,,,120,0,1,,74,64,0
840,note_off,,,,,120,0,1,,82,64,0
840,note_on,,,,,0,0,1,,77,64,0
960,note_off,,,,,240,0,2,,53,64,1
960,note_on,,,,,0,0,2,,58,64,1
960,note_on,,,,,0,0,1,,74,64,0
960,note_off,,,,,120,0,1,,77,64,0
1080,note_on,,,,,0,0,1,,77,64,0
1080,note_off,,,,,120,0,1,,74,64,0
1140,note_on,,,,,0,0,1,,75,64,0
1140,note_off,,,,,60,0,1,,77,64,0
1200,note_off,,,,,60,0,1,,75,64,0
1200,note_on,,,,,0,0,1,,74,64,0
1260,note_off,,,,,60,0,1,,74,64,0
1260,note_on,,,,,0,0,1,,75,64,0
1320,note_off,,,,,60,0,1,,75,64,0
1320,note_on,,,,,0,0,1,,77,64,0
1440,note_on,,,,,0,0,1,,70,64,0
1440,note_off,,,,,120,0,1,,77,64,0
1440,note_off,,,,,480,0,2,,58,64,1
1560,note_on,,,,,0,0,1,,74,64,0
1560,note_off,,,,,120,0,1,,70,64,0
1680,note_on,,,,,0,0,1,,65,64,0
1680,note_off,,,,,120,0,1,,74,64,0
1800,note_off,,,,,120,0,1,,65,64,0
1800,note_on,,,,,0,0,1,,68,64,0
1920,note_on,,,,,0,0,1,,67,64,0
1920,note_off,,,,,120,0,1,,68,64,0
2040,note_off,,,,,120,0,1,,67,64,0
2040,note_on,,,,,0,0,1,,63,64,0
2100,note_off,,,,,60,0,1,,63,64,0
2100,note_on,,,,,0,0,1,,65,64,0
2160,note_on,,,,,720,0,2,,46,64,1
2160,note_on,,,,,0,0,1,,67,64,0
2160,note_off,,,,,60,0,1,,65,64,0
2220,note_on,,,,,0,0,1,,65,64,0
2220,note_off,,,,,60,0,1,,67,64,0
2280,note_off,,,,,60,0,1,,65,64,0
2280,note_on,,,,,0,0,1,,63,64,0
2400,note_on,,,,,0,0,2,,51,64,1
2400,note_on,,,,,0,0,1,,70,64,0
2400,note_off,,,,,120,0,1,,63,64,0
2400,note_off,,,,,240,0,2,,46,64,1
2520,note_off,,,,,120,0,1,,70,64,0
2520,note_on,,,,,0,0,1,,67,64,0
2640,note_off,,,,,240,0,2,,51,64,1
2640,note_on,,,,,0,0,2,,55,64,1
2640,note_on,,,,,0,0,1,,75,64,0
2640,note_off,,,,,120,0,1,,67,64,0
2760,note_on,,,,,0,0,1,,70,64,0
2760,note_off,,,,,120,0,1,,75,64,0
2880,note_off,,,,,120,0,1,,70,64,0
2880,note_on,,,,,0,0,2,,58,64,1
2880,note_on,,,,,0,0,1,,67,64,0
2880,note_off,,,,,240,0,2,,55,64,1
3000,note_on,,,,,0,0,1,,70,64,0
3000,note_off,,,,,120,0,1,,67,64,0
3060,note_on,,,,,0,0,1,,68,64,0
3060,note_off,,,,,60,0,1,,70,64,0
3120,note_on,,,,,0,0,1,,67,64,0
3120,note_off,,,,,60,0,1,,68,64,0
3180,note_on,,,,,0,0,1,,68,64,0
3180,note_off,,,,,60,0,1,,67,64,0
3240,note_on,,,,,0,0,1,,70,64,0
3240,note_off,,,,,60,0,1,,68,64,0
3360,note_off,,,,,480,0,2,,58,64,1
3360,note_off,,,,,120,0,1,,70,64,0
3360,note_on,,,,,0,0,1,,63,64,0
3480,note_on,,,,,0,0,1,,67,64,0
3480,note_off,,,,,120,0,1,,63,64,0
3600,note_off,,,,,120,0,1,,67,64,0
3600,note_on,,,,,0,0,1,,60,64,0
3720,note_off,,,,,120,0,1,,60,64,0
3720,note_on,,,,,0,0,1,,63,64,0
3840,note_on,,,,,0,0,1,,57,64,0
3840,note_off,,,,,120,0,1,,63,64,0
3960,note_on,,,,,0,0,1,,60,64,0
3960,note_off,,,,,120,0,1,,57,64,0
4020,note_on,,,,,0,0,1,,62,64,0
4020,note_off,,,,,60,0,1,,60,64,0
4080,note_on,,,,,720,0,2,,46,64,1
4080,note_on,,,,,0,0,1,,63,64,0
4080,note_off,,,,,60,0,1,,62,64,0
4140,note_off,,,,,60,0,1,,63,64,0
4140,note_on,,,,,0,0,1,,62,64,0
4200,note_off,,,,,60,0,1,,62,64,0
4200,note_on,,,,,0,0,1,,60,64,0
4320,note_on,,,,,0,0,2,,48,64,1
4320,note_off,,,,,120,0,1,,60,64,0
4320,note_off,,,,,240,0,2,,46,64,1
4320,note_on,,,,,0,0,1,,69,64,0
4440,note_off,,,,,120,0,1,,69,64,0
4440,note_on,,,,,0,0,1,,65,64,0
4560,note_off,,,,,240,0,2,,48,64,1
4560,note_on,,,,,0,0,2,,51,64,1
4560,note_off,,,,,120,0,1,,65,64,0
4560,note_on,,,,,0,0,1,,72,64,0
4680,note_off,,,,,120,0,1,,72,64,0
4680,note_on,,,,,0,0,1,,69,64,0
4800,note_on,,,,,0,0,1,,75,64,0
4800,note_off,,,,,120,0,1,,69,64,0
4800,note_off,,,,,240,0,2,,51,64,1
4800,note_on,,,,,0,0,2,,57,64,1
4920,note_off,,,,,120,0,1,,75,64,0
4920,note_on,,,,,0,0,1,,65,64,0
4980,note_off,,,,,60,0,1,,65,64,0
4980,note_on,,,,,0,0,1,,67,64,0
5040,note_off,,,,,60,0,1,,67,64,0
5040,note_on,,,,,0,0,1,,69,64,0
5100,note_off,,,,,60,0,1,,69,64,0
5100,note_on,,,,,0,0,1,,67,64,0
5160,note_off,,,,,60,0,1,,67,64,0
5160,note_on,,,,,0,0,1,,65,64,0
5280,note_on,,,,,0,0,1,,72,64,0
5280,note_off,,,,,480,0,2,,57,64,1
5280,note_off,,,,,120,0,1,,65,64,0
5400,note_on,,,,,0,0,1,,69,64,0
5400,note_off,,,,,120,0,1,,72,64,0
5520,note_off,,,,,120,0,1,,69,64,0
5520,note_on,,,,,0,0,1,,77,64,0
5640,note_off,,,,,120,0,1,,77,64,0
5640,note_on,,,,,0,0,1,,72,64,0
5760,note_off,,,,,120,0,1,,72,64,0
5760,note_on,,,,,0,0,1,,74,64,0
5880,note_on,,,,,600,0,2,,58,64,1
5940,note_off,,,,,60,0,2,,58,64,1
5940,note_on,,,,,0,0,2,,60,64,1
6000,note_off,,,,,240,0,1,,74,64,0
6000,note_on,,,,,0,0,2,,62,64,1
6000,note_off,,,,,60,0,2,,60,64,1
6060,note_on,,,,,0,0,2,,60,64,1
6060,note_off,,,,,60,0,2,,62,64,1
6120,note_off,,,,,60,0,2,,60,64,1
6120,note_on,,,,,0,0,2,,58,64,1
6240,note_on,,,,,0,0,2,,63,64,1
6240,note_off,,,,,120,0,2,,58,64,1
6360,note_on,,,,,360,0,1,,79,64,0
6420,note_off,,,,,60,0,1,,79,64,0
6420,note_on,,,,,0,0,1,,77,64,0
6480,note_off,,,,,240,0,2,,63,64,1
6480,note_off,,,,,60,0,1,,77,64,0
6480,note_on,,,,,0,0,1,,75,64,0
6540,note_on,,,,,0,0,1,,77,64,0
6540,note_off,,,,,60,0,1,,75,64,0
6600,note_off,,,,,60,0,1,,77,64,0
6600,note_on,,,,,0,0,1,,79,64,0
6720,note_off,,,,,120,0,1,,79,64,0
6720,note_on,,,,,0,0,1,,72,64,0
6840,note_on,,,,,360,0,2,,57,64,1
6900,note_on,,,,,0,0,2,,58,64,1
6900,note_off,,,,,60,0,2,,57,64,1
6960,note_off,,,,,240,0,1,,72,64,0
6960,note_on,,,,,0,0,2,,60,64,1
6960,note_off,,,,,60,0,2,,58,64,1
7020,note_off,,,,,60,0,2,,60,64,1
7020,note_on,,,,,0,0,2,,58,64,1
7080,note_on,,,,,0,0,2,,57,64,1
7080,note_off,,,,,60,0,2,,58,64,1
7200,note_off,,,,,120,0,2,,57,64,1
7200,note_on,,,,,0,0,2,,62,64,1
7320,note_on,,,,,360,0,1,,77,64,0
7380,note_off,,,,,60,0,1,,77,64,0
7380,note_on,,,,,0,0,1,,75,64,0
7440,note_off,,,,,240,0,2,,62,64,1
7440,note_off,,,,,60,0,1,,75,64,0
7440,note_on,,,,,0,0,1,,74,64,0
7500,note_on,,,,,0,0,1,,75,64,0
7500,note_off,,,,,60,0,1,,74,64,0
7560,note_on,,,,,0,0,1,,77,64,0
7560,note_off,,,,,60,0,1,,75,64,0
7680,note_on,,,,,0,0,1,,70,64,0
7680,note_off,,,,,120,0,1,,77,64,0
7800,note_on,,,,,360,0,2,,55,64,1
7860,note_on,,,,,0,0,2,,57,64,1
7860,note_off,,,,,60,0,2,,55,64,1
7920,note_off,,,,,240,0,1,,70,64,0
7920,note_on,,,,,0,0,2,,58,64,1
7920,note_off,,,,,60,0,2,,57,64,1
7980,note_off,,,,,60,0,2,,58,64,1
7980,note_on,,,,,0,0,2,,57,64,1
8040,note_on,,,,,0,0,2,,55,64,1
8040,note_off,,,,,60,0,2,,57,64,1
8160,note_on,,,,,0,0,2,,60,64,1
8160,note_off,,,,,120,0,2,,55,64,1
8280,note_on,,,,,360,0,1,,75,64,0
8280,note_off,,,,,120,0,2,,60,64,1
8280,note_on,,,,,0,0,2,,48,64,1
8340,note_on,,,,,0,0,2,,50,64,1
8340,note_off,,,,,60,0,2,,48,64,1
8340,note_off,,,,,60,0,1,,75,64,0
8340,note_on,,,,,0,0,1,,74,64,0
8400,note_on,,,,,0,0,1,,72,64,0
8400,note_on,,,,,0,0,2,,51,64,1
8400,note_off,,,,,60,0,2,,50,64,1
8400,note_off,,,,,60,0,1,,74,64,0
8460,note_on,,,,,0,0,1,,74,64,0
8460,note_off,,,,,60,0,1,,72,64,0
8460,note_on,,,,,0,0,2,,50,64,1
8460,note_off,,,,,60,0,2,,51,64,1
8520,note_on,,,,,0,0,2,,48,64,1
8520,note_off,,,,,60,0,2,,50,64,1
8520,note_off,,,,,60,0,1,,74,64,0
8520,note_on,,,,,0,0,1,,75,64,0
8640,note_on,,,,,0,0,2,,53,64,1
8640,note_off,,,,,120,0,1,,75,64,0
8640,note_on,,,,,0,0,1,,69,64,0
8640,note_off,,,,,120,0,2,,48,64,1
8760,note_on,,,,,0,0,1,,72,64,0
8760,note_off,,,,,120,0,1,,69,64,0
8820,note_on,,,,,0,0,1,,70,64,0
8820,note_off,,,,,60,0,1,,72,64,0
8880,note_off,,,,,60,0,1,,70,64,0
8880,note_on,,,,,0,0,1,,69,64,0
8880,note_off,,,,,240,0,2,,53,64,1
8880,note_on,,,,,0,0,2,,41,64,1
8940,note_on,,,,,0,0,1,,70,64,0
8940,note_off,,,,,60,0,1,,69,64,0
9000,note_on,,,,,0,0,1,,72,64,0
9000,note_off,,,,,60,0,1,,70,64,0
9120,note_off,,,,,120,0,1,,72,64,0
9120,note_off,,,,,240,0,2,,41,64,1
9120,note_on,,,,,0,0,1,,65,64,0
9240,note_on,,,,,120,0,2,,60,64,1
9360,note_off,,,,,120,0,2,,60,64,1
9360,note_off,,,,,240,0,1,,65,64,0
9360,note_on,,,,,0,0,2,,57,64,1
9480,note_off,,,,,120,0,2,,57,64,1
9480,note_on,,,,,0,0,2,,53,64,1
9600,note_on,,,,,240,0,1,,77,64,0
9600,note_off,,,,,120,0,2,,53,64,1
9720,note_on,,,,,120,0,2,,53,64,1
9780,note_on,,,,,0,0,2,,55,64,1
9780,note_off,,,,,60,0,2,,53,64,1
9840,note_on,,,,,0,0,2,,57,64,1
9840,note_off,,,,,60,0,2,,55,64,1
9840,note_on,,,,,0,0,1,,65,64,0
9840,note_off,,,,,240,0,1,,77,64,0
9900,note_on,,,,,0,0,2,,55,64,1
