tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,note,velocity
0,time_signature,3,4,24,8,0,1,0,,,,,,,
0,program_change,,,,,0,0,1,,,,6,0,,
0,midi_port,,,,,0,1,1,,,0,,,,
0,track_name,,,,,0,1,1,,,,,,,
0,set_tempo,,,,,0,1,0,,810811,,,,,
0,key_signature,,,,,0,1,0,Ab,,,,,,
0,marker,,,,,0,1,0,,,,,,,
4,note_on,,,,,4,0,1,,,,,0,72,64
4,note_on,,,,,0,0,1,,,,,0,68,64
4,note_on,,,,,0,0,1,,,,,0,56,64
34,note_on,,,,,30,0,1,,,,,0,63,64
56,note_on,,,,,0,0,1,,,,,0,72,0
56,note_on,,,,,22,0,1,,,,,0,68,0
64,note_on,,,,,0,0,1,,,,,0,72,64
64,note_on,,,,,8,0,1,,,,,0,68,64
82,note_on,,,,,18,0,1,,,,,0,56,0
94,note_on,,,,,12,0,1,,,,,0,58,64
107,note_on,,,,,13,0,1,,,,,0,58,0
109,note_on,,,,,2,0,1,,,,,0,60,64
122,note_on,,,,,13,0,1,,,,,0,60,0
124,note_on,,,,,2,0,1,,,,,0,51,64
150,note_on,,,,,26,0,1,,,,,0,68,0
154,note_on,,,,,4,0,1,,,,,0,67,64
176,note_on,,,,,22,0,1,,,,,0,72,0
176,note_on,,,,,0,0,1,,,,,0,63,0
180,note_on,,,,,4,0,1,,,,,0,67,0
184,note_on,,,,,4,0,1,,,,,0,68,64
184,note_on,,,,,0,0,1,,,,,0,72,64
184,note_on,,,,,0,0,1,,,,,0,63,64
202,note_on,,,,,18,0,1,,,,,0,51,0
214,note_on,,,,,12,0,1,,,,,0,55,64
227,note_on,,,,,13,0,1,,,,,0,55,0
229,note_on,,,,,2,0,1,,,,,0,56,64
242,note_on,,,,,13,0,1,,,,,0,56,0
244,note_on,,,,,2,0,1,,,,,0,48,64
270,note_on,,,,,26,0,1,,,,,0,68,0
274,note_on,,,,,4,0,1,,,,,0,67,64
296,note_on,,,,,0,0,1,,,,,0,72,0
296,note_on,,,,,22,0,1,,,,,0,63,0
300,note_on,,,,,4,0,1,,,,,0,67,0
304,note_on,,,,,0,0,1,,,,,0,63,64
304,note_on,,,,,0,0,1,,,,,0,72,64
304,note_on,,,,,4,0,1,,,,,0,68,64
322,note_on,,,,,18,0,1,,,,,0,48,0
334,note_on,,,,,12,0,1,,,,,0,49,64
347,note_on,,,,,13,0,1,,,,,0,49,0
349,note_on,,,,,2,0,1,,,,,0,51,64
356,note_on,,,,,7,0,1,,,,,0,63,0
356,note_on,,,,,0,0,1,,,,,0,72,0
356,note_on,,,,,0,0,1,,,,,0,68,0
362,note_on,,,,,6,0,1,,,,,0,51,0
364,note_on,,,,,2,0,1,,,,,0,44,64
394,note_on,,,,,30,0,1,,,,,0,68,64
416,note_on,,,,,22,0,1,,,,,0,44,0
420,note_on,,,,,4,0,1,,,,,0,68,0
424,note_on,,,,,4,0,1,,,,,0,66,64
450,note_on,,,,,26,0,1,,,,,0,66,0
454,note_on,,,,,4,0,1,,,,,0,65,64
480,note_on,,,,,26,0,1,,,,,0,65,0
484,note_on,,,,,4,0,1,,,,,0,66,64
510,note_on,,,,,26,0,1,,,,,0,66,0
514,note_on,,,,,4,0,1,,,,,0,72,64
540,note_on,,,,,26,0,1,,,,,0,72,0
544,note_on,,,,,4,0,1,,,,,0,75,64
570,note_on,,,,,26,0,1,,,,,0,75,0
574,note_on,,,,,4,0,1,,,,,0,73,64
600,note_on,,,,,26,0,1,,,,,0,73,0
604,note_on,,,,,4,0,1,,,,,0,72,64
630,note_on,,,,,26,0,1,,,,,0,72,0
634,note_on,,,,,4,0,1,,,,,0,70,64
