tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,note,velocity,channel
0,time_signature,12,8,36,8,0,1,0,,,,
0,set_tempo,,,,,0,1,0,416667,,,
0,text,,,,,0,1,3,,,,
0,note_on,,,,,0,0,3,,48,64,0
0,text,,,,,0,1,2,,,,
0,text,,,,,0,1,1,,,,
0,note_on,,,,,0,0,1,,72,64,0
120,note_on,,,,,0,0,1,,67,64,0
120,note_off,,,,,120,0,1,,72,64,0
240,note_on,,,,,0,0,1,,75,64,0
240,note_off,,,,,120,0,1,,67,64,0
360,note_off,,,,,360,0,3,,48,64,0
360,note_on,,,,,0,0,3,,60,64,0
360,note_on,,,,,0,0,1,,75,64,0
360,note_off,,,,,120,0,1,,75,64,0
480,note_off,,,,,120,0,1,,75,64,0
480,note_on,,,,,0,0,1,,72,64,0
600,note_off,,,,,120,0,1,,72,64,0
600,note_on,,,,,0,0,1,,79,64,0
720,note_off,,,,,360,0,3,,60,64,0
720,note_on,,,,,0,0,3,,59,64,0
720,note_off,,,,,120,0,1,,79,64,0
720,note_on,,,,,0,0,1,,79,68,0
760,note_off,,,,,40,0,1,,79,64,0
760,note_on,,,,,0,0,1,,77,48,0
800,note_off,,,,,40,0,1,,77,64,0
800,note_on,,,,,0,0,1,,79,64,0
840,note_off,,,,,120,0,3,,59,64,0
840,note_on,,,,,0,0,3,,57,64,0
960,note_off,,,,,120,0,3,,57,64,0
960,note_on,,,,,0,0,3,,55,64,0
1080,note_on,,,,,0,0,1,,67,64,0
1080,note_off,,,,,280,0,1,,79,64,0
1080,note_on,,,,,0,0,3,,65,64,0
1080,note_off,,,,,120,0,3,,55,64,0
1200,note_off,,,,,120,0,3,,65,64,0
1200,note_on,,,,,0,0,3,,63,64,0
1320,note_off,,,,,120,0,3,,63,64,0
1320,note_on,,,,,0,0,3,,62,64,0
1440,note_off,,,,,360,0,1,,67,64,0
1440,note_on,,,,,0,0,1,,72,64,0
