tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,note,velocity,channel
0,time_signature,12,8,12,8,0,1,0,,,,
0,note_on,,,,,0,0,2,,57,64,1
0,note_on,,,,,0,0,1,,69,64,0
0,text,,,,,0,1,2,,,,
0,end_of_track,,,,,0,1,0,,,,
0,text,,,,,0,1,1,,,,
0,set_tempo,,,,,0,1,0,545455,,,
30,note_off,,,,,30,0,1,,69,64,0
30,note_on,,,,,0,0,1,,68,56,0
60,note_off,,,,,30,0,1,,68,64,0
60,note_on,,,,,0,0,1,,69,64,0
60,note_on,,,,,0,0,2,,59,64,1
60,note_off,,,,,60,0,2,,57,64,1
120,note_on,,,,,0,0,2,,61,64,1
120,note_off,,,,,60,0,2,,59,64,1
180,note_on,,,,,0,0,2,,59,64,1
180,note_off,,,,,60,0,2,,61,64,1
230,note_off,,,,,170,0,1,,69,64,0
240,note_off,,,,,60,0,2,,59,64,1
240,note_on,,,,,0,0,2,,57,64,1
240,note_on,,,,,10,0,1,,69,64,0
300,note_off,,,,,60,0,2,,57,64,1
300,note_on,,,,,0,0,2,,56,64,1
360,note_off,,,,,60,0,2,,56,64,1
360,note_on,,,,,0,0,2,,54,64,1
360,note_on,,,,,0,0,1,,69,64,0
360,note_off,,,,,120,0,1,,69,64,0
390,note_off,,,,,30,0,1,,69,64,0
390,note_on,,,,,0,0,1,,68,56,0
420,note_on,,,,,0,0,1,,69,64,0
420,note_off,,,,,30,0,1,,68,64,0
420,note_on,,,,,0,0,2,,56,64,1
420,note_off,,,,,60,0,2,,54,64,1
480,note_on,,,,,0,0,2,,57,64,1
480,note_off,,,,,60,0,2,,56,64,1
540,note_off,,,,,60,0,2,,57,64,1
540,note_on,,,,,0,0,2,,56,64,1
590,note_off,,,,,170,0,1,,69,64,0
600,note_off,,,,,60,0,2,,56,64,1
600,note_on,,,,,10,0,1,,69,64,0
600,note_on,,,,,0,0,2,,54,64,1
660,note_off,,,,,60,0,2,,54,64,1
660,note_on,,,,,0,0,2,,52,64,1
720,note_off,,,,,60,0,2,,52,64,1
720,note_on,,,,,0,0,2,,50,64,1
720,note_on,,,,,0,0,1,,71,64,0
720,note_off,,,,,120,0,1,,69,64,0
760,note_on,,,,,0,0,1,,69,48,0
760,note_off,,,,,40,0,1,,71,64,0
780,note_off,,,,,60,0,2,,50,64,1
780,note_on,,,,,0,0,2,,54,64,1
800,note_on,,,,,40,0,1,,71,49,0
808,note_off,,,,,8,0,1,,69,64,0
840,note_on,,,,,32,0,1,,73,50,0
840,note_off,,,,,60,0,2,,54,64,1
840,note_on,,,,,0,0,2,,57,64,1
848,note_off,,,,,8,0,1,,71,64,0
880,note_on,,,,,32,0,1,,71,51,0
888,note_off,,,,,8,0,1,,73,64,0
900,note_on,,,,,0,0,2,,54,64,1
900,note_off,,,,,60,0,2,,57,64,1
920,note_on,,,,,32,0,1,,73,52,0
928,note_off,,,,,8,0,1,,71,64,0
960,note_off,,,,,60,0,2,,54,64,1
960,note_on,,,,,32,0,1,,71,53,0
960,note_on,,,,,0,0,2,,50,64,1
968,note_off,,,,,8,0,1,,73,64,0
1000,note_on,,,,,32,0,1,,73,53,0
1008,note_off,,,,,8,0,1,,71,64,0
1020,note_on,,,,,0,0,2,,54,64,1
1020,note_off,,,,,60,0,2,,50,64,1
1040,note_on,,,,,32,0,1,,71,54,0
1048,note_off,,,,,8,0,1,,73,64,0
1080,note_on,,,,,32,0,1,,73,55,0
1080,note_on,,,,,0,0,2,,47,64,1
1080,note_off,,,,,60,0,2,,54,64,1
1088,note_off,,,,,8,0,1,,71,64,0
1120,note_on,,,,,32,0,1,,71,56,0
1128,note_off,,,,,8,0,1,,73,64,0
1140,note_on,,,,,0,0,2,,50,64,1
1140,note_off,,,,,60,0,2,,47,64,1
1160,note_on,,,,,32,0,1,,73,57,0
1168,note_off,,,,,8,0,1,,71,64,0
1200,note_off,,,,,60,0,2,,50,64,1
1200,note_on,,,,,0,0,2,,54,64,1
1200,note_on,,,,,32,0,1,,71,58,0
1208,note_off,,,,,8,0,1,,73,64,0
1240,note_on,,,,,32,0,1,,73,59,0
1248,note_off,,,,,8,0,1,,71,64,0
1260,note_off,,,,,60,0,2,,54,64,1
1260,note_on,,,,,0,0,2,,50,64,1
1280,note_on,,,,,32,0,1,,71,60,0
1288,note_off,,,,,8,0,1,,73,64,0
1320,note_on,,,,,32,0,1,,73,61,0
1320,note_on,,,,,0,0,2,,47,64,1
1320,note_off,,,,,60,0,2,,50,64,1
1328,note_off,,,,,8,0,1,,71,64,0
1360,note_on,,,,,32,0,1,,71,62,0
1368,note_off,,,,,8,0,1,,73,64,0
1380,note_off,,,,,60,0,2,,47,64,1
1380,note_on,,,,,0,0,2,,50,64,1
1400,note_on,,,,,32,0,1,,73,63,0
1408,note_off,,,,,8,0,1,,71,64,0
1440,note_off,,,,,60,0,2,,50,64,1
1440,note_on,,,,,0,0,2,,44,64,1
1440,note_on,,,,,32,0,1,,71,64,0
1448,note_off,,,,,8,0,1,,73,64,0
1500,note_on,,,,,0,0,1,,69,64,0
1500,note_off,,,,,52,0,1,,71,64,0
1560,note_on,,,,,0,0,1,,68,64,0
1560,note_off,,,,,120,0,2,,44,64,1
1560,note_on,,,,,0,0,2,,47,64,1
1560,note_off,,,,,60,0,1,,69,64,0
1620,note_off,,,,,60,0,1,,68,64,0
1620,note_on,,,,,0,0,1,,69,64,0
1680,note_on,,,,,0,0,1,,71,64,0
1680,note_off,,,,,60,0,1,,69,64,0
1680,note_on,,,,,0,0,2,,44,64,1
1680,note_off,,,,,120,0,2,,47,64,1
1740,note_off,,,,,60,0,1,,71,64,0
1740,note_on,,,,,0,0,1,,73,64,0
1800,note_off,,,,,60,0,1,,73,64,0
1800,note_on,,,,,0,0,1,,74,64,0
1800,note_on,,,,,0,0,2,,40,64,1
1800,note_off,,,,,120,0,2,,44,64,1
1860,note_off,,,,,60,0,1,,74,64,0
1860,note_on,,,,,0,0,1,,73,64,0
1920,note_on,,,,,0,0,1,,74,64,0
1920,note_off,,,,,60,0,1,,73,64,0
1920,note_off,,,,,120,0,2,,40,64,1
1920,note_on,,,,,0,0,2,,42,64,1
1980,note_off,,,,,60,0,1,,74,64,0
1980,note_on,,,,,0,0,1,,78,64,0
2040,note_off,,,,,60,0,1,,78,64,0
2040,note_on,,,,,0,0,2,,44,64,1
2040,note_off,,,,,120,0,2,,42,64,1
2040,note_on,,,,,0,0,1,,76,64,0
2100,note_off,,,,,60,0,1,,76,64,0
2100,note_on,,,,,0,0,1,,74,64,0
2160,note_off,,,,,120,0,2,,44,64,1
2160,note_off,,,,,60,0,1,,74,64,0
2160,note_on,,,,,0,0,1,,73,64,0
2160,note_on,,,,,0,0,2,,45,64,1
2220,note_off,,,,,60,0,1,,73,64,0
2220,note_on,,,,,0,0,1,,69,64,0
2280,note_off,,,,,60,0,1,,69,64,0
2280,note_on,,,,,0,0,1,,73,64,0
2340,note_off,,,,,60,0,1,,73,64,0
2340,note_on,,,,,0,0,1,,76,64,0
2400,note_off,,,,,60,0,1,,76,64,0
2400,note_on,,,,,0,0,1,,81,64,0
2400,note_off,,,,,240,0,2,,45,64,1
2460,note_on,,,,,0,0,1,,78,64,0
2460,note_off,,,,,60,0,1,,81,64,0
2520,note_off,,,,,60,0,1,,78,64,0
2520,note_on,,,,,0,0,1,,75,64,0
2580,note_on,,,,,0,0,1,,71,64,0
2580,note_off,,,,,60,0,1,,75,64,0
2640,note_off,,,,,60,0,1,,71,64,0
2640,note_on,,,,,0,0,1,,75,64,0
2700,note_on,,,,,0,0,1,,78,64,0
2700,note_off,,,,,60,0,1,,75,64,0
2760,note_off,,,,,60,0,1,,78,64,0
2760,note_on,,,,,0,0,1,,81,64,0
2820,note_off,,,,,60,0,1,,81,64,0
2820,note_on,,,,,0,0,1,,78,64,0
2880,note_off,,,,,60,0,1,,78,64,0
2880,note_on,,,,,0,0,1,,80,64,0
2880,note_on,,,,,480,0,2,,52,64,1
2910,note_off,,,,,30,0,2,,52,64,1
2910,note_on,,,,,0,0,2,,51,56,1
2940,note_off,,,,,60,0,1,,80,64,0
2940,note_on,,,,,0,0,1,,81,64,0
2940,note_on,,,,,0,0,2,,52,64,1
2940,note_off,,,,,30,0,2,,51,64,1
3000,note_off,,,,,60,0,1,,81,64,0
3000,note_on,,,,,0,0,1,,80,64,0
3060,note_on,,,,,0,0,1,,78,64,0
3060,note_off,,,,,60,0,1,,80,64,0
3110,note_off,,,,,170,0,2,,52,64,1
3120,note_on,,,,,10,0,2,,52,64,1
3120,note_on,,,,,0,0,1,,76,64,0
3120,note_off,,,,,60,0,1,,78,64,0
3180,note_on,,,,,0,0,1,,75,64,0
3180,note_off,,,,,60,0,1,,76,64,0
3240,note_off,,,,,60,0,1,,75,64,0
3240,note_off,,,,,120,0,2,,52,64,1
3240,note_on,,,,,0,0,2,,52,64,1
3240,note_on,,,,,0,0,1,,73,64,0
3270,note_off,,,,,30,0,2,,52,64,1
3270,note_on,,,,,0,0,2,,51,56,1
3300,note_off,,,,,30,0,2,,51,64,1
3300,note_on,,,,,0,0,2,,52,64,1
3300,note_off,,,,,60,0,1,,73,64,0
3300,note_on,,,,,0,0,1,,75,64,0
3360,note_on,,,,,0,0,1,,76,64,0
3360,note_off,,,,,60,0,1,,75,64,0
3420,note_off,,,,,60,0,1,,76,64,0
3420,note_on,,,,,0,0,1,,75,64,0
3470,note_off,,,,,170,0,2,,52,64,1
3480,note_on,,,,,10,0,2,,52,64,1
3480,note_off,,,,,60,0,1,,75,64,0
3480,note_on,,,,,0,0,1,,73,64,0
3540,note_on,,,,,0,0,1,,71,64,0
3540,note_off,,,,,60,0,1,,73,64,0
3600,note_on,,,,,0,0,2,,54,64,1
3600,note_off,,,,,60,0,1,,71,64,0
3600,note_on,,,,,0,0,1,,69,64,0
3600,note_off,,,,,120,0,2,,52,64,1
3640,note_on,,,,,0,0,2,,52,48,1
3640,note_off,,,,,40,0,2,,54,64,1
3660,note_off,,,,,60,0,1,,69,64,0
3660,note_on,,,,,0,0,1,,73,64,0
3680,note_on,,,,,40,0,2,,54,49,1
3688,note_off,,,,,8,0,2,,52,64,1
3720,note_on,,,,,32,0,2,,56,50,1
3720,note_on,,,,,0,0,1,,76,64,0
3720,note_off,,,,,60,0,1,,73,64,0
3728,note_off,,,,,8,0,2,,54,64,1
3760,note_on,,,,,32,0,2,,54,51,1
3768,note_off,,,,,8,0,2,,56,64,1
3780,note_off,,,,,60,0,1,,76,64,0
3780,note_on,,,,,0,0,1,,73,64,0
3800,note_on,,,,,32,0,2,,56,52,1
3808,note_off,,,,,8,0,2,,54,64,1
3840,note_on,,,,,32,0,2,,54,52,1
3840,note_on,,,,,0,0,1,,69,64,0
3840,note_off,,,,,60,0,1,,73,64,0
3848,note_off,,,,,8,0,2,,56,64,1
3880,note_on,,,,,32,0,2,,56,53,1
3888,note_off,,,,,8,0,2,,54,64,1
3900,note_off,,,,,60,0,1,,69,64,0
