tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,note,velocity,channel
0,time_signature,3,8,12,8,0,1,0,,,,
0,text,,,,,0,1,3,,,,
0,note_on,,,,,0,0,3,,55,64,0
0,text,,,,,0,1,1,,,,
0,text,,,,,0,1,2,,,,
0,set_tempo,,,,,0,1,0,750000,,,
60,note_on,,,,,60,0,1,,74,64,0
120,note_on,,,,,0,0,1,,70,64,0
120,note_off,,,,,60,0,1,,74,64,0
180,note_on,,,,,0,0,1,,67,64,0
180,note_off,,,,,60,0,1,,70,64,0
240,note_off,,,,,240,0,3,,55,64,0
240,note_on,,,,,0,0,1,,79,64,0
240,note_off,,,,,60,0,1,,67,64,0
240,note_on,,,,,0,0,3,,51,64,0
360,note_off,,,,,120,0,3,,51,64,0
360,note_off,,,,,120,0,1,,79,64,0
360,note_on,,,,,0,0,1,,77,64,0
360,note_on,,,,,0,0,3,,50,64,0
420,note_on,,,,,420,0,2,,69,64,0
480,note_on,,,,,0,0,2,,65,64,0
480,note_off,,,,,60,0,2,,69,64,0
540,note_on,,,,,0,0,2,,62,64,0
540,note_off,,,,,60,0,2,,65,64,0
600,note_on,,,,,0,0,2,,74,64,0
600,note_on,,,,,0,0,3,,58,64,0
600,note_off,,,,,240,0,3,,50,64,0
600,note_off,,,,,60,0,2,,62,64,0
720,note_off,,,,,120,0,3,,58,64,0
720,note_on,,,,,0,0,3,,55,64,0
720,note_off,,,,,360,0,1,,77,64,0
720,note_on,,,,,0,0,1,,75,64,0
890,note_off,,,,,290,0,2,,74,64,0
900,note_on,,,,,10,0,2,,70,64,0
960,note_on,,,,,0,0,3,,57,64,0
960,note_off,,,,,240,0,3,,55,64,0
960,note_off,,,,,60,0,2,,70,64,0
960,note_on,,,,,0,0,2,,72,64,0
1080,note_off,,,,,120,0,3,,57,64,0
1080,note_on,,,,,0,0,1,,74,64,0
1080,note_on,,,,,0,0,3,,58,64,0
1080,note_off,,,,,360,0,1,,75,64,0
1140,note_off,,,,,60,0,3,,58,64,0
1140,note_on,,,,,0,0,3,,62,64,0
1200,note_on,,,,,0,0,3,,58,64,0
1200,note_off,,,,,60,0,3,,62,64,0
1250,note_off,,,,,290,0,2,,72,64,0
