tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,control,value,note,velocity
0,time_signature,3,4,24,8,0,1,0,,,,,,,
0,control_change,,,,,0,0,4,,,3,7,63,,
0,control_change,,,,,0,0,3,,,2,7,95,,
0,program_change,,,,,0,0,3,,40,2,,,,
0,program_change,,,,,0,0,2,,68,1,,,,
0,program_change,,,,,0,0,4,,6,3,,,,
0,control_change,,,,,0,0,1,,,0,7,95,,
0,program_change,,,,,0,0,1,,74,0,,,,
0,end_of_track,,,,,0,1,0,,,,,,,
0,set_tempo,,,,,0,1,0,750000,,,,,,
0,control_change,,,,,0,0,2,,,1,7,95,,
720,note_on,,,,,720,0,4,,,3,,,50,80
816,note_off,,,,,96,0,4,,,3,,,50,64
840,note_on,,,,,24,0,4,,,3,,,57,100
936,note_off,,,,,96,0,4,,,3,,,57,64
960,note_on,,,,,24,0,4,,,3,,,53,100
1056,note_off,,,,,96,0,4,,,3,,,53,64
1080,note_on,,,,,24,0,4,,,3,,,57,100
1176,note_off,,,,,96,0,4,,,3,,,57,64
1200,note_on,,,,,1200,0,3,,,2,,,69,100
1200,note_on,,,,,24,0,4,,,3,,,50,100
1296,note_off,,,,,96,0,4,,,3,,,50,64
1320,note_on,,,,,24,0,4,,,3,,,57,100
1392,note_off,,,,,192,0,3,,,2,,,69,64
1416,note_off,,,,,96,0,4,,,3,,,57,64
1440,note_on,,,,,48,0,3,,,2,,,70,100
1440,note_on,,,,,24,0,4,,,3,,,55,100
1536,note_off,,,,,96,0,4,,,3,,,55,64
1560,note_on,,,,,24,0,4,,,3,,,58,100
1656,note_off,,,,,96,0,4,,,3,,,58,64
1680,note_on,,,,,24,0,4,,,3,,,52,100
1728,note_off,,,,,288,0,3,,,2,,,70,64
1776,note_off,,,,,96,0,4,,,3,,,52,64
1800,note_on,,,,,24,0,4,,,3,,,55,100
1800,note_on,,,,,72,0,3,,,2,,,69,100
1896,note_off,,,,,96,0,4,,,3,,,55,64
1896,note_off,,,,,96,0,3,,,2,,,69,64
1920,note_on,,,,,24,0,3,,,2,,,67,100
1920,note_on,,,,,24,0,4,,,3,,,49,100
1968,note_off,,,,,48,0,3,,,2,,,67,64
1980,note_on,,,,,12,0,3,,,2,,,70,100
2016,note_off,,,,,96,0,4,,,3,,,49,64
2028,note_off,,,,,48,0,3,,,2,,,70,64
2040,note_on,,,,,24,0,4,,,3,,,52,100
2040,note_on,,,,,12,0,3,,,2,,,69,100
2136,note_off,,,,,96,0,3,,,2,,,69,64
2136,note_off,,,,,96,0,4,,,3,,,52,64
2160,note_on,,,,,24,0,4,,,3,,,50,100
2160,note_on,,,,,24,0,3,,,2,,,65,100
2184,note_off,,,,,24,0,3,,,2,,,65,64
2190,note_on,,,,,6,0,3,,,2,,,67,100
2214,note_off,,,,,24,0,3,,,2,,,67,64
2220,note_on,,,,,6,0,3,,,2,,,65,100
2244,note_off,,,,,24,0,3,,,2,,,65,64
2250,note_on,,,,,6,0,3,,,2,,,67,100
2256,note_off,,,,,96,0,4,,,3,,,50,64
2274,note_off,,,,,24,0,3,,,2,,,67,64
2280,note_on,,,,,24,0,4,,,3,,,57,100
2280,note_on,,,,,6,0,3,,,2,,,65,100
2304,note_off,,,,,24,0,3,,,2,,,65,64
2310,note_on,,,,,6,0,3,,,2,,,67,100
2334,note_off,,,,,24,0,3,,,2,,,67,64
2340,note_on,,,,,6,0,3,,,2,,,65,100
2364,note_off,,,,,24,0,3,,,2,,,65,64
2370,note_on,,,,,6,0,3,,,2,,,67,100
2376,note_off,,,,,96,0,4,,,3,,,57,64
2394,note_off,,,,,24,0,3,,,2,,,67,64
2400,note_on,,,,,6,0,3,,,2,,,64,100
2400,note_on,,,,,24,0,4,,,3,,,53,100
2496,note_off,,,,,96,0,4,,,3,,,53,64
2496,note_off,,,,,96,0,3,,,2,,,64,64
2520,note_on,,,,,24,0,3,,,2,,,62,100
2520,note_on,,,,,24,0,4,,,3,,,57,100
2616,note_off,,,,,96,0,4,,,3,,,57,64
2616,note_off,,,,,96,0,3,,,2,,,62,64
2640,note_on,,,,,24,0,3,,,2,,,77,100
2640,note_on,,,,,2640,0,2,,,1,,,69,100
2640,note_on,,,,,24,0,4,,,3,,,50,100
2736,note_off,,,,,96,0,4,,,3,,,50,64
2760,note_on,,,,,24,0,4,,,3,,,53,100
2832,note_off,,,,,192,0,3,,,2,,,77,64
2832,note_off,,,,,192,0,2,,,1,,,69,64
2856,note_off,,,,,96,0,4,,,3,,,53,64
2880,note_on,,,,,48,0,2,,,1,,,70,100
2880,note_on,,,,,48,0,3,,,2,,,77,100
2880,note_on,,,,,24,0,4,,,3,,,55,100
2976,note_off,,,,,96,0,3,,,2,,,77,64
2976,note_off,,,,,96,0,4,,,3,,,55,64
3000,note_on,,,,,24,0,3,,,2,,,76,100
3000,note_on,,,,,24,0,4,,,3,,,52,100
3096,note_off,,,,,96,0,3,,,2,,,76,64
3096,note_off,,,,,96,0,4,,,3,,,52,64
3120,note_on,,,,,24,0,4,,,3,,,49,100
3168,note_off,,,,,288,0,2,,,1,,,70,64
3216,note_off,,,,,96,0,4,,,3,,,49,64
3240,note_on,,,,,24,0,4,,,3,,,52,100
3240,note_on,,,,,72,0,2,,,1,,,69,100
3336,note_off,,,,,96,0,2,,,1,,,69,64
3336,note_off,,,,,96,0,4,,,3,,,52,64
3360,note_on,,,,,24,0,4,,,3,,,45,100
3360,note_on,,,,,264,0,3,,,2,,,76,100
3360,note_on,,,,,24,0,2,,,1,,,67,100
