tick,type,key,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,program,channel,note,velocity
1944,note_on,,0,0,2,,,,,,,0,74,72
1968,note_on,,24,0,2,,,,,,,0,74,0
1968,note_on,,0,0,2,,,,,,,0,72,72
1992,note_on,,0,0,2,,,,,,,0,71,72
1992,note_on,,24,0,2,,,,,,,0,72,0
2016,note_on,,96,0,3,,,,,,,0,52,0
2016,note_on,,0,0,3,,,,,,,0,57,72
2016,note_on,,0,0,2,,,,,,,0,72,72
2016,note_on,,24,0,2,,,,,,,0,71,0
2016,note_on,,96,0,1,,,,,,,0,81,0
2016,note_on,,0,0,1,,,,,,,0,81,88
2040,note_on,,24,0,1,,,,,,,0,81,0
2040,note_on,,0,0,1,,,,,,,0,79,88
2064,note_on,,24,0,1,,,,,,,0,79,0
2064,note_on,,0,0,1,,,,,,,0,77,88
2088,note_on,,0,0,3,,,,,,,0,55,72
2088,note_on,,72,0,3,,,,,,,0,57,0
2088,note_on,,24,0,1,,,,,,,0,77,0
2088,note_on,,0,0,1,,,,,,,0,76,88
2112,note_on,,0,0,2,,,,,,,0,72,72
2112,note_on,,0,0,3,,,,,,,0,53,72
2112,note_on,,96,0,2,,,,,,,0,72,0
2112,note_on,,24,0,1,,,,,,,0,76,0
2112,note_on,,0,0,1,,,,,,,0,74,88
2112,note_on,,24,0,3,,,,,,,0,55,0
2136,note_on,,24,0,2,,,,,,,0,72,0
2136,note_on,,0,0,2,,,,,,,0,72,72
2160,note_on,,24,0,2,,,,,,,0,72,0
2160,note_on,,0,0,2,,,,,,,0,71,72
2184,note_on,,72,0,3,,,,,,,0,53,0
2184,note_on,,0,0,3,,,,,,,0,52,72
2184,note_on,,0,0,2,,,,,,,0,69,72
2184,note_on,,24,0,2,,,,,,,0,71,0
2208,note_on,,288,0,4,,,,,,,0,45,0
2208,note_on,,0,0,4,,,,,,,0,47,72
2208,note_on,,0,0,3,,,,,,,0,50,72
2208,note_on,,24,0,3,,,,,,,0,52,0
2208,note_on,,0,0,1,,,,,,,0,74,88
2208,note_on,,96,0,1,,,,,,,0,74,0
2208,note_on,,24,0,2,,,,,,,0,69,0
2208,note_on,,0,0,2,,,,,,,0,68,72
2232,note_on,,24,0,1,,,,,,,0,74,0
2232,note_on,,0,0,1,,,,,,,0,74,72
2256,note_on,,0,0,1,,,,,,,0,76,72
2256,note_on,,24,0,1,,,,,,,0,74,0
2280,note_on,,0,0,1,,,,,,,0,77,72
2280,note_on,,24,0,1,,,,,,,0,76,0
2304,note_on,,0,0,4,,,,,,,0,48,72
2304,note_on,,96,0,4,,,,,,,0,47,0
2304,note_on,,24,0,1,,,,,,,0,77,0
2304,note_on,,0,0,1,,,,,,,0,76,72
2304,note_on,,96,0,3,,,,,,,0,50,0
2304,note_on,,0,0,3,,,,,,,0,48,72
2304,note_on,,0,0,2,,,,,,,0,69,88
2304,note_on,,96,0,2,,,,,,,0,68,0
2328,note_on,,0,0,3,,,,,,,0,50,72
2328,note_on,,24,0,3,,,,,,,0,48,0
2328,note_on,,0,0,1,,,,,,,0,74,72
2328,note_on,,24,0,1,,,,,,,0,76,0
2352,note_on,,24,0,3,,,,,,,0,50,0
2352,note_on,,0,0,1,,,,,,,0,72,72
2352,note_on,,0,0,3,,,,,,,0,52,72
2352,note_on,,24,0,1,,,,,,,0,74,0
2376,note_on,,24,0,1,,,,,,,0,72,0
2376,note_on,,0,0,1,,,,,,,0,71,72
2400,note_on,,0,0,1,,,,,,,0,69,72
2400,note_on,,96,0,2,,,,,,,0,69,0
2400,note_on,,0,0,2,,,,,,,0,76,88
2400,note_on,,24,0,1,,,,,,,0,71,0
2424,note_on,,0,0,3,,,,,,,0,52,72
2424,note_on,,72,0,3,,,,,,,0,52,0
2448,note_on,,24,0,3,,,,,,,0,52,0
2448,note_on,,48,0,1,,,,,,,0,69,0
2448,note_on,,0,0,3,,,,,,,0,54,72
2472,note_on,,72,0,2,,,,,,,0,76,0
2472,note_on,,0,0,2,,,,,,,0,74,88
2472,note_on,,0,0,3,,,,,,,0,56,72
2472,note_on,,24,0,3,,,,,,,0,54,0
2496,note_on,,24,0,3,,,,,,,0,56,0
2496,note_on,,24,0,2,,,,,,,0,74,0
2496,note_on,,0,0,2,,,,,,,0,72,88
2496,note_on,,0,0,3,,,,,,,0,57,72
2520,note_on,,72,0,1,,,,,,,0,76,72
2544,note_on,,0,0,1,,,,,,,0,81,72
2544,note_on,,24,0,1,,,,,,,0,76,0
2568,note_on,,0,0,2,,,,,,,0,71,88
2568,note_on,,72,0,2,,,,,,,0,72,0
2568,note_on,,0,0,1,,,,,,,0,79,72
2568,note_on,,24,0,1,,,,,,,0,81,0
2592,note_on,,24,0,1,,,,,,,0,79,0
2592,note_on,,288,0,4,,,,,,,0,48,0
2592,note_on,,0,0,1,,,,,,,0,77,72
2592,note_on,,0,0,2,,,,,,,0,69,88
2592,note_on,,24,0,2,,,,,,,0,71,0
2592,note_on,,0,0,4,,,,,,,0,50,72
2592,note_on,,96,0,3,,,,,,,0,57,0
2616,note_on,,24,0,1,,,,,,,0,77,0
2616,note_on,,0,0,1,,,,,,,0,76,72
2640,note_on,,24,0,1,,,,,,,0,76,0
2640,note_on,,0,0,1,,,,,,,0,74,72
2664,note_on,,24,0,1,,,,,,,0,74,0
2664,note_on,,0,0,1,,,,,,,0,72,72
2688,note_on,,0,0,4,,,,,,,0,52,72
2688,note_on,,24,0,1,,,,,,,0,72,0
2688,note_on,,0,0,1,,,,,,,0,71,72
2688,note_on,,96,0,2,,,,,,,0,69,0
2688,note_on,,0,0,2,,,,,,,0,68,88
2688,note_on,,96,0,4,,,,,,,0,50,0
2712,note_on,,120,0,3,,,,,,,0,59,72
2736,note_on,,0,0,3,,,,,,,0,64,72
2736,note_on,,24,0,3,,,,,,,0,59,0
2760,note_on,,0,0,3,,,,,,,0,62,72
2760,note_on,,24,0,3,,,,,,,0,64,0
2784,note_on,,96,0,1,,,,,,,0,71,0
2784,note_on,,96,0,2,,,,,,,0,68,0
2784,note_on,,0,0,2,,,,,,,0,69,88
2784,note_on,,0,0,3,,,,,,,0,60,72
2784,note_on,,24,0,3,,,,,,,0,62,0
2808,note_on,,0,0,3,,,,,,,0,59,72
2808,note_on,,24,0,3,,,,,,,0,60,0
2832,note_on,,24,0,3,,,,,,,0,59,0
2832,note_on,,0,0,3,,,,,,,0,57,72
2856,note_on,,0,0,2,,,,,,,0,71,88
2856,note_on,,72,0,2,,,,,,,0,69,0
2856,note_on,,0,0,3,,,,,,,0,56,72
2856,note_on,,24,0,3,,,,,,,0,57,0
2880,note_on,,0,0,2,,,,,,,0,72,88
2880,note_on,,24,0,2,,,,,,,0,71,0
2880,note_on,,0,0,3,,,,,,,0,57,72
2880,note_on,,24,0,3,,,,,,,0,56,0
2904,note_on,,120,0,1,,,,,,,0,74,72
2928,note_on,,48,0,3,,,,,,,0,57,0
2928,note_on,,0,0,1,,,,,,,0,76,72
2928,note_on,,24,0,1,,,,,,,0,74,0
2952,note_on,,24,0,1,,,,,,,0,76,0
2952,note_on,,0,0,1,,,,,,,0,77,72
2976,note_on,,24,0,1,,,,,,,0,77,0
2976,note_on,,0,0,1,,,,,,,0,79,72
2976,note_on,,0,0,2,,,,,,,0,72,88
2976,note_on,,96,0,2,,,,,,,0,72,0
3000,note_on,,0,0,2,,,,,,,0,74,88
3000,note_on,,24,0,2,,,,,,,0,72,0
3024,note_on,,24,0,2,,,,,,,0,74,0
3024,note_on,,0,0,2,,,,,,,0,72,88
3048,note_on,,24,0,2,,,,,,,0,72,0
3048,note_on,,0,0,2,,,,,,,0,70,88
3072,note_on,,96,0,1,,,,,,,0,79,0
3072,note_on,,0,0,2,,,,,,,0,69,88
3072,note_on,,144,0,3,,,,,,,0,57,88
3072,note_on,,0,0,1,,,,,,,0,79,72
3072,note_on,,0,0,4,,,,,,,0,53,72
3072,note_on,,24,0,2,,,,,,,0,70,0
3072,note_on,,384,0,4,,,,,,,0,52,0
3096,note_on,,0,0,1,,,,,,,0,79,72
3096,note_on,,24,0,1,,,,,,,0,79,0
3120,note_on,,0,0,1,,,,,,,0,77,72
3120,note_on,,24,0,1,,,,,,,0,79,0
3144,note_on,,0,0,1,,,,,,,0,76,72
3144,note_on,,24,0,1,,,,,,,0,77,0
3168,note_on,,96,0,3,,,,,,,0,57,0
3168,note_on,,96,0,2,,,,,,,0,69,0
3168,note_on,,0,0,2,,,,,,,0,69,88
3168,note_on,,0,0,3,,,,,,,0,50,88
3168,note_on,,24,0,1,,,,,,,0,76,0
3168,note_on,,0,0,1,,,,,,,0,77,72
3192,note_on,,0,0,2,,,,,,,0,69,72
3192,note_on,,24,0,2,,,,,,,0,69,0
3216,note_on,,24,0,2,,,,,,,0,69,0
3216,note_on,,0,0,2,,,,,,,0,71,72
3240,note_on,,0,0,3,,,,,,,0,52,88
3240,note_on,,24,0,2,,,,,,,0,71,0
3240,note_on,,72,0,3,,,,,,,0,50,0
3240,note_on,,0,0,2,,,,,,,0,73,72
3264,note_on,,96,0,1,,,,,,,0,77,0
3264,note_on,,0,0,1,,,,,,,0,77,72
3264,note_on,,0,0,2,,,,,,,0,74,72
3264,note_on,,24,0,2,,,,,,,0,73,0
3264,note_on,,0,0,3,,,,,,,0,53,88
3264,note_on,,24,0,3,,,,,,,0,52,0
3288,note_on,,0,0,1,,,,,,,0,79,72
3288,note_on,,24,0,1,,,,,,,0,77,0
3312,note_on,,24,0,1,,,,,,,0,79,0
3312,note_on,,0,0,1,,,,,,,0,77,72
3336,note_on,,0,0,3,,,,,,,0,55,88
3336,note_on,,72,0,3,,,,,,,0,53,0
3336,note_on,,0,0,1,,,,,,,0,76,72
3336,note_on,,24,0,1,,,,,,,0,77,0
3360,note_on,,96,0,2,,,,,,,0,74,0
3360,note_on,,0,0,2,,,,,,,0,74,72
3360,note_on,,24,0,1,,,,,,,0,76,0
3360,note_on,,0,0,1,,,,,,,0,74,72
3360,note_on,,24,0,3,,,,,,,0,55,0
3360,note_on,,0,0,3,,,,,,,0,57,88
3384,note_on,,24,0,2,,,,,,,0,74,0
3384,note_on,,0,0,2,,,,,,,0,72,72
3408,note_on,,24,0,2,,,,,,,0,72,0
3408,note_on,,0,0,2,,,,,,,0,70,72
3432,note_on,,24,0,2,,,,,,,0,70,0
3432,note_on,,0,0,2,,,,,,,0,69,72
3456,note_on,,0,0,3,,,,,,,0,58,72
3456,note_on,,96,0,1,,,,,,,0,74,0
3456,note_on,,0,0,1,,,,,,,0,74,72
3456,note_on,,0,0,4,,,,,,,0,52,72
3456,note_on,,384,0,4,,,,,,,0,53,0
3456,note_on,,0,0,2,,,,,,,0,67,72
3456,note_on,,24,0,2,,,,,,,0,69,0
3456,note_on,,96,0,3,,,,,,,0,57,0
3480,note_on,,0,0,1,,,,,,,0,77,72
3480,note_on,,24,0,1,,,,,,,0,74,0
3504,note_on,,24,0,1,,,,,,,0,77,0
3504,note_on,,0,0,1,,,,,,,0,76,72
3528,note_on,,24,0,1,,,,,,,0,76,0
3528,note_on,,0,0,1,,,,,,,0,74,72
3552,note_on,,96,0,3,,,,,,,0,58,0
3552,note_on,,0,0,3,,,,,,,0,57,72
3552,note_on,,24,0,1,,,,,,,0,74,0
3552,note_on,,0,0,2,,,,,,,0,67,72
3552,note_on,,96,0,2,,,,,,,0,67,0
3552,note_on,,0,0,1,,,,,,,0,73,72
3576,note_on,,0,0,2,,,,,,,0,64,72
3576,note_on,,24,0,2,,,,,,,0,67,0
3600,note_on,,0,0,2,,,,,,,0,65,72
3600,note_on,,24,0,2,,,,,,,0,64,0
3624,note_on,,0,0,3,,,,,,,0,55,72
3624,note_on,,72,0,3,,,,,,,0,57,0
3624,note_on,,0,0,2,,,,,,,0,67,72
3624,note_on,,24,0,2,,,,,,,0,65,0
3648,note_on,,24,0,3,,,,,,,0,55,0
3648,note_on,,24,0,2,,,,,,,0,67,0
3648,note_on,,0,0,2,,,,,,,0,69,72
3648,note_on,,0,0,3,,,,,,,0,53,72
3648,note_on,,96,0,1,,,,,,,0,73,0
3648,note_on,,0,0,1,,,,,,,0,73,72
3672,note_on,,0,0,1,,,,,,,0,73,72
3672,note_on,,24,0,1,,,,,,,0,73,0
3696,note_on,,0,0,1,,,,,,,0,74,72
3696,note_on,,24,0,1,,,,,,,0,73,0
3720,note_on,,0,0,1,,,,,,,0,76,72
3720,note_on,,24,0,1,,,,,,,0,74,0
3744,note_on,,0,0,1,,,,,,,0,77,72
3744,note_on,,24,0,1,,,,,,,0,76,0
3744,note_on,,96,0,3,,,,,,,0,53,0
3744,note_on,,0,0,2,,,,,,,0,69,72
3744,note_on,,96,0,2,,,,,,,0,69,0
3744,note_on,,288,0,4,,,,,,,0,52,0
3744,note_on,,0,0,3,,,,,,,0,53,72
3744,note_on,,0,0,4,,,,,,,0,50,72
3768,note_on,,0,0,3,,,,,,,0,52,72
3768,note_on,,0,0,2,,,,,,,0,67,72
3768,note_on,,24,0,2,,,,,,,0,69,0
3768,note_on,,24,0,3,,,,,,,0,53,0
3792,note_on,,0,0,3,,,,,,,0,53,72
3792,note_on,,0,0,2,,,,,,,0,69,72
3792,note_on,,24,0,3,,,,,,,0,52,0
3792,note_on,,24,0,2,,,,,,,0,67,0
3816,note_on,,0,0,3,,,,,,,0,55,72
3816,note_on,,24,0,2,,,,,,,0,69,0
3816,note_on,,24,0,3,,,,,,,0,53,0
3816,note_on,,0,0,2,,,,,,,0,71,72
3840,note_on,,96,0,4,,,,,,,0,50,0
3840,note_on,,24,0,2,,,,,,,0,71,0
3840,note_on,,0,0,1,,,,,,,0,77,72
3840,note_on,,96,0,1,,,,,,,0,77,0
3840,note_on,,0,0,2,,,,,,,0,72,72
3840,note_on,,0,0,4,,,,,,,0,48,72
3840,note_on,,0,0,3,,,,,,,0,57,72
3840,note_on,,24,0,3,,,,,,,0,55,0
3864,note_on,,24,0,1,,,,,,,0,77,0
3864,note_on,,0,0,1,,,,,,,0,76,72
3888,note_on,,48,0,2,,,,,,,0,72,0
3888,note_on,,0,0,2,,,,,,,0,74,72
3888,note_on,,0,0,1,,,,,,,0,77,72
3888,note_on,,24,0,1,,,,,,,0,76,0
3912,note_on,,24,0,2,,,,,,,0,74,0
3912,note_on,,0,0,2,,,,,,,0,76,72
3912,note_on,,0,0,1,,,,,,,0,79,72
3912,note_on,,24,0,1,,,,,,,0,77,0
3936,note_on,,24,0,1,,,,,,,0,79,0
3936,note_on,,0,0,2,,,,,,,0,77,72
3936,note_on,,24,0,2,,,,,,,0,76,0
3936,note_on,,0,0,3,,,,,,,0,57,72
3936,note_on,,96,0,3,,,,,,,0,57,0
3936,note_on,,0,0,1,,,,,,,0,81,72
3960,note_on,,0,0,3,,,,,,,0,55,72
3960,note_on,,24,0,3,,,,,,,0,57,0
3984,note_on,,0,0,3,,,,,,,0,57,72
3984,note_on,,24,0,3,,,,,,,0,55,0
4008,note_on,,24,0,3,,,,,,,0,57,0
4008,note_on,,0,0,3,,,,,,,0,58,72
4032,note_on,,96,0,1,,,,,,,0,81,0
4032,note_on,,96,0,2,,,,,,,0,77,0
4032,note_on,,0,0,1,,,,,,,0,79,72
4032,note_on,,0,0,2,,,,,,,0,77,72
4032,note_on,,24,0,3,,,,,,,0,58,0
4032,note_on,,0,0,3,,,,,,,0,60,72
4056,note_on,,0,0,2,,,,,,,0,77,72
4056,note_on,,24,0,2,,,,,,,0,77,0
4080,note_on,,0,0,2,,,,,,,0,75,72
4080,note_on,,24,0,2,,,,,,,0,77,0
4104,note_on,,72,0,3,,,,,,,0,60,0
4104,note_on,,0,0,2,,,,,,,0,74,72
4104,note_on,,24,0,2,,,,,,,0,75,0
4104,note_on,,0,0,3,,,,,,,0,55,72
4128,note_on,,24,0,2,,,,,,,0,74,0
4128,note_on,,0,0,1,,,,,,,0,79,72
4128,note_on,,96,0,1,,,,,,,0,79,0
4128,note_on,,24,0,3,,,,,,,0,55,0
4128,note_on,,0,0,3,,,,,,,0,60,72
4128,note_on,,0,0,2,,,,,,,0,75,72
4152,note_on,,24,0,1,,,,,,,0,79,0
4152,note_on,,0,0,1,,,,,,,0,82,72
4176,note_on,,24,0,1,,,,,,,0,82,0
4176,note_on,,0,0,1,,,,,,,0,81,72
4200,note_on,,72,0,3,,,,,,,0,60,0
4200,note_on,,24,0,1,,,,,,,0,81,0
4200,note_on,,0,0,1,,,,,,,0,79,72
4200,note_on,,0,0,3,,,,,,,0,58,72
4224,note_on,,24,0,1,,,,,,,0,79,0
4224,note_on,,0,0,1,,,,,,,0,78,72
4224,note_on,,0,0,4,,,,,,,0,48,72
4224,note_on,,24,0,3,,,,,,,0,58,0
4224,note_on,,384,0,4,,,,,,,0,48,0
4224,note_on,,0,0,3,,,,,,,0,57,72
4224,note_on,,96,0,2,,,,,,,0,75,0
4224,note_on,,0,0,2,,,,,,,0,75,72
4248,note_on,,24,0,2,,,,,,,0,75,0
4248,note_on,,0,0,2,,,,,,,0,74,72
4272,note_on,,0,0,2,,,,,,,0,72,72
4272,note_on,,24,0,2,,,,,,,0,74,0
4296,note_on,,24,0,2,,,,,,,0,72,0
4296,note_on,,0,0,2,,,,,,,0,70,72
4320,note_on,,0,0,1,,,,,,,0,78,72
4320,note_on,,96,0,4,,,,,,,0,48,0
4320,note_on,,0,0,4,,,,,,,0,45,72
4320,note_on,,96,0,3,,,,,,,0,57,0
4320,note_on,,24,0,2,,,,,,,0,70,0
4320,note_on,,0,0,2,,,,,,,0,72,72
4320,note_on,,96,0,1,,,,,,,0,78,0
4320,note_on,,0,0,3,,,,,,,0,57,72
4344,note_on,,24,0,3,,,,,,,0,57,0
4344,note_on,,0,0,1,,,,,,,0,78,72
4344,note_on,,0,0,3,,,,,,,0,50,72
4344,note_on,,24,0,1,,,,,,,0,78,0
4368,note_on,,24,0,1,,,,,,,0,78,0
4368,note_on,,0,0,1,,,,,,,0,79,72
4368,note_on,,0,0,3,,,,,,,0,52,72
4368,note_on,,24,0,3,,,,,,,0,50,0
4392,note_on,,0,0,1,,,,,,,0,81,72
4392,note_on,,0,0,3,,,,,,,0,54,72
4392,note_on,,24,0,3,,,,,,,0,52,0
4392,note_on,,24,0,1,,,,,,,0,79,0
4416,note_on,,0,0,4,,,,,,,0,46,72
4416,note_on,,0,0,2,,,,,,,0,72,72
4416,note_on,,96,0,2,,,,,,,0,72,0
