tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,note,velocity,control,value
17860,note_on,,,,,7,0,1,,,1,69,76,,
17863,note_on,,,,,3,0,1,,,1,64,39,,
17871,note_off,,,,,8,0,1,,,1,62,64,,
17928,control_change,,,,,57,0,1,,,1,,,64,127
17955,note_off,,,,,27,0,1,,,1,64,64,,
17961,note_off,,,,,6,0,1,,,1,71,64,,
17970,note_off,,,,,9,0,1,,,1,52,64,,
17976,note_off,,,,,6,0,1,,,1,61,64,,
17977,note_off,,,,,1,0,1,,,1,69,64,,
18159,note_on,,,,,182,0,1,,,1,76,98,,
18163,note_on,,,,,4,0,1,,,1,59,55,,
18166,note_on,,,,,3,0,1,,,1,68,62,,
18171,control_change,,,,,5,0,1,,,1,,,64,0
18173,note_on,,,,,2,0,1,,,1,52,51,,
18260,control_change,,,,,87,0,1,,,1,,,64,127
18287,note_on,,,,,27,0,1,,,1,74,97,,
18313,note_off,,,,,26,0,1,,,1,68,64,,
18317,note_off,,,,,4,0,1,,,1,76,64,,
18413,note_on,,,,,96,0,1,,,1,73,77,,
18420,control_change,,,,,7,0,1,,,1,,,64,0
18423,note_on,,,,,3,0,1,,,1,69,65,,
18428,note_on,,,,,5,0,1,,,1,57,50,,
18429,note_off,,,,,1,0,1,,,1,74,64,,
18447,note_off,,,,,18,0,1,,,1,59,64,,
18517,control_change,,,,,70,0,1,,,1,,,64,127
18525,note_off,,,,,8,0,1,,,1,69,64,,
18530,note_off,,,,,5,0,1,,,1,73,64,,
18561,note_off,,,,,31,0,1,,,1,52,64,,
18568,note_off,,,,,7,0,1,,,1,57,64,,
18639,note_on,,,,,71,0,1,,,1,76,101,,
18641,note_on,,,,,2,0,1,,,1,68,76,,
18647,note_on,,,,,6,0,1,,,1,52,63,,
18649,note_on,,,,,2,0,1,,,1,59,60,,
18664,control_change,,,,,15,0,1,,,1,,,64,0
18747,control_change,,,,,83,0,1,,,1,,,64,127
18760,note_on,,,,,13,0,1,,,1,74,96,,
18791,note_off,,,,,31,0,1,,,1,76,64,,
18801,note_off,,,,,10,0,1,,,1,68,64,,
18885,note_on,,,,,84,0,1,,,1,73,74,,
18889,note_off,,,,,4,0,1,,,1,59,64,,
18889,note_on,,,,,0,0,1,,,1,57,58,,
18891,note_off,,,,,2,0,1,,,1,74,64,,
18894,note_on,,,,,3,0,1,,,1,69,53,,
18901,control_change,,,,,7,0,1,,,1,,,64,0
18991,control_change,,,,,90,0,1,,,1,,,64,127
18995,note_off,,,,,4,0,1,,,1,52,64,,
19001,note_off,,,,,6,0,1,,,1,57,64,,
19002,note_off,,,,,1,0,1,,,1,69,64,,
19006,note_off,,,,,4,0,1,,,1,73,64,,
19093,control_change,,,,,87,0,1,,,1,,,64,0
19125,note_on,,,,,32,0,1,,,1,71,67,,
19126,note_on,,,,,1,0,1,,,1,68,56,,
19129,note_on,,,,,3,0,1,,,1,64,60,,
19129,note_on,,,,,0,0,1,,,1,52,43,,
19157,control_change,,,,,28,0,1,,,1,,,64,127
19173,note_off,,,,,16,0,1,,,1,52,64,,
19255,note_on,,,,,82,0,1,,,1,63,69,,
19274,note_off,,,,,19,0,1,,,1,64,64,,
19298,control_change,,,,,24,0,1,,,1,,,64,0
19374,note_on,,,,,76,0,1,,,1,64,88,,
19392,note_off,,,,,18,0,1,,,1,63,64,,
19480,note_on,,,,,88,0,1,,,1,66,84,,
19497,note_off,,,,,17,0,1,,,1,64,64,,
19523,note_off,,,,,26,0,1,,,1,68,64,,
19548,control_change,,,,,25,0,1,,,1,,,64,127
19585,note_off,,,,,37,0,1,,,1,71,64,,
19593,note_on,,,,,8,0,1,,,1,64,97,,
19596,note_off,,,,,3,0,1,,,1,66,64,,
19633,note_off,,,,,37,0,1,,,1,64,64,,
19698,note_on,,,,,65,0,1,,,1,62,78,,
19704,note_on,,,,,6,0,1,,,1,64,100,,
19733,control_change,,,,,29,0,1,,,1,,,64,0
19812,note_on,,,,,79,0,1,,,1,66,88,,
19820,note_on,,,,,8,0,1,,,1,61,70,,
19851,note_off,,,,,31,0,1,,,1,62,64,,
19872,note_off,,,,,21,0,1,,,1,64,64,,
19930,note_on,,,,,58,0,1,,,1,59,70,,
19932,note_on,,,,,2,0,1,,,1,68,79,,
19943,note_off,,,,,11,0,1,,,1,61,64,,
19957,control_change,,,,,14,0,1,,,1,,,64,127
19978,note_off,,,,,21,0,1,,,1,66,64,,
19998,note_off,,,,,20,0,1,,,1,68,64,,
19998,note_off,,,,,0,0,1,,,1,59,64,,
20113,note_on,,,,,115,0,1,,,1,76,56,,
20117,note_on,,,,,4,0,1,,,1,61,43,,
20121,note_on,,,,,4,0,1,,,1,69,43,,
20124,note_on,,,,,3,0,1,,,1,57,42,,
20150,control_change,,,,,26,0,1,,,1,,,64,0
20341,control_change,,,,,191,0,1,,,1,,,64,127
20456,note_on,,,,,115,0,1,,,1,68,56,,
20457,note_on,,,,,1,0,1,,,1,62,47,,
20471,note_off,,,,,14,0,1,,,1,61,64,,
20477,note_off,,,,,6,0,1,,,1,69,64,,
20501,note_off,,,,,24,0,1,,,1,76,64,,
20513,note_off,,,,,12,0,1,,,1,68,64,,
20551,note_off,,,,,38,0,1,,,1,62,64,,
20593,note_on,,,,,42,0,1,,,1,69,62,,
20595,note_on,,,,,2,0,1,,,1,61,53,,
20595,note_on,,,,,0,0,1,,,1,76,67,,
20617,control_change,,,,,22,0,1,,,1,,,64,0
20713,control_change,,,,,96,0,1,,,1,,,64,127
20721,note_off,,,,,8,0,1,,,1,76,64,,
20766,note_off,,,,,45,0,1,,,1,69,64,,
20823,note_on,,,,,57,0,1,,,1,76,81,,
20825,note_on,,,,,2,0,1,,,1,64,60,,
20831,note_on,,,,,6,0,1,,,1,73,62,,
20835,control_change,,,,,4,0,1,,,1,,,64,0
20885,control_change,,,,,50,0,1,,,1,,,64,127
20910,note_off,,,,,25,0,1,,,1,76,64,,
20911,note_off,,,,,1,0,1,,,1,73,64,,
20920,note_off,,,,,9,0,1,,,1,57,64,,
20928,note_off,,,,,8,0,1,,,1,61,64,,
20956,note_off,,,,,28,0,1,,,1,64,64,,
21040,note_on,,,,,84,0,1,,,1,71,62,,
21045,control_change,,,,,5,0,1,,,1,,,64,0
21051,note_on,,,,,6,0,1,,,1,57,62,,
21053,note_on,,,,,2,0,1,,,1,62,69,,
21065,note_on,,,,,12,0,1,,,1,76,87,,
21095,note_off,,,,,30,0,1,,,1,71,64,,
21101,note_on,,,,,6,0,1,,,1,78,92,,
21110,control_change,,,,,9,0,1,,,1,,,64,127
21112,note_off,,,,,2,0,1,,,1,76,64,,
21142,note_off,,,,,30,0,1,,,1,78,64,,
21142,note_on,,,,,0,0,1,,,1,76,97,,
21161,note_off,,,,,19,0,1,,,1,76,64,,
21164,note_on,,,,,3,0,1,,,1,78,95,,
21196,note_on,,,,,32,0,1,,,1,76,95,,
21215,note_off,,,,,19,0,1,,,1,78,64,,
21234,note_off,,,,,19,0,1,,,1,76,64,,
21237,note_on,,,,,3,0,1,,,1,75,88,,
21262,note_on,,,,,25,0,1,,,1,76,108,,
21283,note_off,,,,,21,0,1,,,1,75,64,,
21306,note_on,,,,,23,0,1,,,1,78,100,,
21351,note_off,,,,,45,0,1,,,1,76,64,,
21421,note_on,,,,,70,0,1,,,1,80,101,,
21448,note_off,,,,,27,0,1,,,1,78,64,,
21504,note_off,,,,,56,0,1,,,1,80,64,,
21545,note_on,,,,,41,0,1,,,1,81,79,,
21551,note_on,,,,,6,0,1,,,1,61,52,,
21553,note_on,,,,,2,0,1,,,1,69,64,,
21559,note_off,,,,,6,0,1,,,1,62,64,,
21584,control_change,,,,,25,0,1,,,1,,,64,0
21698,control_change,,,,,114,0,1,,,1,,,64,127
21781,note_off,,,,,83,0,1,,,1,57,64,,
21803,note_on,,,,,22,0,1,,,1,76,82,,
21809,note_off,,,,,6,0,1,,,1,81,64,,
21817,note_off,,,,,8,0,1,,,1,61,64,,
21847,note_off,,,,,30,0,1,,,1,69,64,,
21855,note_off,,,,,8,0,1,,,1,76,64,,
22018,note_on,,,,,163,0,1,,,1,57,43,,
22018,note_on,,,,,0,0,1,,,1,76,68,,
22022,note_on,,,,,4,0,1,,,1,68,42,,
22023,note_on,,,,,1,0,1,,,1,59,46,,
22063,control_change,,,,,40,0,1,,,1,,,64,0
22173,control_change,,,,,110,0,1,,,1,,,64,127
22261,note_on,,,,,88,0,1,,,1,71,49,,
22261,note_on,,,,,0,0,1,,,1,62,42,,
22266,note_off,,,,,5,0,1,,,1,76,64,,
22269,note_off,,,,,3,0,1,,,1,68,64,,
22311,note_off,,,,,42,0,1,,,1,71,64,,
22320,note_off,,,,,9,0,1,,,1,62,64,,
22321,note_off,,,,,1,0,1,,,1,59,64,,
22324,note_off,,,,,3,0,1,,,1,57,64,,
22497,note_on,,,,,173,0,1,,,1,68,42,,
22505,note_on,,,,,8,0,1,,,1,76,51,,
22508,note_on,,,,,3,0,1,,,1,57,41,,
22509,note_on,,,,,1,0,1,,,1,59,37,,
22512,control_change,,,,,3,0,1,,,1,,,64,0
22608,control_change,,,,,96,0,1,,,1,,,64,127
22614,note_off,,,,,6,0,1,,,1,76,64,,
22645,note_off,,,,,31,0,1,,,1,68,64,,
22745,note_on,,,,,100,0,1,,,1,76,65,,
22747,note_on,,,,,2,0,1,,,1,62,40,,
22750,note_on,,,,,3,0,1,,,1,71,37,,
22761,control_change,,,,,11,0,1,,,1,,,64,0
22835,note_off,,,,,74,0,1,,,1,76,64,,
22844,note_off,,,,,9,0,1,,,1,59,64,,
22845,control_change,,,,,1,0,1,,,1,,,64,127
22853,note_off,,,,,8,0,1,,,1,57,64,,
22855,note_off,,,,,2,0,1,,,1,71,64,,
22893,note_off,,,,,38,0,1,,,1,62,64,,
23028,note_on,,,,,135,0,1,,,1,69,45,,
23030,note_on,,,,,2,0,1,,,1,61,34,,
23040,note_on,,,,,10,0,1,,,1,57,25,,
23063,control_change,,,,,23,0,1,,,1,,,64,0
23152,control_change,,,,,89,0,1,,,1,,,64,127
23244,note_off,,,,,92,0,1,,,1,57,64,,
23263,note_off,,,,,19,0,1,,,1,69,64,,
23263,note_off,,,,,0,0,1,,,1,61,64,,
23465,control_change,,,,,202,0,1,,,1,,,64,0
23823,note_on,,,,,358,0,1,,,1,76,56,,
24086,note_off,,,,,263,0,1,,,1,76,64,,
24086,note_on,,,,,0,0,1,,,1,59,38,,
24090,note_on,,,,,4,0,1,,,1,52,50,,
24094,note_on,,,,,4,0,1,,,1,74,59,,
24098,note_on,,,,,4,0,1,,,1,68,30,,
24221,control_change,,,,,123,0,1,,,1,,,64,127
24415,note_on,,,,,194,0,1,,,1,61,44,,
24416,note_off,,,,,1,0,1,,,1,74,64,,
24432,note_on,,,,,16,0,1,,,1,76,70,,
24442,note_off,,,,,10,0,1,,,1,59,64,,
24536,note_off,,,,,94,0,1,,,1,68,64,,
24548,note_on,,,,,12,0,1,,,1,59,57,,
24554,note_off,,,,,6,0,1,,,1,61,64,,
24559,note_on,,,,,5,0,1,,,1,74,64,,
24567,note_off,,,,,8,0,1,,,1,76,64,,
24586,control_change,,,,,19,0,1,,,1,,,64,0
24682,control_change,,,,,96,0,1,,,1,,,64,127
24775,note_on,,,,,93,0,1,,,1,73,71,,
24782,note_on,,,,,7,0,1,,,1,57,53,,
24782,note_on,,,,,0,0,1,,,1,69,48,,
24785,note_off,,,,,3,0,1,,,1,59,64,,
24791,control_change,,,,,6,0,1,,,1,,,64,0
24792,note_off,,,,,1,0,1,,,1,74,64,,
24874,control_change,,,,,82,0,1,,,1,,,64,127
24913,note_off,,,,,39,0,1,,,1,69,64,,
24926,note_off,,,,,13,0,1,,,1,52,64,,
24974,note_off,,,,,48,0,1,,,1,73,64,,
25020,note_on,,,,,46,0,1,,,1,71,65,,
25020,note_on,,,,,0,0,1,,,1,68,44,,
25026,note_off,,,,,6,0,1,,,1,57,64,,
25026,note_on,,,,,0,0,1,,,1,62,44,,
25028,note_on,,,,,2,0,1,,,1,52,37,,
25034,control_change,,,,,6,0,1,,,1,,,64,0
25130,control_change,,,,,96,0,1,,,1,,,64,127
25228,note_off,,,,,98,0,1,,,1,62,64,,
25305,note_off,,,,,77,0,1,,,1,71,64,,
25336,note_on,,,,,31,0,1,,,1,73,79,,
25346,note_on,,,,,10,0,1,,,1,64,70,,
25362,note_off,,,,,16,0,1,,,1,68,64,,
25403,note_off,,,,,41,0,1,,,1,64,64,,
25461,note_on,,,,,58,0,1,,,1,62,61,,
25462,note_on,,,,,1,0,1,,,1,71,82,,
25490,note_off,,,,,28,0,1,,,1,73,64,,
25508,control_change,,,,,18,0,1,,,1,,,64,0
25585,control_change,,,,,77,0,1,,,1,,,64,127
25668,control_change,,,,,83,0,1,,,1,,,64,0
25672,note_on,,,,,4,0,1,,,1,61,67,,
25674,note_on,,,,,2,0,1,,,1,69,86,,
25677,note_on,,,,,3,0,1,,,1,64,58,,
25719,control_change,,,,,42,0,1,,,1,,,64,127
25731,note_off,,,,,12,0,1,,,1,62,64,,
25756,note_off,,,,,25,0,1,,,1,71,64,,
25761,note_off,,,,,5,0,1,,,1,64,64,,
25767,note_off,,,,,6,0,1,,,1,52,64,,
25776,note_off,,,,,9,0,1,,,1,61,64,,
25781,note_off,,,,,5,0,1,,,1,69,64,,
25897,note_on,,,,,116,0,1,,,1,76,95,,
25900,note_on,,,,,3,0,1,,,1,68,68,,
25903,note_on,,,,,3,0,1,,,1,59,56,,
25911,note_on,,,,,8,0,1,,,1,52,49,,
25918,control_change,,,,,7,0,1,,,1,,,64,0
26001,control_change,,,,,83,0,1,,,1,,,64,127
26011,note_on,,,,,10,0,1,,,1,74,99,,
26032,note_off,,,,,21,0,1,,,1,68,64,,
26034,note_off,,,,,2,0,1,,,1,76,64,,
26154,note_on,,,,,120,0,1,,,1,73,77,,
26160,note_on,,,,,6,0,1,,,1,69,60,,
26171,note_on,,,,,11,0,1,,,1,57,41,,
26173,note_off,,,,,2,0,1,,,1,74,64,,
26180,control_change,,,,,7,0,1,,,1,,,64,0
26181,note_off,,,,,1,0,1,,,1,59,64,,
26276,control_change,,,,,95,0,1,,,1,,,64,127
26285,note_off,,,,,9,0,1,,,1,52,64,,
26288,note_off,,,,,3,0,1,,,1,69,64,,
26295,note_off,,,,,7,0,1,,,1,73,64,,
26326,note_off,,,,,31,0,1,,,1,57,64,,
26375,note_on,,,,,49,0,1,,,1,76,97,,
26379,note_on,,,,,4,0,1,,,1,68,69,,
26379,note_on,,,,,0,0,1,,,1,52,44,,
26380,note_on,,,,,1,0,1,,,1,59,59,,
26404,control_change,,,,,24,0,1,,,1,,,64,0
26480,control_change,,,,,76,0,1,,,1,,,64,127
26493,note_on,,,,,13,0,1,,,1,74,94,,
26520,note_off,,,,,27,0,1,,,1,68,64,,
26520,note_off,,,,,0,0,1,,,1,76,64,,
26627,note_on,,,,,107,0,1,,,1,73,72,,
26631,note_off,,,,,4,0,1,,,1,59,64,,
26633,note_on,,,,,2,0,1,,,1,57,51,,
26635,control_change,,,,,2,0,1,,,1,,,64,0
26636,note_on,,,,,1,0,1,,,1,69,47,,
26650,note_off,,,,,14,0,1,,,1,74,64,,
26737,note_off,,,,,87,0,1,,,1,69,64,,
26737,note_off,,,,,0,0,1,,,1,52,64,,
26737,control_change,,,,,0,0,1,,,1,,,64,127
26749,note_off,,,,,12,0,1,,,1,57,64,,
26751,note_off,,,,,2,0,1,,,1,73,64,,
26859,control_change,,,,,108,0,1,,,1,,,64,0
26876,note_on,,,,,17,0,1,,,1,71,60,,
26876,note_on,,,,,0,0,1,,,1,64,55,,
26879,note_on,,,,,3,0,1,,,1,68,44,,
26881,note_on,,,,,2,0,1,,,1,52,39,,
26916,control_change,,,,,35,0,1,,,1,,,64,127
26923,note_off,,,,,7,0,1,,,1,52,64,,
27016,note_on,,,,,93,0,1,,,1,63,70,,
27040,note_off,,,,,24,0,1,,,1,64,64,,
27096,control_change,,,,,56,0,1,,,1,,,64,0
27135,note_on,,,,,39,0,1,,,1,64,99,,
27157,note_off,,,,,22,0,1,,,1,63,64,,
27243,note_on,,,,,86,0,1,,,1,66,95,,
27271,note_off,,,,,28,0,1,,,1,64,64,,
27294,control_change,,,,,23,0,1,,,1,,,64,127
27306,note_off,,,,,12,0,1,,,1,68,64,,
27350,note_off,,,,,44,0,1,,,1,71,64,,
27358,note_on,,,,,8,0,1,,,1,64,102,,
27363,note_off,,,,,5,0,1,,,1,66,64,,
27395,note_off,,,,,32,0,1,,,1,64,64,,
27463,note_on,,,,,68,0,1,,,1,62,84,,
27465,note_on,,,,,2,0,1,,,1,64,105,,
27480,control_change,,,,,15,0,1,,,1,,,64,0
27571,note_on,,,,,91,0,1,,,1,66,88,,
27576,note_on,,,,,5,0,1,,,1,61,81,,
27607,note_off,,,,,31,0,1,,,1,62,64,,
27628,note_off,,,,,21,0,1,,,1,64,64,,
27683,note_on,,,,,55,0,1,,,1,68,85,,
27687,note_on,,,,,4,0,1,,,1,59,67,,
27699,note_off,,,,,12,0,1,,,1,61,64,,
27707,note_off,,,,,8,0,1,,,1,66,64,,
27837,note_off,,,,,130,0,1,,,1,68,64,,
27855,note_off,,,,,18,0,1,,,1,59,64,,
27877,note_on,,,,,22,0,1,,,1,61,48,,
27878,note_on,,,,,1,0,1,,,1,76,51,,
27880,note_on,,,,,2,0,1,,,1,57,41,,
27883,note_on,,,,,3,0,1,,,1,69,40,,
28023,control_change,,,,,140,0,1,,,1,,,64,127
28247,note_on,,,,,224,0,1,,,1,68,55,,
28253,note_on,,,,,6,0,1,,,1,62,40,,
28262,note_off,,,,,9,0,1,,,1,69,64,,
28268,note_off,,,,,6,0,1,,,1,61,64,,
28289,note_off,,,,,21,0,1,,,1,76,64,,
28325,note_off,,,,,36,0,1,,,1,68,64,,
28326,note_off,,,,,1,0,1,,,1,62,64,,
28384,note_on,,,,,58,0,1,,,1,61,54,,
28392,note_on,,,,,8,0,1,,,1,69,54,,
28394,note_on,,,,,2,0,1,,,1,76,54,,
28434,control_change,,,,,40,0,1,,,1,,,64,0
28511,control_change,,,,,77,0,1,,,1,,,64,127
28525,note_off,,,,,14,0,1,,,1,76,64,,
28589,note_off,,,,,64,0,1,,,1,69,64,,
28615,note_off,,,,,26,0,1,,,1,61,64,,
28621,note_on,,,,,6,0,1,,,1,76,80,,
28627,note_on,,,,,6,0,1,,,1,64,58,,
28628,note_on,,,,,1,0,1,,,1,73,56,,
28632,control_change,,,,,4,0,1,,,1,,,64,0
28696,control_change,,,,,64,0,1,,,1,,,64,127
28705,note_off,,,,,9,0,1,,,1,76,64,,
28709,note_off,,,,,4,0,1,,,1,73,64,,
28734,note_off,,,,,25,0,1,,,1,57,64,,
28766,note_off,,,,,32,0,1,,,1,64,64,,
28838,note_on,,,,,72,0,1,,,1,71,47,,
28855,note_on,,,,,17,0,1,,,1,57,54,,
28862,note_on,,,,,7,0,1,,,1,62,49,,
28862,control_change,,,,,0,0,1,,,1,,,64,0
28873,note_on,,,,,11,0,1,,,1,76,84,,
28880,note_off,,,,,7,0,1,,,1,71,64,,
28908,note_on,,,,,28,0,1,,,1,78,87,,
28915,note_off,,,,,7,0,1,,,1,76,64,,
28921,control_change,,,,,6,0,1,,,1,,,64,127
28943,note_on,,,,,22,0,1,,,1,76,100,,
28948,note_off,,,,,5,0,1,,,1,78,64,,
28973,note_on,,,,,25,0,1,,,1,78,93,,
28978,note_off,,,,,5,0,1,,,1,76,64,,
29010,note_on,,,,,32,0,1,,,1,76,96,,
29020,note_off,,,,,10,0,1,,,1,78,64,,
29032,note_off,,,,,12,0,1,,,1,76,64,,
29039,note_on,,,,,7,0,1,,,1,75,85,,
29064,note_on,,,,,25,0,1,,,1,76,102,,
29082,note_off,,,,,18,0,1,,,1,75,64,,
29123,note_on,,,,,41,0,1,,,1,78,92,,
29152,note_off,,,,,29,0,1,,,1,76,64,,
29243,note_on,,,,,91,0,1,,,1,80,90,,
29258,note_off,,,,,15,0,1,,,1,78,64,,
29320,note_off,,,,,62,0,1,,,1,80,64,,
29378,note_off,,,,,58,0,1,,,1,62,64,,
29382,note_on,,,,,4,0,1,,,1,81,72,,
29389,note_on,,,,,7,0,1,,,1,61,39,,
29391,note_on,,,,,2,0,1,,,1,69,45,,
29433,control_change,,,,,42,0,1,,,1,,,64,0
29541,control_change,,,,,108,0,1,,,1,,,64,127
29624,note_on,,,,,83,0,1,,,1,76,75,,
29629,note_off,,,,,5,0,1,,,1,81,64,,
29634,note_off,,,,,5,0,1,,,1,57,64,,
29664,note_off,,,,,30,0,1,,,1,61,64,,
29665,note_off,,,,,1,0,1,,,1,69,64,,
29667,note_off,,,,,2,0,1,,,1,76,64,,
29850,note_on,,,,,183,0,1,,,1,68,47,,
29852,note_on,,,,,2,0,1,,,1,76,67,,
29858,note_on,,,,,6,0,1,,,1,57,55,,
29865,note_on,,,,,7,0,1,,,1,59,37,,
29893,control_change,,,,,28,0,1,,,1,,,64,0
30002,control_change,,,,,109,0,1,,,1,,,64,127
30090,note_on,,,,,88,0,1,,,1,62,49,,
30093,note_on,,,,,3,0,1,,,1,71,54,,
30101,note_off,,,,,8,0,1,,,1,76,64,,
30113,note_off,,,,,12,0,1,,,1,68,64,,
30136,note_off,,,,,23,0,1,,,1,57,64,,
30138,note_off,,,,,2,0,1,,,1,71,64,,
30138,note_off,,,,,0,0,1,,,1,59,64,,
30152,note_off,,,,,14,0,1,,,1,62,64,,
30331,note_on,,,,,179,0,1,,,1,68,39,,
30334,note_on,,,,,3,0,1,,,1,57,45,,
30334,note_on,,,,,0,0,1,,,1,76,57,,
30341,note_on,,,,,7,0,1,,,1,59,36,,
30348,control_change,,,,,7,0,1,,,1,,,64,0
30444,control_change,,,,,96,0,1,,,1,,,64,127
30456,note_off,,,,,12,0,1,,,1,76,64,,
30477,note_off,,,,,21,0,1,,,1,68,64,,
30569,note_off,,,,,92,0,1,,,1,59,64,,
30593,note_on,,,,,24,0,1,,,1,76,61,,
30600,note_on,,,,,7,0,1,,,1,62,29,,
30600,note_on,,,,,0,0,1,,,1,71,34,,
30611,control_change,,,,,11,0,1,,,1,,,64,0
30685,note_off,,,,,74,0,1,,,1,76,64,,
30686,control_change,,,,,1,0,1,,,1,,,64,127
30704,note_off,,,,,18,0,1,,,1,57,64,,
30708,note_off,,,,,4,0,1,,,1,71,64,,
30734,note_off,,,,,26,0,1,,,1,62,64,,
30889,note_on,,,,,155,0,1,,,1,69,40,,
30902,note_on,,,,,13,0,1,,,1,61,29,,
30908,note_on,,,,,6,0,1,,,1,57,23,,
30937,control_change,,,,,29,0,1,,,1,,,64,0
31039,control_change,,,,,102,0,1,,,1,,,64,127
31108,note_off,,,,,69,0,1,,,1,61,64,,
31109,note_off,,,,,1,0,1,,,1,57,64,,
31111,note_off,,,,,2,0,1,,,1,69,64,,
31455,control_change,,,,,344,0,1,,,1,,,64,0
31675,note_on,,,,,220,0,1,,,1,45,60,,
31801,note_on,,,,,126,0,1,,,1,52,63,,
31900,note_on,,,,,99,0,1,,,1,60,56,,
31904,note_on,,,,,4,0,1,,,1,57,43,,
31910,note_off,,,,,6,0,1,,,1,52,64,,
31922,note_off,,,,,12,0,1,,,1,60,64,,
31926,note_off,,,,,4,0,1,,,1,57,64,,
32012,note_on,,,,,86,0,1,,,1,60,68,,
32015,note_on,,,,,3,0,1,,,1,57,43,,
32032,note_off,,,,,17,0,1,,,1,60,64,,
32038,note_off,,,,,6,0,1,,,1,57,64,,
32126,note_on,,,,,88,0,1,,,1,40,58,,
32153,note_off,,,,,27,0,1,,,1,45,64,,
32228,note_on,,,,,75,0,1,,,1,52,61,,
32333,note_on,,,,,105,0,1,,,1,56,44,,
32335,note_on,,,,,2,0,1,,,1,59,50,,
32349,note_off,,,,,14,0,1,,,1,52,64,,
32353,note_off,,,,,4,0,1,,,1,59,64,,
32356,note_off,,,,,3,0,1,,,1,56,64,,
32438,note_on,,,,,82,0,1,,,1,59,54,,
32442,note_on,,,,,4,0,1,,,1,56,49,,
32464,note_off,,,,,22,0,1,,,1,59,64,,
32469,note_off,,,,,5,0,1,,,1,56,64,,
32551,note_on,,,,,82,0,1,,,1,33,70,,
32583,note_off,,,,,32,0,1,,,1,40,64,,
32655,note_on,,,,,72,0,1,,,1,52,74,,
32760,note_on,,,,,105,0,1,,,1,61,72,,
32770,note_off,,,,,10,0,1,,,1,52,64,,
32778,note_off,,,,,8,0,1,,,1,61,64,,
32778,note_on,,,,,0,0,1,,,1,55,23,,
32782,note_on,,,,,4,0,1,,,1,57,18,,
32800,note_off,,,,,18,0,1,,,1,55,64,,
32801,note_off,,,,,1,0,1,,,1,57,64,,
32871,note_on,,,,,70,0,1,,,1,61,58,,
32878,note_on,,,,,7,0,1,,,1,55,43,,
32894,note_off,,,,,16,0,1,,,1,61,64,,
32903,note_off,,,,,9,0,1,,,1,55,64,,
32993,note_on,,,,,90,0,1,,,1,38,51,,
33020,note_off,,,,,27,0,1,,,1,33,64,,
33100,note_on,,,,,80,0,1,,,1,53,66,,
33208,note_on,,,,,108,0,1,,,1,62,63,,
33212,note_off,,,,,4,0,1,,,1,53,64,,
33213,note_on,,,,,1,0,1,,,1,57,47,,
33231,note_off,,,,,18,0,1,,,1,62,64,,
33233,note_off,,,,,2,0,1,,,1,57,64,,
33312,note_on,,,,,79,0,1,,,1,62,70,,
33315,note_on,,,,,3,0,1,,,1,57,63,,
33333,note_off,,,,,18,0,1,,,1,57,64,,
33333,note_off,,,,,0,0,1,,,1,62,64,,
33426,note_on,,,,,93,0,1,,,1,45,70,,
33470,note_off,,,,,44,0,1,,,1,38,64,,
33528,note_on,,,,,58,0,1,,,1,57,69,,
33628,note_on,,,,,100,0,1,,,1,61,56,,
33633,note_on,,,,,5,0,1,,,1,64,76,,
33646,note_off,,,,,13,0,1,,,1,57,64,,
33649,note_off,,,,,3,0,1,,,1,61,64,,
33651,note_off,,,,,2,0,1,,,1,64,64,,
33744,note_on,,,,,93,0,1,,,1,64,84,,
33745,note_on,,,,,1,0,1,,,1,61,67,,
33764,note_off,,,,,19,0,1,,,1,61,64,,
33766,note_off,,,,,2,0,1,,,1,64,64,,
33857,note_on,,,,,91,0,1,,,1,50,76,,
33948,note_off,,,,,91,0,1,,,1,45,64,,
33959,note_on,,,,,11,0,1,,,1,57,81,,
34066,note_on,,,,,107,0,1,,,1,65,78,,
34067,note_on,,,,,1,0,1,,,1,62,59,,
34082,note_off,,,,,15,0,1,,,1,57,64,,
34084,note_off,,,,,2,0,1,,,1,65,64,,
34086,note_off,,,,,2,0,1,,,1,62,64,,
34176,note_on,,,,,90,0,1,,,1,65,66,,
34180,note_on,,,,,4,0,1,,,1,62,55,,
34196,note_off,,,,,16,0,1,,,1,65,64,,
34200,note_off,,,,,4,0,1,,,1,62,64,,
34288,note_on,,,,,88,0,1,,,1,43,62,,
34364,note_off,,,,,76,0,1,,,1,50,64,,
34393,note_on,,,,,29,0,1,,,1,59,62,,
34501,note_on,,,,,108,0,1,,,1,67,57,,
34503,note_on,,,,,2,0,1,,,1,62,48,,
34506,note_off,,,,,3,0,1,,,1,59,64,,
34523,note_off,,,,,17,0,1,,,1,67,64,,
34525,note_off,,,,,2,0,1,,,1,62,64,,
34603,note_on,,,,,78,0,1,,,1,62,59,,
34614,note_on,,,,,11,0,1,,,1,67,47,,
34628,note_off,,,,,14,0,1,,,1,62,64,,
34638,note_off,,,,,10,0,1,,,1,67,64,,
34726,note_on,,,,,88,0,1,,,1,48,51,,
34761,note_off,,,,,35,0,1,,,1,43,64,,
34830,note_on,,,,,69,0,1,,,1,55,56,,
34944,note_on,,,,,114,0,1,,,1,64,56,,
34945,note_off,,,,,1,0,1,,,1,55,64,,
