tick,type,tempo,time,meta,track,control,value,channel,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,program,note,velocity
49387,note_on,,60,0,0,,,7,,,,,,,63,100
49447,note_on,,60,0,0,,,7,,,,,,,63,0
49447,note_on,,0,0,0,,,7,,,,,,,66,100
49447,note_on,,0,0,0,,,7,,,,,,,63,100
49507,note_on,,60,0,0,,,3,,,,,,,81,0
49507,note_on,,0,0,0,,,3,,,,,,,75,127
49507,note_on,,0,0,0,,,7,,,,,,,66,0
49507,note_on,,0,0,0,,,7,,,,,,,69,100
49507,note_on,,0,0,0,,,7,,,,,,,63,0
49507,note_on,,0,0,0,,,7,,,,,,,66,100
49567,note_on,,60,0,0,,,3,,,,,,,75,0
49567,note_on,,0,0,0,,,3,,,,,,,78,127
49567,note_on,,0,0,0,,,7,,,,,,,69,0
49567,note_on,,0,0,0,,,7,,,,,,,68,100
49567,note_on,,0,0,0,,,7,,,,,,,66,0
49567,note_on,,0,0,0,,,7,,,,,,,64,100
49567,note_on,,0,0,0,,,7,,,,,,,52,100
49567,note_on,,0,0,0,,,7,,,,,,,35,0
49567,note_on,,0,0,0,,,7,,,,,,,40,100
49627,note_on,,60,0,0,,,3,,,,,,,78,0
49627,note_on,,0,0,0,,,3,,,,,,,76,127
49627,note_on,,0,0,0,,,7,,,,,,,68,0
49627,note_on,,0,0,0,,,7,,,,,,,71,100
49627,note_on,,0,0,0,,,7,,,,,,,64,0
49627,note_on,,0,0,0,,,7,,,,,,,68,100
49627,note_on,,0,0,0,,,7,,,,,,,59,0
49627,note_on,,0,0,0,,,7,,,,,,,64,100
49687,note_on,,60,0,0,,,3,,,,,,,76,0
49687,note_on,,0,0,0,,,3,,,,,,,76,127
49687,note_on,,0,0,0,,,7,,,,,,,71,0
49687,note_on,,0,0,0,,,7,,,,,,,71,100
49687,note_on,,0,0,0,,,7,,,,,,,68,0
49687,note_on,,0,0,0,,,7,,,,,,,68,100
49687,note_on,,0,0,0,,,7,,,,,,,64,0
49687,note_on,,0,0,0,,,7,,,,,,,64,100
49687,note_on,,0,0,0,,,7,,,,,,,52,0
49687,note_on,,0,0,0,,,7,,,,,,,40,0
49747,note_on,,60,0,0,,,7,,,,,,,71,0
49747,note_on,,0,0,0,,,7,,,,,,,71,100
49747,note_on,,0,0,0,,,7,,,,,,,68,0
49747,note_on,,0,0,0,,,7,,,,,,,68,100
49747,note_on,,0,0,0,,,7,,,,,,,64,0
49747,note_on,,0,0,0,,,7,,,,,,,64,100
49807,note_on,,60,0,0,,,7,,,,,,,71,0
49807,note_on,,0,0,0,,,7,,,,,,,68,0
49807,note_on,,0,0,0,,,7,,,,,,,64,0
49807,note_on,,0,0,0,,,7,,,,,,,52,100
49807,note_on,,0,0,0,,,7,,,,,,,40,100
49867,note_on,,60,0,0,,,3,,,,,,,76,0
49867,note_on,,0,0,0,,,3,,,,,,,78,127
49867,note_on,,0,0,0,,,7,,,,,,,71,100
49867,note_on,,0,0,0,,,7,,,,,,,68,100
49867,note_on,,0,0,0,,,7,,,,,,,64,100
49897,note_on,,30,0,0,,,3,,,,,,,78,0
49897,note_on,,0,0,0,,,3,,,,,,,80,127
49927,note_on,,30,0,0,,,3,,,,,,,80,0
49927,note_on,,0,0,0,,,3,,,,,,,78,127
49927,note_on,,0,0,0,,,7,,,,,,,71,0
49927,note_on,,0,0,0,,,7,,,,,,,71,100
49927,note_on,,0,0,0,,,7,,,,,,,68,0
49927,note_on,,0,0,0,,,7,,,,,,,68,100
49927,note_on,,0,0,0,,,7,,,,,,,64,0
49927,note_on,,0,0,0,,,7,,,,,,,64,100
49927,note_on,,0,0,0,,,7,,,,,,,52,0
49927,note_on,,0,0,0,,,7,,,,,,,40,0
49957,note_on,,30,0,0,,,3,,,,,,,78,0
49987,note_on,,30,0,0,,,3,,,,,,,76,127
49987,note_on,,0,0,0,,,7,,,,,,,71,0
49987,note_on,,0,0,0,,,7,,,,,,,71,100
49987,note_on,,0,0,0,,,7,,,,,,,68,0
49987,note_on,,0,0,0,,,7,,,,,,,68,100
49987,note_on,,0,0,0,,,7,,,,,,,64,0
49987,note_on,,0,0,0,,,7,,,,,,,64,100
50017,note_on,,30,0,0,,,3,,,,,,,76,0
50047,note_on,,30,0,0,,,3,,,,,,,75,127
50047,note_on,,0,0,0,,,7,,,,,,,71,0
50047,note_on,,0,0,0,,,7,,,,,,,71,100
50047,note_on,,0,0,0,,,7,,,,,,,68,0
50047,note_on,,0,0,0,,,7,,,,,,,69,100
50047,note_on,,0,0,0,,,7,,,,,,,64,0
50047,note_on,,0,0,0,,,7,,,,,,,66,100
50047,note_on,,0,0,0,,,7,,,,,,,54,100
50047,note_on,,0,0,0,,,7,,,,,,,42,100
50087,note_on,,40,0,0,,,3,,,,,,,75,0
50087,note_on,,0,0,0,,,3,,,,,,,78,127
50127,note_on,,40,0,0,,,3,,,,,,,78,0
50127,note_on,,0,0,0,,,3,,,,,,,81,127
50167,note_on,,40,0,0,,,3,,,,,,,81,0
50167,note_on,,0,0,0,,,3,,,,,,,78,127
50167,note_on,,0,0,0,,,7,,,,,,,71,0
50167,note_on,,0,0,0,,,7,,,,,,,69,0
50167,note_on,,0,0,0,,,7,,,,,,,66,0
50167,note_on,,0,0,0,,,7,,,,,,,54,0
50167,note_on,,0,0,0,,,7,,,,,,,42,0
50207,note_on,,40,0,0,,,3,,,,,,,78,0
50207,note_on,,0,0,0,,,3,,,,,,,75,127
50247,note_on,,40,0,0,,,3,,,,,,,75,0
50247,note_on,,0,0,0,,,3,,,,,,,71,127
50287,note_on,,40,0,0,,,3,,,,,,,71,0
50287,note_on,,0,0,0,,,3,,,,,,,69,127
50287,note_on,,0,0,0,,,7,,,,,,,47,100
50287,note_on,,0,0,0,,,7,,,,,,,35,100
50347,note_on,,60,0,0,,,7,,,,,,,69,100
50347,note_on,,0,0,0,,,7,,,,,,,66,100
50407,note_on,,60,0,0,,,3,,,,,,,69,0
50407,note_on,,0,0,0,,,7,,,,,,,69,0
50407,note_on,,0,0,0,,,7,,,,,,,68,100
50407,note_on,,0,0,0,,,7,,,,,,,66,0
50407,note_on,,0,0,0,,,7,,,,,,,64,100
50407,note_on,,0,0,0,,,7,,,,,,,59,100
50407,note_on,,0,0,0,,,7,,,,,,,47,0
50407,note_on,,0,0,0,,,7,,,,,,,35,0
50467,note_on,,60,0,0,,,7,,,,,,,68,0
50467,note_on,,0,0,0,,,7,,,,,,,66,100
50467,note_on,,0,0,0,,,7,,,,,,,64,0
50467,note_on,,0,0,0,,,7,,,,,,,63,100
50527,note_on,,60,0,0,,,3,,,,,,,68,127
50527,note_on,,0,0,0,,,7,,,,,,,66,0
50527,note_on,,0,0,0,,,7,,,,,,,68,100
50527,note_on,,0,0,0,,,7,,,,,,,63,0
50527,note_on,,0,0,0,,,7,,,,,,,64,100
50527,note_on,,0,0,0,,,7,,,,,,,52,100
50527,note_on,,0,0,0,,,7,,,,,,,40,100
50587,note_on,,60,0,0,,,3,,,,,,,68,0
50587,note_on,,0,0,0,,,3,,,,,,,71,127
50587,note_on,,0,0,0,,,7,,,,,,,68,0
50587,note_on,,0,0,0,,,7,,,,,,,71,100
50587,note_on,,0,0,0,,,7,,,,,,,64,0
50587,note_on,,0,0,0,,,7,,,,,,,68,100
50587,note_on,,0,0,0,,,7,,,,,,,59,0
50587,note_on,,0,0,0,,,7,,,,,,,64,100
50647,note_on,,60,0,0,,,3,,,,,,,71,0
50647,note_on,,0,0,0,,,3,,,,,,,76,127
50647,note_on,,0,0,0,,,7,,,,,,,71,0
50647,note_on,,0,0,0,,,7,,,,,,,71,100
50647,note_on,,0,0,0,,,7,,,,,,,68,0
50647,note_on,,0,0,0,,,7,,,,,,,68,100
50647,note_on,,0,0,0,,,7,,,,,,,64,0
50647,note_on,,0,0,0,,,7,,,,,,,64,100
50647,note_on,,0,0,0,,,7,,,,,,,52,0
50647,note_on,,0,0,0,,,7,,,,,,,40,0
50707,note_on,,60,0,0,,,7,,,,,,,71,0
50707,note_on,,0,0,0,,,7,,,,,,,71,100
50707,note_on,,0,0,0,,,7,,,,,,,68,0
50707,note_on,,0,0,0,,,7,,,,,,,68,100
50707,note_on,,0,0,0,,,7,,,,,,,64,0
50707,note_on,,0,0,0,,,7,,,,,,,64,100
50767,note_on,,60,0,0,,,7,,,,,,,71,0
50767,note_on,,0,0,0,,,7,,,,,,,68,0
50767,note_on,,0,0,0,,,7,,,,,,,64,0
50767,note_on,,0,0,0,,,7,,,,,,,52,100
50767,note_on,,0,0,0,,,7,,,,,,,40,100
50827,note_on,,60,0,0,,,3,,,,,,,76,0
50827,note_on,,0,0,0,,,3,,,,,,,78,127
50827,note_on,,0,0,0,,,7,,,,,,,71,100
50827,note_on,,0,0,0,,,7,,,,,,,68,100
50827,note_on,,0,0,0,,,7,,,,,,,64,100
50857,note_on,,30,0,0,,,3,,,,,,,78,0
50857,note_on,,0,0,0,,,3,,,,,,,80,127
50887,note_on,,30,0,0,,,3,,,,,,,80,0
50887,note_on,,0,0,0,,,3,,,,,,,78,127
50887,note_on,,0,0,0,,,7,,,,,,,71,0
50887,note_on,,0,0,0,,,7,,,,,,,71,100
50887,note_on,,0,0,0,,,7,,,,,,,68,0
50887,note_on,,0,0,0,,,7,,,,,,,68,100
50887,note_on,,0,0,0,,,7,,,,,,,64,0
50887,note_on,,0,0,0,,,7,,,,,,,64,100
50887,note_on,,0,0,0,,,7,,,,,,,52,0
50887,note_on,,0,0,0,,,7,,,,,,,40,0
50947,note_on,,60,0,0,,,3,,,,,,,78,0
50947,note_on,,0,0,0,,,3,,,,,,,76,127
50947,note_on,,0,0,0,,,7,,,,,,,71,0
50947,note_on,,0,0,0,,,7,,,,,,,71,100
50947,note_on,,0,0,0,,,7,,,,,,,68,0
50947,note_on,,0,0,0,,,7,,,,,,,68,100
50947,note_on,,0,0,0,,,7,,,,,,,64,0
50947,note_on,,0,0,0,,,7,,,,,,,64,100
51007,note_on,,60,0,0,,,3,,,,,,,76,0
51007,note_on,,0,0,0,,,3,,,,,,,75,127
51007,note_on,,0,0,0,,,7,,,,,,,71,0
51007,note_on,,0,0,0,,,7,,,,,,,71,100
51007,note_on,,0,0,0,,,7,,,,,,,68,0
51007,note_on,,0,0,0,,,7,,,,,,,69,100
51007,note_on,,0,0,0,,,7,,,,,,,64,0
51007,note_on,,0,0,0,,,7,,,,,,,66,100
51007,note_on,,0,0,0,,,7,,,,,,,54,100
51007,note_on,,0,0,0,,,7,,,,,,,42,100
51037,note_on,,30,0,0,,,3,,,,,,,75,0
51037,note_on,,0,0,0,,,3,,,,,,,78,127
51067,note_on,,30,0,0,,,3,,,,,,,78,0
51067,note_on,,0,0,0,,,3,,,,,,,81,127
51097,note_on,,30,0,0,,,3,,,,,,,81,0
51097,note_on,,0,0,0,,,3,,,,,,,78,127
51127,note_on,,30,0,0,,,3,,,,,,,78,0
51127,note_on,,0,0,0,,,3,,,,,,,75,127
51127,note_on,,0,0,0,,,7,,,,,,,71,0
51127,note_on,,0,0,0,,,7,,,,,,,69,0
51127,note_on,,0,0,0,,,7,,,,,,,66,0
51127,note_on,,0,0,0,,,7,,,,,,,54,0
51127,note_on,,0,0,0,,,7,,,,,,,42,0
51157,note_on,,30,0,0,,,3,,,,,,,75,0
51157,note_on,,0,0,0,,,3,,,,,,,71,127
51187,note_on,,30,0,0,,,3,,,,,,,71,0
51187,note_on,,0,0,0,,,3,,,,,,,69,127
51217,note_on,,30,0,0,,,3,,,,,,,69,0
51217,note_on,,0,0,0,,,3,,,,,,,66,127
51247,note_on,,30,0,0,,,3,,,,,,,66,0
51247,note_on,,0,0,0,,,3,,,,,,,63,127
51247,note_on,,0,0,0,,,7,,,,,,,47,100
51247,note_on,,0,0,0,,,7,,,,,,,35,100
51307,note_on,,60,0,0,,,7,,,,,,,69,100
51307,note_on,,0,0,0,,,7,,,,,,,66,100
51367,note_on,,60,0,0,,,3,,,,,,,63,0
51367,note_on,,0,0,0,,,7,,,,,,,69,0
51367,note_on,,0,0,0,,,7,,,,,,,68,100
51367,note_on,,0,0,0,,,7,,,,,,,66,0
51367,note_on,,0,0,0,,,7,,,,,,,64,100
51367,note_on,,0,0,0,,,7,,,,,,,59,100
51367,note_on,,0,0,0,,,7,,,,,,,47,0
51367,note_on,,0,0,0,,,7,,,,,,,35,0
51427,note_on,,60,0,0,,,7,,,,,,,68,0
51427,note_on,,0,0,0,,,7,,,,,,,66,100
51427,note_on,,0,0,0,,,7,,,,,,,64,0
51427,note_on,,0,0,0,,,7,,,,,,,63,100
51487,note_on,,60,0,0,,,3,,,,,,,76,127
51487,note_on,,0,0,0,,,7,,,,,,,66,0
51487,note_on,,0,0,0,,,7,,,,,,,68,100
51487,note_on,,0,0,0,,,7,,,,,,,63,0
51487,note_on,,0,0,0,,,7,,,,,,,64,100
51487,note_on,,0,0,0,,,7,,,,,,,52,100
51487,note_on,,0,0,0,,,7,,,,,,,40,100
51517,note_on,,30,0,0,,,3,,,,,,,76,0
51517,note_on,,0,0,0,,,3,,,,,,,75,127
51547,note_on,,30,0,0,,,3,,,,,,,75,0
51547,note_on,,0,0,0,,,3,,,,,,,78,127
51577,note_on,,30,0,0,,,3,,,,,,,78,0
51577,note_on,,0,0,0,,,3,,,,,,,76,127
51607,note_on,,30,0,0,,,3,,,,,,,76,0
51607,note_on,,0,0,0,,,3,,,,,,,80,127
51607,note_on,,0,0,0,,,7,,,,,,,68,0
51607,note_on,,0,0,0,,,7,,,,,,,64,0
51607,note_on,,0,0,0,,,7,,,,,,,59,0
51607,note_on,,0,0,0,,,7,,,,,,,52,0
51607,note_on,,0,0,0,,,7,,,,,,,40,0
51637,note_on,,30,0,0,,,3,,,,,,,80,0
51637,note_on,,0,0,0,,,3,,,,,,,78,127
51667,note_on,,30,0,0,,,3,,,,,,,78,0
51667,note_on,,0,0,0,,,3,,,,,,,76,127
51667,note_on,,0,0,0,,,7,,,,,,,71,100
51667,note_on,,0,0,0,,,7,,,,,,,64,100
51667,note_on,,0,0,0,,,7,,,,,,,56,100
51697,note_on,,30,0,0,,,3,,,,,,,76,0
51697,note_on,,0,0,0,,,3,,,,,,,75,127
51727,note_on,,30,0,0,,,3,,,,,,,75,0
51727,note_on,,0,0,0,,,3,,,,,,,73,127
51727,note_on,,0,0,0,,,7,,,,,,,71,0
51727,note_on,,0,0,0,,,7,,,,,,,69,100
51727,note_on,,0,0,0,,,7,,,,,,,57,100
51727,note_on,,0,0,0,,,7,,,,,,,56,0
51757,note_on,,30,0,0,,,3,,,,,,,73,0
51757,note_on,,0,0,0,,,3,,,,,,,72,127
51787,note_on,,30,0,0,,,3,,,,,,,72,0
51787,note_on,,0,0,0,,,3,,,,,,,75,127
51817,note_on,,30,0,0,,,3,,,,,,,75,0
51817,note_on,,0,0,0,,,3,,,,,,,73,127
51847,note_on,,30,0,0,,,3,,,,,,,73,0
51847,note_on,,0,0,0,,,3,,,,,,,76,127
51847,note_on,,0,0,0,,,7,,,,,,,69,0
51847,note_on,,0,0,0,,,7,,,,,,,64,0
51847,note_on,,0,0,0,,,7,,,,,,,57,0
51907,note_on,,60,0,0,,,3,,,,,,,76,0
51907,note_on,,0,0,0,,,7,,,,,,,71,100
51907,note_on,,0,0,0,,,7,,,,,,,64,100
51907,note_on,,0,0,0,,,7,,,,,,,56,100
51967,note_on,,60,0,0,,,3,,,,,,,73,127
51967,note_on,,0,0,0,,,7,,,,,,,71,0
51967,note_on,,0,0,0,,,7,,,,,,,73,100
51967,note_on,,0,0,0,,,7,,,,,,,57,100
51967,note_on,,0,0,0,,,7,,,,,,,56,0
51997,note_on,,30,0,0,,,3,,,,,,,73,0
51997,note_on,,0,0,0,,,3,,,,,,,72,127
52027,note_on,,30,0,0,,,3,,,,,,,72,0
52027,note_on,,0,0,0,,,3,,,,,,,75,127
52057,note_on,,30,0,0,,,3,,,,,,,75,0
52057,note_on,,0,0,0,,,3,,,,,,,73,127
52087,note_on,,30,0,0,,,3,,,,,,,73,0
52087,note_on,,0,0,0,,,3,,,,,,,76,127
52087,note_on,,0,0,0,,,7,,,,,,,73,0
52087,note_on,,0,0,0,,,7,,,,,,,64,0
52087,note_on,,0,0,0,,,7,,,,,,,57,0
52117,note_on,,30,0,0,,,3,,,,,,,76,0
52117,note_on,,0,0,0,,,3,,,,,,,75,127
52147,note_on,,30,0,0,,,3,,,,,,,75,0
52147,note_on,,0,0,0,,,3,,,,,,,73,127
52147,note_on,,0,0,0,,,7,,,,,,,68,100
52147,note_on,,0,0,0,,,7,,,,,,,61,100
52147,note_on,,0,0,0,,,7,,,,,,,53,100
52177,note_on,,30,0,0,,,3,,,,,,,73,0
52177,note_on,,0,0,0,,,3,,,,,,,71,127
52207,note_on,,30,0,0,,,3,,,,,,,71,0
52207,note_on,,0,0,0,,,3,,,,,,,69,127
52207,note_on,,0,0,0,,,7,,,,,,,68,0
52207,note_on,,0,0,0,,,7,,,,,,,66,100
52207,note_on,,0,0,0,,,7,,,,,,,54,100
52207,note_on,,0,0,0,,,7,,,,,,,53,0
52237,note_on,,30,0,0,,,3,,,,,,,69,0
52237,note_on,,0,0,0,,,3,,,,,,,68,127
52267,note_on,,30,0,0,,,3,,,,,,,68,0
52267,note_on,,0,0,0,,,3,,,,,,,71,127
52297,note_on,,30,0,0,,,3,,,,,,,71,0
52297,note_on,,0,0,0,,,3,,,,,,,69,127
52327,note_on,,30,0,0,,,3,,,,,,,69,0
52327,note_on,,0,0,0,,,3,,,,,,,73,127
52327,note_on,,0,0,0,,,7,,,,,,,66,0
52327,note_on,,0,0,0,,,7,,,,,,,61,0
52327,note_on,,0,0,0,,,7,,,,,,,54,0
52387,note_on,,60,0,0,,,3,,,,,,,73,0
52387,note_on,,0,0,0,,,7,,,,,,,68,100
52387,note_on,,0,0,0,,,7,,,,,,,61,100
52387,note_on,,0,0,0,,,7,,,,,,,53,100
52447,note_on,,60,0,0,,,3,,,,,,,69,127
52447,note_on,,0,0,0,,,7,,,,,,,68,0
52447,note_on,,0,0,0,,,7,,,,,,,69,100
52447,note_on,,0,0,0,,,7,,,,,,,54,100
52447,note_on,,0,0,0,,,7,,,,,,,53,0
52477,note_on,,30,0,0,,,3,,,,,,,69,0
52477,note_on,,0,0,0,,,3,,,,,,,68,127
52507,note_on,,30,0,0,,,3,,,,,,,68,0
52507,note_on,,0,0,0,,,3,,,,,,,71,127
52537,note_on,,30,0,0,,,3,,,,,,,71,0
52537,note_on,,0,0,0,,,3,,,,,,,69,127
52567,note_on,,30,0,0,,,3,,,,,,,69,0
52567,note_on,,0,0,0,,,3,,,,,,,73,127
52567,note_on,,0,0,0,,,7,,,,,,,69,0
52567,note_on,,0,0,0,,,7,,,,,,,61,0
52567,note_on,,0,0,0,,,7,,,,,,,54,0
52597,note_on,,30,0,0,,,3,,,,,,,73,0
52597,note_on,,0,0,0,,,3,,,,,,,71,127
52627,note_on,,30,0,0,,,3,,,,,,,71,0
52627,note_on,,0,0,0,,,3,,,,,,,69,127
52627,note_on,,0,0,0,,,7,,,,,,,65,100
52627,note_on,,0,0,0,,,7,,,,,,,59,100
52627,note_on,,0,0,0,,,7,,,,,,,56,100
52657,note_on,,30,0,0,,,3,,,,,,,69,0
52657,note_on,,0,0,0,,,3,,,,,,,68,127
52687,note_on,,30,0,0,,,3,,,,,,,68,0
52687,note_on,,0,0,0,,,3,,,,,,,66,127
52687,note_on,,0,0,0,,,7,,,,,,,65,0
52687,note_on,,0,0,0,,,7,,,,,,,66,100
52687,note_on,,0,0,0,,,7,,,,,,,59,0
52687,note_on,,0,0,0,,,7,,,,,,,61,100
52687,note_on,,0,0,0,,,7,,,,,,,57,100
52687,note_on,,0,0,0,,,7,,,,,,,56,0
52717,note_on,,30,0,0,,,3,,,,,,,66,0
52717,note_on,,0,0,0,,,3,,,,,,,65,127
52747,note_on,,30,0,0,,,3,,,,,,,65,0
52747,note_on,,0,0,0,,,3,,,,,,,68,127
52777,note_on,,30,0,0,,,3,,,,,,,68,0
52777,note_on,,0,0,0,,,3,,,,,,,66,127
52807,note_on,,30,0,0,,,3,,,,,,,66,0
52807,note_on,,0,0,0,,,3,,,,,,,69,127
52807,note_on,,0,0,0,,,7,,,,,,,66,0
52807,note_on,,0,0,0,,,7,,,,,,,61,0
52807,note_on,,0,0,0,,,7,,,,,,,57,0
52837,note_on,,30,0,0,,,3,,,,,,,69,0
52837,note_on,,0,0,0,,,3,,,,,,,68,127
52867,note_on,,30,0,0,,,3,,,,,,,68,0
52867,note_on,,0,0,0,,,3,,,,,,,66,127
52867,note_on,,0,0,0,,,7,,,,,,,64,100
52867,note_on,,0,0,0,,,7,,,,,,,61,100
52867,note_on,,0,0,0,,,7,,,,,,,58,100
52897,note_on,,30,0,0,,,3,,,,,,,66,0
52897,note_on,,0,0,0,,,3,,,,,,,64,127
52927,note_on,,30,0,0,,,3,,,,,,,64,0
52927,note_on,,0,0,0,,,3,,,,,,,63,127
52927,note_on,,0,0,0,,,7,,,,,,,64,0
52927,note_on,,0,0,0,,,7,,,,,,,63,100
52927,note_on,,0,0,0,,,7,,,,,,,61,0
52927,note_on,,0,0,0,,,7,,,,,,,59,100
52927,note_on,,0,0,0,,,7,,,,,,,58,0
52927,note_on,,0,0,0,,,7,,,,,,,54,100
52927,note_on,,0,0,0,,,7,,,,,,,47,100
52927,note_on,,0,0,0,,,7,,,,,,,35,100
52957,note_on,,30,0,0,,,3,,,,,,,63,0
52957,note_on,,0,0,0,,,3,,,,,,,59,127
52987,note_on,,30,0,0,,,3,,,,,,,59,0
52987,note_on,,0,0,0,,,3,,,,,,,57,127
53017,note_on,,30,0,0,,,3,,,,,,,57,0
53017,note_on,,0,0,0,,,3,,,,,,,54,127
53047,note_on,,30,0,0,,,3,,,,,,,54,0
53047,note_on,,0,0,0,,,3,,,,,,,57,127
53077,note_on,,30,0,0,,,3,,,,,,,57,0
53077,note_on,,0,0,0,,,3,,,,,,,59,127
53107,note_on,,30,0,0,,,3,,,,,,,59,0
53107,note_on,,0,0,0,,,3,,,,,,,63,127
53137,note_on,,30,0,0,,,3,,,,,,,63,0
53137,note_on,,0,0,0,,,3,,,,,,,66,127
53167,note_on,,30,0,0,,,3,,,,,,,66,0
53167,note_on,,0,0,0,,,3,,,,,,,69,127
53197,note_on,,30,0,0,,,3,,,,,,,69,0
53197,note_on,,0,0,0,,,3,,,,,,,71,127
53227,note_on,,30,0,0,,,3,,,,,,,71,0
53227,note_on,,0,0,0,,,3,,,,,,,75,127
53257,note_on,,30,0,0,,,3,,,,,,,75,0
53257,note_on,,0,0,0,,,3,,,,,,,78,127
53287,note_on,,30,0,0,,,3,,,,,,,78,0
53287,note_on,,0,0,0,,,3,,,,,,,81,127
53287,note_on,,0,0,0,,,7,,,,,,,47,0
53287,note_on,,0,0,0,,,7,,,,,,,45,100
53287,note_on,,0,0,0,,,7,,,,,,,35,0
53287,note_on,,0,0,0,,,7,,,,,,,33,100
53317,note_on,,30,0,0,,,3,,,,,,,81,0
53317,note_on,,0,0,0,,,3,,,,,,,78,127
53347,note_on,,30,0,0,,,3,,,,,,,78,0
53347,note_on,,0,0,0,,,3,,,,,,,75,127
53377,note_on,,30,0,0,,,3,,,,,,,75,0
53377,note_on,,0,0,0,,,3,,,,,,,78,127
53407,note_on,,30,0,0,,,3,,,,,,,78,0
53407,note_on,,0,0,0,,,3,,,,,,,76,127
53407,note_on,,0,0,0,,,7,,,,,,,63,0
53407,note_on,,0,0,0,,,7,,,,,,,64,100
53407,note_on,,0,0,0,,,7,,,,,,,54,0
53407,note_on,,0,0,0,,,7,,,,,,,56,100
53407,note_on,,0,0,0,,,7,,,,,,,45,0
53407,note_on,,0,0,0,,,7,,,,,,,44,100
53407,note_on,,0,0,0,,,7,,,,,,,33,0
53407,note_on,,0,0,0,,,7,,,,,,,32,100
53467,note_on,,60,0,0,,,3,,,,,,,76,0
53467,note_on,,0,0,0,,,3,,,,,,,83,127
53527,note_on,,60,0,0,,,3,,,,,,,83,0
53527,note_on,,0,0,0,,,3,,,,,,,81,127
53527,note_on,,0,0,0,,,7,,,,,,,64,0
53527,note_on,,0,0,0,,,7,,,,,,,59,0
53527,note_on,,0,0,0,,,7,,,,,,,56,0
53527,note_on,,0,0,0,,,7,,,,,,,44,0
53527,note_on,,0,0,0,,,7,,,,,,,32,0
53587,note_on,,60,0,0,,,3,,,,,,,81,0
53587,note_on,,0,0,0,,,3,,,,,,,80,127
53647,note_on,,60,0,0,,,3,,,,,,,80,0
53647,note_on,,0,0,0,,,3,,,,,,,78,127
53707,note_on,,60,0,0,,,3,,,,,,,78,0
53707,note_on,,0,0,0,,,3,,,,,,,76,127
53767,note_on,,60,0,0,,,3,,,,,,,76,0
53767,note_on,,0,0,0,,,3,,,,,,,75,127
53767,note_on,,0,0,0,,,7,,,,,,,71,100
53767,note_on,,0,0,0,,,7,,,,,,,64,100
53767,note_on,,0,0,0,,,7,,,,,,,56,100
53827,note_on,,60,0,0,,,3,,,,,,,75,0
53827,note_on,,0,0,0,,,3,,,,,,,74,127
53887,note_on,,60,0,0,,,3,,,,,,,74,0
53887,note_on,,0,0,0,,,3,,,,,,,73,127
53887,note_on,,0,0,0,,,7,,,,,,,71,0
53887,note_on,,0,0,0,,,7,,,,,,,73,100
53887,note_on,,0,0,0,,,7,,,,,,,57,100
53887,note_on,,0,0,0,,,7,,,,,,,56,0
53947,note_on,,60,0,0,,,3,,,,,,,73,0
53947,note_on,,0,0,0,,,3,,,,,,,74,127
54007,note_on,,60,0,0,,,3,,,,,,,74,0
54007,note_on,,0,0,0,,,3,,,,,,,75,127
54007,note_on,,0,0,0,,,7,,,,,,,73,0
54007,note_on,,0,0,0,,,7,,,,,,,64,0
54007,note_on,,0,0,0,,,7,,,,,,,57,0
54067,note_on,,60,0,0,,,3,,,,,,,75,0
54067,note_on,,0,0,0,,,3,,,,,,,76,127
54127,note_on,,60,0,0,,,3,,,,,,,76,0
54127,note_on,,0,0,0,,,3,,,,,,,77,127
54187,note_on,,60,0,0,,,3,,,,,,,77,0
54187,note_on,,0,0,0,,,3,,,,,,,78,127
54247,note_on,,60,0,0,,,3,,,,,,,78,0
54247,note_on,,0,0,0,,,3,,,,,,,80,127
54307,note_on,,60,0,0,,,3,,,,,,,80,0
54307,note_on,,0,0,0,,,3,,,,,,,81,127
54367,note_on,,60,0,0,,,3,,,,,,,81,0
54367,note_on,,0,0,0,,,3,,,,,,,76,127
54487,note_on,,120,0,0,,,7,,,,,,,73,100
54487,note_on,,0,0,0,,,7,,,,,,,67,100
54487,note_on,,0,0,0,,,7,,,,,,,58,100
54487,note_on,,0,0,0,,,7,,,,,,,34,100
54607,note_on,,120,0,0,,,7,,,,,,,73,0
54607,note_on,,0,0,0,,,7,,,,,,,71,100
54607,note_on,,0,0,0,,,7,,,,,,,67,0
54607,note_on,,0,0,0,,,7,,,,,,,68,100
54607,note_on,,0,0,0,,,7,,,,,,,59,100
54607,note_on,,0,0,0,,,7,,,,,,,58,0
54607,note_on,,0,0,0,,,7,,,,,,,34,0
54607,note_on,,0,0,0,,,7,,,,,,,35,100
54727,note_on,,120,0,0,,,3,,,,,,,76,0
54727,note_on,,0,0,0,,,3,,,,,,,80,127
54727,note_on,,0,0,0,,,7,,,,,,,71,0
54727,note_on,,0,0,0,,,7,,,,,,,75,100
54727,note_on,,0,0,0,,,7,,,,,,,68,0
54727,note_on,,0,0,0,,,7,,,,,,,69,100
54787,note_on,,60,0,0,,,3,,,,,,,80,0
54787,note_on,,0,0,0,,,3,,,,,,,78,127
54847,note_on,,60,0,0,,,3,,,,,,,78,0
54847,note_on,,0,0,0,,,3,,,,,,,76,127
54847,note_on,,0,0,0,,,7,,,,,,,75,0
