tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,control,value,note,velocity
0,time_signature,2,4,12,8,0,1,0,,,,,,,
0,program_change,,,,,0,0,6,,48,11,,,,
0,control_change,,,,,0,0,5,,,10,10,28,,
0,control_change,,,,,0,0,5,,,10,91,70,,
0,control_change,,,,,0,0,5,,,10,7,126,,
0,program_change,,,,,0,0,5,,48,10,,,,
0,control_change,,,,,0,0,4,,,2,10,92,,
0,control_change,,,,,0,0,4,,,2,91,80,,
0,control_change,,,,,0,0,4,,,2,7,116,,
0,program_change,,,,,0,0,4,,60,2,,,,
0,control_change,,,,,0,0,3,,,1,10,80,,
0,control_change,,,,,0,0,3,,,1,91,80,,
0,control_change,,,,,0,0,3,,,1,7,91,,
0,program_change,,,,,0,0,3,,70,1,,,,
0,control_change,,,,,0,0,2,,,0,91,80,,
0,control_change,,,,,0,0,2,,,0,10,64,,
0,control_change,,,,,0,0,2,,,0,7,87,,
0,program_change,,,,,0,0,2,,68,0,,,,
0,control_change,,,,,0,0,1,,,0,91,80,,
0,control_change,,,,,0,0,1,,,0,10,64,,
0,control_change,,,,,0,0,6,,,11,7,123,,
0,control_change,,,,,0,0,1,,,0,7,89,,
0,control_change,,,,,0,0,6,,,11,10,40,,
0,end_of_track,,,,,0,1,11,,,,,,,
0,control_change,,,,,0,0,11,,,7,91,90,,
0,control_change,,,,,0,0,11,,,7,7,102,,
0,program_change,,,,,0,0,11,,45,7,,,,
0,end_of_track,,,,,0,1,10,,,,,,,
0,control_change,,,,,0,0,10,,,6,91,90,,
0,control_change,,,,,0,0,10,,,6,7,102,,
0,program_change,,,,,0,0,10,,45,6,,,,
0,control_change,,,,,0,0,9,,,14,10,96,,
0,control_change,,,,,0,0,9,,,14,91,90,,
0,control_change,,,,,0,0,9,,,14,7,101,,
0,program_change,,,,,0,0,9,,43,14,,,,
0,control_change,,,,,0,0,8,,,13,91,70,,
0,control_change,,,,,0,0,8,,,13,10,84,,
0,control_change,,,,,0,0,8,,,13,7,124,,
0,program_change,,,,,0,0,8,,48,13,,,,
0,control_change,,,,,0,0,7,,,12,91,70,,
0,control_change,,,,,0,0,7,,,12,10,98,,
0,control_change,,,,,0,0,7,,,12,7,123,,
0,program_change,,,,,0,0,7,,48,12,,,,
0,control_change,,,,,0,0,6,,,11,91,70,,
0,program_change,,,,,0,0,1,,68,0,,,,
0,end_of_track,,,,,0,1,12,,,,,,,
0,set_tempo,,,,,0,1,0,1500000,,,,,,
480,note_on,,,,,480,0,5,,,10,,,55,70
480,note_on,,,,,480,0,7,,,12,,,58,70
480,note_on,,,,,480,0,8,,,13,,,51,78
480,note_on,,,,,0,0,5,,,10,,,63,90
480,note_on,,,,,0,0,6,,,11,,,55,78
480,note_on,,,,,480,0,6,,,11,,,63,58
480,note_on,,,,,480,0,9,,,14,,,39,78
600,note_off,,,,,120,0,8,,,13,,,51,64
600,note_off,,,,,120,0,9,,,14,,,39,64
600,note_on,,,,,0,0,8,,,13,,,58,78
600,note_on,,,,,0,0,9,,,14,,,46,78
720,note_off,,,,,120,0,9,,,14,,,46,64
720,note_on,,,,,0,0,5,,,10,,,58,70
720,note_off,,,,,0,0,6,,,11,,,63,64
720,note_off,,,,,240,0,6,,,11,,,55,64
720,note_off,,,,,0,0,5,,,10,,,55,64
720,note_off,,,,,240,0,5,,,10,,,63,64
720,note_on,,,,,0,0,8,,,13,,,55,58
720,note_off,,,,,120,0,8,,,13,,,58,64
720,note_on,,,,,0,0,6,,,11,,,58,58
720,note_on,,,,,0,0,9,,,14,,,43,58
816,note_off,,,,,96,0,6,,,11,,,58,64
816,note_off,,,,,96,0,5,,,10,,,58,64
840,note_on,,,,,0,0,8,,,13,,,51,58
840,note_off,,,,,120,0,8,,,13,,,55,64
840,note_on,,,,,0,0,9,,,14,,,39,58
840,note_off,,,,,120,0,9,,,14,,,43,64
864,note_off,,,,,384,0,7,,,12,,,58,64
