tick,type,tempo,time,meta,track,control,value,channel,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,program,note,velocity
4207,note_on,,0,0,0,,,7,,,,,,,69,0
4207,note_on,,0,0,0,,,7,,,,,,,66,100
4207,note_on,,0,0,0,,,7,,,,,,,57,0
4207,note_on,,0,0,0,,,7,,,,,,,62,100
4207,note_on,,0,0,0,,,7,,,,,,,45,0
4207,note_on,,0,0,0,,,7,,,,,,,50,100
4207,note_on,,0,0,0,,,7,,,,,,,33,0
4207,note_on,,0,0,0,,,7,,,,,,,38,100
4267,note_on,,60,0,0,,,7,,,,,,,66,0
4267,note_on,,0,0,0,,,7,,,,,,,69,100
4267,note_on,,0,0,0,,,7,,,,,,,62,0
4267,note_on,,0,0,0,,,7,,,,,,,57,100
4327,note_on,,60,0,0,,,4,,,,,,,78,0
4327,note_on,,0,0,0,,,4,,,,,,,74,0
4327,note_on,,0,0,0,,,5,,,,,,,50,0
4327,note_on,,0,0,0,,,6,,,,,,,66,0
4327,note_on,,0,0,0,,,6,,,,,,,62,0
4327,note_on,,0,0,0,,,7,,,,,,,78,0
4327,note_on,,0,0,0,,,7,,,,,,,69,0
4327,note_on,,0,0,0,,,7,,,,,,,66,100
4327,note_on,,0,0,0,,,7,,,,,,,57,0
4327,note_on,,0,0,0,,,7,,,,,,,62,100
4327,note_on,,0,0,0,,,7,,,,,,,50,0
4327,note_on,,0,0,0,,,7,,,,,,,38,0
4387,note_on,,60,0,0,,,7,,,,,,,66,0
4387,note_on,,0,0,0,,,7,,,,,,,69,100
4387,note_on,,0,0,0,,,7,,,,,,,62,0
4387,note_on,,0,0,0,,,7,,,,,,,57,100
4447,note_on,,60,0,0,,,4,,,,,,,76,80
4447,note_on,,0,0,0,,,4,,,,,,,73,80
4447,note_on,,0,0,0,,,5,,,,,,,57,0
4447,note_on,,0,0,0,,,5,,,,,,,57,80
4447,note_on,,0,0,0,,,6,,,,,,,64,80
4447,note_on,,0,0,0,,,6,,,,,,,57,80
4447,note_on,,0,0,0,,,7,,,,,,,76,100
4447,note_on,,0,0,0,,,7,,,,,,,69,0
4447,note_on,,0,0,0,,,7,,,,,,,64,100
4447,note_on,,0,0,0,,,7,,,,,,,57,0
4447,note_on,,0,0,0,,,7,,,,,,,61,100
4447,note_on,,0,0,0,,,7,,,,,,,57,100
4447,note_on,,0,0,0,,,7,,,,,,,45,100
4507,note_on,,60,0,0,,,7,,,,,,,64,0
4507,note_on,,0,0,0,,,7,,,,,,,69,100
4507,note_on,,0,0,0,,,7,,,,,,,61,0
4567,note_on,,60,0,0,,,7,,,,,,,69,0
4567,note_on,,0,0,0,,,7,,,,,,,64,100
4567,note_on,,0,0,0,,,7,,,,,,,61,100
4567,note_on,,0,0,0,,,7,,,,,,,57,0
4567,note_on,,0,0,0,,,7,,,,,,,45,0
4627,note_on,,60,0,0,,,7,,,,,,,76,0
4627,note_on,,0,0,0,,,7,,,,,,,81,100
4627,note_on,,0,0,0,,,7,,,,,,,64,0
4627,note_on,,0,0,0,,,7,,,,,,,69,100
4627,note_on,,0,0,0,,,7,,,,,,,61,0
4627,note_on,,0,0,0,,,7,,,,,,,57,100
4687,note_on,,60,0,0,,,4,,,,,,,76,0
4687,note_on,,0,0,0,,,4,,,,,,,78,80
4687,note_on,,0,0,0,,,4,,,,,,,73,0
4687,note_on,,0,0,0,,,4,,,,,,,74,80
4687,note_on,,0,0,0,,,6,,,,,,,64,0
4687,note_on,,0,0,0,,,6,,,,,,,66,80
4687,note_on,,0,0,0,,,6,,,,,,,57,0
4687,note_on,,0,0,0,,,6,,,,,,,62,80
4687,note_on,,0,0,0,,,7,,,,,,,81,0
4687,note_on,,0,0,0,,,7,,,,,,,78,100
4687,note_on,,0,0,0,,,7,,,,,,,69,0
4687,note_on,,0,0,0,,,7,,,,,,,66,100
4687,note_on,,0,0,0,,,7,,,,,,,57,0
4687,note_on,,0,0,0,,,7,,,,,,,62,100
4747,note_on,,60,0,0,,,7,,,,,,,78,0
4747,note_on,,0,0,0,,,7,,,,,,,81,100
4747,note_on,,0,0,0,,,7,,,,,,,66,0
4747,note_on,,0,0,0,,,7,,,,,,,69,100
4747,note_on,,0,0,0,,,7,,,,,,,62,0
4747,note_on,,0,0,0,,,7,,,,,,,57,100
4807,note_on,,60,0,0,,,4,,,,,,,78,0
4807,note_on,,0,0,0,,,4,,,,,,,76,80
4807,note_on,,0,0,0,,,4,,,,,,,74,0
4807,note_on,,0,0,0,,,4,,,,,,,73,80
4807,note_on,,0,0,0,,,6,,,,,,,66,0
4807,note_on,,0,0,0,,,6,,,,,,,64,80
4807,note_on,,0,0,0,,,6,,,,,,,62,0
4807,note_on,,0,0,0,,,6,,,,,,,57,80
4807,note_on,,0,0,0,,,7,,,,,,,81,0
4807,note_on,,0,0,0,,,7,,,,,,,76,100
4807,note_on,,0,0,0,,,7,,,,,,,69,0
4807,note_on,,0,0,0,,,7,,,,,,,64,100
4807,note_on,,0,0,0,,,7,,,,,,,57,0
4807,note_on,,0,0,0,,,7,,,,,,,61,100
4807,note_on,,0,0,0,,,7,,,,,,,57,100
4807,note_on,,0,0,0,,,7,,,,,,,45,100
4867,note_on,,60,0,0,,,7,,,,,,,64,0
4867,note_on,,0,0,0,,,7,,,,,,,69,100
4867,note_on,,0,0,0,,,7,,,,,,,61,0
4927,note_on,,60,0,0,,,4,,,,,,,76,0
4927,note_on,,0,0,0,,,4,,,,,,,81,80
4927,note_on,,0,0,0,,,7,,,,,,,69,0
4927,note_on,,0,0,0,,,7,,,,,,,64,100
4927,note_on,,0,0,0,,,7,,,,,,,61,100
4927,note_on,,0,0,0,,,7,,,,,,,57,0
4927,note_on,,0,0,0,,,7,,,,,,,45,0
4987,note_on,,60,0,0,,,4,,,,,,,81,0
4987,note_on,,0,0,0,,,4,,,,,,,85,80
4987,note_on,,0,0,0,,,4,,,,,,,73,0
4987,note_on,,0,0,0,,,4,,,,,,,76,80
4987,note_on,,0,0,0,,,7,,,,,,,76,0
4987,note_on,,0,0,0,,,7,,,,,,,81,100
4987,note_on,,0,0,0,,,7,,,,,,,64,0
4987,note_on,,0,0,0,,,7,,,,,,,69,100
4987,note_on,,0,0,0,,,7,,,,,,,61,0
4987,note_on,,0,0,0,,,7,,,,,,,57,100
5047,note_on,,60,0,0,,,4,,,,,,,85,0
5047,note_on,,0,0,0,,,4,,,,,,,83,80
5047,note_on,,0,0,0,,,4,,,,,,,76,0
5047,note_on,,0,0,0,,,4,,,,,,,78,80
5047,note_on,,0,0,0,,,5,,,,,,,62,80
5047,note_on,,0,0,0,,,5,,,,,,,57,0
5047,note_on,,0,0,0,,,5,,,,,,,54,80
5047,note_on,,0,0,0,,,6,,,,,,,64,0
5047,note_on,,0,0,0,,,6,,,,,,,66,80
5047,note_on,,0,0,0,,,6,,,,,,,57,0
5047,note_on,,0,0,0,,,6,,,,,,,62,80
5047,note_on,,0,0,0,,,7,,,,,,,81,0
5047,note_on,,0,0,0,,,7,,,,,,,71,100
5047,note_on,,0,0,0,,,7,,,,,,,69,0
5047,note_on,,0,0,0,,,7,,,,,,,62,100
5047,note_on,,0,0,0,,,7,,,,,,,57,0
5047,note_on,,0,0,0,,,7,,,,,,,59,100
5047,note_on,,0,0,0,,,7,,,,,,,50,100
5047,note_on,,0,0,0,,,7,,,,,,,38,100
5107,note_on,,60,0,0,,,4,,,,,,,83,0
5107,note_on,,0,0,0,,,4,,,,,,,90,80
5107,note_on,,0,0,0,,,4,,,,,,,78,0
5107,note_on,,0,0,0,,,4,,,,,,,74,80
5107,note_on,,0,0,0,,,7,,,,,,,71,0
5107,note_on,,0,0,0,,,7,,,,,,,78,100
5107,note_on,,0,0,0,,,7,,,,,,,62,0
5107,note_on,,0,0,0,,,7,,,,,,,66,100
5107,note_on,,0,0,0,,,7,,,,,,,59,0
5107,note_on,,0,0,0,,,7,,,,,,,62,100
5167,note_on,,60,0,0,,,4,,,,,,,90,0
5167,note_on,,0,0,0,,,4,,,,,,,81,80
5167,note_on,,0,0,0,,,4,,,,,,,74,0
5167,note_on,,0,0,0,,,4,,,,,,,73,80
5167,note_on,,0,0,0,,,5,,,,,,,62,0
5167,note_on,,0,0,0,,,5,,,,,,,61,80
5167,note_on,,0,0,0,,,5,,,,,,,54,0
5167,note_on,,0,0,0,,,5,,,,,,,57,80
5167,note_on,,0,0,0,,,6,,,,,,,66,0
5167,note_on,,0,0,0,,,6,,,,,,,64,80
5167,note_on,,0,0,0,,,6,,,,,,,62,0
5167,note_on,,0,0,0,,,7,,,,,,,78,0
5167,note_on,,0,0,0,,,7,,,,,,,69,100
5167,note_on,,0,0,0,,,7,,,,,,,66,0
5167,note_on,,0,0,0,,,7,,,,,,,61,100
5167,note_on,,0,0,0,,,7,,,,,,,62,0
5167,note_on,,0,0,0,,,7,,,,,,,57,100
5167,note_on,,0,0,0,,,7,,,,,,,50,0
5167,note_on,,0,0,0,,,7,,,,,,,52,100
5167,note_on,,0,0,0,,,7,,,,,,,38,0
5167,note_on,,0,0,0,,,7,,,,,,,40,100
5227,note_on,,60,0,0,,,7,,,,,,,61,0
5227,note_on,,0,0,0,,,7,,,,,,,64,100
5227,note_on,,0,0,0,,,7,,,,,,,57,0
5227,note_on,,0,0,0,,,7,,,,,,,61,100
5287,note_on,,60,0,0,,,7,,,,,,,64,0
5287,note_on,,0,0,0,,,7,,,,,,,57,100
5287,note_on,,0,0,0,,,7,,,,,,,52,0
5287,note_on,,0,0,0,,,7,,,,,,,52,100
5287,note_on,,0,0,0,,,7,,,,,,,40,0
5287,note_on,,0,0,0,,,7,,,,,,,40,100
5347,note_on,,60,0,0,,,7,,,,,,,61,0
5347,note_on,,0,0,0,,,7,,,,,,,64,100
5347,note_on,,0,0,0,,,7,,,,,,,57,0
5347,note_on,,0,0,0,,,7,,,,,,,61,100
5407,note_on,,60,0,0,,,4,,,,,,,81,0
5407,note_on,,0,0,0,,,4,,,,,,,85,80
5407,note_on,,0,0,0,,,4,,,,,,,73,0
5407,note_on,,0,0,0,,,4,,,,,,,76,80
5407,note_on,,0,0,0,,,5,,,,,,,61,0
5407,note_on,,0,0,0,,,5,,,,,,,59,80
5407,note_on,,0,0,0,,,5,,,,,,,57,0
5407,note_on,,0,0,0,,,5,,,,,,,56,80
5407,note_on,,0,0,0,,,7,,,,,,,69,0
5407,note_on,,0,0,0,,,7,,,,,,,73,100
5407,note_on,,0,0,0,,,7,,,,,,,64,0
5407,note_on,,0,0,0,,,7,,,,,,,62,100
5407,note_on,,0,0,0,,,7,,,,,,,61,0
5407,note_on,,0,0,0,,,7,,,,,,,56,100
5407,note_on,,0,0,0,,,7,,,,,,,52,0
5407,note_on,,0,0,0,,,7,,,,,,,52,100
5407,note_on,,0,0,0,,,7,,,,,,,40,0
5407,note_on,,0,0,0,,,7,,,,,,,40,100
5437,note_on,,30,0,0,,,4,,,,,,,85,0
5437,note_on,,0,0,0,,,4,,,,,,,83,80
5437,note_on,,0,0,0,,,4,,,,,,,76,0
5437,note_on,,0,0,0,,,4,,,,,,,74,80
5437,note_on,,0,0,0,,,7,,,,,,,73,0
5437,note_on,,0,0,0,,,7,,,,,,,71,100
5467,note_on,,30,0,0,,,7,,,,,,,62,0
5467,note_on,,0,0,0,,,7,,,,,,,64,100
5467,note_on,,0,0,0,,,7,,,,,,,56,0
5467,note_on,,0,0,0,,,7,,,,,,,59,100
5497,note_on,,30,0,0,,,4,,,,,,,83,0
5497,note_on,,0,0,0,,,4,,,,,,,81,80
5497,note_on,,0,0,0,,,4,,,,,,,74,0
5497,note_on,,0,0,0,,,4,,,,,,,73,80
5497,note_on,,0,0,0,,,7,,,,,,,71,0
5497,note_on,,0,0,0,,,7,,,,,,,69,100
5527,note_on,,30,0,0,,,4,,,,,,,81,0
5527,note_on,,0,0,0,,,4,,,,,,,81,80
5527,note_on,,0,0,0,,,4,,,,,,,73,0
5527,note_on,,0,0,0,,,4,,,,,,,73,80
5527,note_on,,0,0,0,,,5,,,,,,,59,0
5527,note_on,,0,0,0,,,5,,,,,,,57,80
5527,note_on,,0,0,0,,,5,,,,,,,56,0
5527,note_on,,0,0,0,,,6,,,,,,,69,80
5527,note_on,,0,0,0,,,7,,,,,,,69,0
5527,note_on,,0,0,0,,,7,,,,,,,69,100
5527,note_on,,0,0,0,,,7,,,,,,,64,0
5527,note_on,,0,0,0,,,7,,,,,,,61,100
5527,note_on,,0,0,0,,,7,,,,,,,59,0
5527,note_on,,0,0,0,,,7,,,,,,,57,100
5527,note_on,,0,0,0,,,7,,,,,,,52,0
5527,note_on,,0,0,0,,,7,,,,,,,45,100
5527,note_on,,0,0,0,,,7,,,,,,,40,0
5527,note_on,,0,0,0,,,7,,,,,,,33,100
5587,note_on,,60,0,0,,,7,,,,,,,69,0
5587,note_on,,0,0,0,,,7,,,,,,,71,100
5587,note_on,,0,0,0,,,7,,,,,,,61,0
5587,note_on,,0,0,0,,,7,,,,,,,67,100
5647,note_on,,60,0,0,,,4,,,,,,,81,0
5647,note_on,,0,0,0,,,4,,,,,,,73,0
5647,note_on,,0,0,0,,,5,,,,,,,57,0
5647,note_on,,0,0,0,,,6,,,,,,,64,0
5647,note_on,,0,0,0,,,6,,,,,,,69,0
5647,note_on,,0,0,0,,,7,,,,,,,71,0
5647,note_on,,0,0,0,,,7,,,,,,,69,100
5647,note_on,,0,0,0,,,7,,,,,,,67,0
5647,note_on,,0,0,0,,,7,,,,,,,66,100
5647,note_on,,0,0,0,,,7,,,,,,,57,0
5647,note_on,,0,0,0,,,7,,,,,,,45,0
5647,note_on,,0,0,0,,,7,,,,,,,33,0
5707,note_on,,60,0,0,,,7,,,,,,,69,0
5707,note_on,,0,0,0,,,7,,,,,,,67,100
5707,note_on,,0,0,0,,,7,,,,,,,66,0
5707,note_on,,0,0,0,,,7,,,,,,,64,100
5767,note_on,,60,0,0,,,7,,,,,,,67,0
5767,note_on,,0,0,0,,,7,,,,,,,66,100
5767,note_on,,0,0,0,,,7,,,,,,,64,0
5767,note_on,,0,0,0,,,7,,,,,,,62,100
5827,note_on,,60,0,0,,,7,,,,,,,66,0
5827,note_on,,0,0,0,,,7,,,,,,,64,100
5827,note_on,,0,0,0,,,7,,,,,,,62,0
5827,note_on,,0,0,0,,,7,,,,,,,61,100
5887,note_on,,60,0,0,,,3,,,,,,,78,127
5887,note_on,,0,0,0,,,7,,,,,,,64,0
5887,note_on,,0,0,0,,,7,,,,,,,66,100
5887,note_on,,0,0,0,,,7,,,,,,,61,0
5887,note_on,,0,0,0,,,7,,,,,,,62,100
5887,note_on,,0,0,0,,,7,,,,,,,54,100
5887,note_on,,0,0,0,,,7,,,,,,,50,100
5947,note_on,,60,0,0,,,7,,,,,,,66,0
5947,note_on,,0,0,0,,,7,,,,,,,57,100
6007,note_on,,60,0,0,,,7,,,,,,,62,0
6007,note_on,,0,0,0,,,7,,,,,,,66,100
6007,note_on,,0,0,0,,,7,,,,,,,57,0
6007,note_on,,0,0,0,,,7,,,,,,,62,100
6067,note_on,,60,0,0,,,3,,,,,,,78,0
6067,note_on,,0,0,0,,,3,,,,,,,76,127
6067,note_on,,0,0,0,,,7,,,,,,,66,0
6067,note_on,,0,0,0,,,7,,,,,,,57,100
6127,note_on,,60,0,0,,,3,,,,,,,76,0
6127,note_on,,0,0,0,,,3,,,,,,,74,127
6127,note_on,,0,0,0,,,7,,,,,,,62,0
6127,note_on,,0,0,0,,,7,,,,,,,66,100
6127,note_on,,0,0,0,,,7,,,,,,,57,0
6127,note_on,,0,0,0,,,7,,,,,,,62,100
6187,note_on,,60,0,0,,,3,,,,,,,74,0
6187,note_on,,0,0,0,,,3,,,,,,,73,127
6187,note_on,,0,0,0,,,7,,,,,,,66,0
6187,note_on,,0,0,0,,,7,,,,,,,57,100
6247,note_on,,60,0,0,,,3,,,,,,,73,0
6247,note_on,,0,0,0,,,3,,,,,,,71,127
6247,note_on,,0,0,0,,,7,,,,,,,62,0
6247,note_on,,0,0,0,,,7,,,,,,,62,100
6247,note_on,,0,0,0,,,7,,,,,,,57,0
6247,note_on,,0,0,0,,,7,,,,,,,59,100
6247,note_on,,0,0,0,,,7,,,,,,,54,0
6247,note_on,,0,0,0,,,7,,,,,,,55,100
6247,note_on,,0,0,0,,,7,,,,,,,50,0
6307,note_on,,60,0,0,,,7,,,,,,,62,0
6307,note_on,,0,0,0,,,7,,,,,,,71,100
6307,note_on,,0,0,0,,,7,,,,,,,59,0
6307,note_on,,0,0,0,,,7,,,,,,,67,100
6367,note_on,,60,0,0,,,3,,,,,,,71,0
6367,note_on,,0,0,0,,,7,,,,,,,60,100
6367,note_on,,0,0,0,,,7,,,,,,,55,0
6367,note_on,,0,0,0,,,7,,,,,,,57,100
6427,note_on,,60,0,0,,,7,,,,,,,71,0
6427,note_on,,0,0,0,,,7,,,,,,,69,100
6427,note_on,,0,0,0,,,7,,,,,,,67,0
6427,note_on,,0,0,0,,,7,,,,,,,66,100
6487,note_on,,60,0,0,,,7,,,,,,,69,0
6487,note_on,,0,0,0,,,7,,,,,,,67,100
6487,note_on,,0,0,0,,,7,,,,,,,66,0
6487,note_on,,0,0,0,,,7,,,,,,,64,100
6487,note_on,,0,0,0,,,7,,,,,,,60,0
6487,note_on,,0,0,0,,,7,,,,,,,59,100
6487,note_on,,0,0,0,,,7,,,,,,,57,0
6547,note_on,,60,0,0,,,7,,,,,,,67,0
6547,note_on,,0,0,0,,,7,,,,,,,66,100
6547,note_on,,0,0,0,,,7,,,,,,,64,0
6547,note_on,,0,0,0,,,7,,,,,,,63,100
6547,note_on,,0,0,0,,,7,,,,,,,57,100
6607,note_on,,60,0,0,,,3,,,,,,,79,127
6607,note_on,,0,0,0,,,7,,,,,,,66,0
6607,note_on,,0,0,0,,,7,,,,,,,67,100
6607,note_on,,0,0,0,,,7,,,,,,,63,0
6607,note_on,,0,0,0,,,7,,,,,,,64,100
6607,note_on,,0,0,0,,,7,,,,,,,57,0
6607,note_on,,0,0,0,,,7,,,,,,,55,100
6607,note_on,,0,0,0,,,7,,,,,,,59,0
6607,note_on,,0,0,0,,,7,,,,,,,52,100
6667,note_on,,60,0,0,,,7,,,,,,,67,0
6667,note_on,,0,0,0,,,7,,,,,,,59,100
6727,note_on,,60,0,0,,,7,,,,,,,64,0
6727,note_on,,0,0,0,,,7,,,,,,,67,100
6727,note_on,,0,0,0,,,7,,,,,,,59,0
6727,note_on,,0,0,0,,,7,,,,,,,64,100
6787,note_on,,60,0,0,,,3,,,,,,,79,0
6787,note_on,,0,0,0,,,3,,,,,,,78,127
6787,note_on,,0,0,0,,,7,,,,,,,67,0
6787,note_on,,0,0,0,,,7,,,,,,,59,100
6847,note_on,,60,0,0,,,3,,,,,,,78,0
6847,note_on,,0,0,0,,,3,,,,,,,76,127
6847,note_on,,0,0,0,,,7,,,,,,,64,0
6847,note_on,,0,0,0,,,7,,,,,,,67,100
6847,note_on,,0,0,0,,,7,,,,,,,59,0
6847,note_on,,0,0,0,,,7,,,,,,,64,100
6907,note_on,,60,0,0,,,3,,,,,,,76,0
6907,note_on,,0,0,0,,,3,,,,,,,74,127
6907,note_on,,0,0,0,,,7,,,,,,,67,0
6907,note_on,,0,0,0,,,7,,,,,,,59,100
6967,note_on,,60,0,0,,,3,,,,,,,74,0
6967,note_on,,0,0,0,,,3,,,,,,,73,127
6967,note_on,,0,0,0,,,7,,,,,,,64,0
6967,note_on,,0,0,0,,,7,,,,,,,64,100
6967,note_on,,0,0,0,,,7,,,,,,,59,0
6967,note_on,,0,0,0,,,7,,,,,,,61,100
6967,note_on,,0,0,0,,,7,,,,,,,55,0
6967,note_on,,0,0,0,,,7,,,,,,,57,100
6967,note_on,,0,0,0,,,7,,,,,,,52,0
7027,note_on,,60,0,0,,,7,,,,,,,64,0
7027,note_on,,0,0,0,,,7,,,,,,,73,100
7027,note_on,,0,0,0,,,7,,,,,,,61,0
7027,note_on,,0,0,0,,,7,,,,,,,69,100
7087,note_on,,60,0,0,,,3,,,,,,,73,0
7087,note_on,,0,0,0,,,7,,,,,,,62,100
7087,note_on,,0,0,0,,,7,,,,,,,57,0
7087,note_on,,0,0,0,,,7,,,,,,,59,100
7147,note_on,,60,0,0,,,7,,,,,,,73,0
7147,note_on,,0,0,0,,,7,,,,,,,71,100
7147,note_on,,0,0,0,,,7,,,,,,,69,0
7147,note_on,,0,0,0,,,7,,,,,,,68,100
7207,note_on,,60,0,0,,,7,,,,,,,71,0
7207,note_on,,0,0,0,,,7,,,,,,,69,100
7207,note_on,,0,0,0,,,7,,,,,,,68,0
7207,note_on,,0,0,0,,,7,,,,,,,66,100
7207,note_on,,0,0,0,,,7,,,,,,,62,0
7207,note_on,,0,0,0,,,7,,,,,,,61,100
7207,note_on,,0,0,0,,,7,,,,,,,59,0
7267,note_on,,60,0,0,,,7,,,,,,,69,0
7267,note_on,,0,0,0,,,7,,,,,,,68,100
7267,note_on,,0,0,0,,,7,,,,,,,66,0
7267,note_on,,0,0,0,,,7,,,,,,,65,100
7267,note_on,,0,0,0,,,7,,,,,,,59,100
7327,note_on,,60,0,0,,,3,,,,,,,81,127
7327,note_on,,0,0,0,,,7,,,,,,,68,0
7327,note_on,,0,0,0,,,7,,,,,,,69,100
7327,note_on,,0,0,0,,,7,,,,,,,65,0
7327,note_on,,0,0,0,,,7,,,,,,,66,100
7327,note_on,,0,0,0,,,7,,,,,,,59,0
7327,note_on,,0,0,0,,,7,,,,,,,57,100
7327,note_on,,0,0,0,,,7,,,,,,,61,0
7327,note_on,,0,0,0,,,7,,,,,,,54,100
7387,note_on,,60,0,0,,,7,,,,,,,69,0
7387,note_on,,0,0,0,,,7,,,,,,,61,100
7387,note_on,,0,0,0,,,7,,,,,,,66,0
7447,note_on,,60,0,0,,,7,,,,,,,61,0
7447,note_on,,0,0,0,,,7,,,,,,,59,100
7447,note_on,,0,0,0,,,7,,,,,,,57,0
7447,note_on,,0,0,0,,,7,,,,,,,55,100
7447,note_on,,0,0,0,,,7,,,,,,,54,0
7507,note_on,,60,0,0,,,3,,,,,,,81,0
7507,note_on,,0,0,0,,,3,,,,,,,79,127
7507,note_on,,0,0,0,,,7,,,,,,,64,100
7567,note_on,,60,0,0,,,3,,,,,,,79,0
7567,note_on,,0,0,0,,,3,,,,,,,78,127
7567,note_on,,0,0,0,,,7,,,,,,,64,0
7567,note_on,,0,0,0,,,7,,,,,,,61,100
7567,note_on,,0,0,0,,,7,,,,,,,59,0
7567,note_on,,0,0,0,,,7,,,,,,,57,100
7567,note_on,,0,0,0,,,7,,,,,,,55,0
7627,note_on,,60,0,0,,,3,,,,,,,78,0
7627,note_on,,0,0,0,,,3,,,,,,,76,127
7627,note_on,,0,0,0,,,7,,,,,,,61,0
7627,note_on,,0,0,0,,,7,,,,,,,67,100
7627,note_on,,0,0,0,,,7,,,,,,,61,100
7687,note_on,,60,0,0,,,3,,,,,,,76,0
7687,note_on,,0,0,0,,,3,,,,,,,74,127
7687,note_on,,0,0,0,,,7,,,,,,,67,0
7687,note_on,,0,0,0,,,7,,,,,,,66,100
7687,note_on,,0,0,0,,,7,,,,,,,61,0
7687,note_on,,0,0,0,,,7,,,,,,,62,100
7687,note_on,,0,0,0,,,7,,,,,,,59,100
7687,note_on,,0,0,0,,,7,,,,,,,57,0
7747,note_on,,60,0,0,,,3,,,,,,,74,0
7747,note_on,,0,0,0,,,3,,,,,,,79,127
7747,note_on,,0,0,0,,,7,,,,,,,66,0
7807,note_on,,60,0,0,,,3,,,,,,,79,0
7807,note_on,,0,0,0,,,3,,,,,,,79,127
7807,note_on,,0,0,0,,,7,,,,,,,62,0
7807,note_on,,0,0,0,,,7,,,,,,,64,100
7807,note_on,,0,0,0,,,7,,,,,,,57,100
7807,note_on,,0,0,0,,,7,,,,,,,61,100
7807,note_on,,0,0,0,,,7,,,,,,,59,0
7867,note_on,,60,0,0,,,7,,,,,,,64,0
7867,note_on,,0,0,0,,,7,,,,,,,69,100
7867,note_on,,0,0,0,,,7,,,,,,,57,0
7867,note_on,,0,0,0,,,7,,,,,,,64,100
7927,note_on,,60,0,0,,,7,,,,,,,69,0
7927,note_on,,0,0,0,,,7,,,,,,,62,100
7927,note_on,,0,0,0,,,7,,,,,,,64,0
7927,note_on,,0,0,0,,,7,,,,,,,57,100
7927,note_on,,0,0,0,,,7,,,,,,,61,0
7987,note_on,,60,0,0,,,3,,,,,,,79,0
7987,note_on,,0,0,0,,,3,,,,,,,78,127
7987,note_on,,0,0,0,,,7,,,,,,,69,100
7987,note_on,,0,0,0,,,7,,,,,,,57,0
8047,note_on,,60,0,0,,,3,,,,,,,78,0
8047,note_on,,0,0,0,,,3,,,,,,,78,127
8047,note_on,,0,0,0,,,7,,,,,,,69,0
8047,note_on,,0,0,0,,,7,,,,,,,64,100
8047,note_on,,0,0,0,,,7,,,,,,,59,100
8047,note_on,,0,0,0,,,7,,,,,,,55,100
8047,note_on,,0,0,0,,,7,,,,,,,62,0
8077,note_on,,30,0,0,,,3,,,,,,,78,0
8077,note_on,,0,0,0,,,3,,,,,,,76,127
8107,note_on,,30,0,0,,,3,,,,,,,76,0
8107,note_on,,0,0,0,,,3,,,,,,,79,127
8107,note_on,,0,0,0,,,7,,,,,,,64,0
8107,note_on,,0,0,0,,,7,,,,,,,67,100
8107,note_on,,0,0,0,,,7,,,,,,,59,0
8107,note_on,,0,0,0,,,7,,,,,,,64,100
8107,note_on,,0,0,0,,,7,,,,,,,59,100
8137,note_on,,30,0,0,,,3,,,,,,,79,0
8137,note_on,,0,0,0,,,3,,,,,,,76,127
8167,note_on,,30,0,0,,,3,,,,,,,76,0
8167,note_on,,0,0,0,,,3,,,,,,,74,127
8167,note_on,,0,0,0,,,7,,,,,,,67,0
8167,note_on,,0,0,0,,,7,,,,,,,66,100
8167,note_on,,0,0,0,,,7,,,,,,,64,0
8167,note_on,,0,0,0,,,7,,,,,,,62,100
8167,note_on,,0,0,0,,,7,,,,,,,59,0
8167,note_on,,0,0,0,,,7,,,,,,,57,100
8167,note_on,,0,0,0,,,7,,,,,,,55,0
8227,note_on,,60,0,0,,,7,,,,,,,66,0
8227,note_on,,0,0,0,,,7,,,,,,,69,100
8227,note_on,,0,0,0,,,7,,,,,,,62,0
8227,note_on,,0,0,0,,,7,,,,,,,66,100
8287,note_on,,60,0,0,,,3,,,,,,,74,0
8287,note_on,,0,0,0,,,3,,,,,,,78,127
8287,note_on,,0,0,0,,,7,,,,,,,69,0
8287,note_on,,0,0,0,,,7,,,,,,,61,100
8287,note_on,,0,0,0,,,7,,,,,,,66,0
8287,note_on,,0,0,0,,,7,,,,,,,45,100
8317,note_on,,30,0,0,,,3,,,,,,,78,0
8317,note_on,,0,0,0,,,3,,,,,,,76,127
8347,note_on,,30,0,0,,,7,,,,,,,61,0
8347,note_on,,0,0,0,,,7,,,,,,,64,100
8347,note_on,,0,0,0,,,7,,,,,,,61,100
8347,note_on,,0,0,0,,,7,,,,,,,57,0
8347,note_on,,0,0,0,,,7,,,,,,,55,100
8377,note_on,,30,0,0,,,3,,,,,,,76,0
8377,note_on,,0,0,0,,,3,,,,,,,74,127
8407,note_on,,30,0,0,,,3,,,,,,,74,0
8407,note_on,,0,0,0,,,3,,,,,,,74,127
8407,note_on,,0,0,0,,,7,,,,,,,64,0
8407,note_on,,0,0,0,,,7,,,,,,,62,100
8407,note_on,,0,0,0,,,7,,,,,,,61,0
8407,note_on,,0,0,0,,,7,,,,,,,55,0
8407,note_on,,0,0,0,,,7,,,,,,,54,100
8407,note_on,,0,0,0,,,7,,,,,,,45,0
8407,note_on,,0,0,0,,,7,,,,,,,50,100
8467,note_on,,60,0,0,,,7,,,,,,,71,100
8467,note_on,,0,0,0,,,7,,,,,,,54,0
