tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,data,program,channel,control,value,note,velocity
0,program_change,,,,,0,0,4,,,70,3,,,,
0,control_change,,,,,0,0,4,,,,3,7,79,,
0,control_change,,,,,0,0,4,,,,3,10,80,,
0,control_change,,,,,0,0,4,,,,3,91,95,,
0,control_change,,,,,0,0,10,,,,10,91,80,,
0,program_change,,,,,0,0,1,,,73,0,,,,
0,control_change,,,,,0,0,10,,,,10,10,28,,
0,program_change,,,,,0,0,10,,,48,10,,,,
0,sequencer_specific,,,,,0,1,10,,"(67, 0, 1, 0)",,,,,,
0,control_change,,,,,0,0,9,,,,8,91,100,,
0,control_change,,,,,0,0,9,,,,8,7,124,,
0,program_change,,,,,0,0,9,,,0,8,,,,
0,sequencer_specific,,,,,0,1,9,,"(67, 0, 1, 0)",,,,,,
0,control_change,,,,,0,0,10,,,,10,7,114,,
0,sequencer_specific,,,,,0,1,1,,"(67, 0, 1, 0)",,,,,,
0,sequencer_specific,,,,,0,1,7,,"(67, 0, 1, 0)",,,,,,
0,control_change,,,,,0,0,16,,,,15,7,79,,
0,set_tempo,,,,,0,1,0,227273,,,,,,,
0,control_change,,,,,0,0,16,,,,15,91,120,,
0,program_change,,,,,0,0,15,,,45,5,,,,
0,control_change,,,,,0,0,15,,,,5,91,120,,
0,control_change,,,,,0,0,15,,,,5,10,34,,
0,control_change,,,,,0,0,16,,,,15,10,98,,
0,control_change,,,,,0,0,15,,,,5,7,81,,
0,program_change,,,,,0,0,16,,,45,15,,,,
0,sequencer_specific,,,,,0,1,16,,"(67, 0, 1, 0)",,,,,,
0,sequencer_specific,,,,,0,1,15,,"(67, 0, 1, 0)",,,,,,
1920,note_on,,,,,1920,0,7,,,,6,,,76,105
1920,note_on,,,,,1920,0,8,,,,7,,,57,80
2156,note_on,,,,,236,0,8,,,,7,,,57,0
2160,note_on,,,,,4,0,8,,,,7,,,64,80
2304,note_on,,,,,384,0,7,,,,6,,,76,0
2396,note_on,,,,,236,0,8,,,,7,,,64,0
2400,note_on,,,,,4,0,8,,,,7,,,61,80
2636,note_on,,,,,236,0,8,,,,7,,,61,0
2640,note_on,,,,,4,0,8,,,,7,,,64,80
2876,note_on,,,,,236,0,8,,,,7,,,64,0
2880,note_on,,,,,576,0,7,,,,6,,,69,105
2880,note_on,,,,,4,0,8,,,,7,,,57,80
3116,note_on,,,,,236,0,8,,,,7,,,57,0
3120,note_on,,,,,4,0,8,,,,7,,,64,80
3264,note_on,,,,,384,0,7,,,,6,,,69,0
3356,note_on,,,,,236,0,8,,,,7,,,64,0
3360,note_on,,,,,4,0,8,,,,7,,,61,80
3596,note_on,,,,,236,0,8,,,,7,,,61,0
3600,note_on,,,,,4,0,8,,,,7,,,64,80
3836,note_on,,,,,236,0,8,,,,7,,,64,0
3840,note_on,,,,,576,0,7,,,,6,,,81,125
3840,note_on,,,,,4,0,8,,,,7,,,57,80
4076,note_on,,,,,236,0,8,,,,7,,,57,0
4080,note_on,,,,,4,0,8,,,,7,,,66,80
4316,note_on,,,,,236,0,8,,,,7,,,66,0
4320,note_on,,,,,4,0,8,,,,7,,,62,80
4556,note_on,,,,,236,0,8,,,,7,,,62,0
4560,note_on,,,,,4,0,8,,,,7,,,66,80
4796,note_on,,,,,236,0,8,,,,7,,,66,0
4800,note_on,,,,,4,0,8,,,,7,,,57,80
4992,note_on,,,,,1152,0,7,,,,6,,,81,0
5036,note_on,,,,,236,0,8,,,,7,,,57,0
5040,note_on,,,,,4,0,8,,,,7,,,66,80
5276,note_on,,,,,236,0,8,,,,7,,,66,0
5280,note_on,,,,,288,0,7,,,,6,,,80,105
5280,note_on,,,,,4,0,8,,,,7,,,62,80
5472,note_on,,,,,192,0,7,,,,6,,,80,0
5516,note_on,,,,,236,0,8,,,,7,,,62,0
5520,note_on,,,,,4,0,8,,,,7,,,66,80
5520,note_on,,,,,48,0,7,,,,6,,,78,105
5712,note_on,,,,,192,0,7,,,,6,,,78,0
5756,note_on,,,,,236,0,8,,,,7,,,66,0
5760,note_on,,,,,4,0,8,,,,7,,,57,80
5760,note_on,,,,,48,0,7,,,,6,,,78,105
5996,note_on,,,,,236,0,8,,,,7,,,57,0
6000,note_on,,,,,4,0,8,,,,7,,,64,80
6000,note_on,,,,,240,0,7,,,,6,,,78,0
6000,note_on,,,,,0,0,7,,,,6,,,76,105
6192,note_on,,,,,192,0,7,,,,6,,,76,0
6236,note_on,,,,,236,0,8,,,,7,,,64,0
6240,note_on,,,,,4,0,8,,,,7,,,61,80
6240,note_on,,,,,48,0,7,,,,6,,,74,105
6432,note_on,,,,,192,0,7,,,,6,,,74,0
6476,note_on,,,,,236,0,8,,,,7,,,61,0
6480,note_on,,,,,4,0,8,,,,7,,,64,80
6480,note_on,,,,,48,0,7,,,,6,,,73,105
6672,note_on,,,,,192,0,7,,,,6,,,73,0
6716,note_on,,,,,236,0,8,,,,7,,,64,0
6720,note_on,,,,,48,0,7,,,,6,,,74,105
6720,note_on,,,,,4,0,8,,,,7,,,56,80
6956,note_on,,,,,236,0,8,,,,7,,,56,0
6960,note_on,,,,,240,0,7,,,,6,,,74,0
6960,note_on,,,,,0,0,7,,,,6,,,71,105
6960,note_on,,,,,4,0,8,,,,7,,,64,80
7152,note_on,,,,,192,0,7,,,,6,,,71,0
7196,note_on,,,,,236,0,8,,,,7,,,64,0
7200,note_on,,,,,48,0,7,,,,6,,,73,105
7200,note_on,,,,,4,0,8,,,,7,,,57,80
7392,note_on,,,,,192,0,7,,,,6,,,73,0
7436,note_on,,,,,236,0,8,,,,7,,,57,0
7440,note_on,,,,,48,0,7,,,,6,,,69,105
7440,note_on,,,,,4,0,8,,,,7,,,64,80
7632,note_on,,,,,192,0,7,,,,6,,,69,0
7676,note_on,,,,,236,0,8,,,,7,,,64,0
7680,note_on,,,,,4,0,8,,,,7,,,52,80
7680,note_on,,,,,48,0,7,,,,6,,,73,105
7872,note_on,,,,,192,0,7,,,,6,,,73,0
7920,note_on,,,,,48,0,7,,,,6,,,71,105
8112,note_on,,,,,192,0,7,,,,6,,,71,0
8150,note_on,,,,,470,0,8,,,,7,,,52,0
8160,note_on,,,,,48,0,7,,,,6,,,69,105
8352,note_on,,,,,192,0,7,,,,6,,,69,0
8400,note_on,,,,,48,0,7,,,,6,,,68,105
8592,note_on,,,,,192,0,7,,,,6,,,68,0
8640,note_on,,,,,48,0,7,,,,6,,,66,105
8832,note_on,,,,,192,0,7,,,,6,,,66,0
8880,note_on,,,,,48,0,7,,,,6,,,64,105
9072,note_on,,,,,192,0,7,,,,6,,,64,0
9120,note_on,,,,,48,0,7,,,,6,,,63,105
9312,note_on,,,,,192,0,7,,,,6,,,63,0
9360,note_on,,,,,48,0,7,,,,6,,,64,105
9552,note_on,,,,,192,0,7,,,,6,,,64,0
9600,note_on,,,,,48,0,7,,,,6,,,76,105
9600,note_on,,,,,1450,0,8,,,,7,,,57,80
9836,note_on,,,,,236,0,8,,,,7,,,57,0
9840,note_on,,,,,4,0,8,,,,7,,,64,80
9984,note_on,,,,,384,0,7,,,,6,,,76,0
10076,note_on,,,,,236,0,8,,,,7,,,64,0
10080,note_on,,,,,4,0,8,,,,7,,,61,80
10316,note_on,,,,,236,0,8,,,,7,,,61,0
10320,note_on,,,,,4,0,8,,,,7,,,64,80
10556,note_on,,,,,236,0,8,,,,7,,,64,0
10560,note_on,,,,,576,0,7,,,,6,,,69,105
10560,note_on,,,,,4,0,8,,,,7,,,57,80
10796,note_on,,,,,236,0,8,,,,7,,,57,0
10800,note_on,,,,,4,0,8,,,,7,,,67,80
10944,note_on,,,,,384,0,7,,,,6,,,69,0
11036,note_on,,,,,236,0,8,,,,7,,,67,0
11040,note_on,,,,,4,0,8,,,,7,,,61,80
11276,note_on,,,,,236,0,8,,,,7,,,61,0
11280,note_on,,,,,4,0,8,,,,7,,,67,80
11516,note_on,,,,,236,0,8,,,,7,,,67,0
11520,note_on,,,,,576,0,7,,,,6,,,69,125
11520,note_on,,,,,4,0,8,,,,7,,,57,80
11640,note_on,,,,,120,0,7,,,,6,,,69,0
11640,note_on,,,,,0,0,7,,,,6,,,81,125
11756,note_on,,,,,236,0,8,,,,7,,,57,0
11760,note_on,,,,,4,0,8,,,,7,,,66,80
11996,note_on,,,,,236,0,8,,,,7,,,66,0
12000,note_on,,,,,4,0,8,,,,7,,,62,80
12236,note_on,,,,,236,0,8,,,,7,,,62,0
12240,note_on,,,,,4,0,8,,,,7,,,66,80
12476,note_on,,,,,236,0,8,,,,7,,,66,0
12480,note_on,,,,,4,0,8,,,,7,,,57,80
12716,note_on,,,,,236,0,8,,,,7,,,57,0
12720,note_on,,,,,4,0,8,,,,7,,,66,80
12768,note_on,,,,,1128,0,7,,,,6,,,81,0
12956,note_on,,,,,236,0,8,,,,7,,,66,0
12960,note_on,,,,,192,0,7,,,,6,,,80,105
12960,note_on,,,,,4,0,8,,,,7,,,62,80
13152,note_on,,,,,192,0,7,,,,6,,,80,0
13196,note_on,,,,,236,0,8,,,,7,,,62,0
13200,note_on,,,,,48,0,7,,,,6,,,78,105
13200,note_on,,,,,4,0,8,,,,7,,,66,80
13392,note_on,,,,,192,0,7,,,,6,,,78,0
13436,note_on,,,,,236,0,8,,,,7,,,66,0
13440,note_on,,,,,0,0,8,,,,7,,,61,80
13440,note_on,,,,,4,0,8,,,,7,,,57,80
13440,note_on,,,,,48,0,7,,,,6,,,76,105
13680,note_on,,,,,240,0,7,,,,6,,,76,0
13680,note_on,,,,,0,0,7,,,,6,,,81,105
13824,note_on,,,,,0,0,8,,,,7,,,57,0
13824,note_on,,,,,384,0,8,,,,7,,,61,0
13872,note_on,,,,,192,0,7,,,,6,,,81,0
13920,note_on,,,,,0,0,8,,,,7,,,59,80
13920,note_on,,,,,48,0,7,,,,6,,,78,105
13920,note_on,,,,,96,0,8,,,,7,,,50,80
14112,note_on,,,,,192,0,7,,,,6,,,78,0
14160,note_on,,,,,48,0,7,,,,6,,,74,105
14304,note_on,,,,,0,0,8,,,,7,,,50,0
14304,note_on,,,,,384,0,8,,,,7,,,59,0
14352,note_on,,,,,192,0,7,,,,6,,,74,0
14400,note_on,,,,,48,0,7,,,,6,,,73,105
14400,note_on,,,,,96,0,8,,,,7,,,57,80
14400,note_on,,,,,0,0,8,,,,7,,,52,80
14640,note_on,,,,,0,0,7,,,,6,,,76,105
14640,note_on,,,,,240,0,7,,,,6,,,73,0
14784,note_on,,,,,384,0,8,,,,7,,,57,0
14832,note_on,,,,,192,0,7,,,,6,,,76,0
14880,note_on,,,,,48,0,7,,,,6,,,74,105
14880,note_on,,,,,96,0,8,,,,7,,,56,80
15072,note_on,,,,,192,0,7,,,,6,,,74,0
15120,note_on,,,,,48,0,7,,,,6,,,71,105
15168,note_on,,,,,288,0,8,,,,7,,,52,0
15264,note_on,,,,,96,0,8,,,,7,,,56,0
15312,note_on,,,,,192,0,7,,,,6,,,71,0
15360,note_on,,,,,48,0,7,,,,6,,,69,105
15360,note_on,,,,,96,0,8,,,,7,,,57,80
15552,note_on,,,,,192,0,7,,,,6,,,69,0
15600,note_on,,,,,48,0,7,,,,6,,,71,105
15744,note_on,,,,,384,0,8,,,,7,,,57,0
15792,note_on,,,,,192,0,7,,,,6,,,71,0
15840,note_on,,,,,48,0,7,,,,6,,,73,105
16032,note_on,,,,,192,0,7,,,,6,,,73,0
16080,note_on,,,,,48,0,7,,,,6,,,74,105
16272,note_on,,,,,192,0,7,,,,6,,,74,0
16320,note_on,,,,,48,0,7,,,,6,,,76,105
16512,note_on,,,,,192,0,7,,,,6,,,76,0
16560,note_on,,,,,48,0,7,,,,6,,,78,105
16752,note_on,,,,,192,0,7,,,,6,,,78,0
16800,note_on,,,,,48,0,7,,,,6,,,80,105
16992,note_on,,,,,192,0,7,,,,6,,,80,0
17040,note_on,,,,,48,0,7,,,,6,,,81,105
17232,note_on,,,,,192,0,7,,,,6,,,81,0
17280,note_on,,,,,0,0,2,,,,1,,,76,90
17280,set_tempo,,,,,17280,1,0,230769,,,,,,,
17280,note_on,,,,,0,0,6,,,,4,,,69,90
17280,note_on,,,,,17280,0,6,,,,4,,,57,90
17280,note_on,,,,,17280,0,1,,,,0,,,81,90
17280,note_on,,,,,17280,0,10,,,,10,,,76,117
17280,note_on,,,,,17280,0,13,,,,13,,,57,105
17280,note_on,,,,,17280,0,11,,,,11,,,61,90
17280,note_on,,,,,17280,0,14,,,,14,,,45,105
17280,note_on,,,,,0,0,4,,,,3,,,64,90
17280,note_on,,,,,17280,0,4,,,,3,,,61,90
17280,note_on,,,,,17280,0,2,,,,1,,,73,90
17280,note_on,,,,,17280,0,12,,,,12,,,69,90
17472,note_on,,,,,192,0,11,,,,11,,,61,0
17520,note_on,,,,,48,0,11,,,,11,,,64,90
17664,note_on,,,,,384,0,12,,,,12,,,69,0
17664,note_on,,,,,384,0,10,,,,10,,,76,0
17664,note_on,,,,,384,0,14,,,,14,,,45,0
17664,note_on,,,,,384,0,13,,,,13,,,57,0
17712,note_on,,,,,192,0,11,,,,11,,,64,0
17760,note_on,,,,,96,0,13,,,,13,,,57,105
17760,note_on,,,,,96,0,14,,,,14,,,45,105
17760,note_on,,,,,96,0,12,,,,12,,,69,90
17760,note_on,,,,,48,0,11,,,,11,,,61,90
17952,note_on,,,,,192,0,11,,,,11,,,61,0
18000,note_on,,,,,48,0,11,,,,11,,,64,90
18144,note_on,,,,,384,0,14,,,,14,,,45,0
18144,note_on,,,,,384,0,12,,,,12,,,69,0
18144,note_on,,,,,384,0,13,,,,13,,,57,0
18192,note_on,,,,,192,0,11,,,,11,,,64,0
18240,note_on,,,,,96,0,14,,,,14,,,45,105
18240,note_on,,,,,576,0,10,,,,10,,,69,117
18240,note_on,,,,,96,0,13,,,,13,,,57,105
18240,note_on,,,,,96,0,12,,,,12,,,69,90
18240,note_on,,,,,48,0,11,,,,11,,,61,90
18432,note_on,,,,,192,0,11,,,,11,,,61,0
18480,note_on,,,,,48,0,11,,,,11,,,64,90
18624,note_on,,,,,384,0,13,,,,13,,,57,0
18624,note_on,,,,,384,0,12,,,,12,,,69,0
18624,note_on,,,,,384,0,10,,,,10,,,69,0
18624,note_on,,,,,384,0,14,,,,14,,,45,0
18672,note_on,,,,,192,0,11,,,,11,,,64,0
18720,note_on,,,,,96,0,14,,,,14,,,45,105
18720,note_on,,,,,96,0,13,,,,13,,,57,105
18720,note_on,,,,,96,0,12,,,,12,,,69,90
18720,note_on,,,,,48,0,11,,,,11,,,61,90
18912,note_on,,,,,192,0,11,,,,11,,,61,0
18960,note_on,,,,,48,0,11,,,,11,,,64,90
19104,note_on,,,,,384,0,14,,,,14,,,45,0
19104,note_on,,,,,384,0,12,,,,12,,,69,0
19104,note_on,,,,,384,0,13,,,,13,,,57,0
19152,note_on,,,,,192,0,11,,,,11,,,64,0
19162,note_on,,,,,0,0,2,,,,1,,,73,0
19162,note_on,,,,,1882,0,4,,,,3,,,64,0
19162,note_on,,,,,0,0,4,,,,3,,,61,0
19162,note_on,,,,,1882,0,2,,,,1,,,76,0
19200,note_on,,,,,38,0,4,,,,3,,,62,90
19200,note_on,,,,,0,0,4,,,,3,,,66,90
19200,note_on,,,,,576,0,10,,,,10,,,81,127
19200,note_on,,,,,0,0,6,,,,4,,,57,0
19200,note_on,,,,,96,0,12,,,,12,,,69,90
19200,note_on,,,,,96,0,13,,,,13,,,57,105
19200,note_on,,,,,48,0,11,,,,11,,,62,90
19200,note_on,,,,,38,0,2,,,,1,,,74,90
19200,note_on,,,,,0,0,2,,,,1,,,78,90
19200,note_on,,,,,0,0,6,,,,4,,,69,90
19200,note_on,,,,,0,0,6,,,,4,,,57,90
19200,note_on,,,,,96,0,14,,,,14,,,45,105
19200,note_on,,,,,1920,0,6,,,,4,,,69,0
19392,note_on,,,,,192,0,11,,,,11,,,62,0
19440,note_on,,,,,48,0,11,,,,11,,,66,90
19584,note_on,,,,,384,0,13,,,,13,,,57,0
19584,note_on,,,,,384,0,14,,,,14,,,45,0
19584,note_on,,,,,384,0,12,,,,12,,,69,0
19632,note_on,,,,,192,0,11,,,,11,,,66,0
19680,note_on,,,,,48,0,11,,,,11,,,62,90
19680,note_on,,,,,96,0,13,,,,13,,,57,105
19680,note_on,,,,,96,0,14,,,,14,,,45,105
19680,note_on,,,,,96,0,12,,,,12,,,69,90
19872,note_on,,,,,192,0,11,,,,11,,,62,0
19920,note_on,,,,,48,0,11,,,,11,,,66,90
20064,note_on,,,,,384,0,12,,,,12,,,69,0
20064,note_on,,,,,384,0,13,,,,13,,,57,0
20064,note_on,,,,,384,0,14,,,,14,,,45,0
20112,note_on,,,,,192,0,11,,,,11,,,66,0
20160,note_on,,,,,96,0,13,,,,13,,,57,105
20160,note_on,,,,,96,0,12,,,,12,,,69,90
20160,note_on,,,,,96,0,14,,,,14,,,45,105
20160,note_on,,,,,48,0,11,,,,11,,,62,90
20352,note_on,,,,,192,0,11,,,,11,,,62,0
20352,note_on,,,,,1152,0,10,,,,10,,,81,0
20400,note_on,,,,,48,0,11,,,,11,,,66,90
20544,note_on,,,,,384,0,14,,,,14,,,45,0
20544,note_on,,,,,384,0,12,,,,12,,,69,0
20544,note_on,,,,,384,0,13,,,,13,,,57,0
20592,note_on,,,,,192,0,11,,,,11,,,66,0
20640,note_on,,,,,96,0,12,,,,12,,,69,90
20640,note_on,,,,,48,0,11,,,,11,,,62,90
20640,note_on,,,,,96,0,13,,,,13,,,57,105
20640,note_on,,,,,96,0,14,,,,14,,,45,105
20640,note_on,,,,,288,0,10,,,,10,,,80,117
20832,note_on,,,,,192,0,11,,,,11,,,62,0
20832,note_on,,,,,192,0,10,,,,10,,,80,0
20880,note_on,,,,,48,0,10,,,,10,,,78,117
20880,note_on,,,,,48,0,11,,,,11,,,66,90
21024,note_on,,,,,384,0,14,,,,14,,,45,0
21024,note_on,,,,,384,0,12,,,,12,,,69,0
21024,note_on,,,,,384,0,13,,,,13,,,57,0
21072,note_on,,,,,192,0,10,,,,10,,,78,0
21072,note_on,,,,,192,0,11,,,,11,,,66,0
21082,note_on,,,,,1882,0,2,,,,1,,,78,0
21082,note_on,,,,,1882,0,4,,,,3,,,66,0
21082,note_on,,,,,0,0,2,,,,1,,,74,0
21082,note_on,,,,,0,0,4,,,,3,,,62,0
21120,note_on,,,,,0,0,6,,,,4,,,57,90
21120,note_on,,,,,38,0,4,,,,3,,,57,90
21120,note_on,,,,,48,0,11,,,,11,,,61,90
21120,note_on,,,,,1920,0,6,,,,4,,,69,0
21120,note_on,,,,,96,0,12,,,,12,,,69,90
21120,note_on,,,,,0,0,6,,,,4,,,69,90
21120,note_on,,,,,96,0,14,,,,14,,,45,105
21120,note_on,,,,,48,0,10,,,,10,,,78,117
21120,note_on,,,,,38,0,2,,,,1,,,73,90
21120,note_on,,,,,0,0,2,,,,1,,,76,90
21120,note_on,,,,,96,0,13,,,,13,,,57,105
21120,note_on,,,,,0,0,6,,,,4,,,57,0
21120,note_on,,,,,0,0,4,,,,3,,,61,90
21312,note_on,,,,,192,0,11,,,,11,,,61,0
21360,note_on,,,,,48,0,11,,,,11,,,64,90
21360,note_on,,,,,240,0,10,,,,10,,,78,0
21360,note_on,,,,,0,0,10,,,,10,,,76,117
21504,note_on,,,,,384,0,14,,,,14,,,45,0
21504,note_on,,,,,384,0,13,,,,13,,,57,0
21504,note_on,,,,,384,0,12,,,,12,,,69,0
21552,note_on,,,,,192,0,10,,,,10,,,76,0
21552,note_on,,,,,192,0,11,,,,11,,,64,0
21600,note_on,,,,,48,0,11,,,,11,,,69,90
21600,note_on,,,,,96,0,12,,,,12,,,69,90
21600,note_on,,,,,96,0,14,,,,14,,,45,105
21600,note_on,,,,,96,0,13,,,,13,,,57,105
21600,note_on,,,,,48,0,10,,,,10,,,74,117
21792,note_on,,,,,192,0,11,,,,11,,,69,0
21792,note_on,,,,,192,0,10,,,,10,,,74,0
21840,note_on,,,,,48,0,10,,,,10,,,73,117
21840,note_on,,,,,48,0,11,,,,11,,,64,90
21984,note_on,,,,,384,0,12,,,,12,,,69,0
21984,note_on,,,,,384,0,13,,,,13,,,57,0
21984,note_on,,,,,384,0,14,,,,14,,,45,0
22032,note_on,,,,,192,0,11,,,,11,,,64,0
22032,note_on,,,,,192,0,10,,,,10,,,73,0
22080,note_on,,,,,4800,0,1,,,,0,,,81,0
22080,note_on,,,,,0,0,6,,,,4,,,57,0
22080,note_on,,,,,96,0,14,,,,14,,,44,105
22080,note_on,,,,,960,0,2,,,,1,,,76,0
22080,note_on,,,,,0,0,4,,,,3,,,59,90
22080,note_on,,,,,0,0,6,,,,4,,,71,90
22080,note_on,,,,,0,0,6,,,,4,,,64,90
22080,note_on,,,,,0,0,1,,,,0,,,83,90
22080,note_on,,,,,960,0,6,,,,4,,,69,0
22080,note_on,,,,,0,0,4,,,,3,,,57,0
22080,note_on,,,,,0,0,2,,,,1,,,73,0
22080,note_on,,,,,960,0,4,,,,3,,,61,0
22080,note_on,,,,,96,0,12,,,,12,,,68,90
22080,note_on,,,,,0,0,2,,,,1,,,74,90
22080,note_on,,,,,48,0,11,,,,11,,,71,90
22080,note_on,,,,,96,0,13,,,,13,,,56,105
22080,note_on,,,,,48,0,10,,,,10,,,74,117
22080,note_on,,,,,0,0,4,,,,3,,,56,90
22080,note_on,,,,,0,0,2,,,,1,,,71,90
22272,note_on,,,,,192,0,11,,,,11,,,71,0
22320,note_on,,,,,0,0,10,,,,10,,,71,117
22320,note_on,,,,,240,0,10,,,,10,,,74,0
22320,note_on,,,,,48,0,11,,,,11,,,64,90
22392,note_on,,,,,312,0,6,,,,4,,,71,0
22392,note_on,,,,,0,0,6,,,,4,,,64,0
22464,note_on,,,,,384,0,14,,,,14,,,44,0
22464,note_on,,,,,384,0,12,,,,12,,,68,0
22464,note_on,,,,,384,0,13,,,,13,,,56,0
22512,note_on,,,,,192,0,10,,,,10,,,71,0
22512,note_on,,,,,192,0,11,,,,11,,,64,0
22560,note_on,,,,,0,0,4,,,,3,,,54,90
22560,note_on,,,,,48,0,11,,,,11,,,69,90
22560,note_on,,,,,0,0,4,,,,3,,,57,90
22560,note_on,,,,,0,0,4,,,,3,,,56,0
22560,note_on,,,,,480,0,4,,,,3,,,59,0
22560,note_on,,,,,480,0,1,,,,0,,,83,0
22560,note_on,,,,,48,0,10,,,,10,,,73,117
22560,note_on,,,,,96,0,13,,,,13,,,57,105
22560,note_on,,,,,96,0,12,,,,12,,,69,90
22560,note_on,,,,,0,0,2,,,,1,,,69,90
22560,note_on,,,,,0,0,2,,,,1,,,73,90
22560,note_on,,,,,0,0,1,,,,0,,,85,90
22560,note_on,,,,,480,0,2,,,,1,,,74,0
22560,note_on,,,,,0,0,2,,,,1,,,71,0
22560,note_on,,,,,0,0,6,,,,4,,,73,90
22560,note_on,,,,,96,0,14,,,,14,,,45,105
22560,note_on,,,,,168,0,6,,,,4,,,69,90
22752,note_on,,,,,192,0,10,,,,10,,,73,0
22752,note_on,,,,,192,0,11,,,,11,,,69,0
22800,note_on,,,,,48,0,10,,,,10,,,69,117
22800,note_on,,,,,48,0,11,,,,11,,,64,90
22872,note_on,,,,,0,0,6,,,,4,,,69,0
22872,note_on,,,,,312,0,6,,,,4,,,73,0
22944,note_on,,,,,384,0,14,,,,14,,,45,0
22944,note_on,,,,,384,0,12,,,,12,,,69,0
22944,note_on,,,,,384,0,13,,,,13,,,57,0
22992,note_on,,,,,192,0,11,,,,11,,,64,0
22992,note_on,,,,,192,0,10,,,,10,,,69,0
23040,note_on,,,,,96,0,13,,,,13,,,52,105
23040,note_on,,,,,480,0,1,,,,0,,,85,0
23040,note_on,,,,,48,0,10,,,,10,,,71,117
23040,note_on,,,,,0,0,6,,,,4,,,64,90
23040,note_on,,,,,168,0,6,,,,4,,,71,90
23040,note_on,,,,,480,0,2,,,,1,,,69,0
23040,note_on,,,,,0,0,2,,,,1,,,73,0
23040,note_on,,,,,48,0,11,,,,11,,,68,90
23040,note_on,,,,,0,0,2,,,,1,,,68,90
23040,note_on,,,,,0,0,2,,,,1,,,71,90
23040,note_on,,,,,0,0,1,,,,0,,,83,90
23040,note_on,,,,,0,0,4,,,,3,,,59,90
23040,note_on,,,,,0,0,4,,,,3,,,56,90
23040,note_on,,,,,0,0,4,,,,3,,,57,0
23040,note_on,,,,,96,0,14,,,,14,,,40,105
23040,note_on,,,,,480,0,4,,,,3,,,54,0
23040,note_on,,,,,96,0,12,,,,12,,,64,90
