tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,note,velocity,channel
1068,note_off,,,,,108,0,2,,48,64,0
1080,note_on,,,,,72,0,1,,69,64,0
1128,note_off,,,,,48,0,1,,69,64,0
1140,note_on,,,,,12,0,1,,70,64,0
1188,note_off,,,,,48,0,1,,70,64,0
1200,note_on,,,,,12,0,1,,69,64,0
1200,note_on,,,,,132,0,2,,53,64,0
1308,note_off,,,,,108,0,2,,53,64,0
1392,note_off,,,,,192,0,1,,69,64,0
1440,note_on,,,,,132,0,2,,58,64,0
1440,note_on,,,,,48,0,1,,74,64,0
1504,note_off,,,,,64,0,1,,74,64,0
1520,note_on,,,,,16,0,1,,72,64,0
1584,note_off,,,,,64,0,1,,72,64,0
1600,note_on,,,,,16,0,1,,70,64,0
1632,note_off,,,,,192,0,2,,58,64,0
1664,note_off,,,,,64,0,1,,70,64,0
1680,note_on,,,,,16,0,1,,69,64,0
1680,note_on,,,,,48,0,2,,60,64,0
1788,note_off,,,,,108,0,2,,60,64,0
1872,note_off,,,,,192,0,1,,69,64,0
1920,note_on,,,,,48,0,1,,69,64,0
1920,note_on,,,,,132,0,2,,48,64,0
1944,note_off,,,,,24,0,1,,69,64,0
1950,note_on,,,,,6,0,1,,67,64,0
1974,note_off,,,,,24,0,1,,67,64,0
1980,note_on,,,,,6,0,1,,69,64,0
2004,note_off,,,,,24,0,1,,69,64,0
2010,note_on,,,,,6,0,1,,67,64,0
2028,note_off,,,,,108,0,2,,48,64,0
2034,note_off,,,,,24,0,1,,67,64,0
2040,note_on,,,,,6,0,1,,65,64,0
2088,note_off,,,,,48,0,1,,65,64,0
2100,note_on,,,,,12,0,1,,64,64,0
2148,note_off,,,,,48,0,1,,64,64,0
2160,note_on,,,,,12,0,1,,65,64,0
2160,note_on,,,,,132,0,2,,53,64,0
2268,note_off,,,,,108,0,2,,53,64,0
2352,note_off,,,,,192,0,1,,65,64,0
2400,note_on,,,,,132,0,2,,48,64,0
2508,note_off,,,,,108,0,2,,48,64,0
2640,note_on,,,,,132,0,2,,41,64,0
2748,note_off,,,,,108,0,2,,41,64,0
2880,note_on,,,,,132,0,2,,55,64,0
2880,note_on,,,,,528,0,1,,67,64,0
2976,note_off,,,,,96,0,1,,67,64,0
3000,note_on,,,,,24,0,1,,77,64,0
3054,note_off,,,,,54,0,1,,77,64,0
3120,note_on,,,,,66,0,1,,77,64,0
3216,note_off,,,,,96,0,1,,77,64,0
3240,note_on,,,,,24,0,1,,74,64,0
3264,note_off,,,,,384,0,2,,55,64,0
3294,note_off,,,,,54,0,1,,74,64,0
3360,note_on,,,,,66,0,1,,74,64,0
3360,note_on,,,,,96,0,2,,53,80,0
3456,note_off,,,,,96,0,1,,74,64,0
3480,note_on,,,,,24,0,1,,71,64,0
3534,note_off,,,,,54,0,1,,71,64,0
3552,note_off,,,,,192,0,2,,53,64,0
3600,note_on,,,,,48,0,2,,52,64,0
3600,note_on,,,,,66,0,1,,72,64,0
3888,note_off,,,,,288,0,1,,72,64,0
3924,note_off,,,,,324,0,2,,52,64,0
3960,note_on,,,,,72,0,1,,76,64,0
4056,note_off,,,,,96,0,1,,76,64,0
4080,note_on,,,,,24,0,1,,79,64,0
4188,note_off,,,,,108,0,1,,79,64,0
4320,note_on,,,,,132,0,1,,67,64,0
4320,note_on,,,,,396,0,2,,55,64,0
4416,note_off,,,,,96,0,1,,67,64,0
4440,note_on,,,,,24,0,1,,77,64,0
4494,note_off,,,,,54,0,1,,77,64,0
4560,note_on,,,,,66,0,1,,77,64,0
4656,note_off,,,,,96,0,1,,77,64,0
4680,note_on,,,,,24,0,1,,74,64,0
4704,note_off,,,,,384,0,2,,55,64,0
4734,note_off,,,,,54,0,1,,74,64,0
4800,note_on,,,,,96,0,2,,53,64,0
4800,note_on,,,,,66,0,1,,74,64,0
4896,note_off,,,,,96,0,1,,74,64,0
4920,note_on,,,,,24,0,1,,71,64,0
4974,note_off,,,,,54,0,1,,71,64,0
4992,note_off,,,,,192,0,2,,53,64,0
5040,note_on,,,,,66,0,1,,72,64,0
5040,note_on,,,,,48,0,2,,52,64,0
5328,note_off,,,,,288,0,1,,72,64,0
5364,note_off,,,,,324,0,2,,52,64,0
5400,note_on,,,,,72,0,1,,76,64,0
5496,note_off,,,,,96,0,1,,76,64,0
5520,note_on,,,,,24,0,1,,79,64,0
5628,note_off,,,,,108,0,1,,79,64,0
5760,note_on,,,,,132,0,1,,81,64,0
5760,note_on,,,,,396,0,2,,53,64,0
5824,note_off,,,,,64,0,1,,81,64,0
5840,note_on,,,,,16,0,1,,77,64,0
5904,note_off,,,,,64,0,1,,77,64,0
5920,note_on,,,,,16,0,1,,74,64,0
5952,note_off,,,,,192,0,2,,53,64,0
5956,note_off,,,,,36,0,1,,74,64,0
6000,note_on,,,,,44,0,1,,79,64,0
6000,note_on,,,,,48,0,2,,55,64,0
6064,note_off,,,,,64,0,1,,79,64,0
6080,note_on,,,,,16,0,1,,76,64,0
6108,note_off,,,,,108,0,2,,55,64,0
6144,note_off,,,,,64,0,1,,76,64,0
6160,note_on,,,,,16,0,1,,72,64,0
6196,note_off,,,,,36,0,1,,72,64,0
6240,note_on,,,,,44,0,1,,77,64,0
6240,note_on,,,,,132,0,2,,43,64,0
6304,note_off,,,,,64,0,1,,77,64,0
6320,note_on,,,,,16,0,1,,74,64,0
6348,note_off,,,,,108,0,2,,43,64,0
6384,note_off,,,,,64,0,1,,74,64,0
6400,note_on,,,,,16,0,1,,71,64,0
6436,note_off,,,,,36,0,1,,71,64,0
6480,note_on,,,,,132,0,2,,48,64,0
6480,note_on,,,,,44,0,1,,71,64,0
6576,note_off,,,,,96,0,1,,71,64,0
6600,note_on,,,,,24,0,1,,72,64,0
6672,note_off,,,,,192,0,2,,48,64,0
6720,note_on,,,,,48,0,2,,43,64,0
6828,note_off,,,,,108,0,2,,43,64,0
6960,note_on,,,,,132,0,2,,36,64,0
7068,note_off,,,,,108,0,2,,36,64,0
7104,note_off,,,,,504,0,1,,72,64,0
7200,note_on,,,,,96,0,1,,65,64,0
7200,note_on,,,,,132,0,2,,53,64,0
7254,note_off,,,,,54,0,1,,65,64,0
7320,note_on,,,,,66,0,1,,65,64,0
7374,note_off,,,,,54,0,1,,65,64,0
7392,note_off,,,,,192,0,2,,53,64,0
7440,note_on,,,,,66,0,1,,67,64,0
7440,note_on,,,,,48,0,2,,57,64,0
7464,note_off,,,,,24,0,1,,67,64,0
7470,note_on,,,,,6,0,1,,65,64,0
7494,note_off,,,,,24,0,1,,65,64,0
7500,note_on,,,,,6,0,1,,67,64,0
7524,note_off,,,,,24,0,1,,67,64,0
7530,note_on,,,,,6,0,1,,65,64,0
7548,note_off,,,,,108,0,2,,57,64,0
7554,note_off,,,,,24,0,1,,65,64,0
7560,note_on,,,,,6,0,1,,67,64,0
7584,note_off,,,,,24,0,1,,67,64,0
7590,note_on,,,,,6,0,1,,65,64,0
7614,note_off,,,,,24,0,1,,65,64,0
7620,note_on,,,,,6,0,1,,67,64,0
7644,note_off,,,,,24,0,1,,67,64,0
7650,note_on,,,,,6,0,1,,65,64,0
7674,note_off,,,,,24,0,1,,65,64,0
7680,note_on,,,,,132,0,2,,53,64,0
7680,note_on,,,,,6,0,1,,67,64,0
7704,note_off,,,,,24,0,1,,67,64,0
7710,note_on,,,,,6,0,1,,65,64,0
7734,note_off,,,,,24,0,1,,65,64,0
7740,note_on,,,,,6,0,1,,67,64,0
7764,note_off,,,,,24,0,1,,67,64,0
7770,note_on,,,,,6,0,1,,65,64,0
7788,note_off,,,,,108,0,2,,53,64,0
7794,note_off,,,,,24,0,1,,65,64,0
7800,note_on,,,,,6,0,1,,64,64,0
7848,note_off,,,,,48,0,1,,64,64,0
7860,note_on,,,,,12,0,1,,65,64,0
7908,note_off,,,,,48,0,1,,65,64,0
7920,note_on,,,,,132,0,2,,52,64,0
7920,note_on,,,,,12,0,1,,67,64,0
8112,note_off,,,,,192,0,2,,52,64,0
8160,note_on,,,,,48,0,2,,48,64,0
8208,note_off,,,,,288,0,1,,67,64,0
8268,note_off,,,,,108,0,2,,48,64,0
8280,note_on,,,,,72,0,1,,69,64,0
8328,note_off,,,,,48,0,1,,69,64,0
8340,note_on,,,,,12,0,1,,70,64,0
8388,note_off,,,,,48,0,1,,70,64,0
8400,note_on,,,,,12,0,1,,69,64,0
8400,note_on,,,,,132,0,2,,53,64,0
8508,note_off,,,,,108,0,2,,53,64,0
8592,note_off,,,,,192,0,1,,69,64,0
8640,note_on,,,,,48,0,1,,74,64,0
8640,note_on,,,,,132,0,2,,58,64,0
8704,note_off,,,,,64,0,1,,74,64,0
8720,note_on,,,,,16,0,1,,72,64,0
8784,note_off,,,,,64,0,1,,72,64,0
8800,note_on,,,,,16,0,1,,70,64,0
8832,note_off,,,,,192,0,2,,58,64,0
8864,note_off,,,,,64,0,1,,70,64,0
8880,note_on,,,,,48,0,2,,60,64,0
8880,note_on,,,,,16,0,1,,69,64,0
8988,note_off,,,,,108,0,2,,60,64,0
9072,note_off,,,,,192,0,1,,69,64,0
9120,note_on,,,,,48,0,1,,69,64,0
9120,note_on,,,,,132,0,2,,48,64,0
9144,note_off,,,,,24,0,1,,69,64,0
9150,note_on,,,,,6,0,1,,67,64,0
9174,note_off,,,,,24,0,1,,67,64,0
9180,note_on,,,,,6,0,1,,69,64,0
9204,note_off,,,,,24,0,1,,69,64,0
9210,note_on,,,,,6,0,1,,67,64,0
9228,note_off,,,,,108,0,2,,48,64,0
9234,note_off,,,,,24,0,1,,67,64,0
9240,note_on,,,,,6,0,1,,65,64,0
9288,note_off,,,,,48,0,1,,65,64,0
9300,note_on,,,,,12,0,1,,64,64,0
9348,note_off,,,,,48,0,1,,64,64,0
9360,note_on,,,,,12,0,1,,65,64,0
9360,note_on,,,,,132,0,2,,53,64,0
9552,note_off,,,,,192,0,1,,65,64,0
9552,note_off,,,,,192,0,2,,53,64,0
9600,note_on,,,,,48,0,2,,48,64,0
9708,note_off,,,,,108,0,2,,48,64,0
9840,note_on,,,,,132,0,2,,41,64,0
9948,note_off,,,,,108,0,2,,41,64,0
10080,note_on,,,,,528,0,1,,67,64,0
10080,note_on,,,,,132,0,2,,55,64,0
10176,note_off,,,,,96,0,1,,67,64,0
10200,note_on,,,,,24,0,1,,77,64,0
10254,note_off,,,,,54,0,1,,77,64,0
10320,note_on,,,,,66,0,1,,77,64,0
10416,note_off,,,,,96,0,1,,77,64,0
10440,note_on,,,,,24,0,1,,74,64,0
10464,note_off,,,,,384,0,2,,55,64,0
10494,note_off,,,,,54,0,1,,74,64,0
10560,note_on,,,,,66,0,1,,74,64,0
10560,note_on,,,,,96,0,2,,53,80,0
10656,note_off,,,,,96,0,1,,74,64,0
10680,note_on,,,,,24,0,1,,71,64,0
10734,note_off,,,,,54,0,1,,71,64,0
10752,note_off,,,,,192,0,2,,53,64,0
10800,note_on,,,,,66,0,1,,72,64,0
10800,note_on,,,,,48,0,2,,52,64,0
11088,note_off,,,,,288,0,1,,72,64,0
11124,note_off,,,,,324,0,2,,52,64,0
11160,note_on,,,,,72,0,1,,76,64,0
11256,note_off,,,,,96,0,1,,76,64,0
11280,note_on,,,,,24,0,1,,79,64,0
11472,note_off,,,,,192,0,1,,79,64,0
11520,note_on,,,,,48,0,1,,67,64,0
11520,note_on,,,,,396,0,2,,55,64,0
11616,note_off,,,,,96,0,1,,67,64,0
11640,note_on,,,,,24,0,1,,77,64,0
11694,note_off,,,,,54,0,1,,77,64,0
11760,note_on,,,,,66,0,1,,77,64,0
11856,note_off,,,,,96,0,1,,77,64,0
11880,note_on,,,,,24,0,1,,74,64,0
11904,note_off,,,,,384,0,2,,55,64,0
11934,note_off,,,,,54,0,1,,74,64,0
12000,note_on,,,,,96,0,2,,53,64,0
12000,note_on,,,,,66,0,1,,74,64,0
12096,note_off,,,,,96,0,1,,74,64,0
12120,note_on,,,,,24,0,1,,71,64,0
12174,note_off,,,,,54,0,1,,71,64,0
12192,note_off,,,,,192,0,2,,53,64,0
12240,note_on,,,,,48,0,2,,52,64,0
12240,note_on,,,,,66,0,1,,72,64,0
12528,note_off,,,,,288,0,1,,72,64,0
12564,note_off,,,,,324,0,2,,52,64,0
12600,note_on,,,,,72,0,1,,76,64,0
12696,note_off,,,,,96,0,1,,76,64,0
12720,note_on,,,,,24,0,1,,79,64,0
12912,note_off,,,,,192,0,1,,79,64,0
12960,note_on,,,,,48,0,1,,81,64,0
12960,note_on,,,,,396,0,2,,53,64,0
13024,note_off,,,,,64,0,1,,81,64,0
13040,note_on,,,,,16,0,1,,77,64,0
13104,note_off,,,,,64,0,1,,77,64,0
13120,note_on,,,,,16,0,1,,74,64,0
13152,note_off,,,,,192,0,2,,53,64,0
13156,note_off,,,,,36,0,1,,74,64,0
13200,note_on,,,,,44,0,1,,79,64,0
13200,note_on,,,,,48,0,2,,55,64,0
13264,note_off,,,,,64,0,1,,79,64,0
13280,note_on,,,,,16,0,1,,76,64,0
13308,note_off,,,,,108,0,2,,55,64,0
13344,note_off,,,,,64,0,1,,76,64,0
13360,note_on,,,,,16,0,1,,72,64,0
13396,note_off,,,,,36,0,1,,72,64,0
13440,note_on,,,,,44,0,1,,77,64,0
13440,note_on,,,,,132,0,2,,43,64,0
13504,note_off,,,,,64,0,1,,77,64,0
13520,note_on,,,,,16,0,1,,74,64,0
13548,note_off,,,,,108,0,2,,43,64,0
13584,note_off,,,,,64,0,1,,74,64,0
13600,note_on,,,,,16,0,1,,71,64,0
13636,note_off,,,,,36,0,1,,71,64,0
13680,note_on,,,,,132,0,2,,48,64,0
13680,note_on,,,,,44,0,1,,71,64,0
13776,note_off,,,,,96,0,1,,71,64,0
13800,note_on,,,,,24,0,1,,72,64,0
13872,note_off,,,,,192,0,2,,48,64,0
13920,note_on,,,,,48,0,2,,43,64,0
14028,note_off,,,,,108,0,2,,43,64,0
14160,note_on,,,,,132,0,2,,36,64,0
14268,note_off,,,,,108,0,2,,36,64,0
14304,note_off,,,,,504,0,1,,72,64,0
14400,note_on,,,,,132,0,2,,53,64,0
14400,note_on,,,,,96,0,1,,65,64,0
14496,note_off,,,,,96,0,1,,65,64,0
14520,note_on,,,,,24,0,1,,65,64,0
14592,note_off,,,,,192,0,2,,53,64,0
14616,note_off,,,,,96,0,1,,65,64,0
14640,note_on,,,,,48,0,2,,57,64,0
14640,note_on,,,,,24,0,1,,67,64,0
14664,note_off,,,,,24,0,1,,67,64,0
14670,note_on,,,,,6,0,1,,65,64,0
14694,note_off,,,,,24,0,1,,65,64,0
14700,note_on,,,,,6,0,1,,67,64,0
14724,note_off,,,,,24,0,1,,67,64,0
14730,note_on,,,,,6,0,1,,65,64,0
14748,note_off,,,,,108,0,2,,57,64,0
14754,note_off,,,,,24,0,1,,65,64,0
14760,note_on,,,,,6,0,1,,67,64,0
14784,note_off,,,,,24,0,1,,67,64,0
14790,note_on,,,,,6,0,1,,65,64,0
14814,note_off,,,,,24,0,1,,65,64,0
14820,note_on,,,,,6,0,1,,64,64,0
14844,note_off,,,,,24,0,1,,64,64,0
14850,note_on,,,,,6,0,1,,65,64,0
14874,note_off,,,,,24,0,1,,65,64,0
14880,note_on,,,,,6,0,1,,72,64,0
14880,note_on,,,,,132,0,2,,53,64,0
14976,note_off,,,,,96,0,1,,72,64,0
14988,note_off,,,,,108,0,2,,53,64,0
15000,note_on,,,,,24,0,1,,75,64,0
15054,note_off,,,,,54,0,1,,75,64,0
15120,note_on,,,,,132,0,2,,58,64,0
15120,note_on,,,,,66,0,1,,74,64,0
15216,note_off,,,,,96,0,1,,74,64,0
15240,note_on,,,,,24,0,1,,70,64,0
15294,note_off,,,,,54,0,1,,70,64,0
15312,note_off,,,,,192,0,2,,58,64,0
15360,note_on,,,,,48,0,2,,60,64,0
15360,note_on,,,,,66,0,1,,69,64,0
15456,note_off,,,,,96,0,1,,69,64,0
15468,note_off,,,,,108,0,2,,60,64,0
15480,note_on,,,,,24,0,1,,72,64,0
15534,note_off,,,,,54,0,1,,72,64,0
15600,note_on,,,,,66,0,1,,70,64,0
15600,note_on,,,,,132,0,2,,62,64,0
15708,note_off,,,,,108,0,2,,62,64,0
15792,note_off,,,,,192,0,1,,70,64,0
15840,note_on,,,,,48,0,1,,67,64,0
15840,note_on,,,,,132,0,2,,55,64,0
15894,note_off,,,,,54,0,1,,67,64,0
15960,note_on,,,,,66,0,1,,67,64,0
16014,note_off,,,,,54,0,1,,67,64,0
16032,note_off,,,,,192,0,2,,55,64,0
16080,note_on,,,,,48,0,2,,59,64,0
16080,note_on,,,,,66,0,1,,69,64,0
16104,note_off,,,,,24,0,1,,69,64,0
16110,note_on,,,,,6,0,1,,67,64,0
16134,note_off,,,,,24,0,1,,67,64,0
16140,note_on,,,,,6,0,1,,69,64,0
16164,note_off,,,,,24,0,1,,69,64,0
16170,note_on,,,,,6,0,1,,67,64,0
16188,note_off,,,,,108,0,2,,59,64,0
16194,note_off,,,,,24,0,1,,67,64,0
16200,note_on,,,,,6,0,1,,69,64,0
16224,note_off,,,,,24,0,1,,69,64,0
16230,note_on,,,,,6,0,1,,67,64,0
16254,note_off,,,,,24,0,1,,67,64,0
16260,note_on,,,,,6,0,1,,65,64,0
16284,note_off,,,,,24,0,1,,65,64,0
16290,note_on,,,,,6,0,1,,67,64,0
16314,note_off,,,,,24,0,1,,67,64,0
16320,note_on,,,,,6,0,1,,74,64,0
16320,note_on,,,,,132,0,2,,55,64,0
16416,note_off,,,,,96,0,1,,74,64,0
16428,note_off,,,,,108,0,2,,55,64,0
16440,note_on,,,,,24,0,1,,77,64,0
16536,note_off,,,,,96,0,1,,77,64,0
16560,note_on,,,,,132,0,2,,60,64,0
16560,note_on,,,,,24,0,1,,76,64,0
16656,note_off,,,,,96,0,1,,76,64,0
16680,note_on,,,,,24,0,1,,72,64,0
16734,note_off,,,,,54,0,1,,72,64,0
16752,note_off,,,,,192,0,2,,60,64,0
16800,note_on,,,,,66,0,1,,71,64,0
16800,note_on,,,,,48,0,2,,62,64,0
16896,note_off,,,,,96,0,1,,71,64,0
16908,note_off,,,,,108,0,2,,62,64,0
16920,note_on,,,,,24,0,1,,74,64,0
16974,note_off,,,,,54,0,1,,74,64,0
17040,note_on,,,,,66,0,1,,72,64,0
17040,note_on,,,,,132,0,2,,64,64,0
17148,note_off,,,,,108,0,1,,72,64,0
17148,note_off,,,,,108,0,2,,64,64,0
17280,note_on,,,,,132,0,1,,65,64,0
17280,note_on,,,,,132,0,2,,53,64,0
17280,note_on,,,,,0,0,2,,53,64,0
17376,note_off,,,,,96,0,1,,65,64,0
17400,note_on,,,,,24,0,1,,65,64,0
17472,note_off,,,,,0,0,2,,53,64,0
17472,note_off,,,,,192,0,2,,53,64,0
17496,note_off,,,,,96,0,1,,65,64,0
17520,note_on,,,,,24,0,1,,67,64,0
17520,note_on,,,,,48,0,2,,57,64,0
17520,note_on,,,,,0,0,2,,57,64,0
17544,note_off,,,,,24,0,1,,67,64,0
17550,note_on,,,,,6,0,1,,65,64,0
17574,note_off,,,,,24,0,1,,65,64,0
17580,note_on,,,,,6,0,1,,67,64,0
17604,note_off,,,,,24,0,1,,67,64,0
17610,note_on,,,,,6,0,1,,65,64,0
17628,note_off,,,,,108,0,2,,57,64,0
17634,note_off,,,,,24,0,1,,65,64,0
17640,note_on,,,,,6,0,1,,67,64,0
17664,note_off,,,,,24,0,1,,67,64,0
17670,note_on,,,,,6,0,1,,65,64,0
17694,note_off,,,,,24,0,1,,65,64,0
17700,note_on,,,,,6,0,1,,67,64,0
17712,note_off,,,,,84,0,2,,57,64,0
17724,note_off,,,,,24,0,1,,67,64,0
17730,note_on,,,,,6,0,1,,65,64,0
17754,note_off,,,,,24,0,1,,65,64,0
17760,note_on,,,,,6,0,1,,67,64,0
17760,note_on,,,,,48,0,2,,53,64,0
17784,note_off,,,,,24,0,1,,67,64,0
17790,note_on,,,,,6,0,1,,65,64,0
17814,note_off,,,,,24,0,1,,65,64,0
17820,note_on,,,,,6,0,1,,67,64,0
17844,note_off,,,,,24,0,1,,67,64,0
17850,note_on,,,,,6,0,1,,65,64,0
17868,note_off,,,,,108,0,2,,53,64,0
17874,note_off,,,,,24,0,1,,65,64,0
17880,note_on,,,,,6,0,1,,64,64,0
17928,note_off,,,,,48,0,1,,64,64,0
17940,note_on,,,,,12,0,1,,65,64,0
17988,note_off,,,,,48,0,1,,65,64,0
18000,note_on,,,,,12,0,1,,67,64,0
18000,note_on,,,,,132,0,2,,52,64,0
18192,note_off,,,,,192,0,2,,52,64,0
18240,note_on,,,,,48,0,2,,48,64,0
18288,note_off,,,,,288,0,1,,67,64,0
18348,note_off,,,,,108,0,2,,48,64,0
18360,note_on,,,,,72,0,1,,69,64,0
18408,note_off,,,,,48,0,1,,69,64,0
18420,note_on,,,,,12,0,1,,70,64,0
18468,note_off,,,,,48,0,1,,70,64,0
18480,note_on,,,,,132,0,2,,53,64,0
18480,note_on,,,,,12,0,1,,69,64,0
18588,note_off,,,,,108,0,2,,53,64,0
18588,note_off,,,,,108,0,1,,69,64,0
18720,note_on,,,,,132,0,2,,41,64,0
18720,note_on,,,,,132,0,1,,53,64,0
18774,note_off,,,,,54,0,1,,53,64,0
18840,note_on,,,,,66,0,1,,53,64,0
18894,note_off,,,,,54,0,1,,53,64,0
18912,note_off,,,,,192,0,2,,41,64,0
18960,note_on,,,,,48,0,2,,45,64,0
18960,note_on,,,,,66,0,1,,55,64,0
18984,note_off,,,,,24,0,1,,55,64,0
18990,note_on,,,,,6,0,1,,53,64,0
19014,note_off,,,,,24,0,1,,53,64,0
19020,note_on,,,,,6,0,1,,55,64,0
19044,note_off,,,,,24,0,1,,55,64,0
19050,note_on,,,,,6,0,1,,53,64,0
19068,note_off,,,,,108,0,2,,45,64,0
19074,note_off,,,,,24,0,1,,53,64,0
19080,note_on,,,,,6,0,1,,55,64,0
19104,note_off,,,,,24,0,1,,55,64,0
19110,note_on,,,,,6,0,1,,53,64,0
19134,note_off,,,,,24,0,1,,53,64,0
19140,note_on,,,,,6,0,1,,55,64,0
19164,note_off,,,,,24,0,1,,55,64,0
19170,note_on,,,,,6,0,1,,53,64,0
19194,note_off,,,,,24,0,1,,53,64,0
19200,note_on,,,,,132,0,2,,41,64,0
19200,note_on,,,,,6,0,1,,55,64,0
19224,note_off,,,,,24,0,1,,55,64,0
19230,note_on,,,,,6,0,1,,53,64,0
19254,note_off,,,,,24,0,1,,53,64,0
19260,note_on,,,,,6,0,1,,55,64,0
19284,note_off,,,,,24,0,1,,55,64,0
19290,note_on,,,,,6,0,1,,53,64,0
19308,note_off,,,,,108,0,2,,41,64,0
19314,note_off,,,,,24,0,1,,53,64,0
19320,note_on,,,,,6,0,1,,52,64,0
19368,note_off,,,,,48,0,1,,52,64,0
19380,note_on,,,,,12,0,1,,53,64,0
19428,note_off,,,,,48,0,1,,53,64,0
19440,note_on,,,,,132,0,2,,40,64,0
19440,note_on,,,,,12,0,1,,55,64,0
19632,note_off,,,,,192,0,2,,40,64,0
19680,note_on,,,,,48,0,2,,36,64,0
19728,note_off,,,,,288,0,1,,55,64,0
19788,note_off,,,,,108,0,2,,36,64,0
19800,note_on,,,,,72,0,1,,57,64,0
19848,note_off,,,,,48,0,1,,57,64,0
19860,note_on,,,,,12,0,1,,58,64,0
19908,note_off,,,,,48,0,1,,58,64,0
19920,note_on,,,,,12,0,1,,57,64,0
19920,note_on,,,,,132,0,2,,41,64,0
20028,note_off,,,,,108,0,1,,57,64,0
20028,note_off,,,,,108,0,2,,41,64,0
20160,note_on,,,,,132,0,1,,60,64,0
20160,note_on,,,,,132,0,2,,48,64,0
20256,note_off,,,,,96,0,1,,60,64,0
20280,note_on,,,,,24,0,1,,70,64,0
20334,note_off,,,,,54,0,1,,70,64,0
20400,note_on,,,,,66,0,1,,70,64,0
20496,note_off,,,,,96,0,1,,70,64,0
20520,note_on,,,,,24,0,1,,67,64,0
20544,note_off,,,,,384,0,2,,48,64,0
20574,note_off,,,,,54,0,1,,67,64,0
20640,note_on,,,,,96,0,2,,46,64,0
20640,note_on,,,,,66,0,1,,67,64,0
20736,note_off,,,,,96,0,1,,67,64,0
20760,note_on,,,,,24,0,1,,64,64,0
20814,note_off,,,,,54,0,1,,64,64,0
20832,note_off,,,,,192,0,2,,46,64,0
20880,note_on,,,,,66,0,1,,65,64,0
20880,note_on,,,,,48,0,2,,45,64,0
21168,note_off,,,,,288,0,1,,65,64,0
21204,note_off,,,,,324,0,2,,45,64,0
21240,note_on,,,,,72,0,1,,69,64,0
21336,note_off,,,,,96,0,1,,69,64,0
21360,note_on,,,,,24,0,1,,72,64,0
21468,note_off,,,,,108,0,1,,72,64,0
21600,note_on,,,,,132,0,1,,72,64,0
21600,note_on,,,,,396,0,2,,60,64,0
21696,note_off,,,,,96,0,1,,72,64,0
21720,note_on,,,,,24,0,1,,82,64,0
21774,note_off,,,,,54,0,1,,82,64,0
21840,note_on,,,,,66,0,1,,82,64,0
21936,note_off,,,,,96,0,1,,82,64,0
21960,note_on,,,,,24,0,1,,79,64,0
21984,note_off,,,,,384,0,2,,60,64,0
22014,note_off,,,,,54,0,1,,79,64,0
22080,note_on,,,,,66,0,1,,79,64,0
22080,note_on,,,,,96,0,2,,58,64,0
22176,note_off,,,,,96,0,1,,79,64,0
22200,note_on,,,,,24,0,1,,76,64,0
22254,note_off,,,,,54,0,1,,76,64,0
22272,note_off,,,,,192,0,2,,58,64,0
22320,note_on,,,,,66,0,1,,77,64,0
22320,note_on,,,,,48,0,2,,57,64,0
