tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,note,velocity,channel,control,value
1059,note_off,,,,,0,0,1,,82,64,0,,
1059,note_off,,,,,51,0,1,,53,64,0,,
1059,note_on,,,,,0,0,1,,80,45,0,,
1060,note_on,,,,,1,0,1,,56,28,0,,
1109,note_off,,,,,49,0,1,,56,64,0,,
1111,note_off,,,,,2,0,1,,80,64,0,,
1112,note_on,,,,,1,0,1,,77,43,0,,
1112,note_on,,,,,0,0,1,,52,37,0,,
1162,note_off,,,,,50,0,1,,52,64,0,,
1163,note_on,,,,,1,0,1,,53,36,0,,
1213,note_off,,,,,50,0,1,,53,64,0,,
1215,note_on,,,,,0,0,1,,74,41,0,,
1215,note_off,,,,,2,0,1,,77,64,0,,
1215,note_on,,,,,0,0,1,,56,29,0,,
1265,note_off,,,,,50,0,1,,56,64,0,,
1266,note_on,,,,,0,0,1,,75,43,0,,
1266,note_off,,,,,1,0,1,,74,64,0,,
1267,note_on,,,,,1,0,1,,46,34,0,,
1316,note_on,,,,,0,0,1,,51,31,0,,
1316,note_off,,,,,49,0,1,,46,64,0,,
1368,note_off,,,,,52,0,1,,51,64,0,,
1369,note_on,,,,,0,0,1,,55,27,0,,
1369,note_off,,,,,1,0,1,,75,64,0,,
1419,note_off,,,,,50,0,1,,55,64,0,,
1420,note_on,,,,,1,0,1,,50,41,0,,
1470,note_off,,,,,50,0,1,,50,64,0,,
1472,note_on,,,,,2,0,1,,51,32,0,,
1523,note_off,,,,,51,0,1,,51,64,0,,
1523,note_on,,,,,0,0,1,,70,39,0,,
1524,note_on,,,,,1,0,1,,55,31,0,,
1573,note_off,,,,,49,0,1,,55,64,0,,
1575,note_on,,,,,0,0,1,,70,53,0,,
1575,note_off,,,,,2,0,1,,70,64,0,,
1576,note_on,,,,,1,0,1,,46,26,0,,
1626,note_off,,,,,50,0,1,,46,64,0,,
1626,note_on,,,,,0,0,1,,53,30,0,,
1677,note_off,,,,,51,0,1,,53,64,0,,
1677,note_on,,,,,0,0,1,,68,37,0,,
1677,note_off,,,,,0,0,1,,70,64,0,,
1678,note_on,,,,,1,0,1,,56,27,0,,
1729,note_off,,,,,0,0,1,,68,64,0,,
1729,note_off,,,,,51,0,1,,56,64,0,,
1730,note_on,,,,,0,0,1,,52,31,0,,
1730,note_on,,,,,1,0,1,,65,40,0,,
1780,note_on,,,,,0,0,1,,53,36,0,,
1780,note_off,,,,,50,0,1,,52,64,0,,
1830,note_off,,,,,50,0,1,,53,64,0,,
1832,note_off,,,,,2,0,1,,65,64,0,,
1833,note_on,,,,,0,0,1,,56,30,0,,
1833,note_on,,,,,1,0,1,,62,43,0,,
1883,note_off,,,,,50,0,1,,56,64,0,,
1884,note_on,,,,,0,0,1,,55,35,0,,
1884,note_on,,,,,0,0,1,,63,46,0,,
1884,note_on,,,,,0,0,1,,51,32,0,,
1884,note_off,,,,,1,0,1,,62,64,0,,
1885,note_on,,,,,1,0,1,,39,25,0,,
1934,note_off,,,,,0,0,1,,39,64,0,,
1934,note_off,,,,,49,0,1,,51,64,0,,
1935,note_off,,,,,1,0,1,,63,64,0,,
1936,note_off,,,,,1,0,1,,55,64,0,,
2089,note_on,,,,,153,0,1,,51,35,0,,
2140,note_on,,,,,0,0,1,,55,28,0,,
2140,note_off,,,,,51,0,1,,51,64,0,,
2191,note_off,,,,,51,0,1,,55,64,0,,
2193,note_on,,,,,2,0,1,,46,30,0,,
2244,note_on,,,,,0,0,1,,51,31,0,,
2244,note_off,,,,,51,0,1,,46,64,0,,
2294,note_off,,,,,50,0,1,,51,64,0,,
2296,note_on,,,,,2,0,1,,55,32,0,,
2347,note_on,,,,,0,0,1,,50,44,0,,
2347,note_off,,,,,51,0,1,,55,64,0,,
2398,note_off,,,,,51,0,1,,50,64,0,,
2400,note_on,,,,,2,0,1,,51,32,0,,
2450,note_on,,,,,0,0,1,,55,31,0,,
2450,note_off,,,,,50,0,1,,51,64,0,,
2501,note_off,,,,,51,0,1,,55,64,0,,
2501,note_on,,,,,0,0,1,,46,36,0,,
2553,note_off,,,,,52,0,1,,46,64,0,,
2554,note_on,,,,,1,0,1,,51,31,0,,
2604,note_off,,,,,50,0,1,,51,64,0,,
2604,note_on,,,,,0,0,1,,55,20,0,,
2655,note_off,,,,,51,0,1,,55,64,0,,
2657,note_on,,,,,2,0,1,,50,43,0,,
2707,note_off,,,,,50,0,1,,50,64,0,,
2708,note_on,,,,,1,0,1,,51,29,0,,
2758,note_off,,,,,50,0,1,,51,64,0,,
2760,note_on,,,,,2,0,1,,82,39,0,,
2760,note_on,,,,,0,0,1,,55,29,0,,
2810,note_off,,,,,50,0,1,,55,64,0,,
2811,note_off,,,,,1,0,1,,82,64,0,,
2811,note_on,,,,,0,0,1,,82,59,0,,
2811,note_on,,,,,0,0,1,,46,31,0,,
2861,note_on,,,,,0,0,1,,53,37,0,,
2861,note_off,,,,,50,0,1,,46,64,0,,
2914,note_off,,,,,0,0,1,,53,64,0,,
2914,note_off,,,,,53,0,1,,82,64,0,,
2915,note_on,,,,,1,0,1,,80,45,0,,
2915,note_on,,,,,0,0,1,,56,29,0,,
2964,note_off,,,,,0,0,1,,80,64,0,,
2964,note_off,,,,,49,0,1,,56,64,0,,
2965,note_on,,,,,1,0,1,,77,43,0,,
2965,note_on,,,,,0,0,1,,52,32,0,,
3015,note_off,,,,,50,0,1,,52,64,0,,
3017,note_on,,,,,2,0,1,,53,38,0,,
3068,note_on,,,,,0,0,1,,74,41,0,,
3068,note_off,,,,,0,0,1,,77,64,0,,
3068,note_off,,,,,51,0,1,,53,64,0,,
3069,note_on,,,,,1,0,1,,56,29,0,,
3119,note_off,,,,,50,0,1,,56,64,0,,
3120,note_on,,,,,0,0,1,,75,43,0,,
3120,note_off,,,,,1,0,1,,74,64,0,,
3121,note_on,,,,,1,0,1,,46,40,0,,
3171,note_on,,,,,0,0,1,,51,40,0,,
3171,note_off,,,,,50,0,1,,46,64,0,,
3222,note_off,,,,,0,0,1,,75,64,0,,
3222,note_off,,,,,51,0,1,,51,64,0,,
3222,note_on,,,,,0,0,1,,55,31,0,,
3274,note_off,,,,,52,0,1,,55,64,0,,
3275,note_on,,,,,1,0,1,,50,36,0,,
3325,note_on,,,,,0,0,1,,51,29,0,,
3325,note_off,,,,,50,0,1,,50,64,0,,
3377,note_off,,,,,52,0,1,,51,64,0,,
3378,note_on,,,,,1,0,1,,70,39,0,,
3378,note_on,,,,,0,0,1,,55,29,0,,
3428,note_off,,,,,50,0,1,,55,64,0,,
3429,note_off,,,,,1,0,1,,70,64,0,,
3429,note_on,,,,,0,0,1,,70,54,0,,
3430,note_on,,,,,1,0,1,,46,38,0,,
3479,note_off,,,,,49,0,1,,46,64,0,,
3481,note_on,,,,,2,0,1,,53,36,0,,
3531,note_off,,,,,50,0,1,,53,64,0,,
3532,note_off,,,,,1,0,1,,70,64,0,,
3532,note_on,,,,,0,0,1,,68,37,0,,
3533,note_on,,,,,1,0,1,,56,27,0,,
3582,note_off,,,,,49,0,1,,56,64,0,,
3584,note_on,,,,,0,0,1,,65,40,0,,
3584,note_off,,,,,2,0,1,,68,64,0,,
3585,note_on,,,,,1,0,1,,52,37,0,,
3635,note_on,,,,,0,0,1,,53,41,0,,
3635,note_off,,,,,50,0,1,,52,64,0,,
3685,note_off,,,,,0,0,1,,65,64,0,,
3685,note_off,,,,,50,0,1,,53,64,0,,
3686,note_on,,,,,0,0,1,,56,30,0,,
3686,note_on,,,,,1,0,1,,62,43,0,,
3738,note_off,,,,,52,0,1,,56,64,0,,
3738,note_off,,,,,0,0,1,,62,64,0,,
3739,note_on,,,,,0,0,1,,63,46,0,,
3739,note_on,,,,,1,0,1,,55,35,0,,
3740,note_on,,,,,0,0,1,,51,31,0,,
3740,note_on,,,,,1,0,1,,39,37,0,,
3789,note_off,,,,,49,0,1,,51,64,0,,
3789,note_off,,,,,0,0,1,,39,64,0,,
3790,note_off,,,,,1,0,1,,63,64,0,,
3790,note_off,,,,,0,0,1,,55,64,0,,
3892,note_on,,,,,102,0,1,,58,39,0,,
3942,note_off,,,,,50,0,1,,58,64,0,,
3995,note_on,,,,,53,0,1,,58,35,0,,
4046,control_change,,,,,0,0,1,,,,0,64,127
4046,note_off,,,,,51,0,1,,58,64,0,,
4047,note_on,,,,,0,0,1,,55,50,0,,
4047,note_on,,,,,1,0,1,,63,52,0,,
4048,note_on,,,,,0,0,1,,51,38,0,,
4048,note_on,,,,,1,0,1,,39,47,0,,
4098,note_off,,,,,50,0,1,,55,64,0,,
4099,note_off,,,,,1,0,1,,63,64,0,,
4149,note_off,,,,,0,0,1,,39,64,0,,
4149,note_off,,,,,50,0,1,,51,64,0,,
4150,note_on,,,,,1,0,1,,63,35,0,,
4200,note_off,,,,,50,0,1,,63,64,0,,
4201,note_on,,,,,1,0,1,,58,35,0,,
4202,note_on,,,,,1,0,1,,58,37,0,,
4252,note_off,,,,,50,0,1,,58,64,0,,
4303,note_off,,,,,51,0,1,,58,64,0,,
4305,note_on,,,,,0,0,1,,58,35,0,,
4305,control_change,,,,,2,0,1,,,,0,64,0
4356,note_on,,,,,0,0,1,,63,40,0,,
4356,note_on,,,,,0,0,1,,55,39,0,,
4356,note_off,,,,,51,0,1,,58,64,0,,
4406,note_off,,,,,50,0,1,,55,64,0,,
4406,note_off,,,,,0,0,1,,63,64,0,,
4459,note_on,,,,,53,0,1,,63,31,0,,
4510,note_off,,,,,51,0,1,,63,64,0,,
4510,note_on,,,,,0,0,1,,58,34,0,,
4511,note_on,,,,,1,0,1,,58,40,0,,
4562,note_off,,,,,51,0,1,,58,64,0,,
4613,note_on,,,,,0,0,1,,58,33,0,,
4613,note_off,,,,,51,0,1,,58,64,0,,
4663,note_off,,,,,50,0,1,,58,64,0,,
4665,note_on,,,,,2,0,1,,63,39,0,,
4666,note_on,,,,,1,0,1,,55,40,0,,
4716,note_off,,,,,50,0,1,,55,64,0,,
4716,note_off,,,,,0,0,1,,63,64,0,,
4769,note_on,,,,,53,0,1,,63,35,0,,
4819,note_off,,,,,50,0,1,,63,64,0,,
4820,note_on,,,,,1,0,1,,58,33,0,,
4820,note_on,,,,,0,0,1,,58,39,0,,
4870,note_off,,,,,50,0,1,,58,64,0,,
4922,note_off,,,,,52,0,1,,58,64,0,,
4922,note_on,,,,,0,0,1,,58,32,0,,
4973,note_off,,,,,51,0,1,,58,64,0,,
4974,note_on,,,,,0,0,1,,58,34,0,,
4974,note_on,,,,,1,0,1,,62,37,0,,
4974,note_on,,,,,0,0,1,,65,38,0,,
5024,note_off,,,,,50,0,1,,65,64,0,,
5024,note_off,,,,,0,0,1,,62,64,0,,
5076,note_off,,,,,52,0,1,,58,64,0,,
5076,note_on,,,,,0,0,1,,62,43,0,,
5077,note_on,,,,,1,0,1,,65,31,0,,
5127,note_off,,,,,0,0,1,,62,64,0,,
5127,note_off,,,,,50,0,1,,65,64,0,,
5129,note_on,,,,,2,0,1,,58,34,0,,
5180,note_off,,,,,51,0,1,,58,64,0,,
5231,note_on,,,,,51,0,1,,58,35,0,,
5283,control_change,,,,,0,0,1,,,,0,64,127
5283,note_off,,,,,52,0,1,,58,64,0,,
5284,note_on,,,,,0,0,1,,62,52,0,,
5284,note_on,,,,,1,0,1,,65,51,0,,
5285,note_on,,,,,1,0,1,,34,47,0,,
5285,note_on,,,,,0,0,1,,46,38,0,,
5334,note_off,,,,,49,0,1,,62,64,0,,
5334,note_off,,,,,0,0,1,,65,64,0,,
5384,note_off,,,,,50,0,1,,46,64,0,,
5385,note_off,,,,,1,0,1,,34,64,0,,
5386,note_on,,,,,1,0,1,,62,49,0,,
5387,note_on,,,,,1,0,1,,65,34,0,,
5437,note_off,,,,,50,0,1,,65,64,0,,
5437,note_off,,,,,0,0,1,,62,64,0,,
5437,note_on,,,,,0,0,1,,58,34,0,,
5438,note_on,,,,,1,0,1,,58,37,0,,
5487,note_off,,,,,49,0,1,,58,64,0,,
5541,note_off,,,,,54,0,1,,58,64,0,,
5541,note_on,,,,,0,0,1,,58,34,0,,
5541,control_change,,,,,0,0,1,,,,0,64,0
5591,note_off,,,,,50,0,1,,58,64,0,,
5593,note_on,,,,,0,0,1,,62,40,0,,
5593,note_on,,,,,2,0,1,,65,38,0,,
5643,note_off,,,,,50,0,1,,62,64,0,,
5644,note_off,,,,,1,0,1,,65,64,0,,
5694,note_on,,,,,50,0,1,,65,35,0,,
5695,note_on,,,,,1,0,1,,62,39,0,,
5747,note_off,,,,,52,0,1,,62,64,0,,
5747,note_off,,,,,0,0,1,,65,64,0,,
5748,note_on,,,,,0,0,1,,58,35,0,,
5748,note_on,,,,,1,0,1,,58,40,0,,
5797,note_off,,,,,49,0,1,,58,64,0,,
5848,note_off,,,,,51,0,1,,58,64,0,,
5850,note_on,,,,,2,0,1,,58,34,0,,
5901,note_off,,,,,51,0,1,,58,64,0,,
5901,note_on,,,,,0,0,1,,65,31,0,,
5902,note_on,,,,,1,0,1,,62,34,0,,
5952,note_off,,,,,0,0,1,,65,64,0,,
5952,note_off,,,,,50,0,1,,62,64,0,,
6004,note_on,,,,,52,0,1,,65,31,0,,
6004,note_on,,,,,0,0,1,,62,38,0,,
6055,note_off,,,,,0,0,1,,65,64,0,,
6055,note_off,,,,,51,0,1,,62,64,0,,
6056,note_on,,,,,0,0,1,,58,39,0,,
6056,note_on,,,,,1,0,1,,58,32,0,,
6107,note_off,,,,,51,0,1,,58,64,0,,
6158,note_on,,,,,0,0,1,,58,34,0,,
6158,note_off,,,,,51,0,1,,58,64,0,,
6208,note_off,,,,,50,0,1,,58,64,0,,
6211,note_on,,,,,3,0,1,,63,36,0,,
6211,note_on,,,,,0,0,1,,67,37,0,,
6211,note_on,,,,,0,0,1,,58,34,0,,
6261,note_off,,,,,50,0,1,,67,64,0,,
6262,note_off,,,,,1,0,1,,63,64,0,,
6312,note_off,,,,,50,0,1,,58,64,0,,
6314,note_on,,,,,2,0,1,,67,44,0,,
6364,note_off,,,,,50,0,1,,67,64,0,,
6365,note_on,,,,,0,0,1,,63,32,0,,
6365,note_on,,,,,1,0,1,,51,38,0,,
6415,note_off,,,,,50,0,1,,63,64,0,,
6468,note_on,,,,,53,0,1,,63,31,0,,
6518,note_on,,,,,0,0,1,,68,36,0,,
6518,note_off,,,,,50,0,1,,63,64,0,,
6519,note_on,,,,,1,0,1,,48,34,0,,
6569,note_off,,,,,50,0,1,,68,64,0,,
6622,note_on,,,,,53,0,1,,68,32,0,,
6672,note_off,,,,,0,0,1,,48,64,0,,
6672,note_off,,,,,50,0,1,,68,64,0,,
6674,note_on,,,,,0,0,1,,72,41,0,,
6674,note_on,,,,,2,0,1,,44,38,0,,
6725,note_off,,,,,51,0,1,,72,64,0,,
6778,note_on,,,,,53,0,1,,72,34,0,,
6828,note_off,,,,,50,0,1,,72,64,0,,
6828,note_off,,,,,0,0,1,,44,64,0,,
6828,note_on,,,,,0,0,1,,70,35,0,,
6829,note_on,,,,,1,0,1,,43,34,0,,
6879,note_off,,,,,50,0,1,,70,64,0,,
6931,note_off,,,,,52,0,1,,43,64,0,,
6932,note_off,,,,,1,0,1,,51,64,0,,
6932,note_on,,,,,0,0,1,,70,32,0,,
6982,note_off,,,,,50,0,1,,70,64,0,,
6982,note_on,,,,,0,0,1,,75,40,0,,
6983,note_on,,,,,1,0,1,,51,38,0,,
7032,note_off,,,,,49,0,1,,75,64,0,,
7085,note_on,,,,,53,0,1,,75,45,0,,
7136,note_off,,,,,51,0,1,,75,64,0,,
7138,note_on,,,,,2,0,1,,80,45,0,,
7138,note_on,,,,,0,0,1,,48,34,0,,
7188,note_off,,,,,50,0,1,,80,64,0,,
7239,note_on,,,,,51,0,1,,80,33,0,,
7292,note_off,,,,,0,0,1,,48,64,0,,
7292,note_off,,,,,53,0,1,,80,64,0,,
7293,note_on,,,,,0,0,1,,44,38,0,,
7293,note_on,,,,,1,0,1,,84,46,0,,
7343,note_off,,,,,50,0,1,,84,64,0,,
7395,note_on,,,,,52,0,1,,84,35,0,,
7446,note_off,,,,,0,0,1,,44,64,0,,
7446,note_on,,,,,0,0,1,,82,39,0,,
7446,note_off,,,,,51,0,1,,84,64,0,,
7447,note_on,,,,,1,0,1,,43,34,0,,
7496,note_off,,,,,49,0,1,,82,64,0,,
7549,note_on,,,,,0,0,1,,70,34,0,,
7549,note_off,,,,,0,0,1,,51,64,0,,
7549,note_off,,,,,53,0,1,,43,64,0,,
7600,note_on,,,,,0,0,1,,51,38,0,,
7600,note_off,,,,,51,0,1,,70,64,0,,
7600,note_on,,,,,0,0,1,,63,31,0,,
7652,note_off,,,,,52,0,1,,63,64,0,,
7703,note_on,,,,,51,0,1,,63,28,0,,
7755,note_off,,,,,52,0,1,,63,64,0,,
7756,note_on,,,,,0,0,1,,48,34,0,,
7756,note_on,,,,,1,0,1,,68,34,0,,
7806,note_off,,,,,50,0,1,,68,64,0,,
7859,note_on,,,,,53,0,1,,68,38,0,,
7909,note_off,,,,,50,0,1,,68,64,0,,
7910,note_on,,,,,0,0,1,,72,49,0,,
7910,note_off,,,,,1,0,1,,48,64,0,,
7911,note_on,,,,,1,0,1,,44,38,0,,
7960,note_off,,,,,49,0,1,,72,64,0,,
8013,note_on,,,,,53,0,1,,72,49,0,,
8064,note_on,,,,,0,0,1,,43,34,0,,
8064,note_off,,,,,51,0,1,,72,64,0,,
8064,note_off,,,,,0,0,1,,44,64,0,,
8064,note_on,,,,,0,0,1,,70,35,0,,
8116,note_off,,,,,52,0,1,,70,64,0,,
8167,note_off,,,,,51,0,1,,43,64,0,,
8167,note_off,,,,,0,0,1,,51,64,0,,
8167,note_on,,,,,0,0,1,,67,35,0,,
8217,note_off,,,,,50,0,1,,67,64,0,,
8220,note_on,,,,,3,0,1,,65,37,0,,
8220,note_on,,,,,0,0,1,,53,34,0,,
8220,note_on,,,,,0,0,1,,44,38,0,,
8270,note_off,,,,,50,0,1,,65,64,0,,
8320,note_off,,,,,50,0,1,,53,64,0,,
8321,note_off,,,,,1,0,1,,44,64,0,,
8323,note_on,,,,,2,0,1,,68,35,0,,
8373,note_off,,,,,50,0,1,,68,64,0,,
8374,note_on,,,,,1,0,1,,63,31,0,,
8374,note_on,,,,,0,0,1,,55,32,0,,
8374,note_on,,,,,0,0,1,,46,35,0,,
8424,note_off,,,,,50,0,1,,63,64,0,,
8476,note_off,,,,,52,0,1,,55,64,0,,
8476,note_off,,,,,0,0,1,,46,64,0,,
8477,note_on,,,,,1,0,1,,67,31,0,,
8527,note_on,,,,,0,0,1,,62,33,0,,
8527,note_off,,,,,50,0,1,,67,64,0,,
8528,note_on,,,,,1,0,1,,56,29,0,,
8529,note_on,,,,,1,0,1,,46,33,0,,
8578,note_off,,,,,49,0,1,,62,64,0,,
8630,note_off,,,,,52,0,1,,46,64,0,,
8630,note_off,,,,,0,0,1,,56,64,0,,
8631,note_on,,,,,1,0,1,,65,30,0,,
8681,note_off,,,,,50,0,1,,65,64,0,,
8683,note_on,,,,,0,0,1,,39,31,0,,
8683,note_on,,,,,2,0,1,,63,35,0,,
8784,note_off,,,,,0,0,1,,63,64,0,,
8784,note_off,,,,,101,0,1,,39,64,0,,
8837,note_on,,,,,53,0,1,,63,30,0,,
8837,note_on,,,,,0,0,1,,51,35,0,,
8888,note_off,,,,,51,0,1,,63,64,0,,
8940,note_on,,,,,0,0,1,,63,31,0,,
8940,note_off,,,,,52,0,1,,51,64,0,,
8991,note_on,,,,,0,0,1,,47,44,0,,
8991,note_on,,,,,0,0,1,,68,37,0,,
8991,note_off,,,,,51,0,1,,63,64,0,,
9041,note_off,,,,,50,0,1,,68,64,0,,
9094,note_on,,,,,53,0,1,,68,37,0,,
9144,note_off,,,,,50,0,1,,68,64,0,,
9145,note_off,,,,,1,0,1,,47,64,0,,
9147,note_on,,,,,2,0,1,,71,41,0,,
9147,note_on,,,,,0,0,1,,44,38,0,,
9197,note_off,,,,,50,0,1,,71,64,0,,
9248,note_on,,,,,51,0,1,,71,46,0,,
9300,note_off,,,,,52,0,1,,71,64,0,,
9301,note_off,,,,,1,0,1,,44,64,0,,
9301,note_on,,,,,0,0,1,,70,35,0,,
9302,note_on,,,,,1,0,1,,42,39,0,,
9351,note_off,,,,,49,0,1,,70,64,0,,
9402,note_off,,,,,51,0,1,,42,64,0,,
9404,note_on,,,,,2,0,1,,70,31,0,,
9455,note_off,,,,,51,0,1,,70,64,0,,
9455,note_on,,,,,0,0,1,,75,38,0,,
9456,note_on,,,,,1,0,1,,51,37,0,,
9505,note_off,,,,,49,0,1,,75,64,0,,
9558,note_off,,,,,53,0,1,,51,64,0,,
9558,note_on,,,,,0,0,1,,75,39,0,,
9609,note_off,,,,,51,0,1,,75,64,0,,
9609,note_on,,,,,0,0,1,,80,40,0,,
9610,note_on,,,,,1,0,1,,47,39,0,,
9661,note_off,,,,,51,0,1,,80,64,0,,
9712,note_on,,,,,51,0,1,,80,38,0,,
9762,note_off,,,,,50,0,1,,80,64,0,,
9763,note_off,,,,,1,0,1,,47,64,0,,
9764,note_on,,,,,1,0,1,,83,40,0,,
9765,note_on,,,,,1,0,1,,44,34,0,,
9815,note_off,,,,,50,0,1,,83,64,0,,
9868,note_on,,,,,53,0,1,,83,39,0,,
9918,note_off,,,,,50,0,1,,83,64,0,,
9919,note_off,,,,,1,0,1,,44,64,0,,
9919,note_on,,,,,0,0,1,,82,37,0,,
9919,note_on,,,,,0,0,1,,42,34,0,,
9969,note_off,,,,,50,0,1,,82,64,0,,
10021,note_off,,,,,52,0,1,,42,64,0,,
10021,note_on,,,,,0,0,1,,70,34,0,,
10072,note_on,,,,,0,0,1,,63,31,0,,
10072,note_off,,,,,51,0,1,,70,64,0,,
10073,note_on,,,,,1,0,1,,51,31,0,,
10125,note_off,,,,,52,0,1,,63,64,0,,
10176,note_off,,,,,51,0,1,,51,64,0,,
10176,note_on,,,,,0,0,1,,63,31,0,,
10226,note_off,,,,,50,0,1,,63,64,0,,
10228,note_on,,,,,2,0,1,,69,43,0,,
10228,note_on,,,,,0,0,1,,48,34,0,,
10279,note_off,,,,,51,0,1,,69,64,0,,
10332,note_on,,,,,53,0,1,,69,38,0,,
10382,note_off,,,,,50,0,1,,69,64,0,,
10382,note_off,,,,,0,0,1,,48,64,0,,
10382,note_on,,,,,0,0,1,,72,40,0,,
10383,note_on,,,,,1,0,1,,46,36,0,,
10432,note_off,,,,,49,0,1,,72,64,0,,
10485,note_on,,,,,53,0,1,,72,40,0,,
10536,note_off,,,,,51,0,1,,72,64,0,,
10536,note_off,,,,,0,0,1,,46,64,0,,
10537,note_on,,,,,0,0,1,,65,34,0,,
10537,note_on,,,,,1,0,1,,45,31,0,,
10586,note_off,,,,,49,0,1,,45,64,0,,
10589,note_on,,,,,3,0,1,,60,34,0,,
10613,note_off,,,,,24,0,1,,60,64,0,,
10639,note_on,,,,,26,0,1,,63,25,0,,
10666,note_off,,,,,27,0,1,,63,64,0,,
10692,note_on,,,,,0,0,1,,57,39,0,,
10692,note_on,,,,,26,0,1,,77,52,0,,
10716,note_off,,,,,24,0,1,,57,64,0,,
10742,note_on,,,,,26,0,1,,60,35,0,,
10767,note_off,,,,,25,0,1,,60,64,0,,
10794,note_on,,,,,27,0,1,,63,24,0,,
10819,note_off,,,,,25,0,1,,63,64,0,,
10846,note_on,,,,,0,0,1,,57,40,0,,
10846,note_off,,,,,27,0,1,,77,64,0,,
10870,note_off,,,,,24,0,1,,57,64,0,,
10896,note_on,,,,,26,0,1,,60,25,0,,
10922,note_off,,,,,26,0,1,,60,64,0,,
10949,note_on,,,,,27,0,1,,63,30,0,,
10973,note_off,,,,,24,0,1,,63,64,0,,
11000,note_on,,,,,0,0,1,,57,41,0,,
11000,note_on,,,,,0,0,1,,77,50,0,,
11000,note_off,,,,,27,0,1,,65,64,0,,
11026,note_off,,,,,26,0,1,,57,64,0,,
11052,note_on,,,,,26,0,1,,60,39,0,,
11076,note_off,,,,,24,0,1,,60,64,0,,
11103,note_on,,,,,0,0,1,,63,28,0,,
11103,note_off,,,,,27,0,1,,77,64,0,,
11129,note_off,,,,,26,0,1,,63,64,0,,
11156,note_on,,,,,27,0,1,,77,53,0,,
11156,note_on,,,,,0,0,1,,57,38,0,,
11180,note_off,,,,,24,0,1,,57,64,0,,
11206,note_on,,,,,26,0,1,,60,35,0,,
11231,note_off,,,,,25,0,1,,60,64,0,,
11257,note_on,,,,,0,0,1,,63,28,0,,
11257,note_off,,,,,26,0,1,,77,64,0,,
11283,note_off,,,,,26,0,1,,63,64,0,,
11309,note_on,,,,,26,0,1,,77,56,0,,
11310,note_on,,,,,1,0,1,,57,38,0,,
11334,note_off,,,,,24,0,1,,57,64,0,,
11360,note_on,,,,,26,0,1,,60,34,0,,
11386,note_off,,,,,26,0,1,,60,64,0,,
11411,note_off,,,,,25,0,1,,77,64,0,,
11412,note_on,,,,,1,0,1,,63,30,0,,
11437,note_off,,,,,25,0,1,,63,64,0,,
11463,note_on,,,,,26,0,1,,77,60,0,,
11464,note_on,,,,,1,0,1,,57,47,0,,
11490,note_off,,,,,26,0,1,,57,64,0,,
11516,note_on,,,,,26,0,1,,60,27,0,,
11541,note_off,,,,,25,0,1,,60,64,0,,
11567,note_off,,,,,26,0,1,,77,64,0,,
