tick,type,key,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,program,channel,note,velocity
20832,note_on,,0,0,3,,,,,,,0,62,72
20832,note_on,,96,0,2,,,,,,,0,76,0
20832,note_on,,48,0,3,,,,,,,0,61,0
20832,note_on,,0,0,1,,,,,,,0,78,72
20832,note_on,,0,0,2,,,,,,,0,69,72
20832,note_on,,96,0,4,,,,,,,0,52,0
20832,note_on,,96,0,1,,,,,,,0,79,0
20880,note_on,,48,0,3,,,,,,,0,62,0
20880,note_on,,0,0,3,,,,,,,0,57,72
20928,note_on,,48,0,3,,,,,,,0,57,0
20928,note_on,,96,0,4,,,,,,,0,50,72
20928,note_on,,0,0,3,,,,,,,0,62,72
20928,note_on,,96,0,2,,,,,,,0,69,0
20928,note_on,,96,0,1,,,,,,,0,78,0
20928,note_on,,0,0,1,,,,,,,0,77,72
20976,note_on,,48,0,2,,,,,,,0,70,72
21024,note_on,,0,0,1,,,,,,,0,76,72
21024,note_on,,0,0,4,,,,,,,0,49,72
21024,note_on,,96,0,3,,,,,,,0,62,0
21024,note_on,,96,0,1,,,,,,,0,77,0
21024,note_on,,96,0,4,,,,,,,0,50,0
21072,note_on,,96,0,2,,,,,,,0,70,0
21072,note_on,,0,0,2,,,,,,,0,69,72
21120,note_on,,96,0,1,,,,,,,0,76,0
21120,note_on,,48,0,2,,,,,,,0,69,0
21120,note_on,,0,0,2,,,,,,,0,67,72
21120,note_on,,0,0,1,,,,,,,0,75,72
21120,note_on,,96,0,4,,,,,,,0,49,0
21120,note_on,,0,0,4,,,,,,,0,48,72
21168,note_on,,48,0,2,,,,,,,0,67,0
21168,note_on,,0,0,2,,,,,,,0,66,72
21216,note_on,,48,0,2,,,,,,,0,66,0
21216,note_on,,96,0,1,,,,,,,0,75,0
21216,note_on,,0,0,1,,,,,,,0,74,72
21216,note_on,,96,0,4,,,,,,,0,48,0
21216,note_on,,0,0,4,,,,,,,0,47,72
21216,note_on,,0,0,2,,,,,,,0,67,72
21264,note_on,,240,0,3,,,,,,,0,49,72
21312,note_on,,96,0,4,,,,,,,0,47,0
21312,note_on,,0,0,4,,,,,,,0,46,72
21312,note_on,,0,0,2,,,,,,,0,68,72
21312,note_on,,96,0,2,,,,,,,0,67,0
21312,note_on,,48,0,3,,,,,,,0,49,0
21312,note_on,,0,0,3,,,,,,,0,50,72
21360,note_on,,0,0,1,,,,,,,0,73,72
21360,note_on,,0,0,3,,,,,,,0,52,72
21360,note_on,,144,0,1,,,,,,,0,74,0
21360,note_on,,48,0,3,,,,,,,0,50,0
21408,note_on,,0,0,3,,,,,,,0,53,72
21408,note_on,,48,0,3,,,,,,,0,52,0
21408,note_on,,0,0,1,,,,,,,0,74,72
21408,note_on,,96,0,2,,,,,,,0,68,0
21408,note_on,,0,0,2,,,,,,,0,69,72
21408,note_on,,0,0,4,,,,,,,0,45,72
21408,note_on,,96,0,4,,,,,,,0,46,0
21408,note_on,,48,0,1,,,,,,,0,73,0
21456,note_on,,48,0,3,,,,,,,0,53,0
21456,note_on,,0,0,3,,,,,,,0,52,72
21504,note_on,,48,0,3,,,,,,,0,52,0
21504,note_on,,0,0,2,,,,,,,0,71,72
21504,note_on,,0,0,3,,,,,,,0,53,72
21504,note_on,,96,0,2,,,,,,,0,69,0
21504,note_on,,0,0,4,,,,,,,0,44,72
21504,note_on,,96,0,4,,,,,,,0,45,0
21552,note_on,,0,0,1,,,,,,,0,76,72
21552,note_on,,144,0,1,,,,,,,0,74,0
21600,note_on,,0,0,2,,,,,,,0,69,72
21600,note_on,,0,0,1,,,,,,,0,73,88
21600,note_on,,96,0,2,,,,,,,0,71,0
21600,note_on,,0,0,3,,,,,,,0,52,72
21600,note_on,,0,0,4,,,,,,,0,45,72
21600,note_on,,96,0,4,,,,,,,0,44,0
21600,note_on,,96,0,3,,,,,,,0,53,0
21600,note_on,,48,0,1,,,,,,,0,76,0
21696,note_on,,96,0,2,,,,,,,0,69,0
21696,note_on,,96,0,3,,,,,,,0,52,0
21696,note_on,,0,0,3,,,,,,,0,57,72
21696,note_on,,96,0,1,,,,,,,0,73,0
21696,note_on,,0,0,1,,,,,,,0,77,88
21696,note_on,,96,0,4,,,,,,,0,45,0
21744,note_on,,48,0,2,,,,,,,0,61,72
21792,note_on,,48,0,2,,,,,,,0,61,0
21792,note_on,,0,0,2,,,,,,,0,62,72
21792,note_on,,96,0,1,,,,,,,0,77,0
21792,note_on,,0,0,1,,,,,,,0,71,88
21792,note_on,,96,0,3,,,,,,,0,57,0
21792,note_on,,0,0,3,,,,,,,0,56,72
21840,note_on,,48,0,2,,,,,,,0,62,0
21840,note_on,,0,0,2,,,,,,,0,61,72
21888,note_on,,96,0,3,,,,,,,0,56,0
21888,note_on,,0,0,3,,,,,,,0,55,72
21888,note_on,,0,0,1,,,,,,,0,70,88
21888,note_on,,96,0,1,,,,,,,0,71,0
21888,note_on,,48,0,2,,,,,,,0,61,0
21888,note_on,,0,0,2,,,,,,,0,62,72
21936,note_on,,48,0,2,,,,,,,0,62,0
21936,note_on,,240,0,4,,,,,,,0,49,72
21936,note_on,,0,0,2,,,,,,,0,64,72
21984,note_on,,48,0,2,,,,,,,0,64,0
21984,note_on,,0,0,2,,,,,,,0,57,72
21984,note_on,,96,0,1,,,,,,,0,70,0
21984,note_on,,0,0,1,,,,,,,0,69,88
21984,note_on,,48,0,4,,,,,,,0,49,0
21984,note_on,,96,0,3,,,,,,,0,55,0
21984,note_on,,0,0,3,,,,,,,0,54,72
21984,note_on,,0,0,4,,,,,,,0,50,72
22080,note_on,,96,0,3,,,,,,,0,54,0
22080,note_on,,96,0,2,,,,,,,0,57,0
22080,note_on,,96,0,1,,,,,,,0,69,0
22080,note_on,,0,0,1,,,,,,,0,74,88
22080,note_on,,0,0,3,,,,,,,0,53,72
22080,note_on,,96,0,4,,,,,,,0,50,0
22128,note_on,,48,0,2,,,,,,,0,57,72
22176,note_on,,48,0,2,,,,,,,0,57,0
22176,note_on,,0,0,2,,,,,,,0,58,72
22176,note_on,,0,0,3,,,,,,,0,52,72
22176,note_on,,0,0,1,,,,,,,0,67,88
22176,note_on,,96,0,1,,,,,,,0,74,0
22176,note_on,,96,0,3,,,,,,,0,53,0
22224,note_on,,48,0,2,,,,,,,0,58,0
22224,note_on,,0,0,2,,,,,,,0,57,72
22272,note_on,,96,0,3,,,,,,,0,52,0
22272,note_on,,0,0,3,,,,,,,0,51,72
22272,note_on,,0,0,2,,,,,,,0,58,72
22272,note_on,,48,0,2,,,,,,,0,57,0
22320,note_on,,240,0,4,,,,,,,0,45,72
22320,note_on,,48,0,2,,,,,,,0,58,0
22320,note_on,,0,0,2,,,,,,,0,60,72
22368,note_on,,0,0,3,,,,,,,0,50,72
22368,note_on,,0,0,1,,,,,,,0,65,88
22368,note_on,,0,0,2,,,,,,,0,62,72
22368,note_on,,0,0,4,,,,,,,0,46,72
22368,note_on,,48,0,4,,,,,,,0,45,0
22368,note_on,,192,0,1,,,,,,,0,67,0
22368,note_on,,96,0,3,,,,,,,0,51,0
22368,note_on,,48,0,2,,,,,,,0,60,0
22416,note_on,,48,0,2,,,,,,,0,62,0
22416,note_on,,0,0,4,,,,,,,0,45,72
22416,note_on,,48,0,4,,,,,,,0,46,0
22416,note_on,,0,0,2,,,,,,,0,58,72
22464,note_on,,96,0,1,,,,,,,0,65,0
22464,note_on,,0,0,2,,,,,,,0,63,72
22464,note_on,,48,0,2,,,,,,,0,58,0
22464,note_on,,0,0,1,,,,,,,0,67,88
22464,note_on,,96,0,3,,,,,,,0,50,0
22464,note_on,,48,0,4,,,,,,,0,45,0
22464,note_on,,0,0,4,,,,,,,0,43,72
22512,note_on,,0,0,2,,,,,,,0,62,72
22512,note_on,,48,0,2,,,,,,,0,63,0
22560,note_on,,0,0,2,,,,,,,0,60,72
22560,note_on,,48,0,2,,,,,,,0,62,0
22560,note_on,,0,0,1,,,,,,,0,69,88
22560,note_on,,96,0,1,,,,,,,0,67,0
22608,note_on,,0,0,2,,,,,,,0,63,72
22608,note_on,,48,0,2,,,,,,,0,60,0
22608,note_on,,48,0,1,,,,,,,0,69,0
22608,note_on,,0,0,1,,,,,,,0,67,88
22656,note_on,,0,0,4,,,,,,,0,42,72
22656,note_on,,0,0,1,,,,,,,0,69,88
22656,note_on,,0,0,2,,,,,,,0,62,72
22656,note_on,,48,0,1,,,,,,,0,67,0
22656,note_on,,48,0,2,,,,,,,0,63,0
22656,note_on,,192,0,4,,,,,,,0,43,0
22704,note_on,,48,0,2,,,,,,,0,62,0
22704,note_on,,0,0,2,,,,,,,0,60,72
22752,note_on,,0,0,1,,,,,,,0,62,88
22752,note_on,,96,0,1,,,,,,,0,69,0
22752,note_on,,48,0,2,,,,,,,0,60,0
22752,note_on,,96,0,4,,,,,,,0,42,0
22752,note_on,,0,0,4,,,,,,,0,41,72
22752,note_on,,0,0,2,,,,,,,0,60,72
22800,note_on,,48,0,2,,,,,,,0,60,0
22800,note_on,,0,0,2,,,,,,,0,59,72
22848,note_on,,96,0,4,,,,,,,0,41,0
22848,note_on,,0,0,4,,,,,,,0,40,72
22848,note_on,,0,0,1,,,,,,,0,67,72
22848,note_on,,96,0,1,,,,,,,0,62,0
22848,note_on,,48,0,2,,,,,,,0,59,0
22848,note_on,,0,0,2,,,,,,,0,60,72
22896,note_on,,432,0,3,,,,,,,0,55,72
22944,note_on,,0,0,3,,,,,,,0,57,72
22944,note_on,,48,0,3,,,,,,,0,55,0
22944,note_on,,0,0,1,,,,,,,0,66,72
22944,note_on,,96,0,1,,,,,,,0,67,0
22944,note_on,,96,0,4,,,,,,,0,40,0
22944,note_on,,0,0,4,,,,,,,0,39,72
22992,note_on,,48,0,3,,,,,,,0,57,0
22992,note_on,,0,0,3,,,,,,,0,55,72
23040,note_on,,0,0,1,,,,,,,0,65,72
23040,note_on,,96,0,4,,,,,,,0,39,0
23040,note_on,,0,0,3,,,,,,,0,57,72
23040,note_on,,96,0,1,,,,,,,0,66,0
23040,note_on,,0,0,4,,,,,,,0,38,72
23040,note_on,,48,0,3,,,,,,,0,55,0
23040,note_on,,0,0,2,,,,,,,0,62,72
23040,note_on,,192,0,2,,,,,,,0,60,0
23088,note_on,,48,0,3,,,,,,,0,57,0
23088,note_on,,0,0,3,,,,,,,0,59,72
23136,note_on,,0,0,4,,,,,,,0,36,72
23136,note_on,,0,0,2,,,,,,,0,55,72
23136,note_on,,96,0,2,,,,,,,0,62,0
23136,note_on,,48,0,3,,,,,,,0,59,0
23136,note_on,,0,0,3,,,,,,,0,60,72
23136,note_on,,0,0,1,,,,,,,0,65,72
23136,note_on,,96,0,1,,,,,,,0,65,0
23136,note_on,,96,0,4,,,,,,,0,38,0
23184,note_on,,0,0,3,,,,,,,0,48,72
23184,note_on,,48,0,3,,,,,,,0,60,0
23232,note_on,,0,0,1,,,,,,,0,64,72
23232,note_on,,96,0,4,,,,,,,0,36,0
23232,note_on,,48,0,3,,,,,,,0,48,0
23232,note_on,,0,0,3,,,,,,,0,60,72
23232,note_on,,96,0,1,,,,,,,0,65,0
23232,note_on,,96,0,2,,,,,,,0,55,0
23280,note_on,,48,0,4,,,,,,,0,48,72
23328,note_on,,96,0,1,,,,,,,0,64,0
23328,note_on,,0,0,1,,,,,,,0,65,72
23328,note_on,,96,0,3,,,,,,,0,60,0
23328,note_on,,48,0,4,,,,,,,0,48,0
23328,note_on,,0,0,4,,,,,,,0,50,72
23328,note_on,,0,0,3,,,,,,,0,59,72
23376,note_on,,0,0,4,,,,,,,0,48,72
23376,note_on,,48,0,4,,,,,,,0,50,0
23424,note_on,,0,0,1,,,,,,,0,67,72
23424,note_on,,96,0,1,,,,,,,0,65,0
23424,note_on,,96,0,3,,,,,,,0,59,0
23424,note_on,,0,0,3,,,,,,,0,58,72
23424,note_on,,0,0,4,,,,,,,0,50,72
23424,note_on,,48,0,4,,,,,,,0,48,0
23472,note_on,,0,0,4,,,,,,,0,52,72
23472,note_on,,48,0,4,,,,,,,0,50,0
23520,note_on,,96,0,1,,,,,,,0,67,0
23520,note_on,,0,0,1,,,,,,,0,60,72
23520,note_on,,48,0,4,,,,,,,0,52,0
23520,note_on,,0,0,4,,,,,,,0,53,72
23520,note_on,,96,0,3,,,,,,,0,58,0
23520,note_on,,0,0,3,,,,,,,0,58,72
23568,note_on,,48,0,4,,,,,,,0,53,0
23568,note_on,,0,0,4,,,,,,,0,48,72
23616,note_on,,0,0,3,,,,,,,0,57,72
23616,note_on,,0,0,4,,,,,,,0,53,72
23616,note_on,,96,0,3,,,,,,,0,58,0
23616,note_on,,384,0,2,,,,,,,0,69,72
23616,note_on,,96,0,1,,,,,,,0,60,0
23616,note_on,,48,0,4,,,,,,,0,48,0
23664,note_on,,48,0,1,,,,,,,0,72,72
23712,note_on,,96,0,3,,,,,,,0,57,0
23712,note_on,,96,0,2,,,,,,,0,69,0
23712,note_on,,0,0,2,,,,,,,0,68,72
23712,note_on,,0,0,1,,,,,,,0,74,72
23712,note_on,,48,0,1,,,,,,,0,72,0
23712,note_on,,0,0,3,,,,,,,0,59,72
23760,note_on,,0,0,3,,,,,,,0,57,72
23760,note_on,,48,0,3,,,,,,,0,59,0
23760,note_on,,0,0,1,,,,,,,0,72,72
23760,note_on,,48,0,1,,,,,,,0,74,0
23808,note_on,,192,0,4,,,,,,,0,53,0
23808,note_on,,48,0,1,,,,,,,0,72,0
23808,note_on,,0,0,4,,,,,,,0,52,72
23808,note_on,,0,0,2,,,,,,,0,67,72
23808,note_on,,96,0,2,,,,,,,0,68,0
23808,note_on,,48,0,3,,,,,,,0,57,0
23808,note_on,,0,0,3,,,,,,,0,59,72
23808,note_on,,0,0,1,,,,,,,0,74,72
23856,note_on,,0,0,1,,,,,,,0,76,72
23856,note_on,,48,0,3,,,,,,,0,59,0
23856,note_on,,0,0,3,,,,,,,0,61,72
23856,note_on,,48,0,1,,,,,,,0,74,0
23904,note_on,,48,0,3,,,,,,,0,61,0
23904,note_on,,0,0,3,,,,,,,0,62,72
23904,note_on,,0,0,2,,,,,,,0,67,72
23904,note_on,,48,0,1,,,,,,,0,76,0
23904,note_on,,0,0,1,,,,,,,0,69,72
23904,note_on,,96,0,4,,,,,,,0,52,0
23904,note_on,,0,0,4,,,,,,,0,50,72
23904,note_on,,96,0,2,,,,,,,0,67,0
23952,note_on,,48,0,3,,,,,,,0,62,0
23952,note_on,,0,0,2,,,,,,,0,65,72
23952,note_on,,48,0,2,,,,,,,0,67,0
23952,note_on,,0,0,3,,,,,,,0,57,72
24000,note_on,,48,0,2,,,,,,,0,65,0
24000,note_on,,0,0,1,,,,,,,0,77,72
24000,note_on,,96,0,1,,,,,,,0,69,0
24000,note_on,,0,0,3,,,,,,,0,62,72
24000,note_on,,48,0,3,,,,,,,0,57,0
24000,note_on,,96,0,4,,,,,,,0,50,0
24048,note_on,,48,0,2,,,,,,,0,65,72
24096,note_on,,0,0,1,,,,,,,0,76,72
24096,note_on,,0,0,2,,,,,,,0,67,72
24096,note_on,,96,0,1,,,,,,,0,77,0
24096,note_on,,48,0,2,,,,,,,0,65,0
24144,note_on,,48,0,2,,,,,,,0,67,0
24144,note_on,,0,0,2,,,,,,,0,65,72
24192,note_on,,48,0,2,,,,,,,0,65,0
24192,note_on,,0,0,3,,,,,,,0,60,88
24192,note_on,,192,0,3,,,,,,,0,62,0
24192,note_on,,96,0,1,,,,,,,0,76,0
24192,note_on,,0,0,1,,,,,,,0,75,72
24192,note_on,,0,0,2,,,,,,,0,67,72
24240,note_on,,0,0,2,,,,,,,0,69,72
24240,note_on,,48,0,2,,,,,,,0,67,0
24288,note_on,,0,0,2,,,,,,,0,70,72
24288,note_on,,96,0,1,,,,,,,0,75,0
24288,note_on,,48,0,2,,,,,,,0,69,0
24288,note_on,,96,0,3,,,,,,,0,60,0
24288,note_on,,0,0,3,,,,,,,0,58,88
24288,note_on,,0,0,1,,,,,,,0,75,72
24336,note_on,,0,0,2,,,,,,,0,65,72
24336,note_on,,48,0,1,,,,,,,0,75,0
24336,note_on,,0,0,1,,,,,,,0,74,72
24336,note_on,,48,0,2,,,,,,,0,70,0
24384,note_on,,96,0,3,,,,,,,0,58,0
24384,note_on,,48,0,1,,,,,,,0,74,0
24384,note_on,,384,0,4,,,,,,,0,58,72
24384,note_on,,0,0,3,,,,,,,0,67,88
24384,note_on,,48,0,2,,,,,,,0,65,0
24384,note_on,,0,0,2,,,,,,,0,70,72
24432,note_on,,48,0,1,,,,,,,0,74,72
24432,note_on,,48,0,2,,,,,,,0,70,0
24432,note_on,,0,0,2,,,,,,,0,74,72
24480,note_on,,96,0,4,,,,,,,0,58,0
24480,note_on,,0,0,1,,,,,,,0,75,72
24480,note_on,,0,0,4,,,,,,,0,57,72
24480,note_on,,48,0,1,,,,,,,0,74,0
24480,note_on,,48,0,2,,,,,,,0,74,0
24480,note_on,,0,0,2,,,,,,,0,72,72
24480,note_on,,96,0,3,,,,,,,0,67,0
24480,note_on,,0,0,3,,,,,,,0,66,88
24528,note_on,,0,0,1,,,,,,,0,74,72
24528,note_on,,48,0,1,,,,,,,0,75,0
24528,note_on,,0,0,2,,,,,,,0,71,72
24528,note_on,,48,0,2,,,,,,,0,72,0
24576,note_on,,0,0,2,,,,,,,0,72,72
24576,note_on,,0,0,3,,,,,,,0,65,88
24576,note_on,,96,0,3,,,,,,,0,66,0
24576,note_on,,96,0,4,,,,,,,0,57,0
24576,note_on,,0,0,4,,,,,,,0,56,72
24576,note_on,,0,0,1,,,,,,,0,75,72
24576,note_on,,48,0,2,,,,,,,0,71,0
24576,note_on,,48,0,1,,,,,,,0,74,0
24624,note_on,,0,0,2,,,,,,,0,74,72
24624,note_on,,0,0,1,,,,,,,0,77,72
24624,note_on,,48,0,1,,,,,,,0,75,0
24624,note_on,,48,0,2,,,,,,,0,72,0
24672,note_on,,48,0,2,,,,,,,0,74,0
24672,note_on,,0,0,1,,,,,,,0,79,72
24672,note_on,,96,0,4,,,,,,,0,56,0
24672,note_on,,0,0,4,,,,,,,0,55,72
24672,note_on,,0,0,2,,,,,,,0,71,72
24672,note_on,,96,0,3,,,,,,,0,65,0
24672,note_on,,0,0,3,,,,,,,0,65,88
24672,note_on,,48,0,1,,,,,,,0,77,0
24720,note_on,,0,0,2,,,,,,,0,74,72
24720,note_on,,48,0,2,,,,,,,0,71,0
24768,note_on,,0,0,3,,,,,,,0,64,88
24768,note_on,,96,0,4,,,,,,,0,55,0
24768,note_on,,48,0,2,,,,,,,0,74,0
24768,note_on,,96,0,3,,,,,,,0,65,0
24768,note_on,,0,0,2,,,,,,,0,67,72
24768,note_on,,96,0,1,,,,,,,0,79,0
24816,note_on,,48,0,1,,,,,,,0,79,72
24864,note_on,,0,0,1,,,,,,,0,81,72
24864,note_on,,0,0,3,,,,,,,0,63,88
24864,note_on,,0,0,2,,,,,,,0,66,72
24864,note_on,,96,0,2,,,,,,,0,67,0
24864,note_on,,96,0,3,,,,,,,0,64,0
24864,note_on,,48,0,1,,,,,,,0,79,0
24912,note_on,,48,0,1,,,,,,,0,81,0
24912,note_on,,0,0,1,,,,,,,0,80,72
24960,note_on,,96,0,3,,,,,,,0,63,0
24960,note_on,,0,0,1,,,,,,,0,81,72
24960,note_on,,48,0,1,,,,,,,0,80,0
24960,note_on,,96,0,2,,,,,,,0,66,0
24960,note_on,,0,0,2,,,,,,,0,65,72
24960,note_on,,0,0,3,,,,,,,0,62,88
25008,note_on,,48,0,1,,,,,,,0,81,0
25008,note_on,,0,0,1,,,,,,,0,83,72
25056,note_on,,96,0,2,,,,,,,0,65,0
25056,note_on,,0,0,2,,,,,,,0,64,72
25056,note_on,,0,0,3,,,,,,,0,62,88
25056,note_on,,96,0,3,,,,,,,0,62,0
25056,note_on,,48,0,1,,,,,,,0,83,0
25056,note_on,,0,0,1,,,,,,,0,80,72
25104,note_on,,48,0,1,,,,,,,0,80,0
25104,note_on,,0,0,1,,,,,,,0,83,72
25152,note_on,,96,0,2,,,,,,,0,64,0
25152,note_on,,48,0,1,,,,,,,0,83,0
25152,note_on,,0,0,1,,,,,,,0,76,72
25152,note_on,,0,0,3,,,,,,,0,61,88
25152,note_on,,96,0,3,,,,,,,0,62,0
25200,note_on,,48,0,2,,,,,,,0,68,72
25200,note_on,,432,0,4,,,,,,,0,52,72
25248,note_on,,96,0,3,,,,,,,0,61,0
25248,note_on,,0,0,3,,,,,,,0,60,88
25248,note_on,,0,0,1,,,,,,,0,75,72
25248,note_on,,0,0,2,,,,,,,0,69,72
25248,note_on,,48,0,2,,,,,,,0,68,0
25248,note_on,,96,0,1,,,,,,,0,76,0
25248,note_on,,48,0,4,,,,,,,0,52,0
25248,note_on,,0,0,4,,,,,,,0,54,72
25296,note_on,,48,0,4,,,,,,,0,54,0
25296,note_on,,48,0,2,,,,,,,0,69,0
25296,note_on,,0,0,4,,,,,,,0,52,72
25296,note_on,,0,0,2,,,,,,,0,68,72
25344,note_on,,0,0,3,,,,,,,0,59,88
25344,note_on,,0,0,1,,,,,,,0,74,72
25344,note_on,,96,0,1,,,,,,,0,75,0
25344,note_on,,96,0,3,,,,,,,0,60,0
25344,note_on,,0,0,2,,,,,,,0,69,72
25344,note_on,,48,0,4,,,,,,,0,52,0
25344,note_on,,48,0,2,,,,,,,0,68,0
25344,note_on,,0,0,4,,,,,,,0,54,72
25392,note_on,,48,0,4,,,,,,,0,54,0
25392,note_on,,0,0,4,,,,,,,0,56,72
25392,note_on,,0,0,2,,,,,,,0,71,72
25392,note_on,,48,0,2,,,,,,,0,69,0
25440,note_on,,96,0,3,,,,,,,0,59,0
25440,note_on,,48,0,4,,,,,,,0,56,0
25440,note_on,,0,0,4,,,,,,,0,57,72
25440,note_on,,0,0,3,,,,,,,0,59,88
25440,note_on,,96,0,1,,,,,,,0,74,0
25440,note_on,,0,0,2,,,,,,,0,64,72
25440,note_on,,48,0,2,,,,,,,0,71,0
25440,note_on,,0,0,1,,,,,,,0,73,72
25488,note_on,,0,0,4,,,,,,,0,52,72
25488,note_on,,48,0,4,,,,,,,0,57,0
25536,note_on,,96,0,3,,,,,,,0,59,0
25536,note_on,,0,0,3,,,,,,,0,57,88
25536,note_on,,0,0,1,,,,,,,0,77,72
25536,note_on,,96,0,1,,,,,,,0,73,0
25536,note_on,,48,0,4,,,,,,,0,52,0
25536,note_on,,0,0,4,,,,,,,0,57,88
25584,note_on,,0,0,2,,,,,,,0,62,72
25584,note_on,,144,0,2,,,,,,,0,64,0
25632,note_on,,0,0,2,,,,,,,0,61,72
25632,note_on,,48,0,2,,,,,,,0,62,0
25632,note_on,,96,0,3,,,,,,,0,57,0
25632,note_on,,96,0,1,,,,,,,0,77,0
25632,note_on,,0,0,1,,,,,,,0,76,72
25680,note_on,,0,0,4,,,,,,,0,56,88
25680,note_on,,144,0,4,,,,,,,0,57,0
25728,note_on,,48,0,4,,,,,,,0,56,0
25728,note_on,,96,0,2,,,,,,,0,61,0
25728,note_on,,0,0,2,,,,,,,0,60,72
25728,note_on,,96,0,1,,,,,,,0,76,0
25728,note_on,,0,0,1,,,,,,,0,75,72
25728,note_on,,0,0,4,,,,,,,0,57,88
25776,note_on,,144,0,3,,,,,,,0,66,88
25824,note_on,,96,0,1,,,,,,,0,75,0
25824,note_on,,0,0,1,,,,,,,0,76,72
25824,note_on,,0,0,4,,,,,,,0,56,88
25824,note_on,,0,0,2,,,,,,,0,59,72
25824,note_on,,96,0,2,,,,,,,0,60,0
25824,note_on,,0,0,3,,,,,,,0,64,88
25824,note_on,,48,0,3,,,,,,,0,66,0
25824,note_on,,96,0,4,,,,,,,0,57,0
25872,note_on,,0,0,2,,,,,,,0,71,72
25872,note_on,,0,0,3,,,,,,,0,62,88
25872,note_on,,48,0,2,,,,,,,0,59,0
25872,note_on,,48,0,3,,,,,,,0,64,0
25920,note_on,,48,0,2,,,,,,,0,71,0
25920,note_on,,0,0,3,,,,,,,0,60,88
25920,note_on,,48,0,3,,,,,,,0,62,0
25920,note_on,,96,0,4,,,,,,,0,56,0
25920,note_on,,0,0,2,,,,,,,0,69,72
25920,note_on,,0,0,4,,,,,,,0,60,88
25920,note_on,,96,0,1,,,,,,,0,76,0
25920,note_on,,0,0,1,,,,,,,0,76,72
25968,note_on,,0,0,3,,,,,,,0,59,88
25968,note_on,,0,0,2,,,,,,,0,68,72
25968,note_on,,48,0,2,,,,,,,0,69,0
25968,note_on,,48,0,3,,,,,,,0,60,0
26016,note_on,,48,0,3,,,,,,,0,59,0
26016,note_on,,0,0,3,,,,,,,0,60,88
26016,note_on,,96,0,4,,,,,,,0,60,0
26016,note_on,,0,0,2,,,,,,,0,69,72
26016,note_on,,48,0,2,,,,,,,0,68,0
26016,note_on,,0,0,4,,,,,,,0,54,88
26016,note_on,,96,0,1,,,,,,,0,76,0
26016,note_on,,0,0,1,,,,,,,0,75,72
26064,note_on,,0,0,2,,,,,,,0,72,72
26064,note_on,,48,0,2,,,,,,,0,69,0
26112,note_on,,0,0,4,,,,,,,0,53,88
26112,note_on,,96,0,4,,,,,,,0,54,0
26112,note_on,,96,0,3,,,,,,,0,60,0
26112,note_on,,96,0,1,,,,,,,0,75,0
26112,note_on,,48,0,2,,,,,,,0,72,0
26112,note_on,,0,0,3,,,,,,,0,62,88
26112,note_on,,0,0,1,,,,,,,0,74,72
26112,note_on,,0,0,2,,,,,,,0,71,72
26160,note_on,,0,0,2,,,,,,,0,69,72
26160,note_on,,48,0,2,,,,,,,0,71,0
26208,note_on,,0,0,2,,,,,,,0,68,72
26208,note_on,,48,0,2,,,,,,,0,69,0
26208,note_on,,96,0,3,,,,,,,0,62,0
26208,note_on,,0,0,3,,,,,,,0,64,88
26208,note_on,,96,0,4,,,,,,,0,53,0
26208,note_on,,0,0,1,,,,,,,0,73,88
26208,note_on,,0,0,4,,,,,,,0,52,88
26208,note_on,,96,0,1,,,,,,,0,74,0
26256,note_on,,48,0,3,,,,,,,0,64,0
26256,note_on,,0,0,3,,,,,,,0,63,88
26304,note_on,,0,0,3,,,,,,,0,64,88
26304,note_on,,48,0,3,,,,,,,0,63,0
26304,note_on,,96,0,4,,,,,,,0,52,0
26304,note_on,,0,0,4,,,,,,,0,57,88
26304,note_on,,0,0,2,,,,,,,0,67,88
26304,note_on,,0,0,1,,,,,,,0,72,88
26304,note_on,,96,0,1,,,,,,,0,73,0
26304,note_on,,96,0,2,,,,,,,0,68,0
26352,note_on,,0,0,3,,,,,,,0,60,88
26352,note_on,,48,0,3,,,,,,,0,64,0
26400,note_on,,0,0,3,,,,,,,0,62,88
26400,note_on,,48,0,3,,,,,,,0,60,0
26400,note_on,,96,0,4,,,,,,,0,57,0
26400,note_on,,0,0,4,,,,,,,0,50,88
26400,note_on,,0,0,1,,,,,,,0,71,88
26400,note_on,,96,0,1,,,,,,,0,72,0
26400,note_on,,96,0,2,,,,,,,0,67,0
26400,note_on,,0,0,2,,,,,,,0,66,88
26448,note_on,,48,0,3,,,,,,,0,62,0
26448,note_on,,0,0,3,,,,,,,0,61,88
26496,note_on,,0,0,2,,,,,,,0,65,88
26496,note_on,,96,0,1,,,,,,,0,71,0
26496,note_on,,48,0,3,,,,,,,0,61,0
26496,note_on,,0,0,3,,,,,,,0,62,88
26496,note_on,,96,0,2,,,,,,,0,66,0
26496,set_tempo,,16032,1,0,,,,,599704,,,,
26496,note_on,,0,0,1,,,,,,,0,70,88
26544,note_on,,0,0,3,,,,,,,0,56,88
26544,note_on,,48,0,3,,,,,,,0,62,0
26592,note_on,,96,0,2,,,,,,,0,65,0
26592,note_on,,0,0,2,,,,,,,0,64,88
26592,note_on,,192,0,4,,,,,,,0,50,0
26592,note_on,,0,0,4,,,,,,,0,48,88
26592,note_on,,48,0,3,,,,,,,0,56,0
