tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,note,velocity
0,time_signature,9,8,12,8,0,1,0,,,,,,,
0,program_change,,,,,0,0,1,,,,6,0,,
0,note_on,,,,,0,0,1,,,,,0,70,64
0,note_on,,,,,0,0,1,,,,,0,67,64
0,track_name,,,,,0,1,1,,,,,,,
0,midi_port,,,,,0,1,1,,,0,,,,
0,key_signature,,,,,0,1,0,Eb,,,,,,
0,set_tempo,,,,,0,1,0,,441176,,,,,
0,marker,,,,,0,1,0,,,,,,,
120,note_on,,,,,120,0,1,,,,,0,63,64
240,note_on,,,,,120,0,1,,,,,0,63,0
240,note_on,,,,,0,0,1,,,,,0,62,64
360,note_on,,,,,120,0,1,,,,,0,62,0
360,note_on,,,,,0,0,1,,,,,0,63,64
360,note_on,,,,,0,0,1,,,,,0,70,0
360,note_on,,,,,0,0,1,,,,,0,67,0
480,note_on,,,,,120,0,1,,,,,0,63,0
480,note_on,,,,,0,0,1,,,,,0,58,64
600,note_on,,,,,120,0,1,,,,,0,58,0
600,note_on,,,,,0,0,1,,,,,0,55,64
720,note_on,,,,,0,0,1,,,,,0,51,64
720,note_on,,,,,120,0,1,,,,,0,55,0
840,note_on,,,,,120,0,1,,,,,0,51,0
840,note_on,,,,,0,0,1,,,,,0,67,64
960,note_on,,,,,120,0,1,,,,,0,75,64
1080,note_on,,,,,0,0,1,,,,,0,65,64
1080,note_on,,,,,0,0,1,,,,,0,75,64
1080,note_on,,,,,0,0,1,,,,,0,67,0
1080,note_on,,,,,120,0,1,,,,,0,75,0
1110,note_on,,,,,0,0,1,,,,,0,74,64
1110,note_on,,,,,30,0,1,,,,,0,75,0
1200,note_on,,,,,90,0,1,,,,,0,58,64
1320,note_on,,,,,0,0,1,,,,,0,57,64
1320,note_on,,,,,120,0,1,,,,,0,58,0
1440,note_on,,,,,0,0,1,,,,,0,58,64
1440,note_on,,,,,0,0,1,,,,,0,65,0
1440,note_on,,,,,120,0,1,,,,,0,57,0
1440,note_on,,,,,0,0,1,,,,,0,74,0
1560,note_on,,,,,0,0,1,,,,,0,53,64
1560,note_on,,,,,120,0,1,,,,,0,58,0
1680,note_on,,,,,0,0,1,,,,,0,50,64
1680,note_on,,,,,120,0,1,,,,,0,53,0
1800,note_on,,,,,120,0,1,,,,,0,50,0
1800,note_on,,,,,0,0,1,,,,,0,46,64
1920,note_on,,,,,120,0,1,,,,,0,46,0
1920,note_on,,,,,0,0,1,,,,,0,65,64
2040,note_on,,,,,0,0,1,,,,,0,67,64
2040,note_on,,,,,120,0,1,,,,,0,65,0
2160,note_on,,,,,0,0,1,,,,,0,53,64
2160,note_on,,,,,120,0,1,,,,,0,67,0
2160,note_on,,,,,0,0,1,,,,,0,68,64
2280,note_on,,,,,120,0,1,,,,,0,53,0
2280,note_on,,,,,0,0,1,,,,,0,60,64
2280,note_on,,,,,0,0,1,,,,,0,68,0
2400,note_on,,,,,0,0,1,,,,,0,63,64
2400,note_on,,,,,120,0,1,,,,,0,60,0
2520,note_on,,,,,0,0,1,,,,,0,62,64
2520,note_on,,,,,120,0,1,,,,,0,63,0
2520,note_on,,,,,0,0,1,,,,,0,58,64
2640,note_on,,,,,120,0,1,,,,,0,58,0
2640,note_on,,,,,0,0,1,,,,,0,65,64
2760,note_on,,,,,120,0,1,,,,,0,65,0
2760,note_on,,,,,0,0,1,,,,,0,70,64
2880,note_on,,,,,120,0,1,,,,,0,70,0
2880,note_on,,,,,0,0,1,,,,,0,58,64
2880,note_on,,,,,0,0,1,,,,,0,62,0
2880,note_on,,,,,0,0,1,,,,,0,46,64
3000,note_on,,,,,0,0,1,,,,,0,65,64
3000,note_on,,,,,120,0,1,,,,,0,46,0
3120,note_on,,,,,0,0,1,,,,,0,68,64
