tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,control,value,note,velocity
0,time_signature,1,4,24,8,0,1,0,,,,,,,
0,set_tempo,,,,,0,1,0,500000,,,,,,
336,marker,,,,,336,1,0,,,,,,,
2011,program_change,,,,,1675,0,0,,0,0,,,,
2011,program_change,,,,,0,0,0,,0,1,,,,
2012,control_change,,,,,1,0,0,,,0,10,74,,
2012,program_change,,,,,0,0,0,,0,2,,,,
2013,control_change,,,,,1,0,0,,,1,10,66,,
2013,control_change,,,,,0,0,0,,,2,10,59,,
2430,control_change,,,,,417,0,0,,,2,7,127,,
2440,control_change,,,,,10,0,0,,,1,7,127,,
2447,control_change,,,,,7,0,0,,,0,7,127,,
2522,control_change,,,,,75,0,0,,,2,10,60,,
2540,control_change,,,,,18,0,0,,,2,10,58,,
2543,control_change,,,,,3,0,0,,,1,10,67,,
2546,control_change,,,,,3,0,0,,,0,10,79,,
2564,control_change,,,,,18,0,0,,,1,10,66,,
2568,control_change,,,,,4,0,0,,,2,10,55,,
2583,control_change,,,,,15,0,0,,,2,10,59,,
2588,control_change,,,,,5,0,0,,,0,10,75,,
2616,control_change,,,,,28,0,0,,,0,10,74,,
2790,note_on,,,,,174,0,0,,,1,,,56,117
2790,note_on,,,,,0,0,0,,,1,,,49,117
2868,note_on,,,,,78,0,0,,,1,,,65,127
2940,note_off,,,,,72,0,0,,,1,,,56,1
2947,note_on,,,,,7,0,0,,,0,,,68,124
2947,note_on,,,,,0,0,0,,,1,,,56,127
2953,note_off,,,,,6,0,0,,,1,,,65,1
3023,note_off,,,,,70,0,0,,,0,,,68,1
3024,note_on,,,,,1,0,0,,,0,,,73,124
3099,note_off,,,,,75,0,0,,,1,,,56,1
3099,note_off,,,,,0,0,0,,,1,,,49,1
3100,note_on,,,,,1,0,0,,,0,,,68,124
3100,note_on,,,,,0,0,0,,,1,,,61,127
3175,note_off,,,,,75,0,0,,,0,,,68,1
3175,note_on,,,,,0,0,0,,,1,,,66,127
3247,note_off,,,,,72,0,0,,,1,,,61,1
3248,note_on,,,,,1,0,0,,,0,,,68,124
3248,note_on,,,,,0,0,0,,,1,,,61,127
3254,note_off,,,,,6,0,0,,,1,,,66,1
3320,note_off,,,,,66,0,0,,,0,,,68,1
3320,note_on,,,,,0,0,0,,,1,,,65,127
3393,note_off,,,,,73,0,0,,,1,,,61,1
3394,note_off,,,,,1,0,0,,,0,,,73,1
3394,note_on,,,,,0,0,0,,,1,,,49,127
3395,note_on,,,,,1,0,0,,,1,,,59,127
3400,note_off,,,,,5,0,0,,,1,,,65,1
3465,note_on,,,,,65,0,0,,,1,,,65,127
3536,note_off,,,,,71,0,0,,,1,,,59,1
3537,note_on,,,,,1,0,0,,,0,,,68,124
3537,note_on,,,,,0,0,0,,,1,,,59,127
3543,note_off,,,,,6,0,0,,,1,,,65,1
3607,note_off,,,,,64,0,0,,,0,,,68,1
3607,note_on,,,,,0,0,0,,,0,,,73,124
3678,note_off,,,,,71,0,0,,,1,,,49,1
3678,note_off,,,,,0,0,0,,,1,,,59,1
3679,note_on,,,,,1,0,0,,,0,,,68,124
3679,note_on,,,,,0,0,0,,,1,,,59,127
3750,note_off,,,,,71,0,0,,,0,,,68,1
3750,note_on,,,,,0,0,0,,,1,,,66,127
3821,note_off,,,,,71,0,0,,,1,,,59,1
3822,note_on,,,,,1,0,0,,,0,,,68,124
