tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,note,velocity
0,time_signature,3,8,12,8,0,1,0,,,,,,,
0,key_signature,,,,,0,1,0,G,,,,,,
0,set_tempo,,,,,0,1,0,,625000,,,,,
0,marker,,,,,0,1,0,,,,,,,
0,program_change,,,,,0,0,1,,,,6,0,,
0,track_name,,,,,0,1,1,,,,,,,
0,midi_port,,,,,0,1,1,,,0,,,,
30,note_on,,,,,30,0,1,,,,,0,74,64
56,note_on,,,,,26,0,1,,,,,0,74,0
60,note_on,,,,,4,0,1,,,,,0,71,64
86,note_on,,,,,26,0,1,,,,,0,71,0
90,note_on,,,,,4,0,1,,,,,0,74,64
116,note_on,,,,,26,0,1,,,,,0,74,0
120,note_on,,,,,4,0,1,,,,,0,79,64
146,note_on,,,,,26,0,1,,,,,0,79,0
150,note_on,,,,,4,0,1,,,,,0,74,64
176,note_on,,,,,26,0,1,,,,,0,74,0
180,note_on,,,,,4,0,1,,,,,0,71,64
206,note_on,,,,,26,0,1,,,,,0,71,0
210,note_on,,,,,4,0,1,,,,,0,74,64
236,note_on,,,,,26,0,1,,,,,0,74,0
240,note_on,,,,,4,0,1,,,,,0,67,64
266,note_on,,,,,26,0,1,,,,,0,67,0
270,note_on,,,,,4,0,1,,,,,0,74,64
296,note_on,,,,,26,0,1,,,,,0,74,0
300,note_on,,,,,4,0,1,,,,,0,71,64
326,note_on,,,,,26,0,1,,,,,0,71,0
330,note_on,,,,,4,0,1,,,,,0,74,64
356,note_on,,,,,26,0,1,,,,,0,74,0
360,note_on,,,,,4,0,1,,,,,0,76,64
386,note_on,,,,,26,0,1,,,,,0,76,0
390,note_on,,,,,4,0,1,,,,,0,72,64
416,note_on,,,,,26,0,1,,,,,0,72,0
420,note_on,,,,,4,0,1,,,,,0,69,64
446,note_on,,,,,26,0,1,,,,,0,69,0
450,note_on,,,,,4,0,1,,,,,0,72,64
476,note_on,,,,,26,0,1,,,,,0,72,0
480,note_on,,,,,4,0,1,,,,,0,66,64
506,note_on,,,,,26,0,1,,,,,0,66,0
510,note_on,,,,,4,0,1,,,,,0,69,64
536,note_on,,,,,26,0,1,,,,,0,69,0
540,note_on,,,,,4,0,1,,,,,0,74,64
566,note_on,,,,,26,0,1,,,,,0,74,0
570,note_on,,,,,4,0,1,,,,,0,71,64
596,note_on,,,,,26,0,1,,,,,0,71,0
600,note_on,,,,,4,0,1,,,,,0,67,64
626,note_on,,,,,26,0,1,,,,,0,67,0
630,note_on,,,,,4,0,1,,,,,0,71,64
656,note_on,,,,,26,0,1,,,,,0,71,0
660,note_on,,,,,4,0,1,,,,,0,64,64
686,note_on,,,,,26,0,1,,,,,0,64,0
690,note_on,,,,,4,0,1,,,,,0,67,64
716,note_on,,,,,26,0,1,,,,,0,67,0
720,note_on,,,,,4,0,1,,,,,0,72,64
746,note_on,,,,,26,0,1,,,,,0,72,0
750,note_on,,,,,4,0,1,,,,,0,69,64
776,note_on,,,,,26,0,1,,,,,0,69,0
780,note_on,,,,,4,0,1,,,,,0,66,64
806,note_on,,,,,26,0,1,,,,,0,66,0
810,note_on,,,,,4,0,1,,,,,0,69,64
836,note_on,,,,,26,0,1,,,,,0,69,0
840,note_on,,,,,4,0,1,,,,,0,62,64
866,note_on,,,,,26,0,1,,,,,0,62,0
870,note_on,,,,,4,0,1,,,,,0,66,64
896,note_on,,,,,26,0,1,,,,,0,66,0
900,note_on,,,,,4,0,1,,,,,0,71,64
926,note_on,,,,,26,0,1,,,,,0,71,0
930,note_on,,,,,4,0,1,,,,,0,69,64
956,note_on,,,,,26,0,1,,,,,0,69,0
960,note_on,,,,,4,0,1,,,,,0,67,64
986,note_on,,,,,26,0,1,,,,,0,67,0
990,note_on,,,,,4,0,1,,,,,0,69,64
1016,note_on,,,,,26,0,1,,,,,0,69,0
1020,note_on,,,,,4,0,1,,,,,0,71,64
1046,note_on,,,,,26,0,1,,,,,0,71,0
1050,note_on,,,,,4,0,1,,,,,0,72,64
1076,note_on,,,,,26,0,1,,,,,0,72,0
1080,note_on,,,,,4,0,1,,,,,0,74,64
1106,note_on,,,,,26,0,1,,,,,0,74,0
1110,note_on,,,,,4,0,1,,,,,0,69,64
1136,note_on,,,,,26,0,1,,,,,0,69,0
1140,note_on,,,,,4,0,1,,,,,0,71,64
1166,note_on,,,,,26,0,1,,,,,0,71,0
1170,note_on,,,,,4,0,1,,,,,0,73,64
