tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,
0,track_name,0,1,0,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,time_signature,0,1,0,6,8,12,8,,,,,,,,
0,key_signature,0,1,0,,,,,Bb,,,,,,,
0,set_tempo,0,1,0,,,,,,857143,,,,,,
0,control_change,0,0,0,,,,,,,0,0,0,,,
0,control_change,0,0,0,,,,,,,7,110,0,,,
0,control_change,0,0,0,,,,,,,10,32,0,,,
0,control_change,0,0,0,,,,,,,7,110,0,,,
0,control_change,0,0,0,,,,,,,10,32,0,,,
0,control_change,0,0,0,,,,,,,0,0,1,,,
0,control_change,0,0,0,,,,,,,7,105,1,,,
0,control_change,0,0,0,,,,,,,10,95,1,,,
0,control_change,0,0,0,,,,,,,7,105,1,,,
0,control_change,0,0,0,,,,,,,10,95,1,,,
1,control_change,1,0,0,,,,,,,32,8,1,,,
1,control_change,0,0,0,,,,,,,32,8,0,,,
2,program_change,1,0,0,,,,,,,,,1,6,,
2,program_change,0,0,0,,,,,,,,,0,6,,
14,control_change,12,0,0,,,,,,,0,8,0,,,
14,control_change,0,0,0,,,,,,,0,8,1,,,
16,program_change,2,0,0,,,,,,,,,0,6,,
16,program_change,0,0,0,,,,,,,,,1,6,,
1440,note_on,1424,0,0,,,,,,,,,0,,74,100
1440,note_on,0,0,0,,,,,,,,,1,,58,100
1560,note_on,120,0,0,,,,,,,,,0,,74,0
1560,note_on,0,0,0,,,,,,,,,0,,72,100
1680,note_on,120,0,0,,,,,,,,,0,,72,0
1680,note_on,0,0,0,,,,,,,,,0,,74,100
1920,note_on,240,0,0,,,,,,,,,1,,58,0
1920,note_on,0,0,0,,,,,,,,,1,,65,100
2392,note_on,472,0,0,,,,,,,,,0,,74,0
2400,note_on,8,0,0,,,,,,,,,1,,65,0
2400,note_on,0,0,0,,,,,,,,,0,,72,100
2400,note_on,0,0,0,,,,,,,,,1,,60,100
2464,note_on,64,0,0,,,,,,,,,0,,72,0
2464,note_on,0,0,0,,,,,,,,,0,,74,100
2520,note_on,56,0,0,,,,,,,,,0,,74,0
2520,note_on,0,0,0,,,,,,,,,0,,72,100
2640,note_on,120,0,0,,,,,,,,,1,,60,0
2640,note_on,0,0,0,,,,,,,,,1,,65,100
2880,note_on,240,0,0,,,,,,,,,1,,65,0
2880,note_on,0,0,0,,,,,,,,,0,,72,0
2880,note_on,0,0,0,,,,,,,,,0,,70,100
2880,note_on,0,0,0,,,,,,,,,1,,62,100
3120,note_on,240,0,0,,,,,,,,,0,,70,0
3120,note_on,0,0,0,,,,,,,,,0,,69,100
3360,note_on,240,0,0,,,,,,,,,0,,69,0
3360,note_on,0,0,0,,,,,,,,,1,,62,0
3360,note_on,0,0,0,,,,,,,,,0,,70,100
3360,note_on,0,0,0,,,,,,,,,1,,65,100
3600,note_on,240,0,0,,,,,,,,,0,,70,0
3600,note_on,0,0,0,,,,,,,,,0,,72,100
3664,note_on,64,0,0,,,,,,,,,0,,72,0
3664,note_on,0,0,0,,,,,,,,,0,,70,100
