tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,note,velocity,channel
7680,note_on,0,0,2,,,,,,,,,,,,45,64,1
7680,note_off,480,0,1,,,,,,,,,,,,67,64,0
7680,note_on,0,0,1,,,,,,,,,,,,66,64,0
8160,note_on,0,0,2,,,,,,,,,,,,44,64,1
8160,note_off,480,0,2,,,,,,,,,,,,45,64,1
8160,note_on,0,0,1,,,,,,,,,,,,65,64,0
8160,note_off,480,0,1,,,,,,,,,,,,66,64,0
8640,note_on,0,0,2,,,,,,,,,,,,43,64,1
8640,note_off,480,0,2,,,,,,,,,,,,44,64,1
9120,note_on,0,0,1,,,,,,,,,,,,64,64,0
9120,note_off,960,0,1,,,,,,,,,,,,65,64,0
9600,note_off,960,0,2,,,,,,,,,,,,43,64,1
9600,note_on,0,0,1,,,,,,,,,,,,63,64,0
9600,note_off,480,0,1,,,,,,,,,,,,64,64,0
9600,note_on,0,0,2,,,,,,,,,,,,42,64,1
10080,note_on,0,0,1,,,,,,,,,,,,62,64,0
10080,note_off,480,0,1,,,,,,,,,,,,63,64,0
10560,note_off,960,0,2,,,,,,,,,,,,42,64,1
10560,note_on,0,0,2,,,,,,,,,,,,51,64,1
11040,note_on,0,0,1,,,,,,,,,,,,60,64,0
11040,note_off,960,0,1,,,,,,,,,,,,62,64,0
11520,note_on,0,0,1,,,,,,,,,,,,59,64,0
11520,note_off,480,0,1,,,,,,,,,,,,60,64,0
11520,note_off,960,0,2,,,,,,,,,,,,51,64,1
12000,note_on,480,0,2,,,,,,,,,,,,43,64,1
12000,note_off,480,0,1,,,,,,,,,,,,59,64,0
12000,note_on,0,0,1,,,,,,,,,,,,55,64,0
12480,note_on,0,0,2,,,,,,,,,,,,44,64,1
12480,note_off,480,0,2,,,,,,,,,,,,43,64,1
12480,note_off,480,0,1,,,,,,,,,,,,55,64,0
12480,note_on,0,0,1,,,,,,,,,,,,60,64,0
12960,note_on,0,0,2,,,,,,,,,,,,45,64,1
12960,note_off,480,0,1,,,,,,,,,,,,60,64,0
12960,note_on,0,0,1,,,,,,,,,,,,65,64,0
12960,note_off,480,0,2,,,,,,,,,,,,44,64,1
13440,note_on,0,0,1,,,,,,,,,,,,63,64,0
13440,note_off,480,0,1,,,,,,,,,,,,65,64,0
13920,note_off,960,0,2,,,,,,,,,,,,45,64,1
13920,note_on,0,0,2,,,,,,,,,,,,46,64,1
14400,note_on,0,0,1,,,,,,,,,,,,63,64,0
14400,note_off,960,0,1,,,,,,,,,,,,63,64,0
14400,note_off,480,0,2,,,,,,,,,,,,46,64,1
14400,note_on,0,0,2,,,,,,,,,,,,47,64,1
14480,note_on,0,0,1,,,,,,,,,,,,62,64,0
14480,note_off,80,0,1,,,,,,,,,,,,63,64,0
14560,note_on,0,0,1,,,,,,,,,,,,63,64,0
14560,note_off,80,0,1,,,,,,,,,,,,62,64,0
14640,note_off,80,0,1,,,,,,,,,,,,63,64,0
14640,note_on,0,0,1,,,,,,,,,,,,62,64,0
14720,note_on,0,0,1,,,,,,,,,,,,63,64,0
14720,note_off,80,0,1,,,,,,,,,,,,62,64,0
14800,note_on,0,0,1,,,,,,,,,,,,62,64,0
14800,note_off,80,0,1,,,,,,,,,,,,63,64,0
14880,note_on,0,0,2,,,,,,,,,,,,48,64,1
14880,note_on,0,0,1,,,,,,,,,,,,60,64,0
14880,note_off,80,0,1,,,,,,,,,,,,62,64,0
14880,note_off,480,0,2,,,,,,,,,,,,47,64,1
15120,note_on,0,0,1,,,,,,,,,,,,62,64,0
15120,note_off,240,0,1,,,,,,,,,,,,60,64,0
15360,note_on,0,0,1,,,,,,,,,,,,60,64,0
15360,note_off,240,0,1,,,,,,,,,,,,62,64,0
15600,note_on,0,0,1,,,,,,,,,,,,72,64,0
15600,note_off,240,0,1,,,,,,,,,,,,60,64,0
15840,note_off,960,0,2,,,,,,,,,,,,48,64,1
15840,note_on,0,0,2,,,,,,,,,,,,50,64,1
15840,note_on,0,0,1,,,,,,,,,,,,70,64,0
15840,note_off,240,0,1,,,,,,,,,,,,72,64,0
16080,note_off,240,0,1,,,,,,,,,,,,70,64,0
16080,note_on,0,0,1,,,,,,,,,,,,68,64,0
16320,note_off,240,0,1,,,,,,,,,,,,68,64,0
16320,note_on,0,0,1,,,,,,,,,,,,67,64,0
16320,note_on,0,0,2,,,,,,,,,,,,51,64,1
16320,note_off,480,0,2,,,,,,,,,,,,50,64,1
16560,note_on,0,0,1,,,,,,,,,,,,65,64,0
16560,note_off,240,0,1,,,,,,,,,,,,67,64,0
16800,note_off,480,0,2,,,,,,,,,,,,51,64,1
16800,note_on,0,0,2,,,,,,,,,,,,55,64,1
16800,note_off,240,0,1,,,,,,,,,,,,65,64,0
16800,note_on,0,0,1,,,,,,,,,,,,63,64,0
17040,note_off,240,0,1,,,,,,,,,,,,63,64,0
17040,note_on,0,0,1,,,,,,,,,,,,67,64,0
17280,note_on,0,0,2,,,,,,,,,,,,50,64,1
17280,note_on,0,0,1,,,,,,,,,,,,65,64,0
17280,note_off,480,0,2,,,,,,,,,,,,55,64,1
17280,note_off,240,0,1,,,,,,,,,,,,67,64,0
17520,note_off,240,0,1,,,,,,,,,,,,65,64,0
17520,note_on,0,0,1,,,,,,,,,,,,67,64,0
17760,note_on,0,0,1,,,,,,,,,,,,65,64,0
17760,note_on,0,0,2,,,,,,,,,,,,45,64,1
17760,note_off,480,0,2,,,,,,,,,,,,50,64,1
17760,note_off,240,0,1,,,,,,,,,,,,67,64,0
18000,note_off,240,0,1,,,,,,,,,,,,65,64,0
18000,note_on,0,0,1,,,,,,,,,,,,63,64,0
18240,note_off,240,0,1,,,,,,,,,,,,63,64,0
18240,note_on,0,0,1,,,,,,,,,,,,62,64,0
18240,note_on,0,0,2,,,,,,,,,,,,47,64,1
18240,note_off,480,0,2,,,,,,,,,,,,45,64,1
18480,note_off,240,0,1,,,,,,,,,,,,62,64,0
18480,note_on,0,0,1,,,,,,,,,,,,63,64,0
18720,note_off,240,0,1,,,,,,,,,,,,63,64,0
18720,note_on,0,0,1,,,,,,,,,,,,65,64,0
18960,note_off,240,0,1,,,,,,,,,,,,65,64,0
18960,note_on,0,0,1,,,,,,,,,,,,62,64,0
19200,note_off,960,0,2,,,,,,,,,,,,47,64,1
19200,note_off,240,0,1,,,,,,,,,,,,62,64,0
19200,note_on,0,0,1,,,,,,,,,,,,63,64,0
19200,note_on,0,0,2,,,,,,,,,,,,50,64,1
19280,note_off,80,0,2,,,,,,,,,,,,50,64,1
19280,note_on,0,0,2,,,,,,,,,,,,48,64,1
19360,note_off,80,0,2,,,,,,,,,,,,48,64,1
19360,note_on,0,0,2,,,,,,,,,,,,50,64,1
19440,note_on,0,0,2,,,,,,,,,,,,48,64,1
19440,note_off,80,0,2,,,,,,,,,,,,50,64,1
19440,note_off,240,0,1,,,,,,,,,,,,63,64,0
19440,note_on,0,0,1,,,,,,,,,,,,60,64,0
19520,note_on,0,0,2,,,,,,,,,,,,50,64,1
19520,note_off,80,0,2,,,,,,,,,,,,48,64,1
19600,note_off,80,0,2,,,,,,,,,,,,50,64,1
19600,note_on,0,0,2,,,,,,,,,,,,48,64,1
19680,note_on,0,0,2,,,,,,,,,,,,50,64,1
19680,note_off,80,0,2,,,,,,,,,,,,48,64,1
19680,note_on,0,0,1,,,,,,,,,,,,57,64,0
19680,note_off,240,0,1,,,,,,,,,,,,60,64,0
19920,note_on,0,0,2,,,,,,,,,,,,48,64,1
19920,note_off,240,0,2,,,,,,,,,,,,50,64,1
19920,note_off,240,0,1,,,,,,,,,,,,57,64,0
19920,note_on,0,0,1,,,,,,,,,,,,60,64,0
20160,note_off,240,0,2,,,,,,,,,,,,48,64,1
20160,note_on,0,0,2,,,,,,,,,,,,50,64,1
20160,note_off,240,0,1,,,,,,,,,,,,60,64,0
20160,note_on,0,0,1,,,,,,,,,,,,54,64,0
20400,note_off,240,0,2,,,,,,,,,,,,50,64,1
20400,note_on,0,0,2,,,,,,,,,,,,38,64,1
20640,note_on,0,0,1,,,,,,,,,,,,55,64,0
20640,note_off,480,0,1,,,,,,,,,,,,54,64,0
20640,note_off,240,0,2,,,,,,,,,,,,38,64,1
20640,note_on,0,0,2,,,,,,,,,,,,40,64,1
20880,note_on,0,0,1,,,,,,,,,,,,57,64,0
20880,note_off,240,0,1,,,,,,,,,,,,55,64,0
20880,note_on,0,0,2,,,,,,,,,,,,42,64,1
20880,note_off,240,0,2,,,,,,,,,,,,40,64,1
21120,note_on,0,0,1,,,,,,,,,,,,59,64,0
21120,note_on,0,0,2,,,,,,,,,,,,43,64,1
21120,note_off,240,0,1,,,,,,,,,,,,57,64,0
21120,note_off,240,0,2,,,,,,,,,,,,42,64,1
21360,note_on,0,0,2,,,,,,,,,,,,45,64,1
21360,note_on,0,0,1,,,,,,,,,,,,60,64,0
21360,note_off,240,0,1,,,,,,,,,,,,59,64,0
21360,note_off,240,0,2,,,,,,,,,,,,43,64,1
21600,note_on,0,0,2,,,,,,,,,,,,47,64,1
21600,note_off,240,0,1,,,,,,,,,,,,60,64,0
21600,note_on,0,0,1,,,,,,,,,,,,62,64,0
21600,note_off,240,0,2,,,,,,,,,,,,45,64,1
21840,note_off,240,0,2,,,,,,,,,,,,47,64,1
21840,note_on,0,0,2,,,,,,,,,,,,43,64,1
21840,note_off,240,0,1,,,,,,,,,,,,62,64,0
21840,note_on,0,0,1,,,,,,,,,,,,63,64,0
22080,note_on,0,0,1,,,,,,,,,,,,65,64,0
22080,note_off,240,0,2,,,,,,,,,,,,43,64,1
22080,note_on,0,0,2,,,,,,,,,,,,45,64,1
22080,note_off,240,0,1,,,,,,,,,,,,63,64,0
22320,note_off,240,0,2,,,,,,,,,,,,45,64,1
22320,note_on,0,0,2,,,,,,,,,,,,43,64,1
22560,note_off,480,0,1,,,,,,,,,,,,65,64,0
22560,note_on,0,0,2,,,,,,,,,,,,45,64,1
22560,note_off,240,0,2,,,,,,,,,,,,43,64,1
22560,note_on,0,0,1,,,,,,,,,,,,63,64,0
22800,note_off,240,0,2,,,,,,,,,,,,45,64,1
22800,note_on,0,0,2,,,,,,,,,,,,47,64,1
22800,note_on,0,0,1,,,,,,,,,,,,62,64,0
22800,note_off,240,0,1,,,,,,,,,,,,63,64,0
23040,note_on,0,0,1,,,,,,,,,,,,63,64,0
23040,note_off,240,0,1,,,,,,,,,,,,62,64,0
23040,note_off,240,0,2,,,,,,,,,,,,47,64,1
23040,note_on,0,0,2,,,,,,,,,,,,48,64,1
23280,note_off,240,0,1,,,,,,,,,,,,63,64,0
23280,note_on,0,0,1,,,,,,,,,,,,62,64,0
23280,note_on,0,0,2,,,,,,,,,,,,47,64,1
23280,note_off,240,0,2,,,,,,,,,,,,48,64,1
23520,note_off,240,0,1,,,,,,,,,,,,62,64,0
23520,note_on,0,0,1,,,,,,,,,,,,60,64,0
23520,note_on,0,0,2,,,,,,,,,,,,45,64,1
23520,note_off,240,0,2,,,,,,,,,,,,47,64,1
23760,note_off,240,0,1,,,,,,,,,,,,60,64,0
23760,note_on,0,0,1,,,,,,,,,,,,63,64,0
23760,note_off,240,0,2,,,,,,,,,,,,45,64,1
23760,note_on,0,0,2,,,,,,,,,,,,48,64,1
24000,note_on,0,0,1,,,,,,,,,,,,62,64,0
24000,note_off,240,0,1,,,,,,,,,,,,63,64,0
24000,note_on,0,0,2,,,,,,,,,,,,47,64,1
24000,note_off,240,0,2,,,,,,,,,,,,48,64,1
24240,note_on,0,0,2,,,,,,,,,,,,50,64,1
24240,note_off,240,0,2,,,,,,,,,,,,47,64,1
24480,note_on,0,0,2,,,,,,,,,,,,53,64,1
24480,note_on,0,0,1,,,,,,,,,,,,60,64,0
24480,note_off,480,0,1,,,,,,,,,,,,62,64,0
24480,note_off,240,0,2,,,,,,,,,,,,50,64,1
24720,note_on,0,0,1,,,,,,,,,,,,59,64,0
24720,note_off,240,0,1,,,,,,,,,,,,60,64,0
24720,note_off,240,0,2,,,,,,,,,,,,53,64,1
24720,note_on,0,0,2,,,,,,,,,,,,50,64,1
24960,note_on,0,0,2,,,,,,,,,,,,56,64,1
24960,note_on,0,0,1,,,,,,,,,,,,60,64,0
24960,note_off,240,0,2,,,,,,,,,,,,50,64,1
24960,note_off,240,0,1,,,,,,,,,,,,59,64,0
25440,note_off,480,0,2,,,,,,,,,,,,56,64,1
25440,note_on,0,0,2,,,,,,,,,,,,55,64,1
25440,note_off,480,0,1,,,,,,,,,,,,60,64,0
25440,note_on,0,0,1,,,,,,,,,,,,62,64,0
25680,note_on,0,0,2,,,,,,,,,,,,53,64,1
25680,note_off,240,0,2,,,,,,,,,,,,55,64,1
25920,note_off,480,0,1,,,,,,,,,,,,62,64,0
25920,note_on,0,0,1,,,,,,,,,,,,55,64,0
25920,note_on,0,0,2,,,,,,,,,,,,51,64,1
25920,note_off,240,0,2,,,,,,,,,,,,53,64,1
26160,note_off,240,0,2,,,,,,,,,,,,51,64,1
26160,note_on,0,0,2,,,,,,,,,,,,50,64,1
26400,note_off,240,0,2,,,,,,,,,,,,50,64,1
26400,note_on,0,0,2,,,,,,,,,,,,48,64,1
26640,note_off,240,0,2,,,,,,,,,,,,48,64,1
26640,note_on,0,0,2,,,,,,,,,,,,47,64,1
26880,note_off,960,0,1,,,,,,,,,,,,55,64,0
26880,note_on,0,0,1,,,,,,,,,,,,54,64,0
26880,note_off,240,0,2,,,,,,,,,,,,47,64,1
26880,note_on,0,0,2,,,,,,,,,,,,45,64,1
27360,note_off,480,0,2,,,,,,,,,,,,45,64,1
27360,note_on,0,0,2,,,,,,,,,,,,47,64,1
27600,note_off,240,0,2,,,,,,,,,,,,47,64,1
27600,note_on,0,0,2,,,,,,,,,,,,48,64,1
27840,note_off,960,0,1,,,,,,,,,,,,54,64,0
27840,note_on,0,0,2,,,,,,,,,,,,47,64,1
27840,note_off,240,0,2,,,,,,,,,,,,48,64,1
28080,note_on,0,0,2,,,,,,,,,,,,48,64,1
28080,note_on,240,0,1,,,,,,,,,,,,51,64,0
28080,note_off,240,0,2,,,,,,,,,,,,47,64,1
28320,note_on,0,0,2,,,,,,,,,,,,50,64,1
28320,note_off,240,0,2,,,,,,,,,,,,48,64,1
28320,note_on,0,0,1,,,,,,,,,,,,54,64,0
28320,note_off,240,0,1,,,,,,,,,,,,51,64,0
28560,note_on,0,0,1,,,,,,,,,,,,55,64,0
28560,note_off,240,0,2,,,,,,,,,,,,50,64,1
28560,note_on,0,0,2,,,,,,,,,,,,47,64,1
28560,note_off,240,0,1,,,,,,,,,,,,54,64,0
28800,note_off,240,0,2,,,,,,,,,,,,47,64,1
28800,note_on,0,0,2,,,,,,,,,,,,48,64,1
28800,note_off,240,0,1,,,,,,,,,,,,55,64,0
29040,note_on,240,0,1,,,,,,,,,,,,57,64,0
29280,note_off,480,0,2,,,,,,,,,,,,48,64,1
29280,note_on,0,0,2,,,,,,,,,,,,50,64,1
29280,note_off,240,0,1,,,,,,,,,,,,57,64,0
29280,note_on,0,0,1,,,,,,,,,,,,59,64,0
29520,note_off,240,0,1,,,,,,,,,,,,59,64,0
29520,note_off,240,0,2,,,,,,,,,,,,50,64,1
29520,note_on,0,0,2,,,,,,,,,,,,51,64,1
29520,note_on,0,0,1,,,,,,,,,,,,60,64,0
29760,note_off,240,0,1,,,,,,,,,,,,60,64,0
29760,note_on,0,0,2,,,,,,,,,,,,50,64,1
29760,note_off,240,0,2,,,,,,,,,,,,51,64,1
30000,note_on,240,0,1,,,,,,,,,,,,59,64,0
30240,note_on,0,0,2,,,,,,,,,,,,48,64,1
30240,note_off,480,0,2,,,,,,,,,,,,50,64,1
30240,note_off,240,0,1,,,,,,,,,,,,59,64,0
30240,note_on,0,0,1,,,,,,,,,,,,60,64,0
30480,note_off,240,0,1,,,,,,,,,,,,60,64,0
30480,note_on,0,0,1,,,,,,,,,,,,62,64,0
30720,note_off,240,0,1,,,,,,,,,,,,62,64,0
30720,note_on,0,0,1,,,,,,,,,,,,63,64,0
30720,note_off,480,0,2,,,,,,,,,,,,48,64,1
30720,note_on,0,0,2,,,,,,,,,,,,55,64,1
31200,note_off,480,0,1,,,,,,,,,,,,63,64,0
31200,note_on,0,0,1,,,,,,,,,,,,64,64,0
31680,note_on,0,0,2,,,,,,,,,,,,56,64,1
31680,note_off,960,0,2,,,,,,,,,,,,55,64,1
31680,note_off,480,0,1,,,,,,,,,,,,64,64,0
31680,note_on,0,0,1,,,,,,,,,,,,65,64,0
32160,note_on,0,0,1,,,,,,,,,,,,66,64,0
32160,note_off,480,0,1,,,,,,,,,,,,65,64,0
32640,note_off,960,0,2,,,,,,,,,,,,56,64,1
32640,note_on,0,0,1,,,,,,,,,,,,67,64,0
32640,note_off,480,0,1,,,,,,,,,,,,66,64,0
32880,note_on,240,0,2,,,,,,,,,,,,59,64,1
33120,note_off,240,0,2,,,,,,,,,,,,59,64,1
33120,note_on,0,0,2,,,,,,,,,,,,56,64,1
33360,note_on,0,0,2,,,,,,,,,,,,55,64,1
33360,note_off,240,0,2,,,,,,,,,,,,56,64,1
33600,note_off,960,0,1,,,,,,,,,,,,67,64,0
33600,note_off,240,0,2,,,,,,,,,,,,55,64,1
33600,note_on,0,0,1,,,,,,,,,,,,68,64,0
33840,note_on,240,0,2,,,,,,,,,,,,53,64,1
34080,note_off,240,0,2,,,,,,,,,,,,53,64,1
34080,note_on,0,0,2,,,,,,,,,,,,51,64,1
34320,note_off,240,0,2,,,,,,,,,,,,51,64,1
34320,note_on,0,0,2,,,,,,,,,,,,50,64,1
34560,note_off,240,0,2,,,,,,,,,,,,50,64,1
34560,note_on,0,0,1,,,,,,,,,,,,59,64,0
34560,note_off,960,0,1,,,,,,,,,,,,68,64,0
34800,note_on,240,0,2,,,,,,,,,,,,51,64,1
35040,note_on,0,0,2,,,,,,,,,,,,50,64,1
35040,note_off,240,0,2,,,,,,,,,,,,51,64,1
35280,note_on,0,0,2,,,,,,,,,,,,48,64,1
35280,note_off,240,0,2,,,,,,,,,,,,50,64,1
35520,note_off,240,0,2,,,,,,,,,,,,48,64,1
35520,note_on,0,0,2,,,,,,,,,,,,47,64,1
35520,note_off,960,0,1,,,,,,,,,,,,59,64,0
36000,note_on,0,0,2,,,,,,,,,,,,46,64,1
36000,note_on,480,0,1,,,,,,,,,,,,67,64,0
36000,note_off,480,0,2,,,,,,,,,,,,47,64,1
36480,note_on,0,0,1,,,,,,,,,,,,66,64,0
36480,note_off,480,0,1,,,,,,,,,,,,67,64,0
36480,note_on,0,0,2,,,,,,,,,,,,45,64,1
36480,note_off,480,0,2,,,,,,,,,,,,46,64,1
36960,note_off,480,0,1,,,,,,,,,,,,66,64,0
36960,note_on,0,0,2,,,,,,,,,,,,44,64,1
36960,note_off,480,0,2,,,,,,,,,,,,45,64,1
36960,note_on,0,0,1,,,,,,,,,,,,65,64,0
37440,note_off,480,0,2,,,,,,,,,,,,44,64,1
37440,note_on,0,0,2,,,,,,,,,,,,43,64,1
37920,note_on,0,0,1,,,,,,,,,,,,64,64,0
37920,note_off,960,0,1,,,,,,,,,,,,65,64,0
38400,note_on,0,0,2,,,,,,,,,,,,42,64,1
38400,note_on,0,0,1,,,,,,,,,,,,63,64,0
38400,note_off,480,0,1,,,,,,,,,,,,64,64,0
38400,note_off,960,0,2,,,,,,,,,,,,43,64,1
38880,note_on,0,0,1,,,,,,,,,,,,62,64,0
38880,note_off,480,0,1,,,,,,,,,,,,63,64,0
39360,note_on,0,0,2,,,,,,,,,,,,51,64,1
39360,note_off,960,0,2,,,,,,,,,,,,42,64,1
39840,note_off,960,0,1,,,,,,,,,,,,62,64,0
39840,note_on,0,0,1,,,,,,,,,,,,60,64,0
40320,note_off,960,0,2,,,,,,,,,,,,51,64,1
40320,note_on,0,0,1,,,,,,,,,,,,59,64,0
40320,note_off,480,0,1,,,,,,,,,,,,60,64,0
40800,note_on,0,0,1,,,,,,,,,,,,55,64,0
40800,note_on,480,0,2,,,,,,,,,,,,43,64,1
40800,note_off,480,0,1,,,,,,,,,,,,59,64,0
41280,note_off,480,0,2,,,,,,,,,,,,43,64,1
41280,note_on,0,0,2,,,,,,,,,,,,44,64,1
41280,note_on,0,0,1,,,,,,,,,,,,60,64,0
41280,note_off,480,0,1,,,,,,,,,,,,55,64,0
41760,note_on,0,0,1,,,,,,,,,,,,65,64,0
41760,note_off,480,0,1,,,,,,,,,,,,60,64,0
41760,note_on,0,0,2,,,,,,,,,,,,45,64,1
41760,note_off,480,0,2,,,,,,,,,,,,44,64,1
42240,note_off,480,0,1,,,,,,,,,,,,65,64,0
42240,note_on,0,0,1,,,,,,,,,,,,63,64,0
42720,note_on,0,0,2,,,,,,,,,,,,46,64,1
42720,note_off,960,0,2,,,,,,,,,,,,45,64,1
43200,note_off,480,0,2,,,,,,,,,,,,46,64,1
43200,note_on,0,0,2,,,,,,,,,,,,47,64,1
43200,note_off,960,0,1,,,,,,,,,,,,63,64,0
43200,note_on,0,0,1,,,,,,,,,,,,63,64,0
43280,note_on,0,0,1,,,,,,,,,,,,62,64,0
43280,note_off,80,0,1,,,,,,,,,,,,63,64,0
43360,note_on,0,0,1,,,,,,,,,,,,63,64,0
43360,note_off,80,0,1,,,,,,,,,,,,62,64,0
43440,note_on,0,0,1,,,,,,,,,,,,62,64,0
43440,note_off,80,0,1,,,,,,,,,,,,63,64,0
43520,note_on,0,0,1,,,,,,,,,,,,63,64,0
43520,note_off,80,0,1,,,,,,,,,,,,62,64,0
43600,note_on,0,0,1,,,,,,,,,,,,62,64,0
43600,note_off,80,0,1,,,,,,,,,,,,63,64,0
43680,note_off,80,0,1,,,,,,,,,,,,62,64,0
43680,note_on,0,0,1,,,,,,,,,,,,60,64,0
43680,note_off,480,0,2,,,,,,,,,,,,47,64,1
43680,note_on,0,0,2,,,,,,,,,,,,48,64,1
43920,note_on,0,0,1,,,,,,,,,,,,62,64,0
43920,note_off,240,0,1,,,,,,,,,,,,60,64,0
44160,note_on,0,0,1,,,,,,,,,,,,60,64,0
44160,note_off,240,0,1,,,,,,,,,,,,62,64,0
44400,note_on,0,0,1,,,,,,,,,,,,72,64,0
44400,note_off,240,0,1,,,,,,,,,,,,60,64,0
44640,note_off,960,0,2,,,,,,,,,,,,48,64,1
44640,note_on,0,0,1,,,,,,,,,,,,70,64,0
44640,note_on,0,0,2,,,,,,,,,,,,50,64,1
44640,note_off,240,0,1,,,,,,,,,,,,72,64,0
44880,note_off,240,0,1,,,,,,,,,,,,70,64,0
44880,note_on,0,0,1,,,,,,,,,,,,68,64,0
45120,note_on,0,0,1,,,,,,,,,,,,67,64,0
45120,note_on,0,0,2,,,,,,,,,,,,51,64,1
45120,note_off,480,0,2,,,,,,,,,,,,50,64,1
45120,note_off,240,0,1,,,,,,,,,,,,68,64,0
45360,note_on,0,0,1,,,,,,,,,,,,65,64,0
45360,note_off,240,0,1,,,,,,,,,,,,67,64,0
45600,note_off,480,0,2,,,,,,,,,,,,51,64,1
45600,note_on,0,0,1,,,,,,,,,,,,63,64,0
45600,note_off,240,0,1,,,,,,,,,,,,65,64,0
45600,note_on,0,0,2,,,,,,,,,,,,55,64,1
45840,note_off,240,0,1,,,,,,,,,,,,63,64,0
45840,note_on,0,0,1,,,,,,,,,,,,67,64,0
46080,note_off,240,0,1,,,,,,,,,,,,67,64,0
46080,note_on,0,0,1,,,,,,,,,,,,65,64,0
46080,note_off,480,0,2,,,,,,,,,,,,55,64,1
46080,note_on,0,0,2,,,,,,,,,,,,50,64,1
46320,note_off,240,0,1,,,,,,,,,,,,65,64,0
46320,note_on,0,0,1,,,,,,,,,,,,67,64,0
46560,note_off,240,0,1,,,,,,,,,,,,67,64,0
46560,note_on,0,0,1,,,,,,,,,,,,65,64,0
46560,note_on,0,0,2,,,,,,,,,,,,45,64,1
46560,note_off,480,0,2,,,,,,,,,,,,50,64,1
46800,note_off,240,0,1,,,,,,,,,,,,65,64,0
46800,note_on,0,0,1,,,,,,,,,,,,63,64,0
47040,note_off,240,0,1,,,,,,,,,,,,63,64,0
47040,note_on,0,0,2,,,,,,,,,,,,47,64,1
47040,note_on,0,0,1,,,,,,,,,,,,62,64,0
47040,note_off,480,0,2,,,,,,,,,,,,45,64,1
47280,note_off,240,0,1,,,,,,,,,,,,62,64,0
47280,note_on,0,0,1,,,,,,,,,,,,63,64,0
47520,note_on,0,0,1,,,,,,,,,,,,65,64,0
47520,note_off,240,0,1,,,,,,,,,,,,63,64,0
47760,note_on,0,0,1,,,,,,,,,,,,62,64,0
47760,note_off,240,0,1,,,,,,,,,,,,65,64,0
48000,note_on,0,0,1,,,,,,,,,,,,63,64,0
48000,note_off,240,0,1,,,,,,,,,,,,62,64,0
48000,note_on,0,0,2,,,,,,,,,,,,50,64,1
48000,note_off,960,0,2,,,,,,,,,,,,47,64,1
48080,note_off,80,0,2,,,,,,,,,,,,50,64,1
48080,note_on,0,0,2,,,,,,,,,,,,48,64,1
48160,note_on,0,0,2,,,,,,,,,,,,50,64,1
48160,note_off,80,0,2,,,,,,,,,,,,48,64,1
48240,note_on,0,0,2,,,,,,,,,,,,48,64,1
48240,note_off,80,0,2,,,,,,,,,,,,50,64,1
48240,note_off,240,0,1,,,,,,,,,,,,63,64,0
48240,note_on,0,0,1,,,,,,,,,,,,60,64,0
48320,note_on,0,0,2,,,,,,,,,,,,50,64,1
48320,note_off,80,0,2,,,,,,,,,,,,48,64,1
48400,note_off,80,0,2,,,,,,,,,,,,50,64,1
48400,note_on,0,0,2,,,,,,,,,,,,48,64,1
