tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,data,program,channel,control,value,note,velocity
3024,note_on,,,,,144,0,11,,,,10,,,45,0
3024,note_on,,,,,144,0,10,,,,8,,,57,0
3072,note_on,,,,,192,0,7,,,,5,,,69,0
3096,note_on,,,,,96,0,8,,,,6,,,64,0
3120,note_on,,,,,24,0,8,,,,6,,,69,62
3120,note_on,,,,,96,0,9,,,,7,,,64,62
3216,note_on,,,,,96,0,8,,,,6,,,69,0
3240,note_on,,,,,24,0,8,,,,6,,,64,62
3336,note_on,,,,,96,0,8,,,,6,,,64,0
3360,note_on,,,,,288,0,7,,,,5,,,73,80
3360,note_on,,,,,336,0,11,,,,10,,,44,71
3360,note_on,,,,,24,0,8,,,,6,,,62,62
3360,note_on,,,,,336,0,10,,,,8,,,56,71
3456,note_on,,,,,96,0,8,,,,6,,,62,0
3480,note_on,,,,,120,0,7,,,,5,,,73,0
3480,note_on,,,,,0,0,7,,,,5,,,71,80
3480,note_on,,,,,24,0,8,,,,6,,,64,62
3504,note_on,,,,,144,0,10,,,,8,,,56,0
3504,note_on,,,,,144,0,11,,,,10,,,44,0
3504,note_on,,,,,384,0,9,,,,7,,,64,0
3576,note_on,,,,,96,0,7,,,,5,,,71,0
3576,note_on,,,,,96,0,8,,,,6,,,64,0
3600,note_on,,,,,96,0,9,,,,7,,,64,62
3600,note_on,,,,,24,0,8,,,,6,,,71,62
3696,note_on,,,,,96,0,8,,,,6,,,71,0
3720,note_on,,,,,24,0,8,,,,6,,,64,62
3816,note_on,,,,,96,0,8,,,,6,,,64,0
3840,note_on,,,,,336,0,10,,,,8,,,57,71
3840,note_on,,,,,336,0,11,,,,10,,,45,71
3840,note_on,,,,,264,0,7,,,,5,,,74,80
3840,note_on,,,,,24,0,8,,,,6,,,61,62
3936,note_on,,,,,96,0,8,,,,6,,,61,0
3960,note_on,,,,,0,0,7,,,,5,,,73,80
3960,note_on,,,,,120,0,7,,,,5,,,74,0
3960,note_on,,,,,24,0,8,,,,6,,,69,62
4032,note_on,,,,,192,0,10,,,,8,,,57,0
4032,note_on,,,,,192,0,11,,,,10,,,45,0
4032,note_on,,,,,432,0,9,,,,7,,,64,0
4056,note_on,,,,,96,0,7,,,,5,,,73,0
4056,note_on,,,,,96,0,8,,,,6,,,69,0
4080,note_on,,,,,48,0,10,,,,8,,,47,71
4080,note_on,,,,,48,0,9,,,,7,,,64,62
4080,note_on,,,,,24,0,7,,,,5,,,76,80
4080,note_on,,,,,48,0,11,,,,10,,,35,71
4080,note_on,,,,,24,0,8,,,,6,,,62,62
4176,note_on,,,,,96,0,8,,,,6,,,62,0
4200,note_on,,,,,24,0,8,,,,6,,,68,62
4200,note_on,,,,,120,0,7,,,,5,,,76,0
4200,note_on,,,,,0,0,7,,,,5,,,74,80
4272,note_on,,,,,192,0,10,,,,8,,,47,0
4272,note_on,,,,,192,0,11,,,,10,,,35,0
4296,note_on,,,,,96,0,8,,,,6,,,68,0
4296,note_on,,,,,96,0,7,,,,5,,,74,0
4320,note_on,,,,,24,0,8,,,,6,,,64,62
4320,note_on,,,,,24,0,7,,,,5,,,78,80
4320,note_on,,,,,48,0,10,,,,8,,,49,71
4320,note_on,,,,,48,0,11,,,,10,,,37,71
4416,note_on,,,,,96,0,8,,,,6,,,64,0
4440,note_on,,,,,24,0,8,,,,6,,,69,62
4440,note_on,,,,,120,0,7,,,,5,,,78,0
4440,note_on,,,,,0,0,7,,,,5,,,76,80
4464,note_on,,,,,384,0,9,,,,7,,,64,0
4512,note_on,,,,,192,0,10,,,,8,,,49,0
4512,note_on,,,,,192,0,11,,,,10,,,37,0
4536,note_on,,,,,96,0,8,,,,6,,,69,0
4536,note_on,,,,,96,0,7,,,,5,,,76,0
4560,note_on,,,,,48,0,10,,,,8,,,50,71
4560,note_on,,,,,24,0,7,,,,5,,,78,80
4560,note_on,,,,,24,0,8,,,,6,,,66,62
4560,note_on,,,,,48,0,11,,,,10,,,38,71
4560,note_on,,,,,96,0,9,,,,7,,,62,62
4656,note_on,,,,,96,0,8,,,,6,,,66,0
4680,note_on,,,,,24,0,8,,,,6,,,71,62
4680,note_on,,,,,120,0,9,,,,7,,,62,0
4680,note_on,,,,,0,0,9,,,,7,,,66,62
4680,note_on,,,,,0,0,7,,,,5,,,74,80
4680,note_on,,,,,120,0,7,,,,5,,,78,0
4752,note_on,,,,,192,0,11,,,,10,,,38,0
4752,note_on,,,,,192,0,10,,,,8,,,50,0
4776,note_on,,,,,96,0,8,,,,6,,,71,0
4776,note_on,,,,,96,0,9,,,,7,,,66,0
4776,note_on,,,,,96,0,7,,,,5,,,74,0
4800,note_on,,,,,24,0,8,,,,6,,,69,62
4800,note_on,,,,,48,0,10,,,,8,,,52,71
4800,note_on,,,,,24,0,9,,,,7,,,64,62
4800,note_on,,,,,24,0,7,,,,5,,,73,80
4800,note_on,,,,,48,0,11,,,,10,,,40,71
4896,note_on,,,,,96,0,8,,,,6,,,69,0
4920,note_on,,,,,24,0,8,,,,6,,,64,62
4992,note_on,,,,,192,0,11,,,,10,,,40,0
4992,note_on,,,,,192,0,10,,,,8,,,52,0
5016,note_on,,,,,96,0,8,,,,6,,,64,0
5040,note_on,,,,,0,0,7,,,,5,,,71,80
5040,note_on,,,,,240,0,7,,,,5,,,73,0
5040,note_on,,,,,24,0,8,,,,6,,,68,62
5136,note_on,,,,,96,0,8,,,,6,,,68,0
5160,note_on,,,,,24,0,8,,,,6,,,64,62
5184,note_on,,,,,384,0,9,,,,7,,,64,0
5232,note_on,,,,,192,0,7,,,,5,,,71,0
5256,note_on,,,,,96,0,8,,,,6,,,64,0
5280,note_on,,,,,288,0,10,,,,8,,,57,71
5280,note_on,,,,,24,0,8,,,,6,,,61,62
5280,note_on,,,,,288,0,11,,,,10,,,45,71
5280,note_on,,,,,48,0,7,,,,5,,,76,80
5376,note_on,,,,,96,0,8,,,,6,,,61,0
5400,note_on,,,,,120,0,7,,,,5,,,76,0
5400,note_on,,,,,216,0,9,,,,7,,,56,62
5400,note_on,,,,,24,0,8,,,,6,,,64,62
5424,note_on,,,,,144,0,11,,,,10,,,45,0
5424,note_on,,,,,144,0,10,,,,8,,,57,0
5496,note_on,,,,,96,0,9,,,,7,,,56,0
5496,note_on,,,,,96,0,8,,,,6,,,64,0
5520,note_on,,,,,96,0,10,,,,8,,,56,71
5520,note_on,,,,,96,0,11,,,,10,,,44,71
5520,note_on,,,,,120,0,7,,,,5,,,78,80
5520,note_on,,,,,24,0,9,,,,7,,,59,62
5520,note_on,,,,,24,0,8,,,,6,,,62,62
5550,note_on,,,,,30,0,7,,,,5,,,78,0
5550,note_on,,,,,0,0,7,,,,5,,,76,80
5580,note_on,,,,,30,0,7,,,,5,,,76,0
5580,note_on,,,,,0,0,7,,,,5,,,78,80
5610,note_on,,,,,30,0,7,,,,5,,,78,0
5610,note_on,,,,,0,0,7,,,,5,,,76,80
5616,note_on,,,,,96,0,8,,,,6,,,62,0
5616,note_on,,,,,96,0,9,,,,7,,,59,0
5640,note_on,,,,,0,0,7,,,,5,,,75,80
5640,note_on,,,,,30,0,7,,,,5,,,76,0
5640,note_on,,,,,24,0,8,,,,6,,,64,62
5640,note_on,,,,,24,0,9,,,,7,,,56,62
5664,note_on,,,,,144,0,10,,,,8,,,56,0
5664,note_on,,,,,144,0,11,,,,10,,,44,0
5700,note_on,,,,,0,0,7,,,,5,,,76,80
5700,note_on,,,,,60,0,7,,,,5,,,75,0
5736,note_on,,,,,96,0,9,,,,7,,,56,0
5736,note_on,,,,,96,0,8,,,,6,,,64,0
5760,note_on,,,,,24,0,8,,,,6,,,61,62
5760,note_on,,,,,60,0,7,,,,5,,,76,0
5760,note_on,,,,,24,0,9,,,,7,,,57,62
5760,note_on,,,,,0,0,7,,,,5,,,81,80
5760,note_on,,,,,96,0,11,,,,10,,,45,71
5760,note_on,,,,,96,0,10,,,,8,,,57,71
5856,note_on,,,,,96,0,8,,,,6,,,61,0
5856,note_on,,,,,96,0,9,,,,7,,,57,0
5880,note_on,,,,,24,0,9,,,,7,,,61,62
5880,note_on,,,,,24,0,8,,,,6,,,64,62
5904,note_on,,,,,144,0,10,,,,8,,,57,0
5904,note_on,,,,,144,0,11,,,,10,,,45,0
5952,note_on,,,,,192,0,7,,,,5,,,81,0
5976,note_on,,,,,96,0,8,,,,6,,,64,0
5976,note_on,,,,,96,0,9,,,,7,,,61,0
6000,note_on,,,,,24,0,8,,,,6,,,69,62
6000,note_on,,,,,24,0,9,,,,7,,,64,62
6096,note_on,,,,,96,0,9,,,,7,,,64,0
6096,note_on,,,,,96,0,8,,,,6,,,69,0
6120,note_on,,,,,24,0,8,,,,6,,,64,62
6120,note_on,,,,,24,0,9,,,,7,,,61,62
6216,note_on,,,,,96,0,8,,,,6,,,64,0
6216,note_on,,,,,96,0,9,,,,7,,,61,0
6240,note_on,,,,,336,0,10,,,,8,,,57,71
6240,note_on,,,,,288,0,7,,,,5,,,76,80
6240,note_on,,,,,24,0,9,,,,7,,,62,62
6240,note_on,,,,,24,0,8,,,,6,,,59,62
6240,note_on,,,,,336,0,11,,,,10,,,45,71
6336,note_on,,,,,96,0,8,,,,6,,,59,0
6336,note_on,,,,,96,0,9,,,,7,,,62,0
6360,note_on,,,,,24,0,8,,,,6,,,64,62
6360,note_on,,,,,120,0,7,,,,5,,,76,0
6360,note_on,,,,,24,0,9,,,,7,,,59,62
6384,note_on,,,,,144,0,11,,,,10,,,45,0
6384,note_on,,,,,144,0,10,,,,8,,,57,0
6456,note_on,,,,,96,0,8,,,,6,,,64,0
6456,note_on,,,,,96,0,9,,,,7,,,59,0
6480,note_on,,,,,24,0,8,,,,6,,,62,62
6480,note_on,,,,,24,0,9,,,,7,,,56,62
6480,note_on,,,,,120,0,7,,,,5,,,78,80
6480,note_on,,,,,96,0,11,,,,10,,,44,71
6480,note_on,,,,,96,0,10,,,,8,,,56,71
6510,note_on,,,,,0,0,7,,,,5,,,76,80
6510,note_on,,,,,30,0,7,,,,5,,,78,0
6540,note_on,,,,,0,0,7,,,,5,,,78,80
6540,note_on,,,,,30,0,7,,,,5,,,76,0
6570,note_on,,,,,0,0,7,,,,5,,,76,80
6570,note_on,,,,,30,0,7,,,,5,,,78,0
6576,note_on,,,,,96,0,9,,,,7,,,56,0
6576,note_on,,,,,96,0,8,,,,6,,,62,0
6600,note_on,,,,,30,0,7,,,,5,,,76,0
6600,note_on,,,,,24,0,9,,,,7,,,59,62
6600,note_on,,,,,0,0,7,,,,5,,,75,80
6600,note_on,,,,,24,0,8,,,,6,,,64,62
6624,note_on,,,,,144,0,11,,,,10,,,44,0
6624,note_on,,,,,144,0,10,,,,8,,,56,0
6660,note_on,,,,,0,0,7,,,,5,,,76,80
6660,note_on,,,,,60,0,7,,,,5,,,75,0
6696,note_on,,,,,96,0,8,,,,6,,,64,0
6696,note_on,,,,,96,0,9,,,,7,,,59,0
6720,note_on,,,,,24,0,9,,,,7,,,57,62
6720,note_on,,,,,96,0,10,,,,8,,,57,71
6720,note_on,,,,,24,0,8,,,,6,,,61,62
6720,note_on,,,,,60,0,7,,,,5,,,76,0
6720,note_on,,,,,0,0,7,,,,5,,,69,80
6720,note_on,,,,,96,0,11,,,,10,,,45,71
6816,note_on,,,,,96,0,9,,,,7,,,57,0
6816,note_on,,,,,96,0,8,,,,6,,,61,0
6840,note_on,,,,,24,0,9,,,,7,,,61,62
6840,note_on,,,,,24,0,8,,,,6,,,64,62
6864,note_on,,,,,144,0,11,,,,10,,,45,0
6864,note_on,,,,,144,0,10,,,,8,,,57,0
6912,note_on,,,,,192,0,7,,,,5,,,69,0
6936,note_on,,,,,96,0,9,,,,7,,,61,0
6936,note_on,,,,,96,0,8,,,,6,,,64,0
6960,note_on,,,,,24,0,8,,,,6,,,69,62
6960,note_on,,,,,24,0,9,,,,7,,,64,62
7056,note_on,,,,,96,0,9,,,,7,,,64,0
7056,note_on,,,,,96,0,8,,,,6,,,69,0
7080,note_on,,,,,24,0,9,,,,7,,,61,62
7080,note_on,,,,,24,0,8,,,,6,,,64,62
7176,note_on,,,,,96,0,9,,,,7,,,61,0
7176,note_on,,,,,96,0,8,,,,6,,,64,0
7200,note_on,,,,,24,0,8,,,,6,,,62,82
7200,note_on,,,,,336,0,10,,,,8,,,57,91
7200,note_on,,,,,24,0,9,,,,7,,,57,82
7200,note_on,,,,,288,0,7,,,,5,,,83,100
7200,note_on,,,,,336,0,11,,,,10,,,45,91
7296,note_on,,,,,96,0,9,,,,7,,,57,0
7296,note_on,,,,,96,0,8,,,,6,,,62,0
7320,note_on,,,,,120,0,7,,,,5,,,83,0
7320,note_on,,,,,0,0,7,,,,5,,,81,80
7320,note_on,,,,,24,0,8,,,,6,,,66,62
7320,note_on,,,,,24,0,9,,,,7,,,62,62
7344,note_on,,,,,144,0,10,,,,8,,,57,0
7344,note_on,,,,,144,0,11,,,,10,,,45,0
7392,note_on,,,,,72,0,7,,,,5,,,81,0
7416,note_on,,,,,96,0,9,,,,7,,,62,0
7416,note_on,,,,,96,0,8,,,,6,,,66,0
7440,note_on,,,,,24,0,9,,,,7,,,66,62
7440,note_on,,,,,24,0,8,,,,6,,,69,62
7440,note_on,,,,,48,0,7,,,,5,,,80,80
7512,note_on,,,,,72,0,7,,,,5,,,80,0
7536,note_on,,,,,96,0,9,,,,7,,,66,0
7536,note_on,,,,,96,0,8,,,,6,,,69,0
7560,note_on,,,,,24,0,8,,,,6,,,66,62
7560,note_on,,,,,48,0,7,,,,5,,,78,80
7560,note_on,,,,,24,0,9,,,,7,,,62,62
7632,note_on,,,,,72,0,7,,,,5,,,78,0
7656,note_on,,,,,96,0,8,,,,6,,,66,0
7656,note_on,,,,,96,0,9,,,,7,,,62,0
7680,note_on,,,,,48,0,7,,,,5,,,78,80
7680,note_on,,,,,336,0,10,,,,8,,,57,71
7680,note_on,,,,,336,0,11,,,,10,,,45,71
7680,note_on,,,,,24,0,9,,,,7,,,61,62
7680,note_on,,,,,24,0,8,,,,6,,,64,62
7776,note_on,,,,,96,0,8,,,,6,,,64,0
7776,note_on,,,,,96,0,9,,,,7,,,61,0
7800,note_on,,,,,24,0,8,,,,6,,,69,62
7800,note_on,,,,,120,0,7,,,,5,,,78,0
7800,note_on,,,,,24,0,9,,,,7,,,57,62
7800,note_on,,,,,0,0,7,,,,5,,,76,80
7824,note_on,,,,,144,0,10,,,,8,,,57,0
7824,note_on,,,,,144,0,11,,,,10,,,45,0
7872,note_on,,,,,72,0,7,,,,5,,,76,0
7896,note_on,,,,,96,0,9,,,,7,,,57,0
7896,note_on,,,,,96,0,8,,,,6,,,69,0
7920,note_on,,,,,48,0,7,,,,5,,,78,80
7920,note_on,,,,,96,0,10,,,,8,,,50,71
7920,note_on,,,,,24,0,9,,,,7,,,62,62
7920,note_on,,,,,24,0,8,,,,6,,,66,62
7920,note_on,,,,,96,0,11,,,,10,,,38,71
7992,note_on,,,,,72,0,7,,,,5,,,78,0
8016,note_on,,,,,96,0,9,,,,7,,,62,0
8016,note_on,,,,,96,0,8,,,,6,,,66,0
8040,note_on,,,,,48,0,7,,,,5,,,74,80
8040,note_on,,,,,24,0,9,,,,7,,,59,62
8040,note_on,,,,,24,0,8,,,,6,,,71,62
8064,note_on,,,,,144,0,10,,,,8,,,50,0
8064,note_on,,,,,144,0,11,,,,10,,,38,0
8112,note_on,,,,,72,0,7,,,,5,,,74,0
8136,note_on,,,,,96,0,9,,,,7,,,59,0
8136,note_on,,,,,96,0,8,,,,6,,,71,0
8160,note_on,,,,,24,0,9,,,,7,,,64,62
8160,note_on,,,,,24,0,8,,,,6,,,69,62
8160,note_on,,,,,48,0,7,,,,5,,,73,80
8160,note_on,,,,,96,0,11,,,,10,,,40,71
8160,note_on,,,,,96,0,10,,,,8,,,52,71
8256,note_on,,,,,96,0,8,,,,6,,,69,0
8280,note_on,,,,,24,0,8,,,,6,,,64,62
8304,note_on,,,,,144,0,9,,,,7,,,64,0
8304,note_on,,,,,144,0,10,,,,8,,,52,0
8304,note_on,,,,,144,0,11,,,,10,,,40,0
8316,note_on,,,,,156,0,7,,,,5,,,73,0
8376,note_on,,,,,96,0,8,,,,6,,,64,0
8400,note_on,,,,,84,0,7,,,,5,,,73,80
8400,note_on,,,,,24,0,8,,,,6,,,68,62
8400,note_on,,,,,96,0,9,,,,7,,,62,62
8400,note_on,,,,,96,0,11,,,,10,,,40,71
8400,note_on,,,,,96,0,10,,,,8,,,52,71
8430,note_on,,,,,0,0,7,,,,5,,,71,80
8430,note_on,,,,,30,0,7,,,,5,,,73,0
8460,note_on,,,,,0,0,7,,,,5,,,73,80
8460,note_on,,,,,30,0,7,,,,5,,,71,0
8490,note_on,,,,,0,0,7,,,,5,,,71,80
8490,note_on,,,,,30,0,7,,,,5,,,73,0
8496,note_on,,,,,96,0,8,,,,6,,,68,0
8520,note_on,,,,,24,0,8,,,,6,,,64,62
8520,note_on,,,,,30,0,7,,,,5,,,71,0
8520,note_on,,,,,0,0,7,,,,5,,,73,80
8544,note_on,,,,,144,0,9,,,,7,,,62,0
8544,note_on,,,,,144,0,10,,,,8,,,52,0
8544,note_on,,,,,144,0,11,,,,10,,,40,0
8550,note_on,,,,,0,0,7,,,,5,,,71,80
8550,note_on,,,,,30,0,7,,,,5,,,73,0
8580,note_on,,,,,0,0,7,,,,5,,,73,80
8580,note_on,,,,,30,0,7,,,,5,,,71,0
8610,note_on,,,,,0,0,7,,,,5,,,71,80
8610,note_on,,,,,30,0,7,,,,5,,,73,0
8616,note_on,,,,,96,0,8,,,,6,,,64,0
8640,note_on,,,,,0,0,7,,,,5,,,69,62
8640,note_on,,,,,30,0,7,,,,5,,,71,0
8640,note_on,,,,,24,0,8,,,,6,,,69,62
8640,note_on,,,,,96,0,10,,,,8,,,45,71
8640,set_tempo,,,,,8640,1,0,750000,,,,,,,
8640,note_on,,,,,96,0,9,,,,7,,,61,62
8640,note_on,,,,,96,0,11,,,,10,,,33,71
8832,note_on,,,,,192,0,11,,,,10,,,33,0
8832,note_on,,,,,192,0,7,,,,5,,,69,0
8832,note_on,,,,,192,0,10,,,,8,,,45,0
8832,note_on,,,,,192,0,9,,,,7,,,61,0
8832,note_on,,,,,192,0,8,,,,6,,,69,0
9120,note_on,,,,,288,0,7,,,,5,,,61,58
9120,note_on,,,,,288,0,10,,,,8,,,49,62
9120,note_on,,,,,288,0,11,,,,10,,,37,62
9120,note_on,,,,,288,0,8,,,,6,,,61,53
9120,note_on,,,,,288,0,9,,,,7,,,61,57
