tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,data,program,channel,control,value,note,velocity
0,time_signature,6,8,12,8,0,1,0,,,,,,,,
0,program_change,,,,,0,0,8,,,48,7,,,,
0,control_change,,,,,0,0,8,,,,7,7,123,,
0,control_change,,,,,0,0,8,,,,7,10,98,,
0,control_change,,,,,0,0,8,,,,7,91,70,,
0,sequencer_specific,,,,,0,1,9,,"(67, 0, 1, 0)",,,,,,
0,program_change,,,,,0,0,9,,,48,10,,,,
0,control_change,,,,,0,0,9,,,,10,7,124,,
0,control_change,,,,,0,0,9,,,,10,10,84,,
0,control_change,,,,,0,0,9,,,,10,91,70,,
0,sequencer_specific,,,,,0,1,10,,"(67, 0, 1, 0)",,,,,,
0,program_change,,,,,0,0,10,,,48,11,,,,
0,control_change,,,,,0,0,10,,,,11,7,97,,
0,sequencer_specific,,,,,0,1,8,,"(67, 0, 1, 0)",,,,,,
0,control_change,,,,,0,0,10,,,,11,91,70,,
0,sequencer_specific,,,,,0,1,11,,"(67, 0, 1, 0)",,,,,,
0,program_change,,,,,0,0,11,,,43,12,,,,
0,control_change,,,,,0,0,11,,,,12,7,97,,
0,control_change,,,,,0,0,11,,,,12,91,70,,
0,control_change,,,,,0,0,11,,,,12,10,96,,
0,sequencer_specific,,,,,0,1,12,,"(67, 0, 1, 0)",,,,,,
0,program_change,,,,,0,0,12,,,45,13,,,,
0,control_change,,,,,0,0,12,,,,13,7,99,,
0,control_change,,,,,0,0,12,,,,13,91,80,,
0,end_of_track,,,,,0,1,12,,,,,,,,
0,sequencer_specific,,,,,0,1,13,,"(67, 0, 1, 0)",,,,,,
0,program_change,,,,,0,0,13,,,45,14,,,,
0,control_change,,,,,0,0,10,,,,11,10,96,,
0,control_change,,,,,0,0,13,,,,14,7,99,,
0,sequencer_specific,,,,,0,1,2,,"(67, 0, 1, 0)",,,,,,
0,control_change,,,,,0,0,2,,,,1,7,90,,
0,control_change,,,,,0,0,4,,,,3,7,116,,
0,control_change,,,,,0,0,4,,,,3,91,70,,
0,control_change,,,,,0,0,4,,,,3,10,36,,
0,sequencer_specific,,,,,0,1,5,,"(67, 0, 1, 0)",,,,,,
0,program_change,,,,,0,0,5,,,47,4,,,,
0,control_change,,,,,0,0,5,,,,4,7,99,,
0,control_change,,,,,0,0,5,,,,4,91,70,,
0,control_change,,,,,0,0,5,,,,4,10,56,,
0,sequencer_specific,,,,,0,1,6,,"(67, 0, 1, 0)",,,,,,
0,program_change,,,,,0,0,6,,,48,5,,,,
0,control_change,,,,,0,0,6,,,,5,7,126,,
0,control_change,,,,,0,0,6,,,,5,10,28,,
0,program_change,,,,,0,0,2,,,70,1,,,,
0,control_change,,,,,0,0,6,,,,5,91,70,,
0,control_change,,,,,0,0,3,,,,2,91,70,,
0,control_change,,,,,0,0,3,,,,2,7,116,,
0,program_change,,,,,0,0,3,,,60,2,,,,
0,sequencer_specific,,,,,0,1,3,,"(67, 0, 1, 0)",,,,,,
0,sequencer_specific,,,,,0,1,7,,"(67, 0, 1, 0)",,,,,,
0,program_change,,,,,0,0,7,,,48,6,,,,
0,control_change,,,,,0,0,7,,,,6,7,123,,
0,control_change,,,,,0,0,7,,,,6,91,70,,
0,control_change,,,,,0,0,7,,,,6,10,40,,
0,program_change,,,,,0,0,4,,,56,3,,,,
0,control_change,,,,,0,0,2,,,,1,10,72,,
0,control_change,,,,,0,0,2,,,,1,91,70,,
0,control_change,,,,,0,0,3,,,,2,10,92,,
0,control_change,,,,,0,0,13,,,,14,91,80,,
0,sequencer_specific,,,,,0,1,4,,"(67, 0, 1, 0)",,,,,,
0,control_change,,,,,0,0,1,,,,0,7,89,,
0,control_change,,,,,0,0,1,,,,0,10,64,,
0,set_tempo,,,,,0,1,0,714285,,,,,,,
0,control_change,,,,,0,0,1,,,,0,91,70,,
0,sequencer_specific,,,,,0,1,1,,"(67, 0, 1, 0)",,,,,,
0,program_change,,,,,0,0,1,,,68,0,,,,
1440,note_on,,,,,1440,0,9,,,,10,,,53,70
1440,note_on,,,,,1440,0,7,,,,6,,,69,70
1440,note_on,,,,,1440,0,8,,,,7,,,65,70
1440,note_on,,,,,1440,0,10,,,,11,,,41,70
1440,set_tempo,,,,,1440,1,0,1428571,,,,,,,
1440,note_on,,,,,1440,0,11,,,,12,,,41,70
1440,note_on,,,,,1440,0,6,,,,5,,,72,70
1728,note_on,,,,,288,0,7,,,,6,,,69,0
1800,note_on,,,,,360,0,6,,,,5,,,72,0
1800,note_on,,,,,72,0,7,,,,6,,,70,70
1800,note_on,,,,,0,0,6,,,,5,,,74,70
1824,note_on,,,,,384,0,8,,,,7,,,65,0
1824,note_on,,,,,384,0,10,,,,11,,,41,0
1824,note_on,,,,,384,0,11,,,,12,,,41,0
1824,note_on,,,,,384,0,9,,,,10,,,53,0
1896,note_on,,,,,96,0,7,,,,6,,,70,0
1920,note_on,,,,,120,0,6,,,,5,,,74,0
1920,note_on,,,,,0,0,6,,,,5,,,72,70
1920,note_on,,,,,96,0,11,,,,12,,,41,70
1920,note_on,,,,,24,0,7,,,,6,,,69,70
1920,note_on,,,,,96,0,8,,,,7,,,65,70
1920,note_on,,,,,96,0,9,,,,10,,,53,70
1920,note_on,,,,,96,0,10,,,,11,,,41,70
2112,note_on,,,,,192,0,9,,,,10,,,53,0
2112,note_on,,,,,192,0,10,,,,11,,,41,0
2112,note_on,,,,,192,0,8,,,,7,,,65,0
2112,note_on,,,,,192,0,11,,,,12,,,41,0
2148,note_on,,,,,228,0,7,,,,6,,,69,0
2148,note_on,,,,,228,0,6,,,,5,,,72,0
2160,note_on,,,,,48,0,9,,,,10,,,53,70
2160,note_on,,,,,48,0,10,,,,11,,,41,70
2160,note_on,,,,,48,0,8,,,,7,,,65,70
2160,note_on,,,,,12,0,7,,,,6,,,72,70
2160,note_on,,,,,48,0,11,,,,12,,,41,70
2160,note_on,,,,,12,0,6,,,,5,,,81,70
2544,note_on,,,,,384,0,10,,,,11,,,41,0
2544,note_on,,,,,384,0,8,,,,7,,,65,0
2544,note_on,,,,,384,0,7,,,,6,,,72,0
2544,note_on,,,,,384,0,9,,,,10,,,53,0
2544,note_on,,,,,384,0,11,,,,12,,,41,0
2616,note_on,,,,,456,0,6,,,,5,,,81,0
2640,note_on,,,,,24,0,6,,,,5,,,79,70
2640,note_on,,,,,96,0,9,,,,10,,,53,70
2640,note_on,,,,,96,0,10,,,,11,,,41,70
2640,note_on,,,,,96,0,7,,,,6,,,69,70
2640,note_on,,,,,96,0,8,,,,7,,,65,70
2640,note_on,,,,,96,0,11,,,,12,,,41,70
2700,note_on,,,,,60,0,6,,,,5,,,79,0
2700,note_on,,,,,0,0,6,,,,5,,,77,70
2760,note_on,,,,,0,0,6,,,,5,,,76,70
2760,note_on,,,,,60,0,6,,,,5,,,77,0
2820,note_on,,,,,0,0,6,,,,5,,,74,70
2820,note_on,,,,,60,0,6,,,,5,,,76,0
2832,note_on,,,,,192,0,11,,,,12,,,41,0
2832,note_on,,,,,192,0,8,,,,7,,,65,0
2832,note_on,,,,,192,0,7,,,,6,,,69,0
2832,note_on,,,,,192,0,9,,,,10,,,53,0
2832,note_on,,,,,192,0,10,,,,11,,,41,0
2868,note_on,,,,,48,0,6,,,,5,,,74,0
2880,note_on,,,,,48,0,8,,,,7,,,67,70
2880,note_on,,,,,12,0,6,,,,5,,,72,70
2880,note_on,,,,,48,0,9,,,,10,,,55,70
2880,note_on,,,,,48,0,7,,,,6,,,62,70
2880,note_on,,,,,48,0,10,,,,11,,,43,70
2880,note_on,,,,,48,0,11,,,,12,,,43,70
3120,note_on,,,,,240,0,6,,,,5,,,72,0
3120,note_on,,,,,0,0,6,,,,5,,,70,70
3264,note_on,,,,,384,0,10,,,,11,,,43,0
3264,note_on,,,,,144,0,6,,,,5,,,70,0
3264,note_on,,,,,384,0,11,,,,12,,,43,0
3264,note_on,,,,,384,0,8,,,,7,,,67,0
3264,note_on,,,,,384,0,7,,,,6,,,62,0
3264,note_on,,,,,384,0,9,,,,10,,,55,0
3360,note_on,,,,,96,0,9,,,,10,,,53,70
3360,note_on,,,,,96,0,8,,,,7,,,67,70
3360,note_on,,,,,96,0,11,,,,12,,,41,70
3360,note_on,,,,,96,0,7,,,,6,,,62,70
3360,note_on,,,,,96,0,6,,,,5,,,70,70
3360,note_on,,,,,96,0,10,,,,11,,,41,70
3504,note_on,,,,,144,0,6,,,,5,,,70,0
3552,note_on,,,,,192,0,8,,,,7,,,67,0
3552,note_on,,,,,192,0,10,,,,11,,,41,0
3552,note_on,,,,,192,0,11,,,,12,,,41,0
3552,note_on,,,,,192,0,9,,,,10,,,53,0
3552,note_on,,,,,192,0,7,,,,6,,,62,0
3600,note_on,,,,,48,0,10,,,,11,,,40,70
3600,note_on,,,,,96,0,6,,,,5,,,70,58
3600,note_on,,,,,48,0,11,,,,12,,,40,70
3600,note_on,,,,,48,0,7,,,,6,,,60,70
3600,note_on,,,,,48,0,8,,,,7,,,67,70
3600,note_on,,,,,48,0,9,,,,10,,,52,70
3744,note_on,,,,,144,0,6,,,,5,,,70,0
3792,note_on,,,,,192,0,8,,,,7,,,67,0
3792,note_on,,,,,192,0,9,,,,10,,,52,0
3792,note_on,,,,,192,0,10,,,,11,,,40,0
3792,note_on,,,,,192,0,7,,,,6,,,60,0
3792,note_on,,,,,192,0,11,,,,12,,,40,0
3960,note_on,,,,,216,0,6,,,,5,,,70,70
4056,note_on,,,,,96,0,6,,,,5,,,70,0
4080,note_on,,,,,288,0,10,,,,11,,,40,70
4080,note_on,,,,,288,0,11,,,,12,,,40,70
4080,note_on,,,,,24,0,6,,,,5,,,72,70
4080,note_on,,,,,288,0,8,,,,7,,,60,70
4080,note_on,,,,,288,0,7,,,,6,,,67,70
4080,note_on,,,,,288,0,9,,,,10,,,52,70
4110,note_on,,,,,0,0,6,,,,5,,,70,70
4110,note_on,,,,,30,0,6,,,,5,,,72,0
4140,note_on,,,,,30,0,6,,,,5,,,70,0
4140,note_on,,,,,0,0,6,,,,5,,,72,70
4170,note_on,,,,,30,0,6,,,,5,,,72,0
4170,note_on,,,,,0,0,6,,,,5,,,70,70
4200,note_on,,,,,30,0,6,,,,5,,,70,0
4200,note_on,,,,,0,0,6,,,,5,,,72,70
4230,note_on,,,,,30,0,6,,,,5,,,72,0
4230,note_on,,,,,0,0,6,,,,5,,,70,70
4260,note_on,,,,,30,0,6,,,,5,,,70,0
4260,note_on,,,,,0,0,6,,,,5,,,69,70
4272,note_on,,,,,192,0,9,,,,10,,,52,0
4272,note_on,,,,,192,0,11,,,,12,,,40,0
4272,note_on,,,,,192,0,8,,,,7,,,60,0
4272,note_on,,,,,192,0,10,,,,11,,,40,0
4272,note_on,,,,,192,0,7,,,,6,,,67,0
4290,note_on,,,,,30,0,6,,,,5,,,69,0
4290,note_on,,,,,0,0,6,,,,5,,,70,70
4314,note_on,,,,,24,0,6,,,,5,,,70,0
4320,note_on,,,,,6,0,6,,,,5,,,69,70
4320,note_on,,,,,48,0,10,,,,11,,,41,70
4320,note_on,,,,,48,0,9,,,,10,,,53,70
4320,note_on,,,,,48,0,7,,,,6,,,65,70
4320,note_on,,,,,48,0,11,,,,12,,,41,70
4320,note_on,,,,,48,0,8,,,,7,,,60,70
4512,note_on,,,,,192,0,8,,,,7,,,60,0
4512,note_on,,,,,192,0,6,,,,5,,,69,0
4512,note_on,,,,,192,0,9,,,,10,,,53,0
4512,note_on,,,,,192,0,10,,,,11,,,41,0
4512,note_on,,,,,192,0,11,,,,12,,,41,0
4512,note_on,,,,,192,0,7,,,,6,,,65,0
4680,note_on,,,,,168,0,6,,,,5,,,70,70
4776,note_on,,,,,96,0,6,,,,5,,,70,0
4800,note_on,,,,,24,0,6,,,,5,,,72,70
4800,note_on,,,,,288,0,10,,,,11,,,38,70
4800,note_on,,,,,288,0,11,,,,12,,,38,70
4800,note_on,,,,,288,0,9,,,,10,,,50,70
4800,note_on,,,,,288,0,8,,,,7,,,62,70
4800,note_on,,,,,288,0,7,,,,6,,,65,70
4830,note_on,,,,,30,0,6,,,,5,,,72,0
4830,note_on,,,,,0,0,6,,,,5,,,70,70
4860,note_on,,,,,0,0,6,,,,5,,,72,70
4860,note_on,,,,,30,0,6,,,,5,,,70,0
4890,note_on,,,,,0,0,6,,,,5,,,70,70
4890,note_on,,,,,30,0,6,,,,5,,,72,0
4920,note_on,,,,,30,0,6,,,,5,,,70,0
4920,note_on,,,,,0,0,6,,,,5,,,72,70
4950,note_on,,,,,30,0,6,,,,5,,,72,0
4950,note_on,,,,,0,0,6,,,,5,,,70,70
4980,note_on,,,,,0,0,6,,,,5,,,69,70
4980,note_on,,,,,30,0,6,,,,5,,,70,0
4992,note_on,,,,,192,0,9,,,,10,,,50,0
4992,note_on,,,,,192,0,11,,,,12,,,38,0
4992,note_on,,,,,192,0,10,,,,11,,,38,0
4992,note_on,,,,,192,0,8,,,,7,,,62,0
4992,note_on,,,,,192,0,7,,,,6,,,65,0
5010,note_on,,,,,0,0,6,,,,5,,,70,70
5010,note_on,,,,,30,0,6,,,,5,,,69,0
5034,note_on,,,,,24,0,6,,,,5,,,70,0
5040,note_on,,,,,48,0,9,,,,10,,,45,70
5040,note_on,,,,,6,0,6,,,,5,,,72,70
5040,note_on,,,,,48,0,7,,,,6,,,65,70
5040,note_on,,,,,48,0,11,,,,12,,,33,70
5040,note_on,,,,,48,0,8,,,,7,,,60,70
5040,note_on,,,,,48,0,10,,,,11,,,33,70
5232,note_on,,,,,192,0,8,,,,7,,,60,0
5232,note_on,,,,,192,0,7,,,,6,,,65,0
5232,note_on,,,,,192,0,6,,,,5,,,72,0
5232,note_on,,,,,192,0,10,,,,11,,,33,0
5232,note_on,,,,,192,0,11,,,,12,,,33,0
5232,note_on,,,,,192,0,9,,,,10,,,45,0
5520,note_on,,,,,288,0,8,,,,7,,,55,70
5520,note_on,,,,,288,0,6,,,,5,,,74,70
5520,note_on,,,,,288,0,10,,,,11,,,34,70
5520,note_on,,,,,288,0,9,,,,10,,,46,70
5520,note_on,,,,,288,0,11,,,,12,,,34,70
5520,note_on,,,,,288,0,7,,,,6,,,65,70
