tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,control,value,note,velocity
0,time_signature,6,8,12,8,0,1,0,,,,,,,
0,control_change,,,,,0,0,6,,,11,7,123,,
0,program_change,,,,,0,0,6,,48,11,,,,
0,control_change,,,,,0,0,5,,,10,91,70,,
0,control_change,,,,,0,0,5,,,10,10,28,,
0,control_change,,,,,0,0,5,,,10,7,126,,
0,program_change,,,,,0,0,5,,48,10,,,,
0,control_change,,,,,0,0,4,,,4,91,70,,
0,control_change,,,,,0,0,6,,,11,91,70,,
0,control_change,,,,,0,0,4,,,4,10,92,,
0,program_change,,,,,0,0,4,,60,4,,,,
0,control_change,,,,,0,0,3,,,3,91,70,,
0,control_change,,,,,0,0,3,,,3,10,72,,
0,control_change,,,,,0,0,3,,,3,7,91,,
0,program_change,,,,,0,0,3,,70,3,,,,
0,control_change,,,,,0,0,2,,,1,91,70,,
0,control_change,,,,,0,0,2,,,1,10,64,,
0,control_change,,,,,0,0,4,,,4,7,116,,
0,control_change,,,,,0,0,6,,,11,10,40,,
0,control_change,,,,,0,0,11,,,15,91,80,,
0,program_change,,,,,0,0,7,,48,12,,,,
0,control_change,,,,,0,0,11,,,15,7,102,,
0,program_change,,,,,0,0,11,,45,15,,,,
0,end_of_track,,,,,0,1,10,,,,,,,
0,control_change,,,,,0,0,10,,,7,91,80,,
0,control_change,,,,,0,0,10,,,7,7,102,,
0,program_change,,,,,0,0,10,,45,7,,,,
0,control_change,,,,,0,0,9,,,14,91,70,,
0,control_change,,,,,0,0,9,,,14,10,96,,
0,control_change,,,,,0,0,9,,,14,7,104,,
0,program_change,,,,,0,0,9,,43,14,,,,
0,control_change,,,,,0,0,8,,,13,91,70,,
0,control_change,,,,,0,0,8,,,13,10,84,,
0,control_change,,,,,0,0,8,,,13,7,124,,
0,program_change,,,,,0,0,8,,48,13,,,,
0,control_change,,,,,0,0,7,,,12,10,98,,
0,control_change,,,,,0,0,7,,,12,91,70,,
0,control_change,,,,,0,0,7,,,12,7,123,,
0,control_change,,,,,0,0,2,,,1,7,89,,
0,program_change,,,,,0,0,2,,68,1,,,,
0,end_of_track,,,,,0,1,11,,,,,,,
0,control_change,,,,,0,0,1,,,0,91,70,,
0,program_change,,,,,0,0,1,,73,0,,,,
0,control_change,,,,,0,0,1,,,0,7,89,,
0,set_tempo,,,,,0,1,0,1176471,,,,,,
0,control_change,,,,,0,0,1,,,0,10,54,,
720,note_on,,,,,0,0,7,,,12,,,62,105
720,note_on,,,,,720,0,7,,,12,,,59,105
720,note_on,,,,,720,0,6,,,11,,,71,105
720,note_on,,,,,720,0,9,,,14,,,31,105
720,note_on,,,,,720,0,8,,,13,,,43,105
720,note_on,,,,,0,0,5,,,10,,,62,105
720,note_on,,,,,720,0,5,,,10,,,74,105
840,note_on,,,,,0,0,9,,,14,,,35,105
840,note_off,,,,,120,0,9,,,14,,,31,64
840,note_off,,,,,120,0,8,,,13,,,43,64
840,note_on,,,,,0,0,8,,,13,,,47,105
960,note_on,,,,,0,0,8,,,13,,,50,105
960,note_off,,,,,120,0,8,,,13,,,47,64
960,note_off,,,,,120,0,9,,,14,,,35,64
960,note_on,,,,,0,0,9,,,14,,,38,105
1056,note_off,,,,,96,0,9,,,14,,,38,64
1056,note_off,,,,,96,0,8,,,13,,,50,64
1080,note_on,,,,,0,0,6,,,11,,,67,105
1080,note_off,,,,,360,0,6,,,11,,,71,64
1080,note_on,,,,,0,0,5,,,10,,,71,105
1080,note_off,,,,,0,0,5,,,10,,,74,64
1080,note_off,,,,,360,0,5,,,10,,,62,64
1080,note_on,,,,,24,0,9,,,14,,,43,105
1080,note_on,,,,,24,0,8,,,13,,,55,105
1146,note_off,,,,,66,0,9,,,14,,,43,64
1146,note_off,,,,,66,0,8,,,13,,,55,64
1152,note_off,,,,,432,0,7,,,12,,,62,64
1152,note_off,,,,,0,0,7,,,12,,,59,64
1182,note_off,,,,,102,0,5,,,10,,,71,64
1182,note_off,,,,,102,0,6,,,11,,,67,64
1440,note_on,,,,,294,0,9,,,14,,,38,58
1440,note_on,,,,,294,0,8,,,13,,,50,58
1440,note_on,,,,,258,0,5,,,10,,,71,70
1440,note_on,,,,,258,0,6,,,11,,,67,58
1440,note_on,,,,,0,0,7,,,12,,,62,58
1440,note_on,,,,,288,0,7,,,12,,,60,58
1470,note_on,,,,,0,0,5,,,10,,,69,70
1470,note_off,,,,,30,0,5,,,10,,,71,64
1470,note_off,,,,,30,0,6,,,11,,,67,64
1470,note_on,,,,,0,0,6,,,11,,,66,58
1512,note_off,,,,,72,0,7,,,12,,,62,64
1512,note_off,,,,,72,0,9,,,14,,,38,64
1512,note_off,,,,,72,0,8,,,13,,,50,64
1512,note_off,,,,,0,0,7,,,12,,,60,64
1524,note_off,,,,,54,0,5,,,10,,,69,64
1524,note_off,,,,,54,0,6,,,11,,,66,64
1560,note_on,,,,,36,0,6,,,11,,,64,58
1560,note_on,,,,,48,0,9,,,14,,,38,58
1560,note_on,,,,,0,0,7,,,12,,,62,58
1560,note_on,,,,,48,0,7,,,12,,,60,58
1560,note_on,,,,,36,0,5,,,10,,,67,70
1560,note_on,,,,,48,0,8,,,13,,,50,58
1632,note_off,,,,,72,0,6,,,11,,,64,64
1632,note_off,,,,,72,0,7,,,12,,,62,64
1632,note_off,,,,,0,0,7,,,12,,,60,64
1632,note_off,,,,,72,0,5,,,10,,,67,64
1632,note_off,,,,,72,0,8,,,13,,,50,64
1632,note_off,,,,,72,0,9,,,14,,,38,64
1680,note_on,,,,,0,0,7,,,12,,,60,58
1680,note_on,,,,,48,0,6,,,11,,,66,58
1680,note_on,,,,,48,0,5,,,10,,,69,70
1680,note_on,,,,,48,0,7,,,12,,,62,58
1680,note_on,,,,,48,0,9,,,14,,,38,58
1680,note_on,,,,,48,0,8,,,13,,,50,58
1752,note_off,,,,,72,0,5,,,10,,,69,64
1752,note_off,,,,,72,0,7,,,12,,,60,64
1752,note_off,,,,,0,0,7,,,12,,,62,64
1752,note_off,,,,,72,0,9,,,14,,,38,64
1752,note_off,,,,,72,0,6,,,11,,,66,64
1752,note_off,,,,,72,0,8,,,13,,,50,64
1800,note_on,,,,,0,0,7,,,12,,,62,58
1800,note_on,,,,,48,0,6,,,11,,,67,58
1800,note_on,,,,,48,0,9,,,14,,,43,58
1800,note_on,,,,,48,0,7,,,12,,,59,58
1800,note_on,,,,,48,0,8,,,13,,,55,58
1800,note_on,,,,,48,0,5,,,10,,,67,58
1896,note_off,,,,,0,0,7,,,12,,,59,64
1896,note_off,,,,,96,0,5,,,10,,,67,64
1896,note_off,,,,,96,0,8,,,13,,,55,64
1896,note_off,,,,,96,0,7,,,12,,,62,64
1896,note_off,,,,,96,0,9,,,14,,,43,64
1896,note_off,,,,,96,0,6,,,11,,,67,64
1920,note_on,,,,,0,0,4,,,4,,,67,92
1920,note_on,,,,,1920,0,4,,,4,,,55,92
2022,note_off,,,,,102,0,4,,,4,,,67,64
2022,note_off,,,,,0,0,4,,,4,,,55,64
2040,note_on,,,,,18,0,4,,,4,,,67,92
2040,note_on,,,,,0,0,4,,,4,,,55,92
2142,note_off,,,,,0,0,4,,,4,,,67,64
2142,note_off,,,,,102,0,4,,,4,,,55,64
2160,note_on,,,,,0,0,3,,,3,,,62,80
2160,note_on,,,,,264,0,8,,,13,,,43,92
2160,note_on,,,,,2160,0,3,,,3,,,59,80
2160,note_on,,,,,264,0,7,,,12,,,55,80
2160,note_on,,,,,2160,0,1,,,0,,,79,92
2160,note_on,,,,,264,0,9,,,14,,,31,92
2160,note_on,,,,,2160,0,2,,,1,,,71,80
2160,note_on,,,,,0,0,2,,,1,,,74,80
2160,note_on,,,,,264,0,5,,,10,,,59,92
2160,note_on,,,,,0,0,7,,,12,,,62,80
2160,note_on,,,,,18,0,4,,,4,,,55,80
2160,note_on,,,,,0,0,4,,,4,,,67,80
2208,note_off,,,,,48,0,5,,,10,,,59,64
2220,note_on,,,,,12,0,5,,,10,,,62,92
2268,note_off,,,,,48,0,5,,,10,,,62,64
2280,note_on,,,,,12,0,5,,,10,,,67,92
2328,note_off,,,,,48,0,5,,,10,,,67,64
2340,note_on,,,,,12,0,5,,,10,,,62,92
2388,note_off,,,,,48,0,5,,,10,,,62,64
2400,note_on,,,,,12,0,5,,,10,,,71,92
2448,note_off,,,,,48,0,5,,,10,,,71,64
2460,note_on,,,,,12,0,5,,,10,,,67,92
2502,note_off,,,,,342,0,8,,,13,,,43,64
2502,note_off,,,,,342,0,9,,,14,,,31,64
2508,note_off,,,,,48,0,5,,,10,,,67,64
2520,note_on,,,,,18,0,8,,,13,,,55,92
2520,note_on,,,,,18,0,9,,,14,,,43,92
2520,note_on,,,,,624,0,6,,,11,,,59,80
2520,note_off,,,,,360,0,1,,,0,,,79,64
2520,note_on,,,,,12,0,5,,,10,,,62,92
2520,note_on,,,,,0,0,1,,,0,,,83,92
2568,note_off,,,,,48,0,5,,,10,,,62,64
2568,note_off,,,,,48,0,6,,,11,,,59,64
2580,note_on,,,,,12,0,5,,,10,,,67,92
2580,note_on,,,,,12,0,6,,,11,,,62,80
2628,note_off,,,,,48,0,6,,,11,,,62,64
2628,note_off,,,,,48,0,5,,,10,,,67,64
2640,note_on,,,,,12,0,5,,,10,,,71,92
2640,note_on,,,,,12,0,6,,,11,,,67,80
2688,note_off,,,,,48,0,6,,,11,,,67,64
2688,note_off,,,,,48,0,5,,,10,,,71,64
2700,note_on,,,,,12,0,6,,,11,,,62,80
2700,note_on,,,,,12,0,5,,,10,,,67,92
2748,note_off,,,,,48,0,6,,,11,,,62,64
2748,note_off,,,,,48,0,5,,,10,,,67,64
2760,note_on,,,,,12,0,5,,,10,,,74,92
2760,note_on,,,,,12,0,6,,,11,,,71,80
2808,note_off,,,,,288,0,1,,,0,,,83,64
2808,note_off,,,,,48,0,6,,,11,,,71,64
2820,note_on,,,,,12,0,6,,,11,,,67,80
2844,note_off,,,,,684,0,3,,,3,,,59,64
2844,note_off,,,,,684,0,7,,,12,,,62,64
2844,note_off,,,,,684,0,2,,,1,,,71,64
2844,note_off,,,,,0,0,7,,,12,,,55,64
2856,note_off,,,,,96,0,5,,,10,,,74,64
2862,note_off,,,,,342,0,9,,,14,,,43,64
2862,note_off,,,,,342,0,8,,,13,,,55,64
2868,note_off,,,,,48,0,6,,,11,,,67,64
2880,note_on,,,,,36,0,7,,,12,,,62,80
2880,note_on,,,,,24,0,5,,,10,,,74,92
2880,note_on,,,,,18,0,8,,,13,,,54,92
2880,note_off,,,,,0,0,4,,,4,,,55,64
2880,note_off,,,,,720,0,4,,,4,,,67,64
2880,note_on,,,,,36,0,3,,,3,,,57,58
2880,note_on,,,,,72,0,1,,,0,,,86,92
2880,note_on,,,,,18,0,9,,,14,,,42,92
2880,note_on,,,,,12,0,6,,,11,,,69,80
2880,note_on,,,,,36,0,2,,,1,,,69,58
2976,note_off,,,,,96,0,7,,,12,,,62,64
3000,note_off,,,,,120,0,6,,,11,,,69,64
3000,note_on,,,,,24,0,7,,,12,,,62,80
3000,note_on,,,,,0,0,6,,,11,,,67,80
3000,note_on,,,,,0,0,8,,,13,,,50,92
3000,note_off,,,,,120,0,8,,,13,,,54,64
3000,note_off,,,,,120,0,9,,,14,,,42,64
3000,note_on,,,,,0,0,9,,,14,,,38,92
3060,note_off,,,,,180,0,5,,,10,,,74,64
3060,note_on,,,,,0,0,5,,,10,,,76,70
3060,note_off,,,,,180,0,1,,,0,,,86,64
3060,note_on,,,,,0,0,1,,,0,,,88,92
3096,note_off,,,,,96,0,7,,,12,,,62,64
3120,note_on,,,,,240,0,4,,,4,,,69,58
3120,note_on,,,,,0,0,4,,,4,,,62,58
3120,note_on,,,,,0,0,3,,,3,,,60,58
3120,note_on,,,,,0,0,6,,,11,,,69,58
3120,note_on,,,,,24,0,7,,,12,,,62,58
3120,note_off,,,,,60,0,1,,,0,,,88,64
3120,note_off,,,,,60,0,5,,,10,,,76,64
3120,note_on,,,,,0,0,5,,,10,,,72,70
3120,note_on,,,,,0,0,2,,,1,,,72,58
3120,note_off,,,,,240,0,2,,,1,,,74,64
3120,note_off,,,,,120,0,8,,,13,,,50,64
3120,note_off,,,,,120,0,6,,,11,,,67,64
3120,note_off,,,,,240,0,3,,,3,,,62,64
3120,note_on,,,,,0,0,8,,,13,,,54,58
3120,note_on,,,,,0,0,1,,,0,,,84,70
3120,note_on,,,,,0,0,9,,,14,,,42,58
3120,note_off,,,,,120,0,9,,,14,,,38,64
3192,note_off,,,,,72,0,4,,,4,,,62,64
3192,note_off,,,,,0,0,4,,,4,,,69,64
3210,note_on,,,,,0,0,5,,,10,,,74,70
3210,note_off,,,,,90,0,5,,,10,,,72,64
3210,note_off,,,,,90,0,1,,,0,,,84,64
3210,note_on,,,,,0,0,1,,,0,,,86,70
3216,note_off,,,,,0,0,3,,,3,,,60,64
3216,note_off,,,,,96,0,8,,,13,,,54,64
3216,note_off,,,,,96,0,7,,,12,,,62,64
3216,note_off,,,,,96,0,6,,,11,,,69,64
3216,note_off,,,,,96,0,9,,,14,,,42,64
3216,note_off,,,,,96,0,3,,,3,,,57,64
3234,note_off,,,,,24,0,5,,,10,,,74,64
3234,note_off,,,,,24,0,1,,,0,,,86,64
3234,note_off,,,,,0,0,2,,,1,,,69,64
3234,note_off,,,,,114,0,2,,,1,,,72,64
3240,note_on,,,,,24,0,8,,,13,,,55,58
3240,note_on,,,,,0,0,2,,,1,,,67,58
3240,note_on,,,,,6,0,2,,,1,,,71,58
3240,note_on,,,,,0,0,4,,,4,,,67,58
3240,note_on,,,,,48,0,4,,,4,,,71,58
3240,note_on,,,,,24,0,9,,,14,,,43,58
3240,note_on,,,,,6,0,5,,,10,,,71,70
3240,note_on,,,,,0,0,3,,,3,,,59,58
3240,note_on,,,,,24,0,3,,,3,,,55,58
3240,note_on,,,,,24,0,7,,,12,,,62,58
3240,note_on,,,,,24,0,6,,,11,,,67,58
3240,note_on,,,,,6,0,1,,,0,,,83,70
3300,note_off,,,,,60,0,5,,,10,,,71,64
3300,note_off,,,,,60,0,3,,,3,,,59,64
